TIMESTAMP_START,TIMESTAMP_MID,TIMESTAMP_END,incomingShortwaveRadiation_43m,outgoingShortwaveRadiation_43m,incomingLongwaveRadiation_43m,outgoingLongwaveRadiation_43m,airPressure_43m,airTemperature_2m,airTemperature_43m,relHumidity_2m,relHumidity_43m,VaporPressure_43m,VaporPressureDeficit_43m,Precipitation_43m,belowcanopyPrecipitation_1m,WindVelocity_I_43m,WindVelocity_II_43m,WindDirection_43m,soilTemperature_1_5cm,soilTemperature_2_5cm,soilTemperature_3_5cm,soilTemperature_1_15cm,soilTemperature_2_15cm,soilTemperature_3_15cm,soilTemperature_1_30cm,soilTemperature_2_30cm,soilTemperature_3_30cm,soilMoisture_1_5cm,soilMoisture_2_5cm,soilMoisture_3_5cm,soilMoisture_1_15cm,soilMoisture_2_15cm,soilMoisture_3_15cm,soilMoisture_1_30cm,soilMoisture_2_30cm,soilMoisture_3_30cm
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,degC,%,%,hPa,hPa,mm,mm,ms-1,ms-1,deg,degC,degC,degC,degC,degC,degC,degC,degC,degC,%,%,%,%,%,%,%,%,%
2024-04-06 07:30:00,2024-04-06 07:45:00,2024-04-06 08:00:00,265.9666666666667,40.69,305.26318450149233,382.4298511681589,959.0,13.67,13.913333333333334,83.23333333333333,78.37666666666667,12.476693109370265,3.442194028855736,0.0,0.0,3.0376666666666665,2.513333333333333,209.09999898459233,9.216666666666667,9.61,9.58,9.35,9.07,9.13,8.356666666666667,8.293333333333333,8.303333333333335,39.18666666666667,34.49,39.333333333333336,37.876666666666665,34.32,35.39,15.89,42.166666666666664,42.64666666666667
2024-04-06 08:00:00,2024-04-06 08:15:00,2024-04-06 08:30:00,345.73333333333335,46.26,309.46160750523467,389.61827417190125,959.0,14.696666666666667,14.816666666666668,78.77,74.44333333333333,12.564410013028024,4.313407583839425,0.0,0.0,2.763,2.4600000000000004,197.94441493628065,9.203333333333333,9.596666666666666,9.57,9.32,9.066666666666668,9.12,8.346666666666666,8.283333333333333,8.306666666666667,39.190000000000005,34.49,39.336666666666666,37.88666666666666,34.32333333333333,35.38333333333333,15.89,42.20666666666667,42.699999999999996
2024-04-06 08:30:00,2024-04-06 08:45:00,2024-04-06 09:00:00,351.3333333333333,43.38333333333333,327.5416824160479,394.6516824160479,959.0,NaN,15.396666666666667,75.00333333333333,71.83666666666666,12.585669033885914,4.9341709279059955,0.0,0.0,3.5533333333333332,3.339,188.66693729906564,9.21,9.596666666666666,9.593333333333334,9.313333333333334,9.06,9.106666666666667,8.35,8.29,8.316666666666668,39.21666666666667,34.50666666666667,39.32666666666666,37.95333333333333,34.32333333333333,35.40666666666667,15.883333333333335,42.160000000000004,42.76
2024-04-06 09:00:00,2024-04-06 09:15:00,2024-04-06 09:30:00,359.4666666666667,45.57,320.7792540233755,396.3055873567088,959.0,NaN,15.770000000000001,71.85333333333334,68.66666666666667,12.321761323514544,5.622551283545469,0.0,0.0,3.3990000000000005,3.030333333333333,196.99958543113013,9.243333333333332,9.62,9.633333333333333,9.296666666666667,9.036666666666667,9.086666666666668,8.339999999999998,8.28,8.306666666666667,39.21333333333333,34.50666666666667,39.336666666666666,37.96,34.32,35.419999999999995,15.886666666666668,42.25333333333333,42.93
2024-04-06 09:30:00,2024-04-06 09:45:00,2024-04-06 10:00:00,531.0333333333333,66.8,320.5844627551026,404.9521294217693,959.0,NaN,16.716666666666665,66.91333333333333,65.08,12.405055407491316,6.656185230940332,0.0,0.0,3.53,3.0199999999999996,212.50007617320765,9.296666666666667,9.666666666666666,9.72,9.296666666666667,9.03,9.093333333333334,8.343333333333332,8.286666666666667,8.306666666666667,39.23,34.473333333333336,39.29333333333333,37.943333333333335,34.306666666666665,35.406666666666666,15.886666666666668,42.24,42.96666666666667
2024-04-06 10:00:00,2024-04-06 10:15:00,2024-04-06 10:30:00,519.1333333333333,65.33999999999999,323.0157061367094,409.59070613670946,959.0,NaN,17.39333333333333,63.056666666666665,62.23,12.381545797291373,7.514880037983211,0.0,0.0,4.030666666666667,3.6413333333333333,224.63279843070308,9.38,9.743333333333334,9.843333333333334,9.286666666666667,9.026666666666666,9.073333333333332,8.336666666666666,8.276666666666666,8.293333333333333,39.23333333333333,34.44,39.26,37.98,34.29666666666666,35.39666666666667,15.883333333333333,42.28666666666667,42.97666666666667
2024-04-06 10:30:00,2024-04-06 10:45:00,2024-04-06 11:00:00,629.6999999999999,78.43333333333332,331.0316370264456,417.6033036931123,959.0,NaN,18.24,60.45333333333334,59.96,12.583425237985832,8.402941069528897,0.0,0.0,3.3209999999999997,2.923666666666667,210.07729680648356,9.503333333333334,9.846666666666666,10.0,9.3,9.016666666666666,9.076666666666666,8.32,8.263333333333334,8.283333333333333,39.23,34.41,39.22,37.98666666666667,34.26666666666667,35.38666666666666,15.876666666666665,42.300000000000004,43.01666666666667
2024-04-06 11:00:00,2024-04-06 11:15:00,2024-04-06 11:30:00,592.9333333333334,70.87333333333332,345.3356398460722,424.37097317940555,959.0,NaN,19.150000000000002,57.379999999999995,57.07333333333333,12.679223034467089,9.53644634025623,0.0,0.0,2.6599999999999997,2.4536666666666664,207.56350505738968,9.653333333333334,9.979999999999999,10.206666666666665,9.326666666666666,9.020000000000001,9.08,8.31,8.266666666666667,8.286666666666667,39.24333333333333,34.35333333333333,39.17333333333334,37.99,34.27,35.38333333333333,15.886666666666668,42.36333333333333,43.123333333333335
2024-04-06 11:30:00,2024-04-06 11:45:00,2024-04-06 12:00:00,426.5666666666666,49.60666666666666,352.45682900864404,417.604829008644,959.0,NaN,18.796666666666667,58.4,56.870000000000005,12.358469105894311,9.372617769249544,0.0,0.0,3.8036666666666665,3.626,185.2327496822597,9.853333333333333,10.153333333333334,10.473333333333334,9.376666666666667,9.040000000000001,9.106666666666667,8.316666666666668,8.276666666666666,8.28,39.25,34.31,39.123333333333335,37.99,34.23666666666666,35.376666666666665,15.876666666666667,42.370000000000005,43.15
2024-04-06 12:00:00,2024-04-06 12:15:00,2024-04-06 12:30:00,539.0666666666667,65.24,351.9078530172913,420.159519683958,959.0,NaN,18.866666666666664,56.50666666666666,55.68000000000001,12.152911036735482,9.673437807976228,0.0,0.0,3.7069999999999994,3.6340000000000003,181.4997915500924,10.073333333333332,10.346666666666666,10.71,9.466666666666667,9.08,9.16,8.333333333333334,8.28,8.283333333333333,39.23666666666666,34.263333333333335,39.09,37.99,34.23,35.336666666666666,15.87,42.32,43.13999999999999
2024-04-06 12:30:00,2024-04-06 12:45:00,2024-04-06 13:00:00,787.1333333333333,99.16666666666667,333.32020089471376,433.59853422804713,959.0,NaN,20.080000000000002,NaN,51.46,12.111887871799105,11.424621789683805,0.0,0.0,3.797,3.7716666666666665,176.00073990134027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 13:00:00,2024-04-06 13:15:00,2024-04-06 13:30:00,716.2333333333332,88.03333333333332,328.2299112743016,435.81791127430165,959.0,NaN,21.0,NaN,45.79333333333333,11.407155855791977,13.502923899176675,0.0,0.0,4.381666666666667,4.345666666666666,173.9617104931969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 13:30:00,2024-04-06 13:45:00,2024-04-06 14:00:00,687.0666666666666,82.1,324.84747014763315,437.3911368142997,958.0,NaN,21.52333333333333,NaN,43.06,11.075984311586193,14.646227280578678,0.0,0.0,4.322,4.376333333333333,169.83253056609715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 14:00:00,2024-04-06 14:15:00,2024-04-06 14:30:00,436.6333333333334,50.85,337.69493551063016,433.6939355106302,958.0,NaN,21.953333333333333,NaN,40.67666666666667,10.741361672574742,15.66532931957819,0.0,0.0,4.301333333333333,4.12,184.99755677903497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 14:30:00,2024-04-06 14:45:00,2024-04-06 15:00:00,403.76666666666665,48.400000000000006,339.80514541226495,431.3254787455983,958.0,NaN,21.926666666666666,39.825,38.96333333333333,10.272209602037622,16.091575842493874,0.0,0.0,4.3966666666666665,3.934333333333333,195.46658376237593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 15:00:00,2024-04-06 15:15:00,2024-04-06 15:30:00,511.6000000000001,59.45666666666667,332.12963051381666,435.90496384715,958.0,NaN,22.50666666666667,36.97333333333333,36.893333333333324,10.075873926958941,17.234951679182036,0.0,0.0,4.579666666666667,4.317333333333333,188.4999786699421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-04-06 15:30:00,2024-04-06 15:45:00,2024-04-06 16:00:00,455.8666666666666,50.673333333333325,326.9399230034133,437.1575896700799,958.0,NaN,23.093333333333334,34.67,34.096666666666664,9.648941694293827,18.649841258958183,0.0,0.0,4.037,3.733,197.59769209449883,11.346666666666666,11.496666666666668,12.146666666666667,10.176666666666668,9.453333333333335,9.71,8.416666666666666,8.353333333333333,8.36,39.16,33.86333333333334,38.74333333333333,37.949999999999996,34.056666666666665,35.13333333333333,15.843333333333334,42.32666666666667,43.13333333333333
2024-04-06 16:00:00,2024-04-06 16:15:00,2024-04-06 16:30:00,242.23333333333332,28.290000000000003,326.7462370963942,431.74823709639423,958.0,NaN,23.213333333333335,34.29666666666667,31.796666666666667,9.063530924351724,19.44112655867079,0.0,0.0,4.258333333333333,3.8250000000000006,203.2663332905903,11.449999999999998,11.590000000000002,12.226666666666667,10.283333333333333,9.52,9.796666666666667,8.43,8.363333333333332,8.38,39.18,33.85,38.72,37.97,34.06666666666667,35.12,15.836666666666668,42.339999999999996,43.129999999999995
2024-04-06 16:30:00,2024-04-06 16:45:00,2024-04-06 17:00:00,161.03333333333333,20.41333333333333,330.4084228629073,426.9777561962407,957.6666666666666,NaN,22.633333333333336,35.25333333333333,33.49333333333333,9.217884857772797,18.30366627013165,0.0,0.0,4.326666666666667,3.9326666666666665,194.86666027319703,11.533333333333333,11.67,12.280000000000001,10.393333333333333,9.606666666666667,9.896666666666667,8.47,8.383333333333333,8.413333333333334,39.163333333333334,33.81666666666667,38.68666666666667,37.95,34.03,35.09333333333333,15.83,42.31,43.1
2024-04-06 17:00:00,2024-04-06 17:15:00,2024-04-06 17:30:00,113.53333333333335,15.769999999999998,332.83658171761647,423.3849150509498,957.0,NaN,22.189999999999998,37.1,34.74333333333333,9.307792332407395,17.48236117159547,0.0,0.0,4.855333333333333,4.509333333333333,194.23308916252182,11.593333333333334,11.736666666666666,12.31,10.483333333333334,9.68,9.996666666666666,8.496666666666668,8.413333333333332,8.443333333333333,39.13333333333333,33.77,38.68333333333333,37.92333333333333,34.01,35.083333333333336,15.83,42.276666666666664,43.07333333333333
2024-04-06 17:30:00,2024-04-06 17:45:00,2024-04-06 18:00:00,92.63333333333333,13.963333333333333,336.4427431255549,422.7230764588883,957.0,NaN,22.27333333333333,37.46,33.376666666666665,8.98711019833372,17.939216172385507,0.0,0.0,5.086333333333333,4.431,198.55155977098423,11.63,11.776666666666666,12.293333333333331,10.566666666666666,9.763333333333334,10.066666666666666,8.520000000000001,8.43,8.46,39.10666666666666,33.76666666666666,38.669999999999995,37.906666666666666,33.99333333333333,35.056666666666665,15.839999999999998,42.24,43.05666666666667
2024-04-06 18:00:00,2024-04-06 18:15:00,2024-04-06 18:30:00,43.949999999999996,7.659,331.8871250325675,421.4157916992342,957.3333333333334,NaN,22.466666666666665,34.48666666666666,31.453333333333333,8.569326535715872,18.675247019972574,0.0,0.0,4.4013333333333335,3.836,207.16665336773326,11.656666666666666,11.813333333333333,12.293333333333331,10.639999999999999,9.83,10.15,8.56,8.456666666666665,8.496666666666668,39.093333333333334,33.73666666666667,38.63666666666666,37.88666666666666,33.96,35.016666666666666,15.839999999999998,42.21666666666667,43.0
2024-04-06 18:30:00,2024-04-06 18:45:00,2024-04-06 19:00:00,6.299,3.380333333333333,328.8169973140829,417.12266398074956,958.0,NaN,22.076666666666668,35.20333333333333,33.54666666666666,8.925399999001625,17.68052209659146,0.0,0.0,3.093666666666667,2.624,210.56692941281148,11.68,11.83,12.263333333333334,10.719999999999999,9.9,10.216666666666667,8.6,8.486666666666666,8.536666666666667,39.06333333333333,33.69,38.6,37.85666666666666,33.95333333333333,35.01333333333333,15.826666666666668,42.19,42.949999999999996
2024-04-06 19:00:00,2024-04-06 19:15:00,2024-04-06 19:30:00,-2.146,2.1956666666666664,332.9699521101252,415.83361877679187,958.0,NaN,21.73,38.54333333333334,36.669999999999995,9.55225260609562,16.496977298719273,0.0,0.0,4.147333333333333,3.752333333333333,193.5336411620245,11.670000000000002,11.823333333333332,12.216666666666669,10.770000000000001,9.966666666666667,10.28,8.63,8.523333333333333,8.57,39.04333333333333,33.693333333333335,38.60333333333333,37.843333333333334,33.92,34.96333333333333,15.823333333333332,42.156666666666666,42.906666666666666
2024-04-06 19:30:00,2024-04-06 19:45:00,2024-04-06 20:00:00,-2.441333333333333,2.1750000000000003,332.45056091040243,414.6138942437358,958.0,NaN,21.526666666666667,40.553333333333335,37.596666666666664,9.67266645190545,16.05479108485876,0.0,0.0,4.288333333333333,3.707333333333333,205.99775763119445,11.65,11.82,12.156666666666666,10.82,10.02,10.326666666666666,8.663333333333334,8.546666666666667,8.596666666666666,39.01,33.66,38.58,37.81666666666667,33.913333333333334,34.96333333333333,15.816666666666668,42.11,42.88
2024-04-06 20:00:00,2024-04-06 20:15:00,2024-04-06 20:30:00,-2.5566666666666666,2.089,326.3103373217813,413.348003988448,958.0,NaN,21.30666666666667,40.93333333333333,37.54666666666667,9.530552986993722,15.852666971263705,0.0,0.0,4.687333333333333,3.999,210.06649130493048,11.623333333333335,11.790000000000001,12.096666666666666,10.853333333333333,10.076666666666668,10.376666666666667,8.71,8.586666666666666,8.633333333333333,38.99333333333333,33.626666666666665,38.56,37.803333333333335,33.88,34.946666666666665,15.81,42.07666666666667,42.82
2024-04-06 20:30:00,2024-04-06 20:45:00,2024-04-06 21:00:00,-2.5396666666666667,2.1776666666666666,324.3049757016923,412.5809757016923,958.0,NaN,21.186666666666667,40.239999999999995,36.48333333333333,9.19276125138445,16.004391561912357,0.0,0.0,4.673666666666667,4.032333333333333,212.2,11.583333333333334,11.756666666666666,12.023333333333333,10.883333333333333,10.106666666666667,10.413333333333334,8.733333333333334,8.606666666666667,8.666666666666666,38.96,33.61,38.56,37.78666666666666,33.873333333333335,34.9,15.81,42.06,42.800000000000004
2024-04-06 21:00:00,2024-04-06 21:15:00,2024-04-06 21:30:00,-2.6050000000000004,2.3263333333333334,323.1005537509968,411.7862204176635,958.0,20.009999999999998,21.12,39.29,35.60333333333333,8.934406270737291,16.159890903882943,0.0,0.0,4.301666666666667,3.6966666666666668,214.56514312300402,11.540000000000001,11.726666666666667,11.96,10.9,10.160000000000002,10.45,8.78,8.656666666666668,8.703333333333333,38.946666666666665,33.60333333333333,38.52333333333333,37.77,33.85333333333333,34.88,15.806666666666667,42.03,42.79
2024-04-06 21:30:00,2024-04-06 21:45:00,2024-04-06 22:00:00,-2.658,2.263333333333333,321.58810116386957,410.8057678305363,958.0,19.996666666666666,20.97,38.913333333333334,35.79333333333333,8.899729625535581,15.9644805407959,0.0,0.0,4.549,3.922333333333333,203.99998324488075,11.5,11.69,11.896666666666667,10.9,10.196666666666667,10.46,8.803333333333333,8.68,8.733333333333334,38.913333333333334,33.583333333333336,38.51,37.723333333333336,33.833333333333336,34.873333333333335,15.793333333333335,41.99,42.75666666666667
2024-04-06 22:00:00,2024-04-06 22:15:00,2024-04-06 22:30:00,-2.705666666666667,2.2816666666666667,320.6185382476433,410.19120491431,958.0,19.853333333333335,20.87333333333333,38.696666666666665,35.57666666666667,8.793452339733141,15.92345670102337,0.0,0.0,4.415666666666667,3.810666666666666,204.5666918206119,11.443333333333333,11.64,11.823333333333332,10.910000000000002,10.213333333333333,10.473333333333334,8.83,8.706666666666667,8.766666666666667,38.92,33.57666666666666,38.51,37.72666666666667,33.79666666666667,34.830000000000005,15.786666666666667,42.00666666666666,42.73
2024-04-06 22:30:00,2024-04-06 22:45:00,2024-04-06 23:00:00,-2.619666666666667,2.4063333333333334,323.7667157474061,410.1243824140727,958.0,19.793333333333333,20.893333333333334,38.42333333333334,35.24333333333333,8.721781364173838,16.02554114837843,0.0,0.0,4.103333333333333,3.534333333333333,200.0668784257263,11.386666666666665,11.6,11.763333333333334,10.910000000000002,10.243333333333334,10.496666666666666,8.866666666666667,8.733333333333334,8.783333333333333,38.95333333333333,33.57333333333333,38.52,37.78666666666666,33.8,34.79,15.793333333333331,41.96,42.71
2024-04-06 23:00:00,2024-04-06 23:15:00,2024-04-06 23:30:00,-2.5286666666666666,2.252333333333333,327.1662091147528,409.9635424480861,957.6666666666666,19.86666666666667,20.89,37.419999999999995,34.64333333333334,8.571540603935858,16.170710730431093,0.0,0.0,4.055666666666666,3.5366666666666666,198.7027834582234,11.343333333333334,11.563333333333333,11.706666666666665,10.903333333333334,10.253333333333332,10.49,8.876666666666667,8.753333333333332,8.82,38.903333333333336,33.553333333333335,38.483333333333334,37.723333333333336,33.8,34.79,15.79,42.0,42.74
2024-04-06 23:30:00,2024-04-06 23:45:00,2024-04-07 00:00:00,-2.876,1.7610000000000001,333.2340000053227,406.5716666719893,957.0,19.496666666666666,20.169999999999998,39.160000000000004,36.81666666666666,8.713730916934571,14.95416654870935,0.0,0.0,3.1649999999999996,3.012333333333333,181.43333607129898,11.290000000000001,11.516666666666666,11.646666666666667,10.9,10.266666666666666,10.496666666666668,8.906666666666668,8.78,8.843333333333334,38.88666666666666,33.54666666666667,38.5,37.75333333333333,33.78666666666667,34.82333333333333,15.79,42.03666666666667,42.72
2024-04-07 00:00:00,2024-04-07 00:15:00,2024-04-07 00:30:00,-2.8860000000000006,2.1023333333333336,323.02415880055406,402.54582546722077,957.0,18.793333333333333,19.403333333333332,42.00333333333333,39.31333333333334,8.872582702089092,13.696306653742068,0.0,0.0,3.279666666666667,3.0189999999999997,187.93319008306688,11.24,11.473333333333334,11.596666666666666,10.886666666666668,10.273333333333333,10.49,8.93,8.796666666666667,8.86,38.87,33.53,38.47,37.67,33.75,34.78333333333333,15.79,41.93,42.71
2024-04-07 00:30:00,2024-04-07 00:45:00,2024-04-07 01:00:00,-2.43,2.193,322.5694687246624,402.91580205799573,956.6666666666666,18.743333333333336,19.426666666666666,42.32333333333333,39.23333333333333,8.867387767619173,13.734280289184161,0.0,0.0,3.8063333333333333,3.6449999999999996,181.93237875804354,11.200000000000001,11.436666666666667,11.536666666666667,10.89,10.286666666666667,10.49,8.963333333333333,8.826666666666666,8.893333333333334,38.82,33.52333333333333,38.45333333333333,37.67,33.73666666666666,34.75666666666667,15.783333333333331,41.93333333333334,42.68
2024-04-07 01:00:00,2024-04-07 01:15:00,2024-04-07 01:30:00,-2.4916666666666667,2.4073333333333333,319.59570108821583,401.9903677548825,956.0,18.513333333333335,19.206666666666667,43.86333333333334,40.45666666666667,9.019513277828885,13.274743814934283,0.0,0.0,3.616,3.4279999999999995,187.52253305159454,11.153333333333334,11.403333333333334,11.486666666666666,10.876666666666665,10.293333333333333,10.49,8.983333333333334,8.853333333333333,8.92,38.82666666666667,33.49666666666667,38.43,37.68,33.71333333333333,34.74333333333333,15.783333333333331,41.919999999999995,42.663333333333334
2024-04-07 01:30:00,2024-04-07 01:45:00,2024-04-07 02:00:00,-2.2656666666666667,2.6673333333333336,317.80592228381937,403.5132556171527,956.0,18.63,19.606666666666666,43.06333333333333,39.11333333333334,8.93971714101555,13.916215552905236,0.0,0.0,4.059333333333334,3.526333333333333,201.06671050784402,11.1,11.36,11.436666666666667,10.86,10.306666666666667,10.48,8.996666666666668,8.87,8.93,38.83,33.49,38.42666666666667,37.65,33.72,34.72333333333333,15.773333333333332,41.906666666666666,42.64
2024-04-07 02:00:00,2024-04-07 02:15:00,2024-04-07 02:30:00,-2.5240000000000005,2.449,316.29316550139885,405.07349883473216,956.0,18.849999999999998,19.98,41.86666666666667,37.663333333333334,8.809932109343208,14.581338204870107,0.0,0.0,4.326666666666667,3.801666666666667,212.06811725033145,11.063333333333333,11.323333333333332,11.386666666666665,10.836666666666666,10.306666666666667,10.48,9.02,8.886666666666665,8.956666666666665,38.806666666666665,33.47666666666667,38.43,37.63,33.70333333333333,34.71666666666667,15.76,41.86000000000001,42.660000000000004
2024-04-07 02:30:00,2024-04-07 02:45:00,2024-04-07 03:00:00,-2.9150000000000005,2.328333333333333,313.7039220984002,402.89358876506685,956.0,18.55666666666667,19.543333333333333,43.05666666666667,38.913333333333334,8.859081804705417,13.907104090545781,0.0,0.0,3.728666666666667,3.2533333333333334,210.8319375522746,11.020000000000001,11.286666666666667,11.35,10.83,10.31,10.48,9.04,8.910000000000002,8.976666666666668,38.82333333333333,33.45,38.43,37.63,33.67666666666667,34.71,15.76,41.879999999999995,42.63
2024-04-07 03:00:00,2024-04-07 03:15:00,2024-04-07 03:30:00,-2.658333333333333,2.3943333333333334,313.4300719843311,401.9987386509977,956.0,18.25,19.296666666666667,44.196666666666665,39.330000000000005,8.81761763515229,13.601954282346538,0.0,0.0,3.8556666666666666,3.361,214.7340462450613,10.979999999999999,11.256666666666666,11.296666666666667,10.810000000000002,10.31,10.473333333333334,9.04,8.926666666666668,8.983333333333334,38.79,33.45,38.38,37.63,33.67,34.71,15.76,41.86000000000001,42.660000000000004
2024-04-07 03:30:00,2024-04-07 03:45:00,2024-04-07 04:00:00,-2.2479999999999998,1.93,322.30953011948503,401.79386345281836,956.0,18.033333333333335,19.08,44.470000000000006,39.846666666666664,8.813654127740552,13.305270402309354,0.0,0.0,4.974333333333333,4.3053333333333335,215.83369853816475,10.94,11.22,11.256666666666668,10.79,10.31,10.463333333333333,9.07,8.946666666666667,9.006666666666666,38.78,33.443333333333335,38.38,37.59666666666667,33.64333333333334,34.71,15.76,41.85,42.61
2024-04-07 04:00:00,2024-04-07 04:15:00,2024-04-07 04:30:00,-1.8536666666666666,1.5916666666666666,336.6847825970694,403.37011593040273,956.0,18.48333333333333,19.169999999999998,42.48,39.07666666666666,8.691970889764042,13.551407656079283,0.0,0.0,5.031,4.393,217.43326826299165,10.903333333333334,11.196666666666667,11.22,10.773333333333332,10.293333333333335,10.45,9.086666666666666,8.97,9.02,38.79666666666667,33.43,38.34666666666667,37.6,33.63,34.67666666666667,15.76,41.85,42.61
2024-04-07 04:30:00,2024-04-07 04:45:00,2024-04-07 05:00:00,-1.8539999999999999,1.6436666666666666,331.2861103440479,403.3877770107146,956.3333333333334,18.346666666666668,19.14,42.74333333333333,38.723333333333336,8.597287125772931,13.604538971600567,0.0,0.0,5.786666666666668,5.127666666666666,217.60030049854402,10.866666666666667,11.163333333333334,11.176666666666668,10.763333333333334,10.286666666666667,10.44,9.1,8.98,9.04,38.73,33.41,38.33,37.58,33.63,34.67666666666667,15.76,41.85,42.58
2024-04-07 05:00:00,2024-04-07 05:15:00,2024-04-07 05:30:00,-1.985,1.7053333333333331,321.35452168908694,403.3778550224202,957.0,18.263333333333332,19.37333333333333,42.44333333333333,37.54333333333333,8.457313983144974,14.069492329058633,0.0,0.0,5.390666666666667,4.912333333333334,224.83561515001176,10.833333333333334,11.123333333333333,11.153333333333334,10.733333333333334,10.28,10.426666666666668,9.1,8.99,9.04,38.70333333333334,33.41,38.33,37.58,33.63,34.660000000000004,15.76,41.84,42.57
2024-04-07 05:30:00,2024-04-07 05:45:00,2024-04-07 06:00:00,6.022666666666667,2.6123333333333334,328.0702778744163,402.09594454108304,957.3333333333334,17.67,19.063333333333333,44.66,38.14333333333333,8.42812970705534,13.667814644221444,0.0,0.0,5.145333333333334,4.796,230.26671189691805,10.803333333333333,11.11,11.113333333333332,10.713333333333333,10.276666666666666,10.42,9.116666666666667,9.006666666666666,9.046666666666667,38.71333333333333,33.373333333333335,38.32,37.58,33.60666666666667,34.62,15.746666666666664,41.830000000000005,42.53
2024-04-07 06:00:00,2024-04-07 06:15:00,2024-04-07 06:30:00,34.766666666666666,6.957000000000001,325.28808561750833,401.428752284175,958.0,17.293333333333333,18.813333333333333,46.88999999999999,38.803333333333335,8.441174417983136,13.312560874474046,0.0,0.0,5.100666666666668,4.858666666666667,242.06675575670798,10.773333333333332,11.093333333333334,11.106666666666667,10.703333333333333,10.276666666666666,10.416666666666666,9.133333333333335,9.033333333333333,9.066666666666668,38.696666666666665,33.376666666666665,38.29666666666667,37.586666666666666,33.589999999999996,34.62,15.74,41.876666666666665,42.559999999999995
2024-04-07 06:30:00,2024-04-07 06:45:00,2024-04-07 07:00:00,77.32666666666667,12.443333333333333,321.47277049949844,400.5111038328318,958.0,17.25,18.406666666666666,47.76,40.669999999999995,8.624871111313793,12.582090067230082,0.0,0.0,5.049333333333333,4.8709999999999996,255.89934475653234,10.753333333333332,11.066666666666668,11.076666666666668,10.683333333333332,10.269999999999998,10.409999999999998,9.14,9.04,9.090000000000002,38.669999999999995,33.376666666666665,38.276666666666664,37.583333333333336,33.583333333333336,34.65333333333333,15.746666666666664,41.903333333333336,42.69
2024-04-07 07:00:00,2024-04-07 07:15:00,2024-04-07 07:30:00,140.23333333333332,21.483333333333334,321.22060768854584,400.0416076885458,959.0,17.373333333333335,17.91333333333333,49.096666666666664,43.67666666666667,8.97983960836853,11.57997022533794,0.0,0.0,4.635000000000001,4.492333333333334,273.9663404542004,10.72,11.046666666666667,11.050000000000002,10.673333333333334,10.253333333333332,10.393333333333333,9.16,9.04,9.1,38.66,33.36,38.23666666666666,37.54666666666666,33.56,34.60333333333333,15.729999999999999,41.78333333333333,42.61
2024-04-07 07:30:00,2024-04-07 07:45:00,2024-04-07 08:00:00,208.13333333333335,30.28,322.8463586812821,399.013358681282,959.0,17.113333333333333,17.246666666666666,52.95666666666667,48.75333333333333,9.610615072556147,10.102119248289227,0.0,0.0,5.004333333333334,4.9126666666666665,290.63285894604013,10.71,11.033333333333333,11.04,10.65,10.25,10.373333333333333,9.16,9.043333333333333,9.1,38.669999999999995,33.34,38.23,37.553333333333335,33.54,34.586666666666666,15.729999999999999,41.800000000000004,42.58
2024-04-07 08:00:00,2024-04-07 08:15:00,2024-04-07 08:30:00,291.8333333333333,39.68666666666667,325.14488023242274,400.2015468990894,959.6666666666666,16.963333333333335,16.896666666666665,56.96666666666667,52.81666666666666,10.183242708518014,9.097115843425213,0.0,0.0,4.821333333333333,4.7540000000000004,294.5983817313364,10.703333333333333,11.023333333333332,11.043333333333331,10.636666666666668,10.236666666666666,10.366666666666665,9.156666666666668,9.05,9.1,38.656666666666666,33.31333333333333,38.196666666666665,37.556666666666665,33.53666666666667,34.57,15.729999999999999,41.82666666666667,42.61333333333334
2024-04-07 08:30:00,2024-04-07 08:45:00,2024-04-07 09:00:00,253.20000000000002,32.78666666666667,328.61461482488687,398.0922814915535,960.0,16.666666666666668,16.386666666666667,60.23333333333333,56.806666666666665,10.603064091921187,8.062111518783873,0.0,0.0,4.996333333333333,4.895,299.6012860071904,10.706666666666669,11.033333333333331,11.063333333333333,10.623333333333333,10.233333333333333,10.356666666666667,9.17,9.056666666666667,9.11,38.660000000000004,33.29666666666666,38.18333333333333,37.56,33.53,34.59,15.729999999999999,41.830000000000005,42.63
