TIMESTAMP,incomingShortwaveRadiation_43m,outgoingShortwaveRadiation_43m,incomingLongwaveRadiation_43m,outgoingLongwaveRadiation_43m,airPressure_43m,airTemperature_2m,airTemperature_43m,relHumidity_2m,relHumidity_43m,VaporPressure_43m,VaporPressureDeficit_43m,Precipitation_43m,belowcanopyPrecipitation_1m,WindVelocity_I_43m,WindVelocity_II_43m,WindDirection_43m,soilTemperature_1_5cm,soilTemperature_2_5cm,soilTemperature_3_5cm,soilTemperature_1_15cm,soilTemperature_2_15cm,soilTemperature_3_15cm,soilTemperature_1_30cm,soilTemperature_2_30cm,soilTemperature_3_30cm,soilMoisture_1_5cm,soilMoisture_2_5cm,soilMoisture_3_5cm,soilMoisture_1_15cm,soilMoisture_2_15cm,soilMoisture_3_15cm,soilMoisture_1_30cm,soilMoisture_2_30cm,soilMoisture_3_30cm
-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,degC,%,%,hPa,hPa,mm,mm,ms-1,ms-1,deg,degC,degC,degC,degC,degC,degC,degC,degC,degC,%,%,%,%,%,%,%,%,%
2024-04-26,192.09643749999998,26.756986111111114,296.38398803590377,351.95636303590373,948.0833333333334,7.711875,7.723194444444445,65.80027777777777,60.40749999999999,6.299774402647866,4.440064845526588,0.0,0.0,3.1183194444444426,2.7457291666666666,209.46532954063656,6.385513888888891,6.777854166666668,6.642416666666665,6.829784722222229,6.763847222222224,6.67408333333334,7.031395833333335,6.989131944444442,6.975062499999997,41.32277777777779,36.75645833333326,39.37430555555558,38.12979166666668,34.155277777777776,35.13826388888893,15.77618055555554,41.100069444444394,42.44750000000001
2024-04-27,215.77638194444438,31.627312500000002,293.8035189913871,374.15692176916457,952.1458333333334,11.633062500000005,12.42697222222222,62.9084027777778,54.91958333333333,7.773736686567258,7.010590184531977,0.0,0.0,2.771680555555555,2.6493611111111113,167.2319154954487,7.781645833333332,8.107659722222218,8.094472222222228,7.853687500000003,7.566680555555556,7.572486111111106,7.379916666666663,7.295381944444445,7.304833333333335,40.712152777777746,35.79687499999998,38.51444444444439,37.70312500000004,33.64666666666668,34.60701388888891,15.638333333333318,41.30472222222223,42.306250000000006
2024-04-28,180.78095138888895,25.90919444444444,325.67681626844035,384.3992815462181,955.1319444444445,13.631250000000003,14.162986111111115,57.96763888888888,49.47687499999998,7.997590847214521,8.347012566319618,0.0,0.0,3.468173611111109,3.289673611111112,191.0325161270735,9.126041666666659,9.389166666666666,9.419652777777776,8.985000000000007,8.563680555555557,8.635624999999997,7.981486111111106,7.876881944444451,7.9033333333333315,40.20215277777778,35.04333333333335,37.73763888888888,37.34361111111111,33.13034722222222,34.11555555555553,15.538263888888862,41.26965277777779,42.178541666666696
2024-04-29,234.86086111111115,33.415236111111106,318.6186130379133,384.4778422045798,964.0763888888889,13.105486111111109,13.846597222222224,69.60861111111109,59.464513888888874,9.336982674293445,6.75922340554874,0.0,0.0,2.330465277777777,2.1942569444444446,158.69917930747573,9.870000000000001,10.149166666666655,10.134861111111116,9.735138888888889,9.309166666666666,9.37736111111112,8.566180555555544,8.462916666666672,8.48187500000001,39.68506944444445,34.25104166666662,36.969305555555565,36.933402777777765,32.61743055555556,33.61895833333333,15.444583333333368,41.11951388888887,41.97680555555555
2024-04-30,273.0417986111113,39.63481249999998,326.62269620592315,406.28833509481234,960.0833333333334,12.938395910493822,17.872638888888897,74.24784722222223,62.389097222222205,12.772295065226283,8.218734257733304,0.0,0.0,2.484208333333333,2.3620972222222223,89.46832381671382,10.947638888888886,11.226319444444448,11.318263888888893,10.57506944444445,10.059583333333329,10.17909722222222,9.074375,8.974027777777774,8.990902777777773,39.28805555555558,33.65895833333329,36.28229166666661,36.615277777777806,32.20576388888888,33.25958333333335,15.359027777777746,41.03798611111111,41.922222222222224
2024-05-01,279.93024305555576,44.3431875,325.44208726434937,412.4401636532383,951.9722222222222,13.54718318494777,19.187083333333337,66.1317013888889,53.59194444444444,11.85774887988313,10.626838349997454,0.0,0.0,3.2696874999999994,3.173416666666666,100.68546112567279,12.240312500000002,12.495937500000002,12.608958333333335,11.731215277777766,11.122916666666669,11.286875000000002,9.800451388888895,9.69149305555555,9.713784722222215,38.842673611111096,33.07795138888886,35.33204861111112,36.26753472222224,31.81229166666668,32.8698958333333,15.271249999999984,40.907187499999964,41.83475694444444
2024-05-02,282.2000347222224,45.161687499999985,321.66668195006247,400.03020972784014,945.8958333333334,14.826629861111112,16.79215277777778,74.21055555555549,64.7101388888889,12.242779667880573,7.249520133321283,0.0,0.0,3.442013888888891,3.3089999999999984,104.55790530393037,12.481388888888889,12.796249999999999,12.833750000000004,12.167916666666672,11.676527777777784,11.806874999999998,10.381180555555565,10.301805555555546,10.312430555555546,38.31993055555551,32.379166666666684,34.15013888888889,35.83319444444445,31.390902777777804,32.44791666666669,15.173402777777804,40.58506944444444,41.434791666666655
2024-05-03,63.70442361111114,10.723465277777779,353.099136981304,368.8828661479706,952.9861111111111,11.502361111111105,11.137361111111113,90.40020833333334,86.61437499999997,11.537406770235787,1.762696176975094,0.1,0.0,3.215680555555556,2.9345,239.084480305179,12.033888888888894,12.40263888888888,12.272638888888888,12.086666666666671,11.771388888888898,11.819027777777784,10.692291666666698,10.650208333333348,10.645138888888905,37.81659722222224,31.916180555555528,33.22576388888888,35.41187500000003,31.05312499999995,32.09527777777776,15.056458333333328,40.230902777777786,40.985069444444406
2024-05-04,140.51363888888883,23.44711805555555,333.65609386179534,370.04579525068397,957.9236111111111,11.128402777777781,11.247916666666672,82.18402777777776,73.78958333333338,9.784232804924361,3.6652652104620804,0.0,0.0,2.206826388888888,2.082618055555555,154.33527104295902,10.986111111111121,11.425555555555539,11.266180555555557,11.243125000000006,11.102499999999994,11.07576388888887,10.466250000000002,10.470138888888894,10.436736111111085,37.2726388888889,31.660763888888905,32.57805555555555,35.14236111111113,30.752430555555584,31.833472222222237,14.944791666666715,40.050486111111155,40.81375000000005
2024-05-05,216.39828472222223,36.25661805555555,328.7340567058322,372.41477892805455,952.2152777777778,11.726111111111116,11.792847222222214,78.85673611111109,71.34354166666668,9.77641059712174,4.119677354083949,0.5,0.0,3.899291666666667,3.703965277777777,251.051786483041,10.871249999999993,11.300763888888893,11.180763888888901,11.068055555555574,10.904027777777777,10.897569444444452,10.31256944444443,10.313124999999989,10.28624999999999,36.82527777777783,31.35194444444446,31.876250000000013,34.908958333333345,30.47222222222218,31.591736111111132,14.841041666666639,39.8203472222222,40.67569444444444
