,H_orig,LE_orig,ET_orig,CO2,H2O,NEE_orig,Reco,GPP_f,Ustar,location,date,year,month,day
5884,0.49821157058359633,0.33481816990772806,0.33201130455262085,0.3093664539653598,0.4050499706802068,0.4036693198369846,0.32664899423046934,0.6139243268405511,0.4490794353002407,1,2023-06-14 16:30:00,2023,6,14
5885,0.45505553279333344,0.2984128469557731,0.29573364830074184,0.30919553327256155,0.41074591930356985,0.4793111565566656,0.3219059499676995,0.538367542877093,0.43315984646412076,1,2023-06-14 17:00:00,2023,6,14
5886,0.34072749792139284,0.2735349716446125,0.27093140552985384,0.30594804010938903,0.4062260406477645,0.44204858097073674,0.3157211913301107,0.5741966454766304,0.3593845553314684,1,2023-06-14 17:30:00,2023,6,14
5887,0.3215637938579631,0.26458664770068696,0.2620526852944066,0.310335004557885,0.39430142878158736,0.49208609807412207,0.31874362344345186,0.5252171130151434,0.3753106499251838,1,2023-06-14 18:00:00,2023,6,14
5888,0.20491813223477767,0.20100694379456852,0.19867111685034877,0.3181403828623517,0.3820735793627995,0.5959849343082877,0.2932391793455258,0.4183291389668767,0.33370633010214035,1,2023-06-14 19:00:00,2023,6,14
5889,0.18088794076934583,0.18833592243912484,0.18605080108587663,0.32674339106654493,0.3899372667068524,0.6786858715002428,0.2860778329732018,0.3353883304481911,0.27264979506863574,1,2023-06-14 19:30:00,2023,6,14
5890,0.1805681937252177,0.14470418686481126,0.14265355791463033,0.3270282588878759,0.3909535222885747,0.5866555341405641,0.2677409725780223,0.42339001789273095,0.17711274477912953,1,2023-06-14 20:00:00,2023,6,14
5891,0.18774888543508664,0.13445001778060606,0.1324630245406589,0.32070419325433,0.38464700075522534,0.5889849784460564,0.26037290325454987,0.4198827516983548,0.17760718235638542,1,2023-06-14 20:30:00,2023,6,14
5892,0.15097134133503842,0.13274307960096576,0.13076688579426612,0.3226982680036463,0.37762336338799934,0.6095249304830144,0.25776480809070856,0.3991490042622522,0.19936243575564375,1,2023-06-14 21:00:00,2023,6,14
5893,0.18628617206358414,0.12583952535140092,0.123912547369525,0.31984958979033706,0.3697801650677715,0.592003266194883,0.25750729544897644,0.41643076385959304,0.15993103896948802,1,2023-06-14 21:30:00,2023,6,14
5894,0.16271865925861767,0.13240599674334164,0.1304358587363604,0.31996353691886936,0.36257212648612,0.5926113375215172,0.26101891247688846,0.4164031246817858,0.1847244811658318,1,2023-06-14 22:00:00,2023,6,14
5895,0.19260542990917062,0.12557412641075072,0.12364990905358601,0.32360984503190515,0.3580235631969597,0.5900072091688858,0.25795371009779233,0.41847751771089425,0.13217097130960898,1,2023-06-14 22:30:00,2023,6,14
5896,0.16732343517292098,0.12961706189522545,0.1276616223983657,0.32816773017319933,0.358584962449766,0.6006532389765923,0.2514276803813682,0.406886519354698,0.18673476026283262,1,2023-06-14 23:00:00,2023,6,14
5897,0.14575492126271616,0.13860450317243445,0.1365803409538556,0.3294211485870555,0.3552575449805784,0.6133972840559667,0.2466267180503887,0.39350042913460287,0.1956736711990111,1,2023-06-14 23:30:00,2023,6,14
5898,0.15395619856400117,0.13194164217934082,0.12996820755534166,0.33067456700091125,0.34619320084037775,0.6003251482293399,0.24770844935510458,0.40660285410878205,0.20580313577516102,1,2023-06-15 00:00:00,2023,6,15
5899,0.17439324620538618,0.12044881992925191,0.11855828158497987,0.3343778486782134,0.35408967062255076,0.594850593652989,0.23877659218997124,0.4105581659223485,0.19994144818164075,1,2023-06-15 00:30:00,2023,6,15
5900,0.17700045059467795,0.14177693761814747,0.13972176325355834,0.33283956244302626,0.3462464723023229,0.5867488119583929,0.23746051547080702,0.41835386875754627,0.14079110012360938,1,2023-06-15 01:00:00,2023,6,15
5901,0.1869025038336232,0.12474835763349493,0.12282486936294951,0.336257976298997,0.33798939570082903,0.5921322956053495,0.23733665990955874,0.4130107792793449,0.12461128098367055,1,2023-06-15 01:30:00,2023,6,15
5902,0.18794535963716263,0.12329427838814128,0.12138032243544138,0.34201230628988144,0.34212408070872347,0.5885234445114685,0.23036243344991195,0.4154401175392404,0.14293800013011515,1,2023-06-15 02:00:00,2023,6,15
5903,0.20633846245676937,0.12176608209025062,0.11986156341666308,0.35101412944393795,0.34524251013489554,0.5835160146537393,0.21530106257378986,0.41793200762259436,0.12902218463340057,1,2023-06-15 02:30:00,2023,6,15
5904,0.1849554903939638,0.12095566078346966,0.11905845798404918,0.34873518687329064,0.3345923155506363,0.5897086907266549,0.216052215366109,0.41193285134486424,0.13803265890312924,1,2023-06-15 03:00:00,2023,6,15
5905,0.20720575178104927,0.11833440640850475,0.11645986858538586,0.34936189608021895,0.33501848724619726,0.5828268769586136,0.21770599897529566,0.41900702616993735,0.11422809186129723,1,2023-06-15 03:30:00,2023,6,15
5906,0.20924982636371395,0.12216698796533718,0.12026076090791168,0.34725387420236986,0.33412516580742524,0.5805022878076771,0.22081218952574014,0.42181167537058323,0.06764686747771777,1,2023-06-15 04:00:00,2023,6,15
5907,0.20378786625415682,0.13690879484923918,0.13488836362664502,0.3495897903372831,0.34031694880735436,0.5539996174726715,0.22708159764763533,0.4490391748978078,0.09521826816732808,1,2023-06-15 05:00:00,2023,6,15
5908,0.2170831504515841,0.17493683205749688,0.17263805832273232,0.33944849589790316,0.35191783409709576,0.48982330179934974,0.23319061727295,0.5134908281570487,0.20765727668987055,1,2023-06-15 05:30:00,2023,6,15
5909,0.2501257869592256,0.25696344681727157,0.2539510861501104,0.34298085688240665,0.3659077395648377,0.40349276876222995,0.21869060613485994,0.5964825509506423,0.3418775616420532,1,2023-06-15 06:00:00,2023,6,15
5910,0.2686639462296839,0.24151677927717158,0.2386793441108338,0.33813810391978105,0.36599789126966786,0.43003428033368163,0.22520148804882936,0.571301805274719,0.28711859996096545,1,2023-06-15 06:30:00,2023,6,15
