H_f,LE_f,H_orig,location,day,year,month,date,30min,LE_orig,waterVaporPressure,soilHeatflux,incomingShortwaveRadiation,airPressure,relativeHumidity,waterPressureDeficit,windSpeed,outgoingShortwaveRadiation
86.69442,26.11672,86.69442,1,3,2024,4,2024-04-03 13:00:00,26,26.116999999999997,9.406426947777401,-3.8137755158590827,217.9,949.6666666666666,78.88000000000001,2.518556505287254,3.7516666666666665,23.456666666666667
66.11518000000001,23.996560000000002,66.11518000000001,1,3,2024,4,2024-04-03 13:30:00,27,23.997,9.243162532472944,-4.647761585622237,207.23333333333335,949.0,77.72,2.6497383070444833,4.514333333333333,21.95
6.9029,77.20132,6.90291,0,3,2024,4,2024-04-03 14:00:00,28,77.20100000000001,10.965484591161298,19.756333333333334,200.635,977.7646666666666,82.20533333333333,2.373655518760158,2.1189999999999998,43.544000000000004
43.93005,47.14479,43.93005,1,3,2024,4,2024-04-03 14:00:00,28,47.145,9.242898340512111,-5.388686161372128,142.13333333333333,949.0,77.90999999999998,2.6206600480286593,3.3816666666666664,16.13
-13.5283,21.30486,-13.5283,1,3,2024,4,2024-04-03 15:00:00,30,21.305,9.430674035890785,-6.2991733765377,59.91333333333333,949.0,82.16666666666667,2.046819719757229,3.8059999999999996,8.474666666666668
-9.926,66.76675999999999,-9.92602,0,3,2024,4,2024-04-03 16:00:00,32,66.767,10.747303397353555,11.031666666666666,76.96333333333332,978.1076666666668,82.81433333333332,2.230285100636193,1.6109999999999998,19.149333333333335
2.7917,23.16562,2.79166,0,3,2024,4,2024-04-03 16:30:00,33,23.166,10.803448032280896,10.576666666666666,129.63500000000002,978.092,82.38100000000001,2.310556449675982,1.875333333333333,29.22866666666667
-11.493,24.3685,-11.49317,0,3,2024,4,2024-04-03 17:00:00,34,24.369,10.634785478292274,10.461333333333334,37.909333333333336,978.1536666666666,82.30866666666667,2.285828970926044,1.8786666666666667,8.852666666666666
-7.305679,43.79271,-7.305680000000001,1,3,2024,4,2024-04-03 17:00:00,34,43.793,9.596716952582112,-5.745621294102144,46.553333333333335,949.0,86.63333333333333,1.4806785294287916,4.110666666666666,6.699666666666666
-12.056,19.47489,-12.05552,0,3,2024,4,2024-04-03 17:30:00,35,19.475,10.66252547770286,6.384333333333333,19.99533333333333,978.2076666666667,83.87466666666667,2.049925017126162,1.784,4.811333333333334
-9.7897,17.817239999999998,-9.789710000000001,0,3,2024,4,2024-04-03 18:00:00,36,17.817,10.621890796578057,3.4760000000000004,5.753,978.3416666666666,84.48566666666666,1.9505267692158146,2.0926666666666667,1.5463333333333331
-9.057128,14.173160000000001,-9.05713,1,3,2024,4,2024-04-03 18:00:00,36,14.173,9.555358389999439,-5.268970186483734,4.044999999999999,950.0,87.60000000000001,1.352584977579827,4.063,1.382
-12.109000000000002,12.79653,-12.10932,0,3,2024,4,2024-04-03 18:30:00,37,12.797,10.807460781067272,1.3486666666666667,1.9133333333333333,978.5013333333333,88.02299999999998,1.4705356301744192,1.7146666666666668,1.635
-7.2854,6.6416520000000006,-7.28543,0,3,2024,4,2024-04-03 19:00:00,38,6.6417,10.887976426344762,0.17533333333333334,-0.299,978.6396666666666,89.98866666666667,1.211298770914997,1.3203333333333334,0.5466666666666667
-11.70318,12.1986,-11.70318,1,3,2024,4,2024-04-03 19:00:00,38,12.199000000000002,9.813503472352378,-4.300577200104887,-0.2496666666666667,950.0,92.80000000000001,0.76139251078596,3.9440000000000004,0.252
-10.880999999999998,10.95712,-10.88079,0,3,2024,4,2024-04-03 19:30:00,39,10.957,10.923417903445957,-0.5676666666666667,-0.767,978.9193333333334,89.67699999999998,1.2574288057949392,1.832,0.2776666666666667
-16.384829999999997,5.170032,-16.384829999999997,1,3,2024,4,2024-04-03 19:30:00,39,5.17,9.896691067063726,-3.906081448240309,-0.26999999999999996,950.0,92.66666666666667,0.7831913794079206,3.579333333333333,0.5296666666666666
-15.75,4.865341,-15.74991,0,3,2024,4,2024-04-03 20:00:00,40,4.8653,10.939725267149788,-1.5879999999999999,-2.2630000000000003,978.987,90.60499999999998,1.1343603430812053,1.5146666666666668,0.441
-19.73463,6.675210000000001,-19.73463,1,3,2024,4,2024-04-03 20:00:00,40,6.6752,9.983672105582084,-3.265188671182722,-1.0276666666666667,950.0,92.86666666666667,0.7668721574280557,4.478,0.9873333333333333
-10.485999999999999,3.982101,-10.486469999999999,0,3,2024,4,2024-04-03 20:30:00,41,3.9821,10.963213457946042,-3.294333333333333,-1.4629999999999999,978.8533333333335,90.31866666666666,1.1751560093616131,1.133,0.414
-16.40275,2.959437,-16.40275,1,3,2024,4,2024-04-03 20:30:00,41,2.9594,10.038853053101667,-2.969397408312333,-0.6256666666666666,950.0,92.76666666666665,0.7827636049310343,4.357,0.9170000000000001
-16.215,20.30653,-16.21505,0,3,2024,4,2024-04-03 21:00:00,42,20.307000000000002,11.018704138239654,-3.5096666666666665,-1.3023333333333333,978.8463333333334,89.052,1.3546329437345346,1.4893333333333334,0.4223333333333333
-28.087790000000002,6.233472,-28.087790000000002,1,3,2024,4,2024-04-03 21:00:00,42,6.2335,10.092383071533632,-2.4115143295310792,-0.5179999999999999,950.0,91.83333333333333,0.8975077504630633,4.876,0.922
-12.198,-30.34328,-12.19766,0,3,2024,4,2024-04-03 21:30:00,43,-30.343000000000004,11.100691904601776,-3.0856666666666666,-1.9093333333333335,978.8856666666666,88.02666666666666,1.5099093199534082,1.6836666666666666,0.6733333333333332
-20.75422,30.25957,-20.75422,1,3,2024,4,2024-04-03 22:00:00,44,30.26,10.225821645611386,-1.6569217704078094,0.05566666666666668,950.0,92.89999999999999,0.7815213528938756,4.48,0.39233333333333337
-22.98,7.0166580000000005,-22.97982,0,3,2024,4,2024-04-03 22:30:00,45,7.0167,11.560137019368453,-2.386,-3.2693333333333334,979.105,94.48033333333332,0.6753585716382702,1.4396666666666667,1.6213333333333333
-34.3312,24.66619,-34.3312,1,3,2024,4,2024-04-03 22:30:00,45,24.666,10.47885805359332,-1.4773215685300252,-0.2896666666666667,950.0,94.23333333333333,0.6412601497246708,5.306666666666666,0.359
-40.067190000000004,26.7429,-40.067190000000004,1,3,2024,4,2024-04-03 23:00:00,46,26.743000000000002,10.528548541385826,-1.198706433381134,-0.14866666666666664,950.6666666666666,93.93333333333334,0.6799843273712636,5.2379999999999995,0.6296666666666666
-38.3036,29.93239,-38.3036,1,3,2024,4,2024-04-03 23:30:00,47,29.932,10.515981832106615,-1.067524725239689,-0.05733333333333334,951.0,93.8,0.6950862191797551,5.09,0.6020000000000001
-20.938000000000002,5.548818,-20.93779,0,4,2024,4,2024-04-04 00:00:00,0,5.5488,11.535689810618766,-3.1766666666666663,-2.177,979.7996666666667,91.91166666666668,1.0151540909012784,1.603,1.4766666666666666
-41.7673,20.886960000000002,-41.7673,1,4,2024,4,2024-04-04 00:00:00,0,20.886999999999997,10.485515583181993,-0.8870458401421399,-0.6233333333333333,951.0,94.40000000000002,0.6220221108667268,4.6610000000000005,0.7250000000000001
-28.123,10.469660000000001,-28.12306,0,4,2024,4,2024-04-04 00:30:00,1,10.47,10.884204358737556,-3.526666666666667,-2.8166666666666664,979.9816666666666,87.94533333333334,1.4918978700002477,1.4946666666666666,1.6006666666666665
-85.66196,57.3196,-85.66196,1,4,2024,4,2024-04-04 00:30:00,1,57.32,9.799815607566607,-0.8212644915739724,-0.3673333333333333,951.0,88.36666666666667,1.290130383644188,5.888999999999999,2.047333333333333
-28.934,8.306837,-28.93409,0,4,2024,4,2024-04-04 01:00:00,2,8.3068,10.026213146522418,-5.233666666666667,-3.2319999999999998,980.074,82.42933333333333,2.137191240090459,1.7139999999999997,1.3843333333333334
-73.15961,25.184820000000002,-73.15961,1,4,2024,4,2024-04-04 01:00:00,2,25.185,9.07190902081766,-0.5912574236462167,-0.8583333333333334,951.0,82.10000000000001,1.9779192627604871,6.1896666666666675,1.9943333333333333
-31.096,20.97279,-31.09621,0,4,2024,4,2024-04-04 01:30:00,3,20.973000000000003,9.857546977783295,-6.423333333333333,-1.39,980.1253333333333,80.18400000000001,2.4361113303371447,1.9356666666666669,0.9216666666666667
-77.76196,29.013890000000004,-77.76196,1,4,2024,4,2024-04-04 01:30:00,3,29.014,9.10312405759416,-0.3448761010633339,-1.4193333333333333,951.0,82.23333333333333,1.9667471109435297,6.622,1.4776666666666667
-39.764,33.03609,-39.76444,0,4,2024,4,2024-04-04 02:00:00,4,33.036,9.12625399770418,-6.127,-2.1253333333333333,980.1899999999999,73.86133333333333,3.229675127644464,2.2533333333333334,0.6046666666666667
-33.233000000000004,25.61283,-33.23291,0,4,2024,4,2024-04-04 02:30:00,5,25.613000000000003,9.261804098974949,-6.411333333333334,-2.433,980.2836666666666,76.27966666666667,2.880100164251532,1.4580000000000002,0.35333333333333333
-49.97658,22.17055,-49.97658,1,4,2024,4,2024-04-04 02:30:00,5,22.171,8.860590715126271,0.43192608386239034,-1.5520000000000003,951.0,82.60000000000001,1.8665166881742987,5.1419999999999995,0.9119999999999999
-28.134,11.28923,-28.13372,0,4,2024,4,2024-04-04 03:00:00,6,11.289000000000001,9.335011484231009,-7.489666666666667,-5.075333333333333,980.306,80.54333333333334,2.2550371242584273,1.1806666666666665,0.751
-26.771,3.192798,-26.770540000000004,0,4,2024,4,2024-04-04 03:30:00,7,3.1928,9.12330172319801,-10.275333333333334,-4.589666666666666,980.1713333333333,82.17333333333333,1.9792072698224459,1.0713333333333335,0.7779999999999999
-55.386919999999996,9.457261,-55.386919999999996,1,4,2024,4,2024-04-04 03:30:00,7,9.4573,8.247266222435762,1.1951405317808794,-2.247,951.0,80.63333333333334,1.980844016219585,5.09,1.492
-32.437,2.9967639999999998,-32.43719,0,4,2024,4,2024-04-04 04:00:00,8,2.9968,8.94543801613025,-12.086,-4.615666666666666,980.0983333333334,83.539,1.762660017279595,1.197,0.836
-56.206019999999995,6.416226999999999,-56.206019999999995,1,4,2024,4,2024-04-04 04:00:00,8,6.4162,8.027864242905466,1.8187403883210045,-2.0193333333333334,951.0,80.06,1.999445578360417,5.614999999999999,1.4973333333333334
-36.503,5.7586900000000005,-36.503409999999995,0,4,2024,4,2024-04-04 04:30:00,9,5.7587,8.76409628670915,-13.412333333333335,-4.043666666666667,979.9913333333334,83.19233333333334,1.7706440379711879,1.3743333333333334,0.6976666666666667
-61.423790000000004,-0.9840791999999999,-61.423790000000004,1,4,2024,4,2024-04-04 04:30:00,9,-0.98408,8.022412841442666,2.289264907316298,-1.6903333333333332,951.0,80.05333333333333,1.9989223202528699,5.535,1.4399999999999997
-33.289,12.637,-33.288909999999994,0,4,2024,4,2024-04-04 05:00:00,10,12.637,8.841880996700857,-13.364666666666666,-2.485,979.9646666666666,81.45933333333333,2.0124688179725467,1.6643333333333334,0.39666666666666667
-71.18576,1.8306580000000001,-71.18576,1,4,2024,4,2024-04-04 05:00:00,10,1.8307,8.15006526171774,2.9082926522645005,-1.0383333333333333,951.0,80.26666666666667,2.003670529458848,5.7363333333333335,1.183
-19.743,13.06574,-19.74289,0,4,2024,4,2024-04-04 05:30:00,11,13.065999999999999,8.948967851896438,-12.01,2.1806666666666668,979.8323333333334,80.33533333333334,2.190548822248319,1.7090000000000003,1.1746666666666667
-16.073,24.82099,-16.07304,0,4,2024,4,2024-04-04 06:00:00,12,24.820999999999998,9.098568793007146,-9.782333333333334,11.377333333333334,979.621,78.40433333333333,2.5061071301014586,2.223666666666667,2.3906666666666663
-12.530999999999999,16.10961,-12.53111,0,4,2024,4,2024-04-04 06:30:00,13,16.11,9.40564821964982,-7.268666666666667,19.282,979.5466666666666,79.30499999999999,2.4544466289093148,2.021333333333333,3.940666666666667
-17.576610000000002,-8.521673,-17.576610000000002,1,4,2024,4,2024-04-04 06:30:00,13,-8.5217,8.61361355573338,4.425242811401466,30.036666666666665,951.0,81.56666666666666,1.946599222035374,4.497,3.6796666666666664
-13.633,41.12622,-13.63269,0,4,2024,4,2024-04-04 07:00:00,14,41.126000000000005,9.73465830471527,-5.133,36.87933333333333,979.3233333333333,81.391,2.2257037804234674,2.015333333333333,7.992
-12.95384,19.91491,-12.95384,1,4,2024,4,2024-04-04 07:00:00,14,19.915,8.923165676355147,4.461594312284135,33.74333333333333,950.6666666666666,83.96666666666665,1.7038676817494363,3.68,4.471
-10.397,18.712429999999998,-10.39666,0,4,2024,4,2024-04-04 07:30:00,15,18.712,10.272074737871376,-2.568,47.64766666666667,979.177,85.20133333333332,1.7841623372972961,2.3216666666666668,12.023333333333333
-25.407020000000003,44.97691,-25.407020000000003,1,4,2024,4,2024-04-04 07:30:00,15,44.977,9.309080553630803,4.347108772214618,45.23,950.0,88.33333333333333,1.229501205196522,4.223,5.964333333333333
-6.3482,13.9264,-6.34818,0,4,2024,4,2024-04-04 08:00:00,16,13.925999999999998,10.606313638762431,-0.337,67.81400000000001,978.9153333333334,87.99733333333334,1.4466807384487286,2.4019999999999997,15.541000000000002
11.125,34.244690000000006,11.12542,0,4,2024,4,2024-04-04 08:30:00,17,34.245,11.128690393314823,3.8329999999999997,156.226,978.634,86.346,1.759793605150449,2.3113333333333332,30.869
6.7675,-45.4773,6.76749,0,4,2024,4,2024-04-04 09:00:00,18,-45.477,11.536308514381158,9.551333333333334,119.16366666666666,978.3366666666667,86.156,1.8537148320847372,2.7723333333333335,24.642333333333337
13.912370000000001,6.509964,13.912370000000001,1,4,2024,4,2024-04-04 09:00:00,18,6.51,10.44484584785409,3.1487190383856096,93.10000000000001,950.0,89.7,1.1993524217714278,3.8480000000000003,10.82
-60.088730000000005,117.3792,-60.088730000000005,1,4,2024,4,2024-04-04 11:00:00,22,117.38,11.485450397344414,0.20142394791786952,61.31333333333333,949.0,95.13333333333333,0.5875528234100518,4.750666666666667,6.064333333333333
-87.89307,111.8453,-87.89307,1,4,2024,4,2024-04-04 12:00:00,24,111.85,11.328807843531349,-0.9624648185571978,122.93666666666665,949.0,91.8,1.0119414413611896,6.776,12.284666666666666
-39.0475,152.8333,-39.0475,1,4,2024,4,2024-04-04 12:30:00,25,152.83,11.266973635666595,-1.616308048840579,324.96666666666664,949.0,88.86666666666666,1.4115413332005424,6.758,34.620000000000005
16.7097,86.68085,16.7097,1,4,2024,4,2024-04-04 13:00:00,26,86.681,11.136352782444327,-2.4398809761988263,195.5666666666667,949.0,82.8,2.3133486456285315,6.011666666666666,20.35
46.47135,63.471419999999995,46.47135,1,4,2024,4,2024-04-04 13:30:00,27,63.471000000000004,10.992570208131097,-3.4060704139569573,241.16666666666666,950.0,80.08666666666666,2.7332728886778987,6.257000000000001,24.873333333333335
-29.085,77.16859000000001,-29.08507,0,4,2024,4,2024-04-04 14:00:00,28,77.169,11.876885854996495,27.291666666666668,166.83700000000002,977.9963333333334,75.69233333333334,3.8141165648828768,3.1189999999999998,36.857
-22.12418,134.7893,-22.12418,1,4,2024,4,2024-04-04 14:30:00,29,134.79,10.968438595069577,-5.288882676027357,228.73333333333335,950.0,84.53333333333333,2.006843654618409,5.729666666666667,24.98
-18.757260000000002,129.2611,-18.757260000000002,1,4,2024,4,2024-04-04 15:00:00,30,129.26,10.862261412607277,-6.195926229663751,99.54333333333334,950.0,81.30000000000001,2.498453732051118,4.458333333333333,13.296666666666667
-45.114,488.325,-45.1139,0,4,2024,4,2024-04-04 15:30:00,31,488.32,11.812737909370247,23.361333333333334,83.15666666666667,978.384,78.82466666666666,3.173355161373575,2.1199999999999997,18.624666666666666
-41.92994,47.67344,-41.92994,1,4,2024,4,2024-04-04 16:00:00,32,47.673,9.271388624138828,-7.03352157475741,59.02,950.0,80.87,2.193170080125828,6.029,8.772333333333334
28.528000000000002,79.08429,28.528340000000004,0,4,2024,4,2024-04-04 16:30:00,33,79.084,10.813703482797388,12.862,320.0946666666667,978.79,75.74,3.463697471516568,2.419,79.78633333333333
-11.33,60.71516999999999,-11.32991,0,4,2024,4,2024-04-04 17:00:00,34,60.715,10.579652115855756,15.323333333333332,153.74666666666667,979.3406666666666,70.794,4.364625811448475,1.9120000000000001,38.50833333333333
66.53355,25.95823,66.53355,1,4,2024,4,2024-04-04 17:00:00,34,25.958000000000002,9.392231169585527,-6.3968084705515045,148.58666666666667,951.0,75.88666666666667,2.9844241535966667,5.762666666666667,19.180000000000003
-18.639,42.49442,-18.6391,0,4,2024,4,2024-04-04 17:30:00,35,42.494,10.409104666226815,11.777666666666667,125.29200000000002,979.8753333333334,71.38433333333333,4.172672847364144,2.2516666666666665,31.350000000000005
6.215139,19.63421,6.21514,1,4,2024,4,2024-04-04 17:30:00,35,19.634,9.479729472787305,-6.028859250726621,91.48333333333333,951.0,77.75,2.7128486272606764,5.640333333333333,12.484333333333334
-29.576,41.38581,-29.57612,0,4,2024,4,2024-04-04 18:00:00,36,41.386,10.588514519170788,7.688999999999999,20.226333333333333,980.3733333333333,77.34233333333333,3.1019368324013854,1.849,5.889
-18.0349,2.192621,-18.0349,1,4,2024,4,2024-04-04 18:30:00,37,2.1926,9.671157536316372,-5.2276067534506065,5.492,952.0,80.9,2.2833017174739503,4.540666666666667,1.4393333333333336
-19.487000000000002,29.34608,-19.4869,0,4,2024,4,2024-04-04 19:00:00,38,29.346,10.7383636946845,1.0073333333333332,-1.5833333333333333,981.0466666666666,80.91199999999999,2.533294025659206,1.1506666666666665,0.429
-24.37906,22.11965,-24.37906,1,4,2024,4,2024-04-04 19:00:00,38,22.12,9.706793308128736,-4.662034283997442,-0.7763333333333332,952.3333333333334,82.13333333333333,2.111542700144888,4.482666666666667,1.1316666666666666
-26.435,37.95485,-26.43532,0,4,2024,4,2024-04-04 19:30:00,39,37.955,10.719592660523977,-0.157,-2.7083333333333335,981.5303333333335,81.49533333333333,2.434034942517478,1.3486666666666667,0.9
-21.1985,4.166481,-21.1985,1,4,2024,4,2024-04-04 19:30:00,39,4.1665,9.672282561501834,-4.114633846809296,-1.3963333333333334,953.0,81.93333333333334,2.132781590046376,4.690666666666666,0.7786666666666667
-18.983,12.32964,-18.98321,0,4,2024,4,2024-04-04 20:00:00,40,12.33,10.638881791048277,-1.102,-1.4203333333333334,981.9156666666667,81.53766666666667,2.4089306200438685,1.4749999999999999,0.045000000000000005
-29.48398,11.26512,-29.48398,1,4,2024,4,2024-04-04 20:00:00,40,11.265,9.699844176049108,-3.6993421501055526,-0.9526666666666667,953.0,83.43333333333334,1.926017800837558,4.378666666666667,0.7466666666666667
-20.714000000000002,8.393288,-20.71415,0,4,2024,4,2024-04-04 20:30:00,41,8.3933,10.802280765245673,-1.5896666666666668,-2.164333333333333,982.3843333333334,83.97200000000001,2.0618653373190785,1.6893333333333331,0.3773333333333333
-50.52258,47.2947,-50.52258,1,4,2024,4,2024-04-04 20:30:00,41,47.295,9.767048934474671,-3.119731392606714,-0.5273333333333333,954.0,85.73333333333335,1.625309853792828,5.189000000000001,1.338
-38.54753,18.74178,-38.54753,1,4,2024,4,2024-04-04 21:00:00,42,18.742,10.003779140394494,-2.606702257450275,-0.42766666666666664,954.0,89.43333333333332,1.1819597418952892,5.515999999999999,1.479
-56.514359999999996,14.672270000000001,-56.514359999999996,1,4,2024,4,2024-04-04 21:30:00,43,14.672,10.086616175090066,-2.20972982972526,-0.5663333333333334,954.0,88.10000000000001,1.3624373721177268,5.0536666666666665,1.4266666666666667
-18.906,8.63667,-18.9058,0,4,2024,4,2024-04-04 22:00:00,44,8.6367,11.108385257909115,-2.139666666666667,-2.0913333333333335,983.003,88.16233333333334,1.491536769913555,1.2129999999999999,0.8736666666666667
-45.75985,5.950562000000001,-45.75985,1,4,2024,4,2024-04-04 22:00:00,44,5.9506,10.101091424691287,-1.8958429281193916,-1.3719999999999999,954.0,86.30000000000001,1.6035336328884178,5.416666666666667,1.2066666666666668
-11.831,11.327110000000001,-11.830589999999999,0,4,2024,4,2024-04-04 22:30:00,45,11.327,11.21091381648531,-2.715,-2.443333333333334,983.2136666666667,88.45800000000001,1.4628000550529432,1.09,0.7533333333333333
-19.907020000000003,5.0583599999999995,-19.907020000000003,1,4,2024,4,2024-04-04 23:00:00,46,5.0584,10.178963531298313,-1.2518641460793278,-1.1246666666666667,955.0,86.39999999999999,1.6022442595562172,4.536666666666668,0.5173333333333333
-38.62458,3.4760400000000002,-38.62458,1,4,2024,4,2024-04-04 23:30:00,47,3.476,10.071744661051362,-1.0044540949835894,-2.223333333333333,955.0,86.86666666666667,1.52274266939917,4.438,1.4396666666666667
-62.37986,3.242905,-62.37986,1,5,2024,4,2024-04-05 00:00:00,0,3.2429,9.85027728838046,-0.7571457801101433,-2.0763333333333334,955.0,85.90000000000002,1.6168674012359059,4.801666666666666,1.5906666666666667
-26.393,2.111805,-26.39266,0,5,2024,4,2024-04-05 00:30:00,1,2.1118,10.595674406943438,-8.532666666666666,-4.043666666666667,983.641,88.57600000000001,1.366566388467776,1.281666666666667,0.5363333333333333
-48.71796,2.239676,-48.71796,1,5,2024,4,2024-04-05 00:30:00,1,2.2397,9.691373624671723,-0.5101894725990643,-1.7446666666666666,955.0,84.53333333333333,1.773185079592933,5.345,1.4766666666666668
-31.088,3.5682739999999997,-31.087670000000003,0,5,2024,4,2024-04-05 01:00:00,2,3.5683,10.477372562446305,-9.150333333333334,-3.7580000000000005,983.791,87.37899999999998,1.5133489638315272,1.4166666666666667,0.5223333333333333
-37.963,0.617007,-37.963190000000004,0,5,2024,4,2024-04-05 01:30:00,3,0.6170100000000001,10.54412818825789,-9.182,-3.6573333333333338,983.926,86.88166666666667,1.592066469139592,1.6043333333333332,0.48699999999999993
-31.549,1.3789,-31.5493,0,5,2024,4,2024-04-05 02:00:00,4,1.3789,10.806079410853334,-8.856,-3.318666666666667,983.937,88.14966666666668,1.4527070593394047,1.5373333333333334,0.4086666666666667
-47.45046,3.6130839999999997,-47.45046,1,5,2024,4,2024-04-05 02:00:00,4,3.6131,9.945539919643542,0.7236299552738898,-1.324,955.0,85.06666666666668,1.7459255031349148,5.394666666666667,1.088
-24.344,4.730165,-24.344179999999998,0,5,2024,4,2024-04-05 02:30:00,5,4.7302,10.954231127265679,-8.254333333333333,-2.234,983.8893333333334,88.24066666666666,1.4598082732363746,1.5643333333333331,0.2336666666666667
-58.8494,5.395251,-58.8494,1,5,2024,4,2024-04-05 02:30:00,5,5.3953,9.90034546825567,0.9475434093649654,-1.1133333333333333,955.0,84.3,1.8438365818696791,5.226333333333334,0.8773333333333334
-19.160999999999998,9.517804,-19.161270000000002,0,5,2024,4,2024-04-05 03:00:00,6,9.5178,11.008564967856259,-6.698,-1.2329999999999999,983.853,87.37399999999998,1.5907952169312765,1.4413333333333336,0.02966666666666667
-36.211729999999996,0.8208562,-36.211729999999996,1,5,2024,4,2024-04-05 03:00:00,6,0.82086,9.931657665739783,1.1975320021147862,-0.8653333333333334,955.0,84.83333333333333,1.775600879336583,4.599333333333334,0.6423333333333333
-13.195,3.4825760000000003,-13.19505,0,5,2024,4,2024-04-05 03:30:00,7,3.4826,10.982755194230611,-5.177666666666667,-1.6940000000000002,983.8273333333333,87.26833333333333,1.6022854209951607,0.8716666666666666,0.081
-25.94712,-10.94154,-25.94712,1,5,2024,4,2024-04-05 04:00:00,8,-10.942,10.21284387868078,1.3518439503102793,-1.233666666666667,955.0,87.0,1.5260571312971276,4.002666666666666,1.0956666666666666
-17.637,10.0941,-17.63675,0,5,2024,4,2024-04-05 04:30:00,9,10.094,11.180062723828701,-5.566,-1.215,983.8803333333334,88.22833333333334,1.491674689128624,1.0633333333333335,0.15533333333333332
-34.96679,-32.88035,-34.96679,1,5,2024,4,2024-04-05 04:30:00,9,-32.88,10.546703407412744,1.3365555859428864,-0.299,955.0,88.89999999999999,1.3168549811280261,4.313333333333333,0.6269999999999999
-9.2948,-96.73472,-9.29481,0,5,2024,4,2024-04-05 05:00:00,10,-96.735,11.499364197622215,-4.4863333333333335,-3.264,984.0523333333334,90.85333333333334,1.1576994187802807,1.3739999999999999,1.2273333333333334
-37.58589,6.742706,-37.58589,1,5,2024,4,2024-04-05 05:30:00,11,6.7427,10.888943481077776,1.480750923132292,3.061,955.0,93.36666666666667,0.7736164772347287,4.746333333333333,1.0996666666666668
-20.855,28.16215,-20.85525,0,5,2024,4,2024-04-05 06:00:00,12,28.162,12.093483634161966,-2.9436666666666667,11.796000000000001,984.2263333333334,92.39833333333333,0.9949381997404867,1.4420000000000002,3.909333333333334
-29.537979999999997,5.480926,-29.537979999999997,1,5,2024,4,2024-04-05 06:00:00,12,5.4809,11.110122184425366,1.2829437075435242,13.366333333333335,955.3333333333334,93.73333333333333,0.7427819952602999,4.12,2.1846666666666668
-11.03,12.57218,-11.029739999999999,0,5,2024,4,2024-04-05 06:30:00,13,12.572000000000001,12.32691638963631,-0.9736666666666668,28.560666666666663,984.4200000000001,91.52233333333334,1.141835925430298,1.3646666666666665,6.641666666666667
-2.30451,2.756127,-2.30451,1,5,2024,4,2024-04-05 06:30:00,13,2.7561,11.166581790544205,1.1808704276714785,21.62,956.0,93.19999999999999,0.8147291435161037,3.4203333333333332,2.927666666666667
-11.213,12.44881,-11.213230000000001,0,5,2024,4,2024-04-05 07:00:00,14,12.449000000000002,12.529166758031046,1.2556666666666667,54.88466666666667,984.4886666666666,90.80166666666666,1.2692217715822647,1.5120000000000002,11.735666666666667
-6.643072999999999,1.443583,-6.64307,1,5,2024,4,2024-04-05 07:00:00,14,1.4436,11.263881613471344,0.9211703821187928,51.826666666666675,956.0,93.63333333333333,0.7658958306062758,3.591666666666667,6.4430000000000005
-7.9559,17.9285,-7.95592,0,5,2024,4,2024-04-05 07:30:00,15,17.928,12.613196298822508,3.766666666666667,112.53633333333335,984.381,88.67033333333335,1.6116248162695435,1.5826666666666667,23.381666666666664
-14.133389999999999,9.104277,-14.133389999999999,1,5,2024,4,2024-04-05 07:30:00,15,9.1043,11.510216457163958,0.5197760620737614,123.43333333333334,956.0,92.83333333333333,0.8885804446284578,3.629,15.590000000000002
31.091820000000002,21.02629,31.091820000000002,1,5,2024,4,2024-04-05 08:30:00,17,21.026,11.665230495202039,-0.5262080490375833,165.13333333333333,956.0,86.86666666666667,1.7636610955907894,4.308333333333333,19.576666666666664
13.57371,67.61388000000001,13.57371,1,5,2024,4,2024-04-05 09:30:00,19,67.61399999999999,12.033601267857653,-2.1728542517732348,245.76666666666665,956.0,90.36666666666667,1.282814742313116,3.595,25.853333333333335
43.806000000000004,75.41911,43.8063,0,5,2024,4,2024-04-05 10:00:00,20,75.419,14.156136927356336,28.108999999999998,365.0453333333333,984.4913333333334,83.76966666666668,2.742744840534588,1.8686666666666667,76.58433333333333
50.808820000000004,89.18488,50.808820000000004,1,5,2024,4,2024-04-05 10:00:00,20,89.185,12.45829054420708,-3.19547535592636,387.8999999999999,956.0,90.16666666666667,1.3586675454865382,3.736333333333333,43.55666666666667
11.470999999999998,61.925630000000005,11.47149,0,5,2024,4,2024-04-05 11:00:00,22,61.926,13.750657890792008,43.56066666666666,209.66733333333332,983.897,78.70833333333333,3.7197385824217672,2.422333333333333,42.51866666666666
37.49157,19.528779999999998,37.49157,1,5,2024,4,2024-04-05 11:00:00,22,19.529,12.1807586500383,-6.177796585190747,156.36666666666665,956.0,83.10000000000001,2.4771939974205424,4.350333333333334,17.133333333333333
69.99186999999999,25.3491,69.99186999999999,1,5,2024,4,2024-04-05 11:30:00,23,25.349,12.463329877806984,-8.022180381983896,362.6333333333334,955.3333333333334,81.73333333333333,2.7854424033597986,3.6833333333333336,41.413333333333334
49.2633,66.54238000000001,49.2633,1,5,2024,4,2024-04-05 12:00:00,24,66.542,12.319452004182917,-9.273542784421481,381.6666666666667,954.6666666666666,74.90333333333334,4.127682530349926,4.553999999999999,42.81666666666666
27.3,124.9845,27.30048,0,5,2024,4,2024-04-05 12:30:00,25,124.98,13.844594753666644,41.471999999999994,528.2063333333334,982.1116666666667,67.406,6.694518609634315,3.378,107.45799999999998
