year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,day_of_year,H_orig,LE_orig
2023,7,6,3,0,-2.94,-28.813,2.97007419876023,0.7026666666666667,187,187,-10.126619999999999,4.2691
2023,7,19,33,0,463.99366666666674,28.605,12.706703952520769,1.8006666666666664,200,200,55.17625,110.19
2024,6,27,30,1,522.6333333333333,-19.486625104510754,5.523939276423132,2.435,179,179,48.55748,81.369
2024,6,6,18,0,593.9916666666667,39.959333333333326,9.34379278397307,0.9136666666666667,158,158,78.94896,134.07
2023,5,21,19,0,653.3506666666666,16.76,6.801322578258311,2.017333333333333,141,141,68.88475,119.83
2023,5,28,9,1,31.649999999999995,-31.947658307224945,5.673038746661527,2.362,148,148,-26.260890000000003,8.6528
2024,6,4,29,0,687.0676666666667,47.29633333333334,13.189165332243986,1.2780000000000002,156,156,83.62006,168.38
2023,6,26,23,0,570.0496666666667,35.967666666666666,16.45036948646278,2.207,177,177,82.4666,200.65
2024,4,4,8,1,-2.0193333333333334,1.8187403883210045,1.999445578360417,5.614999999999999,95,95,-56.206019999999995,6.4162
2024,6,29,18,0,675.3009999999999,49.28466666666666,13.72435310526595,2.0109999999999997,181,181,81.05048000000001,140.26
2024,6,15,37,0,133.06966666666668,0.3066666666666667,13.71434359636595,1.8793333333333333,167,167,-41.8093,58.153999999999996
2023,3,4,45,0,-1.0643333333333336,-4.876,1.712454444660331,1.3436666666666666,63,63,-17.11564,20.924
2023,5,18,11,1,78.25,-26.809605314723388,1.6963001963360975,1.8683333333333334,138,138,-15.59875,3.2877
2024,5,30,3,1,-1.3926666666666667,1.130627359165759,0.6275240793134103,2.516666666666666,151,151,-52.41558,14.276
2024,6,16,31,0,218.2123333333333,14.801,11.659979864075279,1.9013333333333333,168,168,-8.6525,88.823
2024,4,26,16,0,431.66,0.6246666666666667,4.531423360464978,2.345333333333333,117,117,51.590740000000004,70.798
2024,5,15,4,0,-5.921666666666667,-20.718333333333334,7.114755779751787,2.061,136,136,-55.72276,13.158
2024,6,30,1,1,-1.0856666666666668,-11.751762223275154,8.265983235586258,3.6253333333333337,182,182,-45.06892,22.304000000000002
2023,5,21,9,1,17.423333333333336,-34.61097627483188,1.7570831532276614,3.2153333333333336,141,141,-39.77983,-2.4312
2023,5,31,12,1,246.66666666666666,-32.56116797273337,5.55550250283075,2.2586666666666666,151,151,38.58484,65.668
2023,2,25,29,0,153.96933333333334,-7.422666666666667,1.2546222484997545,1.5276666666666667,56,56,13.43366,55.912
2024,5,21,16,0,545.5436666666666,25.676999999999996,9.119253039995364,2.0686666666666667,142,142,50.733540000000005,99.84700000000001
2023,6,22,46,1,-1.498,-19.755112540238045,0.6987195990765684,3.24,173,173,-54.5184,29.037
2023,7,13,13,1,308.40000000000003,-20.99045383534222,4.733954058833367,3.269,194,194,43.70547,46.466
2023,7,26,18,0,430.3396666666667,43.388666666666666,3.534107951322646,1.4586666666666668,207,207,70.98866,134.06
2023,6,3,0,1,-2.7550000000000003,-33.18480872495694,6.208425587910153,3.3253333333333335,154,154,-56.569430000000004,18.851
2024,4,29,28,0,760.5216666666666,56.56199999999999,14.033194303078323,1.1903333333333332,120,120,107.3724,180.26
2023,3,3,20,0,116.24733333333334,-3.806666666666666,0.022705835701258614,1.0573333333333332,62,62,26.274790000000003,15.345999999999998
2023,6,21,19,0,573.0633333333333,17.080000000000002,8.739404200959541,1.4720000000000002,172,172,69.98952,175.31
2023,5,3,30,0,669.1686666666667,40.74066666666667,10.401290363962346,1.492,123,123,125.7187,248.14
2023,5,20,13,1,79.7,-30.915879490190427,1.877139108009489,3.611333333333333,140,140,30.85463,24.098000000000003
2024,5,29,6,1,-0.862,0.7777776804644482,4.868475692470456,3.4636666666666667,150,150,-13.571010000000001,3.9737
2024,5,9,22,1,848.0,-2.303179453632722,9.564138923748043,2.574666666666667,130,130,288.0149,76.104
2024,6,13,32,1,391.6666666666667,-1.357366969985775,9.270479692307097,2.481,165,165,103.8683,60.896
2023,5,6,27,0,715.311,53.077333333333335,9.52255253799577,1.782,126,126,95.01626999999999,166.25
2023,7,19,10,1,35.93666666666667,-47.10267855953675,8.570934776589004,3.1186666666666665,200,200,-23.47612,12.749
2024,5,28,24,1,467.43333333333334,0.3918072369585456,4.642955049736235,4.348333333333333,149,149,131.1455,135.05
2024,4,13,13,1,63.43333333333334,-1.079058479448263,1.702878541344223,3.203,104,104,7.66339,5.2773
2024,6,2,15,0,93.709,-1.122,0.7529833269059303,1.32,154,154,8.77396,31.351
2023,7,25,1,0,-1.3146666666666667,-20.056,1.8474897455826547,1.0439999999999998,206,206,-5.27348,10.288
2024,6,18,36,1,106.0,-14.766633829529889,4.165122557510706,2.523,170,170,-11.08195,31.7
2024,6,11,42,1,-1.6876666666666666,1.731959102831478,4.015526082522696,1.3846666666666667,163,163,-11.7789,8.615
2024,4,6,41,0,-5.800333333333334,1.0586666666666666,15.284064028589926,1.751666666666667,97,97,-54.88595,20.338
2023,6,8,6,1,-0.9083333333333333,-31.7260769677833,3.820493101001423,3.516666666666666,159,159,-43.21915,44.15
2024,6,3,29,1,206.9,1.891910474920223,3.8680464630807485,2.4583333333333335,155,155,50.265409999999996,70.17699999999999
2024,5,5,25,0,702.5543333333334,45.363,10.024118882703641,2.9926666666666666,126,126,121.6118,196.02
2023,7,5,15,1,40.98666666666667,-42.414807641714106,1.7916957106236318,5.124,186,186,-72.65198000000001,229.62
2023,6,12,43,1,-3.1010000000000004,-15.854644154899066,11.97769865350199,2.825333333333333,163,163,-60.38381,13.770999999999999
2024,6,2,19,1,121.26666666666665,-3.7788845458342357,0.423038268586966,3.141,154,154,34.87896,-5.5848
2024,4,1,46,1,-0.25366666666666665,3.5915000924615463,0.9332562503118673,4.270333333333333,92,92,-15.70956,-3.5716
2023,7,29,22,1,441.3666666666666,-52.653718065491454,2.2733696983402467,4.660666666666667,210,210,38.8508,180.92
2023,6,12,33,1,487.06666666666666,-21.402354875218865,18.88101687226785,3.1013333333333333,163,163,136.52,162.24
2024,5,31,6,1,-0.3193333333333333,1.2717033889923088,0.40462768846515473,3.779666666666666,152,152,-7.92669,-11.89
2024,6,17,35,0,338.57899999999995,25.605,8.830794146812096,0.9826666666666667,169,169,16.99386,81.695
2024,5,3,20,0,195.36033333333333,8.921333333333333,3.596841148651773,2.1583333333333337,124,124,17.569689999999998,50.083
2023,6,18,1,0,-3.939,-12.533000000000001,1.733705002665607,1.4169999999999998,169,169,-24.25615,2.6475
2024,6,8,26,1,865.3333333333334,-7.066276639072539,12.495827616998335,4.697,160,160,267.6958,143.61
2023,5,13,30,0,652.7599999999999,37.43866666666666,14.81452637315361,2.7626666666666666,133,133,46.58672,165.89
2023,7,12,21,0,452.965,52.061666666666675,10.758351838252159,2.763333333333333,193,193,32.73211,180.35
2024,6,4,42,0,-2.3986666666666667,-16.751666666666665,2.7501410334872354,1.1353333333333333,156,156,-15.36241,8.8747
2023,7,25,17,0,239.45433333333335,5.918666666666667,2.5569119846605,0.7236666666666666,206,206,24.86606,53.341
2024,6,20,37,1,62.90666666666667,-8.245120058750217,3.7335605529171563,2.648333333333333,172,172,-13.514579999999999,21.759
2023,7,22,44,1,-1.3946666666666665,-48.15833779525693,10.131426804676162,3.5613333333333337,203,203,-32.21752,10.705
2023,6,8,47,1,-2.0706666666666664,-31.9234884289188,8.893612178143796,2.258666666666667,159,159,-20.28039,6.9073
2023,2,24,19,0,85.29166666666667,-7.267,0.8182669180749578,2.4730000000000003,55,55,7.331160000000001,31.403000000000002
2024,6,8,24,0,930.8629999999999,64.25366666666666,16.014976285721943,2.1226666666666665,160,160,102.6726,228.18
2023,4,29,22,0,247.76633333333334,3.6476666666666673,2.034234292653009,1.4513333333333334,119,119,40.73471,56.58
2024,5,30,14,1,50.833333333333336,2.1942991202275586,0.6510543698311047,1.7433333333333334,151,151,3.90771,21.039
2023,7,10,25,1,389.1333333333334,-26.121342702238138,4.987075832023695,3.3433333333333337,191,191,84.53733000000001,127.82
2024,6,2,3,1,-0.7959999999999999,-6.683084793823808,0.6894684242153808,5.351999999999999,154,154,-9.346160000000001,16.267
2023,5,20,26,1,341.7,-32.95649744934019,4.354718287140468,2.948,140,140,150.6402,43.54
2024,6,15,25,0,527.3953333333333,40.52533333333333,10.821782854793545,2.6670000000000003,167,167,82.91972,231.3
2023,7,19,36,1,163.46666666666667,-47.50155391649382,9.448721965181846,3.919333333333334,200,200,-5.2434,105.65
2024,5,28,23,0,395.6433333333334,13.362333333333334,6.615378632110618,1.8146666666666667,149,149,50.32363,123.48
2023,5,23,33,0,303.454,1.9183333333333332,4.842666071823029,1.5613333333333335,143,143,34.4327,68.18
2024,5,28,19,1,691.1666666666666,1.898016821242726,3.2353545862963813,4.918666666666667,149,149,138.276,162.15
2024,5,24,16,0,233.091,9.411666666666667,3.350778997273517,0.4366666666666667,145,145,34.80585,53.18899999999999
2023,7,6,21,1,638.7,-41.178815062463755,8.314409428012596,3.9470000000000005,187,187,189.4222,67.416
2023,7,12,8,0,-0.5943333333333333,-15.498333333333335,5.194827420385931,2.488,193,193,-19.958920000000003,22.545
2023,7,5,37,1,93.38666666666666,-43.022455749908694,8.778173004626005,5.579666666666665,186,186,-27.84536,36.983000000000004
2023,5,9,43,1,-2.0829999999999997,-32.550964521113066,8.376506114451423,3.5530000000000004,129,129,-48.50708,15.732999999999999
2024,5,15,44,1,-2.3196666666666665,-9.252702714993514,10.635224618180764,4.292,136,136,-57.099380000000004,10.709000000000001
2023,5,13,4,1,-2.688333333333334,-24.931157107921397,6.9859719655465184,2.596,133,133,-12.60492,1.0829
2024,5,17,40,1,-0.07066666666666661,-6.314645371746404,4.100655698351899,3.382,138,138,-50.961929999999995,13.229000000000001
2023,7,7,42,1,-2.7063333333333333,-45.45217980382594,15.18871431355528,2.355,188,188,-44.31503,20.294
2024,4,10,16,1,388.06666666666666,8.839485766335827,2.573415286674769,3.9363333333333337,101,101,207.8784,44.497
2023,7,25,2,0,-0.774,-19.589333333333332,1.8228671792667903,1.109,206,206,-3.64419,9.6974
2024,6,28,15,0,448.39166666666665,13.056666666666667,8.294811506015726,1.2436666666666667,180,180,57.13222,107.5
2023,5,15,24,0,448.9496666666667,37.318666666666665,11.181700542900602,1.8083333333333333,135,135,20.42959,165.96
2023,7,18,25,0,654.1560000000001,72.33066666666666,16.045270648940523,1.713,199,199,93.85189,162.79
2024,5,5,4,1,-0.042333333333333334,-0.6137394487202271,1.5440401360792375,3.5563333333333333,126,126,-32.816790000000005,22.186999999999998
2023,6,4,16,0,570.837,-3.0673333333333335,7.269825858398006,1.1260000000000001,155,155,86.0732,77.73100000000001
2024,4,24,20,1,395.43333333333334,9.904141549801961,2.5391071268042236,4.496333333333332,115,115,197.2865,54.981
2024,6,9,44,0,-4.291666666666667,-30.683999999999997,5.022694577453651,1.1266666666666667,161,161,-26.952059999999996,10.895
2024,4,27,35,1,190.0,-14.440381985725741,10.69873219356199,2.648,118,118,26.839409999999997,9.7702
2023,7,2,15,1,354.1333333333334,-28.424934726551538,1.9444594056144062,5.562666666666668,183,183,49.88916,81.139
2024,5,19,32,1,289.9666666666667,-6.06297689164768,5.985690852506394,1.836,140,140,47.4507,151.55
2024,4,9,19,0,381.07233333333335,22.163999999999998,7.368716868674332,2.0966666666666662,100,100,27.532090000000004,96.132
2023,6,19,39,1,38.97,-20.571967589100733,10.886386318447837,2.029666666666667,170,170,-15.09184,20.141
2023,5,27,38,1,72.24333333333334,-36.248666442338475,9.554486895638501,1.5386666666666666,147,147,-9.14017,26.497
2024,4,21,5,1,-0.00366666666666667,10.335338051317688,0.4785150465534951,1.2913333333333332,112,112,3.22879,-4.3141
2023,6,26,20,0,786.0596666666667,28.336,20.8765417511845,1.7730000000000004,177,177,83.76455,229.16
2023,5,29,33,0,478.1773333333333,26.893333333333334,12.566236038375205,1.8143333333333331,149,149,47.97136,69.547
2023,5,10,9,0,-2.1056666666666666,-5.352333333333333,3.132814888304555,1.1556666666666666,130,130,-8.11321,16.99
2023,5,24,13,1,80.71666666666667,-28.872149840120994,0.6582437763299431,3.4766666666666666,144,144,14.74639,2.709
2023,2,25,13,0,-2.3800000000000003,-9.677,0.3842431175293317,1.6006666666666665,56,56,-12.26035,9.9171
2024,5,12,23,0,845.7083333333334,74.24833333333333,12.102636611859628,2.901666666666667,133,133,144.6596,200.99
2023,7,20,28,1,779.1333333333333,-51.833896055519254,9.774325776497458,3.143666666666667,201,201,213.7966,162.58
2023,4,26,46,0,-4.253666666666667,-17.332333333333334,0.8042618178616925,0.9896666666666666,116,116,-15.41849,1.1346
2023,5,15,40,1,-0.30266666666666664,-27.200375802308404,3.917186753644385,4.943333333333334,135,135,-69.25113,54.137
2023,5,21,13,1,150.1,-35.02287731470847,1.7755466517515366,2.985,141,141,23.27733,9.1404
2023,6,19,43,1,-1.085,-18.729918929568317,9.10883673832535,3.328666666666667,170,170,-31.720879999999998,6.9826
2024,4,30,26,1,773.6,-16.6552583488475,11.000321211553883,2.041333333333333,121,121,307.7315,135.13
2023,3,5,20,0,116.058,-2.8369999999999997,0.9468119440950487,2.4136666666666664,64,64,22.22044,22.802
2024,6,21,24,1,122.83333333333333,-10.35777825367204,1.2247733198423667,1.795,173,173,10.61002,46.523999999999994
2024,6,2,16,0,104.45866666666666,0.24733333333333332,0.7813506959585155,0.9776666666666666,154,154,12.10652,42.255
2024,4,3,0,0,-0.86,-5.610666666666667,1.4668481977132455,1.034,94,94,-16.37846,12.78
2024,4,6,46,1,-2.5286666666666666,-14.466756638852397,16.170710730431093,4.055666666666666,97,97,-47.29786,14.909
2023,5,15,20,0,815.5099999999999,22.793000000000003,8.428811863895904,1.49,135,135,89.40472,263.87
2023,3,3,31,0,101.18566666666668,3.0593333333333335,0.7159296282595173,0.6539999999999999,62,62,29.793840000000003,12.989
2024,4,21,32,1,292.2,5.120803509248313,4.804010419466369,2.8733333333333335,112,112,107.6501,35.699
2023,3,21,12,0,-0.33333333333333326,-1.7610000000000001,1.059415241524455,0.7479999999999999,80,80,-7.329739999999999,7.0276
2023,7,4,37,0,112.399,5.405666666666666,11.506938515863553,0.5563333333333333,185,185,-28.41027,84.181
2023,6,16,16,1,230.13333333333333,-26.573985183690645,5.499352021212804,1.6263333333333332,167,167,45.00404,45.358999999999995
2024,6,9,2,1,-1.1236666666666666,-3.9800889118621496,1.6046611513810358,1.6896666666666667,161,161,-3.4740800000000003,0.08708400000000001
2024,5,22,15,1,65.29666666666667,-3.481197246014831,0.4723970538482458,4.182333333333333,143,143,0.0,0.0
2024,4,15,27,0,418.4213333333334,18.745,8.642077187078637,2.435,106,106,33.289840000000005,162.81
2024,4,28,21,1,537.5666666666667,-5.517931906387162,10.844757678382123,3.6936666666666667,119,119,183.0851,36.649
2023,5,13,22,0,879.558,39.985,12.858930094634008,3.225,133,133,112.445,224.3
2023,3,18,12,0,-1.4426666666666668,2.4930000000000003,1.7923125207292419,1.5013333333333334,77,77,-17.67436,1.9058
2023,5,16,2,1,-2.0800000000000005,-25.97169207847402,0.9897847261645616,5.233,136,136,-25.0058,12.408
2024,6,1,34,1,75.35333333333334,-11.783052444019054,2.492266291378055,5.635333333333333,153,153,-88.53756,99.684
2023,7,14,30,0,702.6103333333334,51.538999999999994,20.375423077393897,1.5700000000000003,195,195,75.34227,214.52
2024,6,22,29,1,360.93333333333334,-8.334430689221655,6.316544091988385,3.9466666666666668,174,174,87.82793000000001,119.06
2023,5,31,26,0,859.4623333333334,53.81033333333334,15.841009043165917,1.6683333333333332,151,151,120.1253,187.65
2024,5,15,15,1,486.06666666666666,-2.1242511449664705,7.644626492045159,4.246333333333333,136,136,146.982,99.51100000000001
2024,5,31,23,0,342.82,20.634333333333334,4.43493567382629,1.0473333333333334,152,152,38.92406,95.348
2023,7,17,46,1,-2.287333333333333,-43.82295633021701,1.736654585164434,3.001333333333333,198,198,-40.35048,6.8246
2023,6,10,16,0,547.5970000000001,2.767333333333333,7.543236991137967,1.1023333333333334,161,161,108.7876,89.912
2023,7,23,33,0,157.53466666666665,16.953333333333333,10.863063684083265,2.657,204,204,-11.72354,88.389
2024,5,14,7,0,-4.43,-26.300666666666668,3.8592609744166495,1.2089999999999999,135,135,-19.1085,3.052
2024,6,12,38,1,45.38333333333333,1.8221985859267005,2.917163626690485,3.626666666666667,164,164,-30.01153,27.052
2024,5,26,13,0,305.1596666666667,-7.880666666666667,2.98128100339828,0.5913333333333334,147,147,56.340090000000004,73.372
2024,5,4,3,1,-0.612,0.901615334958029,1.8662189572199797,2.3876666666666666,125,125,-13.10707,3.0858
2024,5,21,20,1,691.9666666666666,-5.380090882324149,8.058998571560904,3.908333333333333,142,142,175.2935,172.24
2023,2,17,18,0,22.545333333333335,6.626666666666666,1.621389210824491,2.302,48,48,-11.4887,12.677999999999999
2024,6,8,10,1,95.94333333333334,-0.1296945038601221,5.555120451138967,2.541,160,160,-24.02579,8.9374
2024,4,10,27,0,232.5563333333333,13.206000000000001,4.9179527224904,1.224,101,101,29.4031,63.994
2024,5,21,2,1,-2.142333333333333,-5.474612231399843,3.7100875588826856,3.561666666666667,142,142,-48.79545,8.4307
2024,5,24,27,1,136.76333333333332,-7.766576599205715,4.350582512154054,1.5336666666666667,145,145,-39.20794,163.15
2023,6,3,13,1,341.5333333333333,-30.30548151560162,5.255158172200461,3.6543333333333337,154,154,81.63532,57.494
2024,6,14,22,0,709.9976666666668,39.468999999999994,9.78399917322834,2.8833333333333333,166,166,89.34792,168.99
2024,6,2,32,0,64.78233333333333,-3.0216666666666665,1.8472510369752388,1.485,154,154,2.63084,27.929000000000002
2024,6,25,37,0,154.44766666666666,5.625666666666667,17.09655884893381,2.130666666666667,177,177,-14.99211,53.25899999999999
2024,4,15,26,1,444.73333333333335,-3.0488971886083926,6.632835875756719,4.733666666666667,106,106,227.4976,74.055
2024,5,15,3,0,-6.219666666666666,-19.959333333333333,8.68827268569058,1.9826666666666666,136,136,-31.1792,9.7479
2024,6,14,47,1,-0.6196666666666667,-2.648109858284552,2.1200034278797784,2.8639999999999994,166,166,-8.81563,0.35731
2024,4,17,3,1,-0.7373333333333334,11.055544951981215,0.3801598620307409,3.0676666666666663,108,108,-14.081629999999999,1.6255
2023,7,13,24,0,526.1080000000001,63.693000000000005,13.039955125229344,2.0773333333333333,194,194,62.48967,159.39
2024,4,28,41,1,-1.968333333333333,-12.788311407709827,5.754318926542343,3.550333333333333,119,119,-24.82379,4.0999
2023,7,18,16,1,549.0333333333333,-44.04461003456384,5.3999536091461255,2.6423333333333336,199,199,117.0742,57.36600000000001
2024,6,2,17,1,131.5,-4.091833458072193,0.4313801415527809,3.787333333333333,154,154,42.5757,-27.188000000000002
2024,4,27,21,0,775.4566666666666,67.88866666666667,9.238029598570227,2.7253333333333334,118,118,140.833,147.31
2024,6,24,12,1,248.79999999999998,-3.196623727767044,5.49694133436263,1.518,176,176,18.9366,19.164
2023,6,27,29,1,552.8333333333334,-25.310783400119714,9.959351437523374,5.027333333333332,178,178,125.50399999999999,188.97
2023,5,23,31,1,155.63333333333335,-27.829082097889493,0.8306755384199533,5.6336666666666675,143,143,-13.642489999999999,78.916
2024,6,10,33,1,80.90666666666667,-0.3190226916609383,2.151521871397536,2.163,162,162,-16.07666,21.918000000000003
2024,6,7,15,1,451.3,4.031703854564054,3.644779671504912,2.146333333333333,159,159,66.04874000000001,39.795
2024,6,22,37,1,90.00666666666666,-8.871017793633857,6.892744594882444,3.185,174,174,-24.028270000000003,83.775
2024,4,13,18,1,476.0333333333333,-3.424413869009233,3.748659483043184,4.347333333333332,104,104,184.6892,45.937
2023,3,5,39,0,-1.4786666666666666,-4.398666666666666,1.5617046738890625,1.173,64,64,-9.354560000000001,5.2461
2024,6,15,35,0,385.28433333333334,11.142666666666665,15.297817104726565,2.2230000000000003,167,167,6.66412,96.15700000000001
2024,6,20,39,0,42.095,4.3406666666666665,4.928562249748527,1.1576666666666666,172,172,-11.73589,10.395
2024,6,2,33,0,122.11899999999999,-1.928,2.376266190040587,1.0676666666666665,154,154,11.28209,35.648
2023,7,31,6,0,-0.5609999999999999,-18.009333333333334,2.0965627673527987,1.8533333333333335,212,212,-22.83481,27.59
2023,7,22,37,1,114.0,-49.37964029877026,12.394727638002275,2.4793333333333334,203,203,-15.64574,28.153000000000002
2023,7,5,4,1,-0.9576666666666666,-42.823090436335264,7.168296085557065,3.642333333333333,186,186,-27.270809999999997,17.268
2023,6,2,20,1,732.0666666666667,-31.119080143734557,4.725915315882117,1.691,153,153,300.3561,73.189
2023,2,21,35,0,1.8099999999999998,5.370333333333334,1.4372373441232824,1.2459999999999998,52,52,-8.31493,6.02
2023,6,1,31,1,631.3666666666667,-36.45620899018915,4.327985346819299,4.043,152,152,239.5272,63.458999999999996
2024,4,9,6,1,-1.4133333333333333,-9.436377786835127,12.254574800942054,2.5816666666666666,100,100,-34.92134,15.325
2023,5,14,1,1,-2.5560000000000005,-24.11314422057689,2.7684841116230903,2.311666666666667,134,134,-57.988730000000004,7.4777
2023,6,18,35,0,329.0553333333333,19.205000000000002,24.513626359123606,1.3903333333333334,169,169,14.365479999999998,74.253
2024,6,28,35,0,331.30366666666663,8.772333333333334,18.250314475628368,1.596,180,180,8.41637,83.31700000000001
2024,4,3,32,0,76.96333333333332,11.031666666666666,2.230285100636193,1.6109999999999998,94,94,-9.92602,66.767
2024,6,28,5,1,-1.3259999999999998,-10.892775611837665,4.784754750657054,3.8190000000000004,180,180,-18.9706,6.0376
2023,7,7,9,1,39.07666666666666,-41.79767973095025,7.128873330011942,2.404333333333333,188,188,-20.78803,5.725
2023,5,9,26,0,702.889,44.98266666666667,11.807252305422049,2.987,129,129,95.41434,186.59
2024,4,20,10,1,1.3653333333333333,12.103336344040065,0.6001760260281932,4.959333333333333,111,111,-22.17439,23.188000000000002
2023,5,20,20,0,216.5726666666667,6.081333333333333,4.164538277185571,2.4090000000000003,140,140,30.21524,64.02
2024,5,21,14,0,372.72633333333334,0.7470000000000002,3.819287267056918,1.0813333333333333,142,142,39.01579,55.768
2023,7,5,34,1,133.0,-43.01362723148546,9.647191512392837,6.450333333333333,186,186,-21.22418,69.925
2024,4,23,29,0,394.422,16.261333333333337,7.101269286792238,1.3166666666666667,114,114,60.673269999999995,74.40899999999999
2023,3,11,6,0,-1.8376666666666666,-10.882666666666665,0.5797152065290323,3.0543333333333336,70,70,-21.51734,54.038999999999994
2023,7,30,38,0,29.625,-11.282666666666666,7.8748369496378,1.5703333333333334,211,211,-20.719620000000003,41.288999999999994
2024,5,2,41,0,-3.7473333333333336,-6.332999999999999,8.719175652676157,3.1189999999999998,123,123,-34.577890000000004,36.628
2023,5,4,23,0,762.4726666666667,29.771666666666665,10.253200896508073,2.4293333333333336,124,124,110.1753,147.37
2024,4,3,38,0,-0.299,0.17533333333333334,1.211298770914997,1.3203333333333334,94,94,-7.28543,6.6417
2023,7,5,24,1,572.6333333333333,-42.61301511680569,7.566590118700423,7.620333333333332,186,186,128.2937,95.684
2024,4,20,1,0,0.35833333333333334,-12.563333333333333,0.9757702974942779,1.546,111,111,-14.860710000000001,20.699
2023,7,26,36,1,66.94333333333333,-43.23593221997821,6.623154651417773,5.4590000000000005,207,207,8.234869999999999,19.902
2023,7,29,16,0,224.75900000000001,14.909666666666666,1.450262177749245,1.1316666666666666,210,210,23.07505,41.211000000000006
2023,3,6,19,0,28.617,-4.984,0.40338072992516505,1.7033333333333334,65,65,-0.9183399999999999,12.21
2024,4,8,16,1,322.7333333333333,-6.9580932057557625,5.779443344214119,2.6163333333333334,99,99,69.92061,23.408
2024,5,13,9,0,6.423666666666667,-18.906666666666666,2.180300409739834,0.9393333333333334,134,134,-16.090329999999998,1.1779
2023,6,21,38,1,64.04333333333334,-29.20162725307921,7.661876829656261,1.861,172,172,-10.74513,22.42
2024,6,18,12,1,236.76666666666665,-4.251249757022737,1.6719692817498863,1.9513333333333334,170,170,19.559089999999998,11.22
2023,7,31,7,0,-0.47433333333333333,-17.438666666666666,2.4093486315828567,1.8416666666666668,212,212,-21.35896,30.965
2024,6,11,37,1,237.13333333333333,0.7312974402517189,5.135165932493791,4.515333333333333,163,163,63.40705,31.046999999999997
2024,4,3,18,1,146.86666666666667,2.9191218131078975,0.6489724249016611,3.566333333333333,94,94,25.48859,33.079
2023,5,23,27,0,56.75366666666667,-3.482333333333333,1.079888982312598,1.619,143,143,17.6623,54.511
2023,2,22,17,0,78.755,1.811,0.8049944314634843,1.967666666666667,53,53,6.14595,12.206
2023,7,4,37,1,120.03333333333335,-43.2153805869275,10.267136925627684,2.039333333333333,185,185,-13.87945,33.546
2023,5,8,38,1,18.42,-31.925297551546468,7.127201988931274,3.061666666666667,128,128,-45.522220000000004,22.045
2023,7,29,23,0,629.407,76.61466666666666,8.356688467694632,1.8743333333333334,210,210,69.93063000000001,198.3
2024,6,13,40,1,9.947,-2.4750871883781436,7.850655211290979,1.9423333333333332,165,165,-3.18392,4.9025
2024,4,30,1,1,-2.017333333333333,-8.373955624861656,5.565736090851189,3.921,121,121,-59.85872,18.437
2023,5,18,36,1,147.83333333333334,-30.89351873451195,6.899465035094673,2.763666666666667,138,138,49.33654,59.538000000000004
2024,4,9,47,0,-2.9280000000000004,-14.724333333333332,3.8953500509783687,1.4766666666666666,100,100,-27.46707,14.32
2024,5,29,7,0,-2.283666666666667,-15.122666666666666,5.169209811571308,1.155,150,150,-10.33168,10.82
2024,4,4,18,0,119.16366666666666,9.551333333333334,1.8537148320847372,2.7723333333333335,95,95,6.76749,-45.477
2023,5,28,33,1,432.6666666666667,-36.4384072235325,15.321919733007348,1.9653333333333336,148,148,119.5467,68.601
2024,4,14,28,0,419.19699999999995,33.41133333333333,9.347107770358654,2.3730000000000007,105,105,39.08062,140.32
2024,6,2,40,1,2.61,-1.163721056227399,2.1127921368639218,3.946333333333333,154,154,-17.65737,21.302
2024,5,17,41,0,-3.796666666666667,-16.339333333333332,4.326641195081878,1.6843333333333332,138,138,-27.98818,8.5195
2024,4,5,0,1,-2.0763333333333334,-0.7571457801101433,1.6168674012359059,4.801666666666666,96,96,-62.37986,3.2429
2023,5,19,19,1,710.2666666666668,-29.45765428735245,7.054967438536977,3.7609999999999997,139,139,282.4315,142.49
2024,5,5,33,1,287.8,-5.442890617154984,6.222824660940283,4.36,126,126,80.38342,44.299
2023,6,21,40,1,17.209999999999997,-27.565818573105386,8.258984304467749,2.1646666666666667,172,172,-17.29308,17.021
2024,4,2,37,0,0.19933333333333328,1.1783333333333332,3.3613369899678283,2.441333333333334,93,93,-20.12033,33.023
2023,6,13,24,1,906.6666666666666,-23.262060571597765,16.569210347413183,1.6526666666666667,164,164,406.1478,204.81
2024,6,30,19,0,513.0796666666666,36.02066666666666,3.9635055827639043,2.0646666666666667,182,182,99.29185,178.28
2023,3,16,2,0,-4.991666666666666,-18.254,0.3537527577933339,1.17,75,75,-13.90515,-1.8722
2024,6,21,8,1,4.746333333333333,-5.448290136496601,3.1773703122541335,2.218,173,173,-6.25435,-2.9337
2023,6,7,16,0,162.84366666666665,8.658333333333333,5.2473232271197485,1.2696666666666667,158,158,12.205039999999999,36.849000000000004
2024,6,15,45,1,-2.6536666666666666,-3.9903428525599085,7.77658210339405,3.5556666666666668,167,167,-45.22808,2.4223
2024,5,18,17,0,350.80566666666664,31.66566666666667,6.868149372522744,0.738,139,139,49.48343,56.706
2024,6,8,32,1,352.1333333333334,-10.719851934093834,12.760677842627896,3.7413333333333334,160,160,86.47456,89.40700000000001
2023,2,28,16,0,82.05033333333334,-12.326999999999998,2.1047421522423813,1.4086666666666667,59,59,-3.41351,10.289000000000001
2024,5,27,34,1,192.53333333333333,-10.749959667702363,4.635439185897091,2.1806666666666668,148,148,37.69559,38.760999999999996
