year,month,30min,incomingShortwaveRadiation,location,day,outgoingShortwaveRadiation,date
2023,5,38,25.215333333333334,0,4,7.341333333333332,2023-05-04 19:00:00
2023,5,39,-0.1466666666666665,0,4,0.9319999999999999,2023-05-04 19:30:00
2023,5,40,-4.522,0,4,-0.07200000000000001,2023-05-04 20:00:00
2023,5,41,-4.801666666666666,0,4,-0.010666666666666665,2023-05-04 20:30:00
2023,5,42,-4.71,0,4,-0.13366666666666668,2023-05-04 21:00:00
2023,5,43,-5.114333333333334,0,4,-0.24533333333333332,2023-05-04 21:30:00
2023,5,44,-4.864333333333334,0,4,-0.23366666666666666,2023-05-04 22:00:00
2023,5,45,-4.584333333333333,0,4,-0.303,2023-05-04 22:30:00
2023,5,46,-4.9286666666666665,0,4,-0.24933333333333332,2023-05-04 23:00:00
2023,5,47,-4.6593333333333335,0,4,-0.15033333333333335,2023-05-04 23:30:00
2023,5,0,-5.497,0,5,-0.08766666666666667,2023-05-05 00:00:00
2023,5,1,-4.732333333333333,0,5,0.49866666666666665,2023-05-05 00:30:00
2023,5,2,-4.807666666666667,0,5,0.22966666666666669,2023-05-05 01:00:00
2023,5,3,-4.719666666666668,0,5,0.17600000000000002,2023-05-05 01:30:00
2023,5,4,-4.608333333333333,0,5,0.3463333333333334,2023-05-05 02:00:00
2023,5,5,-4.042333333333334,0,5,0.3406666666666667,2023-05-05 02:30:00
2023,5,6,-3.545,0,5,0.3786666666666667,2023-05-05 03:00:00
2023,5,7,-3.779,0,5,0.36600000000000005,2023-05-05 03:30:00
2023,5,8,-3.6793333333333336,0,5,0.2806666666666667,2023-05-05 04:00:00
2023,5,9,-0.34766666666666657,0,5,0.8773333333333332,2023-05-05 04:30:00
2023,5,10,14.448333333333332,0,5,3.5636666666666663,2023-05-05 05:00:00
2023,5,11,45.447333333333326,0,5,10.145333333333333,2023-05-05 05:30:00
2023,5,12,133.53666666666666,0,5,32.156666666666666,2023-05-05 06:00:00
2023,5,13,241.716,0,5,57.17033333333333,2023-05-05 06:30:00
2023,5,14,336.7806666666667,0,5,76.91366666666669,2023-05-05 07:00:00
2023,5,15,327.1613333333334,0,5,70.469,2023-05-05 07:30:00
2023,5,16,437.6856666666667,0,5,97.55166666666666,2023-05-05 08:00:00
2023,5,17,522.0013333333333,0,5,111.997,2023-05-05 08:30:00
2023,5,18,598.1946666666666,0,5,130.37,2023-05-05 09:00:00
2023,5,19,561.0296666666667,0,5,123.61833333333334,2023-05-05 09:30:00
2023,5,20,224.07466666666667,0,5,48.468333333333334,2023-05-05 10:00:00
2023,5,21,204.48033333333333,0,5,45.26433333333333,2023-05-05 10:30:00
2023,5,22,248.22399999999996,0,5,54.65866666666667,2023-05-05 11:00:00
2023,5,23,173.25,0,5,38.681333333333335,2023-05-05 11:30:00
2023,5,24,507.68833333333333,0,5,109.89833333333333,2023-05-05 12:00:00
2023,5,25,588.626,0,5,130.21966666666665,2023-05-05 12:30:00
2023,5,26,479.559,0,5,109.95100000000001,2023-05-05 13:00:00
2023,5,27,545.7616666666667,0,5,122.242,2023-05-05 13:30:00
2023,5,28,232.95633333333333,0,5,52.016,2023-05-05 14:00:00
2023,5,29,102.01966666666668,0,5,21.758333333333336,2023-05-05 14:30:00
2023,5,30,48.76466666666666,0,5,13.694333333333333,2023-05-05 15:00:00
2023,5,31,171.19966666666664,0,5,41.43566666666667,2023-05-05 15:30:00
2023,5,32,193.51433333333333,0,5,44.80799999999999,2023-05-05 16:00:00
2023,5,33,34.37266666666667,0,5,9.437333333333333,2023-05-05 16:30:00
2023,5,34,12.343000000000002,0,5,4.9159999999999995,2023-05-05 17:00:00
2023,5,35,14.616999999999999,0,5,4.236,2023-05-05 17:30:00
2023,5,36,19.284,0,5,5.501,2023-05-05 18:00:00
2023,5,37,17.439999999999998,0,5,4.969,2023-05-05 18:30:00
2023,5,38,32.736,0,5,9.724333333333334,2023-05-05 19:00:00
2023,5,39,7.747333333333334,0,5,3.2580000000000005,2023-05-05 19:30:00
2023,5,40,-1.343333333333333,0,5,0.5726666666666667,2023-05-05 20:00:00
2023,5,41,-1.8513333333333335,0,5,0.531,2023-05-05 20:30:00
2023,5,42,-1.0503333333333333,0,5,0.16466666666666666,2023-05-05 21:00:00
2023,5,43,-0.377,0,5,0.042,2023-05-05 21:30:00
2023,5,44,-0.5603333333333333,0,5,0.49266666666666675,2023-05-05 22:00:00
2023,5,45,-0.8273333333333334,0,5,1.03,2023-05-05 22:30:00
2023,5,46,-1.2590000000000001,0,5,0.5673333333333334,2023-05-05 23:00:00
2023,5,47,-1.7743333333333335,0,5,0.522,2023-05-05 23:30:00
2023,5,0,-3.0873333333333335,0,6,0.8773333333333334,2023-05-06 00:00:00
2023,5,1,-2.2213333333333334,0,6,0.6163333333333333,2023-05-06 00:30:00
2023,5,2,-1.362,0,6,0.6166666666666667,2023-05-06 01:00:00
2023,5,3,-1.4826666666666666,0,6,0.296,2023-05-06 01:30:00
2023,5,4,-0.13199999999999998,0,6,0.05333333333333334,2023-05-06 02:00:00
2023,5,5,-0.35166666666666674,0,6,0.119,2023-05-06 02:30:00
2023,5,6,-0.9996666666666667,0,6,0.2343333333333333,2023-05-06 03:00:00
2023,5,7,-0.9163333333333332,0,6,0.21399999999999997,2023-05-06 03:30:00
2023,5,8,-0.9026666666666666,0,6,0.3693333333333333,2023-05-06 04:00:00
2023,5,9,0.62,0,6,0.7839999999999999,2023-05-06 04:30:00
2023,5,10,8.176666666666668,0,6,2.029666666666667,2023-05-06 05:00:00
2023,5,11,23.246,0,6,4.855666666666667,2023-05-06 05:30:00
2023,5,12,49.81133333333333,0,6,11.120333333333335,2023-05-06 06:00:00
2023,5,13,222.03633333333335,0,6,53.073,2023-05-06 06:30:00
2023,5,14,274.03766666666667,0,6,59.762,2023-05-06 07:00:00
2023,5,15,270.97766666666666,0,6,57.165666666666674,2023-05-06 07:30:00
2023,5,16,343.954,0,6,73.676,2023-05-06 08:00:00
2023,5,17,494.8626666666667,0,6,102.94666666666666,2023-05-06 08:30:00
2023,5,18,604.628,0,6,123.74466666666667,2023-05-06 09:00:00
2023,5,19,504.6523333333333,0,6,104.80533333333334,2023-05-06 09:30:00
2023,5,20,521.7139999999999,0,6,107.57133333333333,2023-05-06 10:00:00
2023,5,21,540.5889999999999,0,6,113.48933333333333,2023-05-06 10:30:00
2023,5,22,624.5949999999999,0,6,130.65633333333332,2023-05-06 11:00:00
2023,5,23,786.7629999999999,0,6,163.87266666666667,2023-05-06 11:30:00
2023,5,24,820.2506666666667,0,6,172.3183333333333,2023-05-06 12:00:00
2023,5,25,637.2296666666667,0,6,135.98499999999999,2023-05-06 12:30:00
2023,5,26,923.232,0,6,197.852,2023-05-06 13:00:00
2023,5,27,715.311,0,6,157.5773333333333,2023-05-06 13:30:00
2023,5,28,613.977,0,6,134.25099999999998,2023-05-06 14:00:00
2023,5,29,741.7823333333334,0,6,164.508,2023-05-06 14:30:00
2023,5,30,623.3256666666667,0,6,142.17233333333334,2023-05-06 15:00:00
2023,5,31,373.58733333333333,0,6,87.32433333333331,2023-05-06 15:30:00
2023,5,32,206.86166666666668,0,6,48.529333333333334,2023-05-06 16:00:00
2023,5,33,160.424,0,6,36.635,2023-05-06 16:30:00
2023,5,34,166.37833333333333,0,6,39.117333333333335,2023-05-06 17:00:00
2023,5,35,111.39233333333334,0,6,26.096333333333334,2023-05-06 17:30:00
2023,5,36,90.89366666666668,0,6,22.122,2023-05-06 18:00:00
2023,5,37,49.41266666666667,0,6,12.337666666666665,2023-05-06 18:30:00
2023,5,38,17.851333333333333,0,6,5.047000000000001,2023-05-06 19:00:00
2023,5,39,0.029000000000000064,0,6,0.634,2023-05-06 19:30:00
2023,5,40,-2.4526666666666666,0,6,0.08866666666666667,2023-05-06 20:00:00
2023,5,41,-3.349,0,6,0.06566666666666666,2023-05-06 20:30:00
2023,5,42,-2.9559999999999995,0,6,0.10233333333333333,2023-05-06 21:00:00
2023,5,43,-2.2726666666666664,0,6,0.08,2023-05-06 21:30:00
2023,5,44,-1.7590000000000001,0,6,0.004666666666666667,2023-05-06 22:00:00
2023,5,45,-1.5650000000000002,0,6,0.07466666666666667,2023-05-06 22:30:00
2023,5,46,-2.0843333333333334,0,6,0.619,2023-05-06 23:00:00
2023,5,47,-1.8156666666666663,0,6,0.18200000000000002,2023-05-06 23:30:00
2023,5,0,-2.0290000000000004,0,7,0.13333333333333333,2023-05-07 00:00:00
2023,5,1,-1.699,0,7,0.17533333333333334,2023-05-07 00:30:00
2023,5,2,-1.5696666666666665,0,7,0.16766666666666666,2023-05-07 01:00:00
2023,5,3,-1.364,0,7,0.14533333333333331,2023-05-07 01:30:00
2023,5,4,-1.183,0,7,0.082,2023-05-07 02:00:00
2023,5,5,-0.7396666666666666,0,7,0.05933333333333333,2023-05-07 02:30:00
2023,5,6,-0.7513333333333333,0,7,0.09699999999999999,2023-05-07 03:00:00
2023,5,7,-0.6873333333333332,0,7,0.11033333333333334,2023-05-07 03:30:00
2023,5,8,-0.5419999999999999,0,7,0.10266666666666667,2023-05-07 04:00:00
2023,5,9,0.38433333333333336,0,7,1.4573333333333334,2023-05-07 04:30:00
2023,5,10,2.7756666666666665,0,7,2.0413333333333337,2023-05-07 05:00:00
2023,5,11,9.577,0,7,3.886333333333333,2023-05-07 05:30:00
2023,5,12,17.084333333333333,0,7,5.3,2023-05-07 06:00:00
2023,5,13,39.61633333333334,0,7,10.077,2023-05-07 06:30:00
2023,5,14,51.102000000000004,0,7,12.290999999999999,2023-05-07 07:00:00
2023,5,15,56.35366666666667,0,7,12.985999999999999,2023-05-07 07:30:00
2023,5,16,55.437999999999995,0,7,12.24,2023-05-07 08:00:00
2023,5,17,59.99766666666667,0,7,12.813333333333333,2023-05-07 08:30:00
2023,5,18,55.964,0,7,11.640666666666666,2023-05-07 09:00:00
2023,5,19,112.18633333333334,0,7,24.166,2023-05-07 09:30:00
2023,5,20,135.959,0,7,29.49866666666667,2023-05-07 10:00:00
2023,5,21,143.46833333333333,0,7,31.164,2023-05-07 10:30:00
2023,5,22,188.91366666666667,0,7,41.660333333333334,2023-05-07 11:00:00
2023,5,23,302.03933333333333,0,7,67.13,2023-05-07 11:30:00
2023,5,24,248.7106666666667,0,7,56.21266666666666,2023-05-07 12:00:00
2023,5,25,370.0173333333333,0,7,83.19666666666667,2023-05-07 12:30:00
2023,5,26,453.7703333333333,0,7,102.029,2023-05-07 13:00:00
2023,5,27,305.42366666666663,0,7,68.65366666666667,2023-05-07 13:30:00
2023,5,28,529.686,0,7,122.35133333333333,2023-05-07 14:00:00
2023,5,29,489.077,0,7,110.43066666666668,2023-05-07 14:30:00
2023,5,30,600.5786666666667,0,7,138.62800000000001,2023-05-07 15:00:00
2023,5,31,539.0976666666667,0,7,126.49233333333332,2023-05-07 15:30:00
2023,5,32,481.8666666666666,0,7,115.22866666666668,2023-05-07 16:00:00
2023,5,33,233.53033333333337,0,7,54.09833333333333,2023-05-07 16:30:00
2023,5,34,163.8083333333333,0,7,37.848333333333336,2023-05-07 17:00:00
2023,5,35,160.76966666666667,0,7,38.87333333333333,2023-05-07 17:30:00
2023,5,36,99.83466666666668,0,7,25.701333333333334,2023-05-07 18:00:00
2023,5,37,79.15333333333332,0,7,18.801666666666666,2023-05-07 18:30:00
2023,5,38,20.395,0,7,5.676333333333333,2023-05-07 19:00:00
2023,5,39,1.4216666666666669,0,7,1.3549999999999998,2023-05-07 19:30:00
2023,5,40,-3.626666666666667,0,7,0.5683333333333332,2023-05-07 20:00:00
2023,5,41,-4.472333333333334,0,7,0.333,2023-05-07 20:30:00
2023,5,42,-4.211,0,7,0.2973333333333334,2023-05-07 21:00:00
2023,5,43,-4.144,0,7,0.2763333333333333,2023-05-07 21:30:00
2023,5,44,-4.113,0,7,0.2293333333333333,2023-05-07 22:00:00
2023,5,45,-3.703666666666667,0,7,0.20066666666666666,2023-05-07 22:30:00
2023,5,46,-3.3350000000000004,0,7,0.16033333333333333,2023-05-07 23:00:00
2023,5,47,-3.453666666666667,0,7,0.17600000000000002,2023-05-07 23:30:00
2023,5,0,-3.737,0,8,0.24299999999999997,2023-05-08 00:00:00
2023,5,1,-3.750666666666666,0,8,0.2886666666666667,2023-05-08 00:30:00
2023,5,2,-3.4766666666666666,0,8,0.2373333333333333,2023-05-08 01:00:00
2023,5,3,-3.1643333333333334,0,8,0.215,2023-05-08 01:30:00
2023,5,4,-3.1270000000000002,0,8,0.29066666666666663,2023-05-08 02:00:00
2023,5,5,-3.064,0,8,0.24033333333333337,2023-05-08 02:30:00
2023,5,6,-3.267333333333333,0,8,0.29433333333333334,2023-05-08 03:00:00
2023,5,7,-3.539333333333333,0,8,0.24566666666666667,2023-05-08 03:30:00
2023,5,8,-3.0253333333333337,0,8,0.524,2023-05-08 04:00:00
2023,5,9,6.795333333333335,0,8,2.985666666666667,2023-05-08 04:30:00
2023,5,10,31.898666666666667,0,8,8.374666666666666,2023-05-08 05:00:00
2023,5,11,105.42166666666667,0,8,26.220333333333333,2023-05-08 05:30:00
2023,5,12,151.95433333333335,0,8,38.358,2023-05-08 06:00:00
2023,5,13,175.4723333333333,0,8,41.37933333333333,2023-05-08 06:30:00
2023,5,14,372.39466666666675,0,8,88.61899999999999,2023-05-08 07:00:00
2023,5,15,303.4883333333333,0,8,68.94866666666667,2023-05-08 07:30:00
2023,5,16,517.768,0,8,117.481,2023-05-08 08:00:00
2023,5,17,565.938,0,8,126.30333333333333,2023-05-08 08:30:00
2023,5,18,711.4783333333334,0,8,156.246,2023-05-08 09:00:00
2023,5,19,677.4026666666665,0,8,148.44799999999998,2023-05-08 09:30:00
2023,5,20,656.0976666666667,0,8,146.339,2023-05-08 10:00:00
2023,5,21,461.71900000000005,0,8,101.91666666666667,2023-05-08 10:30:00
2023,5,22,864.457,0,8,189.17733333333334,2023-05-08 11:00:00
2023,5,23,870.8246666666665,0,8,188.25533333333337,2023-05-08 11:30:00
2023,5,24,875.7233333333334,0,8,188.26200000000003,2023-05-08 12:00:00
2023,5,25,871.2366666666667,0,8,187.6303333333333,2023-05-08 12:30:00
2023,5,26,854.7126666666667,0,8,184.73433333333332,2023-05-08 13:00:00
2023,5,27,823.2593333333334,0,8,172.01233333333334,2023-05-08 13:30:00
2023,5,28,782.6439999999999,0,8,158.066,2023-05-08 14:00:00
2023,5,29,713.5533333333333,0,8,154.96166666666667,2023-05-08 14:30:00
2023,5,30,665.3173333333333,0,8,144.31133333333332,2023-05-08 15:00:00
2023,5,31,599.783,0,8,134.46633333333332,2023-05-08 15:30:00
2023,5,32,530.6543333333333,0,8,127.23133333333334,2023-05-08 16:00:00
2023,5,33,450.94233333333335,0,8,111.61733333333335,2023-05-08 16:30:00
2023,5,34,327.999,0,8,82.509,2023-05-08 17:00:00
2023,5,35,262.32,0,8,72.45366666666668,2023-05-08 17:30:00
2023,5,36,102.883,0,8,40.61599999999999,2023-05-08 18:00:00
2023,5,37,57.704,0,8,13.701666666666666,2023-05-08 18:30:00
2023,5,38,15.515333333333333,0,8,3.889666666666667,2023-05-08 19:00:00
2023,5,39,0.2336666666666667,0,8,0.8736666666666668,2023-05-08 19:30:00
2023,5,40,-4.515999999999999,0,8,0.028999999999999998,2023-05-08 20:00:00
2023,5,41,-4.356000000000001,0,8,0.09533333333333333,2023-05-08 20:30:00
2023,5,42,-4.538,0,8,0.02033333333333334,2023-05-08 21:00:00
2023,5,43,-4.949333333333333,0,8,-0.06366666666666666,2023-05-08 21:30:00
2023,5,44,-4.718333333333334,0,8,0.0006666666666666661,2023-05-08 22:00:00
2023,5,45,-4.053999999999999,0,8,0.1596666666666667,2023-05-08 22:30:00
2023,5,46,-3.4796666666666667,0,8,-0.11833333333333333,2023-05-08 23:00:00
2023,5,47,-4.799,0,8,-0.10533333333333333,2023-05-08 23:30:00
2023,5,0,-4.858333333333333,0,9,-0.06733333333333333,2023-05-09 00:00:00
2023,5,1,-4.285333333333333,0,9,-0.022333333333333334,2023-05-09 00:30:00
2023,5,2,-4.424666666666667,0,9,-0.037333333333333336,2023-05-09 01:00:00
2023,5,3,-3.9503333333333335,0,9,0.04566666666666667,2023-05-09 01:30:00
2023,5,4,-4.292333333333333,0,9,0.18499999999999997,2023-05-09 02:00:00
2023,5,5,-4.154333333333334,0,9,0.211,2023-05-09 02:30:00
2023,5,6,-4.060333333333333,0,9,0.123,2023-05-09 03:00:00
2023,5,7,-4.233,0,9,0.20199999999999999,2023-05-09 03:30:00
2023,5,8,-3.2423333333333333,0,9,0.351,2023-05-09 04:00:00
2023,5,9,5.353333333333333,0,9,2.2319999999999998,2023-05-09 04:30:00
2023,5,10,30.128,0,9,7.2,2023-05-09 05:00:00
2023,5,11,99.527,0,9,23.895999999999997,2023-05-09 05:30:00
2023,5,12,180.60433333333333,0,9,47.708666666666666,2023-05-09 06:00:00
2023,5,13,262.52133333333336,0,9,65.93599999999999,2023-05-09 06:30:00
2023,5,14,345.1333333333334,0,9,82.35133333333333,2023-05-09 07:00:00
2023,5,15,426.5306666666667,0,9,99.60333333333335,2023-05-09 07:30:00
2023,5,16,506.45166666666665,0,9,115.72899999999998,2023-05-09 08:00:00
2023,5,17,586.1526666666667,0,9,132.2586666666667,2023-05-09 08:30:00
2023,5,18,656.4446666666668,0,9,147.06499999999997,2023-05-09 09:00:00
2023,5,19,721.7476666666666,0,9,159.2156666666667,2023-05-09 09:30:00
2023,5,20,693.5516666666666,0,9,154.852,2023-05-09 10:00:00
2023,5,21,826.781,0,9,183.92066666666665,2023-05-09 10:30:00
2023,5,22,844.8926666666666,0,9,186.83033333333333,2023-05-09 11:00:00
2023,5,23,808.8393333333333,0,9,178.43433333333334,2023-05-09 11:30:00
2023,5,24,823.1200000000002,0,9,182.45933333333332,2023-05-09 12:00:00
2023,5,25,755.628,0,9,168.89433333333332,2023-05-09 12:30:00
2023,5,26,702.889,0,9,158.3406666666667,2023-05-09 13:00:00
2023,5,27,664.522,0,9,150.3216666666667,2023-05-09 13:30:00
2023,5,28,308.03433333333334,0,9,70.815,2023-05-09 14:00:00
2023,5,29,262.77666666666664,0,9,61.742,2023-05-09 14:30:00
2023,5,30,390.4663333333333,0,9,90.05633333333333,2023-05-09 15:00:00
2023,5,31,472.7223333333333,0,9,111.877,2023-05-09 15:30:00
2023,5,32,444.87533333333334,0,9,105.67999999999999,2023-05-09 16:00:00
2023,5,33,439.7086666666667,0,9,107.045,2023-05-09 16:30:00
2023,5,34,291.445,0,9,71.02600000000001,2023-05-09 17:00:00
2023,5,35,182.51433333333333,0,9,48.842999999999996,2023-05-09 17:30:00
2023,5,36,90.19833333333332,0,9,25.732,2023-05-09 18:00:00
2023,5,37,59.883,0,9,14.724333333333334,2023-05-09 18:30:00
2023,5,38,24.27,0,9,6.580000000000001,2023-05-09 19:00:00
2023,5,39,2.5143333333333335,0,9,1.43,2023-05-09 19:30:00
2023,5,40,-3.9126666666666665,0,9,-0.022000000000000002,2023-05-09 20:00:00
2023,5,41,-3.9226666666666663,0,9,-0.15133333333333332,2023-05-09 20:30:00
2023,5,42,-3.806666666666666,0,9,-0.11566666666666665,2023-05-09 21:00:00
2023,5,43,-3.8966666666666665,0,9,-0.12466666666666666,2023-05-09 21:30:00
2023,5,44,-4.209333333333333,0,9,-0.12733333333333333,2023-05-09 22:00:00
2023,5,45,-4.155333333333334,0,9,-0.17200000000000001,2023-05-09 22:30:00
2023,5,46,-4.191333333333334,0,9,-0.13466666666666666,2023-05-09 23:00:00
2023,5,47,-3.654666666666667,0,9,-0.17866666666666667,2023-05-09 23:30:00
2023,5,0,-3.4086666666666665,0,10,-0.169,2023-05-10 00:00:00
2023,5,1,-2.402333333333333,0,10,-0.22399999999999998,2023-05-10 00:30:00
2023,5,2,-2.042666666666667,0,10,-0.22666666666666668,2023-05-10 01:00:00
2023,5,3,-2.0239999999999996,0,10,-0.22,2023-05-10 01:30:00
2023,5,4,-1.7309999999999999,0,10,-0.18966666666666665,2023-05-10 02:00:00
2023,5,5,-1.445,0,10,-0.20099999999999998,2023-05-10 02:30:00
2023,5,6,-1.5030000000000001,0,10,-0.22666666666666668,2023-05-10 03:00:00
2023,5,7,-2.728,0,10,0.38233333333333336,2023-05-10 03:30:00
2023,5,8,-4.888333333333334,0,10,2.0866666666666664,2023-05-10 04:00:00
2023,5,9,-2.1056666666666666,0,10,3.270666666666667,2023-05-10 04:30:00
2023,5,10,11.972333333333333,0,10,5.593333333333334,2023-05-10 05:00:00
2023,5,11,11.513,0,10,3.6940000000000004,2023-05-10 05:30:00
2023,5,12,26.891000000000002,0,10,6.5249999999999995,2023-05-10 06:00:00
2023,5,13,37.27333333333333,0,10,8.355666666666666,2023-05-10 06:30:00
2023,5,14,55.062666666666665,0,10,11.762666666666666,2023-05-10 07:00:00
2023,5,15,95.06566666666667,0,10,20.224666666666668,2023-05-10 07:30:00
2023,5,16,95.62933333333332,0,10,21.322000000000003,2023-05-10 08:00:00
2023,5,17,142.38066666666668,0,10,35.83233333333333,2023-05-10 08:30:00
2023,5,18,194.439,0,10,42.893,2023-05-10 09:00:00
2023,5,19,219.46366666666665,0,10,49.15966666666666,2023-05-10 09:30:00
2023,5,20,334.61733333333336,0,10,73.485,2023-05-10 10:00:00
2023,5,21,230.769,0,10,53.80133333333333,2023-05-10 10:30:00
2023,5,22,285.92066666666665,0,10,66.10166666666667,2023-05-10 11:00:00
2023,5,23,403.4096666666666,0,10,87.52733333333333,2023-05-10 11:30:00
2023,5,24,266.81233333333336,0,10,59.609,2023-05-10 12:00:00
2023,5,25,664.1763333333333,0,10,142.331,2023-05-10 12:30:00
2023,5,26,533.4720000000001,0,10,112.76799999999999,2023-05-10 13:00:00
2023,5,27,471.66166666666663,0,10,100.95733333333332,2023-05-10 13:30:00
2023,5,28,405.73566666666665,0,10,88.44866666666667,2023-05-10 14:00:00
2023,5,29,544.3213333333334,0,10,116.44033333333334,2023-05-10 14:30:00
2023,5,30,305.42066666666665,0,10,65.771,2023-05-10 15:00:00
2023,5,31,103.36133333333333,0,10,23.59766666666667,2023-05-10 15:30:00
2023,5,32,139.33533333333335,0,10,31.960333333333335,2023-05-10 16:00:00
2023,5,33,206.87666666666664,0,10,45.93933333333334,2023-05-10 16:30:00
2023,5,34,146.26233333333332,0,10,31.96233333333333,2023-05-10 17:00:00
2023,5,35,84.73533333333333,0,10,18.990666666666666,2023-05-10 17:30:00
2023,5,36,66.11466666666666,0,10,15.552999999999997,2023-05-10 18:00:00
2023,5,37,37.81933333333333,0,10,10.981333333333334,2023-05-10 18:30:00
2023,5,38,17.128,0,10,7.045000000000001,2023-05-10 19:00:00
2023,5,39,4.480666666666666,0,10,3.4723333333333333,2023-05-10 19:30:00
2023,5,40,-1.9956666666666667,0,10,1.3276666666666666,2023-05-10 20:00:00
2023,5,41,-1.7466666666666668,0,10,0.956,2023-05-10 20:30:00
2023,5,42,-1.617,0,10,0.685,2023-05-10 21:00:00
2023,5,43,-1.2089999999999999,0,10,0.586,2023-05-10 21:30:00
2023,5,44,-1.2823333333333335,0,10,0.6393333333333332,2023-05-10 22:00:00
2023,5,45,-1.3106666666666664,0,10,0.5903333333333333,2023-05-10 22:30:00
2023,5,46,-1.3023333333333331,0,10,0.651,2023-05-10 23:00:00
2023,5,47,-1.3373333333333335,0,10,0.494,2023-05-10 23:30:00
2023,5,0,-1.2453333333333332,0,11,0.6933333333333334,2023-05-11 00:00:00
2023,5,1,-1.4033333333333333,0,11,0.44,2023-05-11 00:30:00
2023,5,2,-1.638333333333333,0,11,0.6106666666666666,2023-05-11 01:00:00
2023,5,3,-1.1546666666666665,0,11,0.7116666666666666,2023-05-11 01:30:00
2023,5,4,-0.7766666666666667,0,11,0.3506666666666667,2023-05-11 02:00:00
2023,5,5,-1.258,0,11,0.31533333333333335,2023-05-11 02:30:00
2023,5,6,-1.0506666666666666,0,11,0.2833333333333333,2023-05-11 03:00:00
2023,5,7,-1.042,0,11,0.35800000000000004,2023-05-11 03:30:00
2023,5,8,-0.7223333333333333,0,11,0.6110000000000001,2023-05-11 04:00:00
2023,5,9,4.328666666666667,0,11,1.6893333333333331,2023-05-11 04:30:00
2023,5,10,18.416666666666668,0,11,4.476333333333333,2023-05-11 05:00:00
2023,5,11,39.77400000000001,0,11,8.912666666666668,2023-05-11 05:30:00
2023,5,12,45.507666666666665,0,11,10.054333333333334,2023-05-11 06:00:00
2023,5,13,61.327333333333335,0,11,13.256666666666666,2023-05-11 06:30:00
2023,5,14,78.51,0,11,16.561666666666667,2023-05-11 07:00:00
2023,5,15,91.01833333333333,0,11,19.34566666666667,2023-05-11 07:30:00
2023,5,16,137.972,0,11,28.477999999999998,2023-05-11 08:00:00
2023,5,17,161.60933333333332,0,11,33.297,2023-05-11 08:30:00
2023,5,18,136.71233333333333,0,11,28.904333333333337,2023-05-11 09:00:00
2023,5,19,174.39133333333334,0,11,36.39033333333333,2023-05-11 09:30:00
2023,5,20,342.73033333333336,0,11,71.355,2023-05-11 10:00:00
2023,5,21,438.34366666666665,0,11,90.11833333333334,2023-05-11 10:30:00
2023,5,22,398.58099999999996,0,11,81.574,2023-05-11 11:00:00
2023,5,23,313.02466666666663,0,11,65.63033333333334,2023-05-11 11:30:00
2023,5,24,309.8603333333333,0,11,64.83333333333333,2023-05-11 12:00:00
2023,5,25,284.9703333333333,0,11,59.849333333333334,2023-05-11 12:30:00
2023,5,26,222.16600000000003,0,11,48.17366666666667,2023-05-11 13:00:00
2023,5,27,219.26066666666665,0,11,48.047666666666665,2023-05-11 13:30:00
2023,5,28,240.54566666666668,0,11,50.89066666666667,2023-05-11 14:00:00
2023,5,29,175.71466666666666,0,11,37.984,2023-05-11 14:30:00
2023,5,30,216.78866666666667,0,11,46.19333333333333,2023-05-11 15:00:00
2023,5,31,148.885,0,11,31.834999999999997,2023-05-11 15:30:00
2023,5,32,110.59266666666667,0,11,24.715,2023-05-11 16:00:00
2023,5,33,92.729,0,11,19.63,2023-05-11 16:30:00
2023,5,34,28.92233333333333,0,11,6.854333333333333,2023-05-11 17:00:00
2023,5,35,59.532333333333334,0,11,12.525,2023-05-11 17:30:00
2023,5,36,29.327333333333332,0,11,7.355333333333334,2023-05-11 18:00:00
2023,5,37,27.96666666666667,0,11,7.492000000000001,2023-05-11 18:30:00
2023,5,38,15.799000000000001,0,11,4.915666666666667,2023-05-11 19:00:00
2023,5,39,3.2343333333333337,0,11,1.8003333333333333,2023-05-11 19:30:00
2023,5,40,-0.8723333333333333,0,11,0.6779999999999999,2023-05-11 20:00:00
2023,5,41,-1.0996666666666666,0,11,1.4120000000000001,2023-05-11 20:30:00
2023,5,42,-1.1753333333333333,0,11,1.841,2023-05-11 21:00:00
2023,5,43,-3.1186666666666665,0,11,1.6276666666666666,2023-05-11 21:30:00
2023,5,44,-3.503666666666667,0,11,1.219666666666667,2023-05-11 22:00:00
2023,5,45,-3.406333333333334,0,11,0.775,2023-05-11 22:30:00
2023,5,46,-2.371,0,11,0.9390000000000001,2023-05-11 23:00:00
2023,5,47,-2.7059999999999995,0,11,0.6276666666666667,2023-05-11 23:30:00
2023,5,0,-2.719333333333333,0,12,0.638,2023-05-12 00:00:00
2023,5,1,-1.8426666666666665,0,12,0.42566666666666664,2023-05-12 00:30:00
2023,5,2,-1.4673333333333334,0,12,0.39399999999999996,2023-05-12 01:00:00
2023,5,3,-1.7566666666666666,0,12,0.6306666666666666,2023-05-12 01:30:00
2023,5,4,-2.000666666666667,0,12,0.6306666666666667,2023-05-12 02:00:00
2023,5,5,-2.223666666666667,0,12,0.43133333333333335,2023-05-12 02:30:00
2023,5,6,-1.8246666666666667,0,12,0.3243333333333333,2023-05-12 03:00:00
2023,5,7,-1.5570000000000002,0,12,0.4463333333333333,2023-05-12 03:30:00
