year,month,30min,location,day,H_orig,LE_orig,date,incomingShortwaveRadiation,outgoingShortwaveRadiation
2023,7,37,0,3,-17.50146,53.111000000000004,2023-07-03 18:30:00,88.12566666666667,22.258
2023,7,37,1,3,-17.71215,35.464,2023-07-03 18:30:00,83.46666666666665,15.29
2023,7,38,0,3,-19.42708,38.8,2023-07-03 19:00:00,61.586999999999996,14.267999999999999
2023,7,38,1,3,-30.259259999999998,22.03,2023-07-03 19:00:00,55.77,10.08
2023,7,39,0,3,-16.78493,25.581,2023-07-03 19:30:00,24.304,5.664666666666666
2023,7,39,1,3,-21.6613,10.776,2023-07-03 19:30:00,25.986666666666668,5.456
2023,7,40,0,3,,,2023-07-03 20:00:00,5.91,2.0006666666666666
2023,7,40,1,3,-35.631809999999994,7.2066,2023-07-03 20:00:00,7.708333333333333,2.846
2023,7,41,0,3,,,2023-07-03 20:30:00,-1.5030000000000001,0.529
2023,7,41,1,3,-38.97741,7.1254,2023-07-03 20:30:00,0.23366666666666666,1.9160000000000001
2023,7,42,0,3,,,2023-07-03 21:00:00,-2.700333333333333,0.5323333333333333
2023,7,42,1,3,-47.220729999999996,9.8317,2023-07-03 21:00:00,-1.952,1.6506666666666667
2023,7,43,0,3,,,2023-07-03 21:30:00,-1.7996666666666667,0.302
2023,7,43,1,3,-24.94275,5.3774,2023-07-03 21:30:00,-0.8803333333333333,1.0353333333333332
2023,7,44,0,3,,,2023-07-03 22:00:00,-2.8046666666666673,0.3946666666666667
2023,7,44,1,3,-49.75357,8.56,2023-07-03 22:00:00,-1.74,1.0893333333333333
2023,7,45,0,3,,,2023-07-03 22:30:00,-3.148,0.37966666666666665
2023,7,45,1,3,-50.14867,7.8568,2023-07-03 22:30:00,-1.6716666666666666,1.2453333333333332
2023,7,46,0,3,,,2023-07-03 23:00:00,-2.874333333333333,0.17666666666666667
2023,7,46,1,3,-34.185759999999995,2.4874,2023-07-03 23:00:00,-1.6210000000000002,1.0483333333333336
2023,7,47,0,3,,,2023-07-03 23:30:00,-2.215333333333333,0.31466666666666665
2023,7,47,1,3,-36.915420000000005,6.6078,2023-07-03 23:30:00,-1.1656666666666666,0.7683333333333334
2023,7,0,0,4,-16.848689999999998,15.120999999999999,2023-07-04 00:00:00,-2.2646666666666664,0.14633333333333332
2023,7,0,1,4,-35.09478,5.2119,2023-07-04 00:00:00,-1.295,0.7159999999999999
2023,7,1,0,4,-20.30651,15.807,2023-07-04 00:30:00,-3.346,0.15166666666666664
2023,7,1,1,4,-36.16097,,2023-07-04 00:30:00,-1.362,0.7283333333333334
2023,7,2,0,4,,,2023-07-04 01:00:00,-5.379333333333332,0.3686666666666667
2023,7,2,1,4,-64.92075,2.9916,2023-07-04 01:00:00,-2.378,1.246
2023,7,3,0,4,,,2023-07-04 01:30:00,-4.364999999999999,0.2926666666666667
2023,7,3,1,4,-60.64771,6.3012,2023-07-04 01:30:00,-2.033333333333333,1.3176666666666668
2023,7,4,0,4,-26.303140000000003,12.020999999999999,2023-07-04 02:00:00,-4.6530000000000005,0.2643333333333333
2023,7,4,1,4,-55.271980000000006,5.7741,2023-07-04 02:00:00,-1.914,1.199
2023,7,5,0,4,-23.97557,14.434000000000001,2023-07-04 02:30:00,-2.9753333333333334,0.27466666666666667
2023,7,5,1,4,-52.4916,5.998,2023-07-04 02:30:00,-2.015,1.3356666666666666
2023,7,6,0,4,-29.70311,12.538,2023-07-04 03:00:00,-4.548000000000001,0.4509999999999999
2023,7,6,1,4,-38.58164,3.4461,2023-07-04 03:00:00,-1.9006666666666667,1.2296666666666667
2023,7,7,0,4,-35.14351,11.575999999999999,2023-07-04 03:30:00,-4.805,0.7103333333333333
2023,7,7,1,4,-60.61055,7.1202,2023-07-04 03:30:00,-1.3163333333333334,1.6383333333333334
2023,7,8,0,4,-26.010920000000002,12.939,2023-07-04 04:00:00,1.7006666666666668,1.652
2023,7,8,1,4,-49.87512,5.1426,2023-07-04 04:00:00,7.888000000000001,3.1166666666666667
2023,7,9,0,4,-14.861839999999999,14.647,2023-07-04 04:30:00,13.26233333333333,3.606333333333333
2023,7,9,1,4,-41.19263,11.49,2023-07-04 04:30:00,26.3,5.961666666666667
2023,7,10,0,4,-15.8056,21.475,2023-07-04 05:00:00,36.69733333333334,8.668333333333335
2023,7,10,1,4,-29.94868,16.749000000000002,2023-07-04 05:00:00,64.17999999999999,14.164000000000001
2023,7,11,0,4,-7.33696,32.625,2023-07-04 05:30:00,113.69099999999999,29.57233333333333
2023,7,11,1,4,-18.28791,19.975,2023-07-04 05:30:00,143.26666666666668,32.43333333333333
2023,7,12,0,4,2.8204700000000003,40.394,2023-07-04 06:00:00,133.442,32.20666666666666
2023,7,12,1,4,-8.38059,36.166,2023-07-04 06:00:00,191.29999999999998,37.71666666666667
2023,7,13,0,4,10.34806,47.619,2023-07-04 06:30:00,243.42166666666665,58.74066666666666
2023,7,13,1,4,13.164470000000001,39.205,2023-07-04 06:30:00,258.0,47.54
2023,7,14,0,4,40.5748,82.62100000000001,2023-07-04 07:00:00,309.23600000000005,70.66233333333334
2023,7,14,1,4,57.23299,69.661,2023-07-04 07:00:00,350.90000000000003,60.616666666666674
2023,7,15,0,4,26.02244,81.881,2023-07-04 07:30:00,253.09933333333333,56.163333333333334
2023,7,15,1,4,86.9504,68.402,2023-07-04 07:30:00,463.93333333333334,76.99666666666667
2023,7,16,0,4,108.1372,149.65,2023-07-04 08:00:00,471.9026666666667,100.13933333333334
2023,7,16,1,4,155.6818,98.97399999999999,2023-07-04 08:00:00,541.7666666666668,85.33666666666666
2023,7,17,0,4,50.548429999999996,110.12,2023-07-04 08:30:00,320.48133333333334,69.667
2023,7,17,1,4,178.3659,106.8,2023-07-04 08:30:00,598.2,95.43333333333334
2023,7,18,0,4,74.48064000000001,138.22,2023-07-04 09:00:00,528.0193333333333,109.919
2023,7,18,1,4,157.2947,85.073,2023-07-04 09:00:00,644.6666666666666,100.10000000000001
2023,7,19,0,4,55.12749,116.91,2023-07-04 09:30:00,448.1993333333333,93.51633333333332
2023,7,19,1,4,158.7648,145.9,2023-07-04 09:30:00,603.9333333333333,94.53333333333332
2023,7,20,0,4,130.1373,190.38,2023-07-04 10:00:00,619.2633333333333,125.96966666666667
2023,7,20,1,4,229.2033,166.81,2023-07-04 10:00:00,656.3000000000001,101.13333333333333
2023,7,21,0,4,112.68299999999999,202.27,2023-07-04 10:30:00,641.7946666666667,130.21233333333333
2023,7,21,1,4,218.9448,144.97,2023-07-04 10:30:00,745.6333333333333,113.86666666666667
2023,7,22,0,4,133.2945,229.81,2023-07-04 11:00:00,752.2926666666667,152.191
2023,7,22,1,4,164.7625,141.06,2023-07-04 11:00:00,598.5333333333333,91.60000000000001
2023,7,23,0,4,103.1564,183.92,2023-07-04 11:30:00,647.1776666666666,131.54466666666667
2023,7,23,1,4,234.8172,150.2,2023-07-04 11:30:00,763.4666666666667,119.05999999999999
2023,7,24,0,4,117.6092,221.43,2023-07-04 12:00:00,776.5833333333334,153.97133333333332
2023,7,24,1,4,235.666,140.98,2023-07-04 12:00:00,829.6333333333333,123.23333333333333
2023,7,25,0,4,131.9429,274.85,2023-07-04 12:30:00,928.3316666666666,181.99733333333333
2023,7,25,1,4,279.6226,224.12,2023-07-04 12:30:00,875.0,128.53333333333333
2023,7,26,0,4,99.70874,236.31,2023-07-04 13:00:00,670.3249999999999,134.22866666666667
2023,7,26,1,4,173.0823,130.2,2023-07-04 13:00:00,739.6333333333333,109.83333333333333
2023,7,27,0,4,104.0318,232.49,2023-07-04 13:30:00,758.5533333333334,154.6916666666667
2023,7,27,1,4,174.544,223.63,2023-07-04 13:30:00,626.7333333333333,94.11333333333333
2023,7,28,0,4,72.77716,173.14,2023-07-04 14:00:00,601.6683333333334,123.94733333333333
2023,7,28,1,4,169.8207,207.99,2023-07-04 14:00:00,674.9666666666667,100.96666666666665
2023,7,29,0,4,89.69011,203.65,2023-07-04 14:30:00,677.7969999999999,140.84533333333334
2023,7,29,1,4,198.2864,271.62,2023-07-04 14:30:00,624.7666666666667,91.13333333333333
2023,7,30,0,4,24.41256,150.02,2023-07-04 15:00:00,390.8123333333333,83.91566666666667
2023,7,30,1,4,133.0469,141.25,2023-07-04 15:00:00,513.7666666666667,76.67333333333333
2023,7,31,0,4,25.701529999999998,143.58,2023-07-04 15:30:00,413.67966666666666,91.342
2023,7,31,1,4,32.51356,116.76,2023-07-04 15:30:00,302.06666666666666,46.95333333333334
2023,7,32,0,4,-7.93248,78.741,2023-07-04 16:00:00,199.14866666666668,44.303333333333335
2023,7,32,1,4,6.708819999999999,142.65,2023-07-04 16:00:00,237.13333333333333,37.796666666666674
2023,7,33,0,4,,,2023-07-04 16:30:00,214.5633333333333,49.425000000000004
2023,7,33,1,4,21.156010000000002,113.03,2023-07-04 16:30:00,282.7,46.50666666666666
2023,7,34,0,4,,,2023-07-04 17:00:00,263.911,61.126666666666665
2023,7,34,1,4,,,2023-07-04 17:00:00,239.4666666666667,39.413333333333334
2023,7,35,0,4,,,2023-07-04 17:30:00,272.5043333333333,64.898
2023,7,35,1,4,11.010530000000001,58.218999999999994,2023-07-04 17:30:00,251.73333333333332,43.593333333333334
2023,7,36,0,4,-7.36379,57.495,2023-07-04 18:00:00,173.8033333333333,41.24166666666667
2023,7,36,1,4,-11.20833,57.455,2023-07-04 18:00:00,137.73333333333332,23.253333333333334
2023,7,37,0,4,-28.41027,84.181,2023-07-04 18:30:00,112.399,29.996333333333336
2023,7,37,1,4,-13.87945,33.546,2023-07-04 18:30:00,120.03333333333335,24.23
2023,7,38,0,4,,,2023-07-04 19:00:00,70.97933333333333,16.606333333333335
2023,7,38,1,4,-4.8622,7.2194,2023-07-04 19:00:00,76.35333333333334,16.44
2023,7,39,0,4,,,2023-07-04 19:30:00,39.00866666666666,9.887333333333332
2023,7,39,1,4,,,2023-07-04 19:30:00,42.43666666666667,10.463333333333333
2023,7,40,0,4,,,2023-07-04 20:00:00,12.431333333333333,4.194666666666667
2023,7,40,1,4,-0.52136,,2023-07-04 20:00:00,13.124,5.671666666666667
2023,7,41,0,4,,,2023-07-04 20:30:00,-1.6326666666666665,1.0760000000000003
2023,7,41,1,4,,-24.313000000000002,2023-07-04 20:30:00,-0.04499999999999993,3.1743333333333332
2023,7,42,0,4,-16.13126,,2023-07-04 21:00:00,-4.559333333333334,0.37800000000000006
2023,7,42,1,4,,,2023-07-04 21:00:00,-2.361666666666667,1.8340000000000003
2023,7,43,0,4,-10.2709,4.6606,2023-07-04 21:30:00,-3.420666666666667,0.27166666666666667
2023,7,43,1,4,-30.69316,7.032,2023-07-04 21:30:00,-1.623,1.8423333333333334
2023,7,44,0,4,-12.491430000000001,4.1909,2023-07-04 22:00:00,-3.0623333333333336,0.263
2023,7,44,1,4,-41.72844,23.095,2023-07-04 22:00:00,-1.922,1.5326666666666666
2023,7,45,0,4,,,2023-07-04 22:30:00,-4.052666666666666,0.3766666666666667
2023,7,45,1,4,-60.459619999999994,41.592,2023-07-04 22:30:00,-1.9656666666666667,1.8559999999999999
2023,7,46,0,4,,,2023-07-04 23:00:00,-1.8796666666666664,0.6936666666666667
2023,7,46,1,4,-77.94689,53.498999999999995,2023-07-04 23:00:00,-1.2916666666666667,1.7846666666666666
2023,7,47,0,4,,,2023-07-04 23:30:00,-0.7613333333333333,0.215
2023,7,47,1,4,-73.54648,59.288000000000004,2023-07-04 23:30:00,-0.6473333333333333,1.001
2023,7,0,0,5,-44.679970000000004,43.77,2023-07-05 00:00:00,-1.7686666666666666,-0.2836666666666667
2023,7,0,1,5,-35.14012,22.636,2023-07-05 00:00:00,-0.8409999999999999,0.5146666666666667
2023,7,1,0,5,-38.56915,36.319,2023-07-05 00:30:00,-1.9600000000000002,-0.18033333333333335
2023,7,1,1,5,-36.82264,25.81,2023-07-05 00:30:00,-1.0433333333333332,1.1736666666666669
2023,7,2,0,5,-38.688179999999996,40.42,2023-07-05 01:00:00,-1.8693333333333335,-0.17500000000000002
2023,7,2,1,5,-30.89198,16.616,2023-07-05 01:00:00,-0.855,0.553
2023,7,3,0,5,-34.321659999999994,33.437,2023-07-05 01:30:00,-1.9466666666666665,-0.10899999999999999
2023,7,3,1,5,-22.0608,15.44,2023-07-05 01:30:00,-0.9393333333333334,0.49133333333333334
2023,7,4,0,5,-24.39173,25.381,2023-07-05 02:00:00,-1.9110000000000003,-0.19766666666666666
2023,7,4,1,5,-27.270809999999997,17.268,2023-07-05 02:00:00,-0.9576666666666666,0.6590000000000001
2023,7,5,0,5,-25.68048,25.645,2023-07-05 02:30:00,-1.8506666666666665,-0.17900000000000002
2023,7,5,1,5,-40.520070000000004,49.7,2023-07-05 02:30:00,-0.6303333333333333,0.6573333333333333
2023,7,6,0,5,-20.13749,16.832,2023-07-05 03:00:00,-2.474666666666667,-0.08866666666666667
2023,7,6,1,5,-8.989310000000001,6.8292,2023-07-05 03:00:00,-0.934,0.32
2023,7,7,0,5,-27.553720000000002,32.991,2023-07-05 03:30:00,-2.6763333333333335,0.5966666666666667
2023,7,7,1,5,-10.601980000000001,4.9067,2023-07-05 03:30:00,-1.813,1.042
2023,7,8,0,5,-13.38791,19.493,2023-07-05 04:00:00,0.7346666666666669,0.4053333333333333
2023,7,8,1,5,-22.98811,16.116,2023-07-05 04:00:00,2.2463333333333337,2.2573333333333334
2023,7,9,0,5,-24.62718,25.519000000000002,2023-07-05 04:30:00,4.907666666666667,2.9659999999999997
2023,7,9,1,5,-108.3514,103.28,2023-07-05 04:30:00,6.931333333333334,4.681333333333333
2023,7,10,0,5,-28.914209999999997,35.961999999999996,2023-07-05 05:00:00,17.137666666666664,6.295000000000001
2023,7,10,1,5,-90.77391,79.675,2023-07-05 05:00:00,25.263333333333335,5.194333333333334
2023,7,11,0,5,-17.84231,49.731,2023-07-05 05:30:00,49.812000000000005,12.858333333333334
2023,7,11,1,5,-82.57836,131.43,2023-07-05 05:30:00,67.83666666666666,12.520000000000001
2023,7,12,0,5,-22.23051,48.519,2023-07-05 06:00:00,58.52400000000001,14.281333333333334
2023,7,12,1,5,-75.34407,69.691,2023-07-05 06:00:00,83.21,14.963333333333333
2023,7,13,0,5,-10.93133,26.274,2023-07-05 06:30:00,66.29833333333333,17.643
2023,7,13,1,5,-36.20433,32.518,2023-07-05 06:30:00,80.83999999999999,14.429333333333332
2023,7,14,0,5,,,2023-07-05 07:00:00,59.31366666666667,15.08033333333333
2023,7,14,1,5,-31.596429999999998,,2023-07-05 07:00:00,81.18333333333332,14.299999999999999
2023,7,15,0,5,,,2023-07-05 07:30:00,54.946,12.622666666666666
2023,7,15,1,5,-72.65198000000001,229.62,2023-07-05 07:30:00,40.98666666666667,6.283666666666666
2023,7,16,0,5,,,2023-07-05 08:00:00,183.99,39.39633333333333
2023,7,16,1,5,-94.72315,143.88,2023-07-05 08:00:00,108.83333333333333,18.363333333333333
2023,7,17,0,5,,,2023-07-05 08:30:00,383.5953333333334,77.38
2023,7,17,1,5,-63.54427,185.32,2023-07-05 08:30:00,340.5,51.45333333333334
2023,7,18,0,5,34.94317,,2023-07-05 09:00:00,701.8556666666667,144.944
2023,7,18,1,5,19.44375,261.0,2023-07-05 09:00:00,571.6,86.00333333333333
2023,7,19,0,5,35.27052,126.64,2023-07-05 09:30:00,525.3566666666667,105.30333333333334
2023,7,19,1,5,129.6927,,2023-07-05 09:30:00,800.9,118.43333333333332
2023,7,20,0,5,53.09025,207.92,2023-07-05 10:00:00,410.2226666666666,85.38533333333334
2023,7,20,1,5,183.9577,164.11,2023-07-05 10:00:00,794.4666666666667,117.3
2023,7,21,0,5,31.01694,165.44,2023-07-05 10:30:00,404.9983333333334,85.40033333333334
2023,7,21,1,5,211.3154,209.09,2023-07-05 10:30:00,686.8333333333334,104.66666666666667
2023,7,22,0,5,,,2023-07-05 11:00:00,434.609,91.82
2023,7,22,1,5,143.3888,108.15,2023-07-05 11:00:00,543.5666666666667,83.95333333333333
2023,7,23,0,5,49.22343,149.06,2023-07-05 11:30:00,373.6023333333333,79.37966666666667
2023,7,23,1,5,137.5051,119.86,2023-07-05 11:30:00,477.8,75.42
2023,7,24,0,5,106.1273,188.83,2023-07-05 12:00:00,646.3396666666666,132.86466666666666
2023,7,24,1,5,128.2937,95.684,2023-07-05 12:00:00,572.6333333333333,88.61
2023,7,25,0,5,166.2062,227.65,2023-07-05 12:30:00,925.685,188.81166666666664
2023,7,25,1,5,197.4388,140.27,2023-07-05 12:30:00,621.7333333333333,94.52333333333333
2023,7,26,0,5,130.7479,193.03,2023-07-05 13:00:00,708.9593333333333,143.82500000000002
2023,7,26,1,5,133.4651,129.41,2023-07-05 13:00:00,612.0333333333334,92.07666666666667
2023,7,27,0,5,64.79146,147.14,2023-07-05 13:30:00,488.346,101.99366666666667
2023,7,27,1,5,260.2366,226.59,2023-07-05 13:30:00,759.6999999999999,110.96666666666665
2023,7,28,0,5,31.58537,140.7,2023-07-05 14:00:00,356.87466666666666,77.01933333333334
2023,7,28,1,5,111.2161,95.64299999999999,2023-07-05 14:00:00,451.7,67.96666666666665
2023,7,29,0,5,59.29665,168.33,2023-07-05 14:30:00,490.03433333333334,104.01133333333333
2023,7,29,1,5,157.8659,131.45,2023-07-05 14:30:00,465.3,69.95666666666666
2023,7,30,0,5,94.57822,188.64,2023-07-05 15:00:00,710.5229999999998,151.90800000000002
2023,7,30,1,5,177.2872,199.07,2023-07-05 15:00:00,559.5333333333333,81.80333333333333
2023,7,31,0,5,55.6622,154.99,2023-07-05 15:30:00,512.2596666666666,110.28333333333335
2023,7,31,1,5,124.4538,119.69,2023-07-05 15:30:00,538.1,77.97
2023,7,32,0,5,21.48936,118.33,2023-07-05 16:00:00,350.05766666666665,76.04533333333333
2023,7,32,1,5,72.50835,115.78,2023-07-05 16:00:00,360.3333333333333,54.56
2023,7,33,0,5,,,2023-07-05 16:30:00,215.31799999999998,47.02766666666667
2023,7,33,1,5,37.69814,102.99,2023-07-05 16:30:00,320.23333333333335,49.26666666666666
2023,7,34,0,5,,93.50399999999999,2023-07-05 17:00:00,176.67066666666665,38.243
2023,7,34,1,5,-21.22418,69.925,2023-07-05 17:00:00,133.0,20.179999999999996
2023,7,35,0,5,,,2023-07-05 17:30:00,207.68233333333333,47.774
2023,7,35,1,5,-11.14972,,2023-07-05 17:30:00,129.16666666666666,21.883333333333336
2023,7,36,0,5,9.220239999999999,79.695,2023-07-05 18:00:00,283.4703333333333,67.18133333333333
2023,7,36,1,5,-17.67476,64.50399999999999,2023-07-05 18:00:00,162.6,29.246666666666666
2023,7,37,0,5,2.78858,74.318,2023-07-05 18:30:00,224.236,64.91133333333333
2023,7,37,1,5,-27.84536,36.983000000000004,2023-07-05 18:30:00,93.38666666666666,19.55333333333333
2023,7,38,0,5,-24.37453,52.108000000000004,2023-07-05 19:00:00,59.10066666666666,13.704333333333333
2023,7,38,1,5,,,2023-07-05 19:00:00,47.326666666666675,8.814
2023,7,39,0,5,-28.688840000000003,44.386,2023-07-05 19:30:00,21.353000000000005,5.381333333333333
2023,7,39,1,5,-26.551509999999997,11.514000000000001,2023-07-05 19:30:00,15.200000000000001,3.2610000000000006
2023,7,40,0,5,-17.0201,21.283,2023-07-05 20:00:00,9.120666666666667,2.572
2023,7,40,1,5,-26.393440000000002,11.17,2023-07-05 20:00:00,9.132333333333333,2.409333333333333
2023,7,41,0,5,-14.680589999999999,18.961,2023-07-05 20:30:00,-1.3456666666666666,0.07233333333333335
2023,7,41,1,5,-25.58832,7.5766,2023-07-05 20:30:00,-0.20033333333333334,0.7003333333333334
2023,7,42,0,5,-24.9234,28.023000000000003,2023-07-05 21:00:00,-2.232333333333333,-0.075
2023,7,42,1,5,-33.348420000000004,7.066,2023-07-05 21:00:00,-1.246,0.7290000000000001
2023,7,43,0,5,-19.47877,20.410999999999998,2023-07-05 21:30:00,-2.482666666666667,-0.034333333333333334
2023,7,43,1,5,-33.130359999999996,10.25,2023-07-05 21:30:00,-1.0826666666666667,0.7393333333333333
2023,7,44,0,5,-21.538320000000002,21.526999999999997,2023-07-05 22:00:00,-3.2133333333333334,0.07766666666666668
2023,7,44,1,5,-47.94147,7.5125,2023-07-05 22:00:00,-2.002333333333333,0.9346666666666668
2023,7,45,0,5,,,2023-07-05 22:30:00,-4.122333333333334,-0.0003333333333333348
2023,7,45,1,5,-29.770509999999998,,2023-07-05 22:30:00,-1.8316666666666668,0.9703333333333332
2023,7,46,0,5,,,2023-07-05 23:00:00,-5.8613333333333335,0.2643333333333333
2023,7,46,1,5,-51.91758,3.8196,2023-07-05 23:00:00,-2.5336666666666665,1.578
2023,7,47,0,5,,,2023-07-05 23:30:00,-4.908666666666666,0.7210000000000001
2023,7,47,1,5,-56.457330000000006,1.6461,2023-07-05 23:30:00,-2.3996666666666666,1.6336666666666666
2023,7,0,0,6,,,2023-07-06 00:00:00,-4.008,1.1626666666666667
2023,7,0,1,6,-50.53295,0.26887,2023-07-06 00:00:00,-2.2173333333333334,1.618
2023,7,1,0,6,,,2023-07-06 00:30:00,-0.9663333333333334,0.8803333333333333
2023,7,1,1,6,-38.77965,4.926,2023-07-06 00:30:00,-1.173,1.11
2023,7,2,0,6,,,2023-07-06 01:00:00,-4.559,0.5870000000000001
2023,7,2,1,6,-47.88115,2.1475,2023-07-06 01:00:00,-2.1679999999999997,1.3506666666666665
2023,7,3,0,6,-10.126619999999999,4.2691,2023-07-06 01:30:00,-2.94,0.6446666666666667
2023,7,3,1,6,-40.24965,2.9434,2023-07-06 01:30:00,-1.913,1.3436666666666666
2023,7,4,0,6,-9.61336,6.5941,2023-07-06 02:00:00,-2.232666666666667,0.4566666666666667
2023,7,4,1,6,-48.91758,3.0871,2023-07-06 02:00:00,-1.92,1.3976666666666666
2023,7,5,0,6,,,2023-07-06 02:30:00,-2.9923333333333333,0.23866666666666667
2023,7,5,1,6,-51.554390000000005,3.5282,2023-07-06 02:30:00,-2.2276666666666665,1.6396666666666668
2023,7,6,0,6,,,2023-07-06 03:00:00,-5.177,0.5986666666666666
2023,7,6,1,6,-54.264269999999996,5.611,2023-07-06 03:00:00,-2.1300000000000003,1.7886666666666668
2023,7,7,0,6,,,2023-07-06 03:30:00,-4.8020000000000005,0.7433333333333333
2023,7,7,1,6,-50.316720000000004,6.5208,2023-07-06 03:30:00,-1.4326666666666668,1.9103333333333332
2023,7,8,0,6,,,2023-07-06 04:00:00,1.1496666666666668,1.942
2023,7,8,1,6,-43.59799,3.4492,2023-07-06 04:00:00,6.851,4.347
2023,7,9,0,6,,,2023-07-06 04:30:00,13.732333333333335,3.734666666666667
2023,7,9,1,6,-28.67878,4.0245,2023-07-06 04:30:00,26.78333333333333,10.354000000000001
2023,7,10,0,6,,,2023-07-06 05:00:00,41.38933333333333,12.371666666666668
2023,7,10,1,6,-25.833289999999998,7.8732,2023-07-06 05:00:00,76.25,21.363333333333333
2023,7,11,0,6,72.26515,,2023-07-06 05:30:00,116.16733333333332,28.31533333333333
2023,7,11,1,6,,16.047,2023-07-06 05:30:00,156.50000000000003,37.21666666666667
2023,7,12,0,6,11.34569,28.261999999999997,2023-07-06 06:00:00,212.15099999999998,46.86066666666667
2023,7,12,1,6,28.50879,26.642,2023-07-06 06:00:00,238.26666666666665,44.78666666666667
2023,7,13,0,6,33.90177,58.278,2023-07-06 06:30:00,298.60066666666665,63.330666666666666
2023,7,13,1,6,66.86476,56.971000000000004,2023-07-06 06:30:00,316.4666666666667,51.86666666666667
2023,7,14,0,6,49.703559999999996,66.638,2023-07-06 07:00:00,381.84566666666666,80.05533333333334
2023,7,14,1,6,83.87725999999999,54.717,2023-07-06 07:00:00,393.5,60.24666666666667
2023,7,15,0,6,82.32188000000001,98.60799999999999,2023-07-06 07:30:00,481.4579999999999,100.704
2023,7,15,1,6,87.75838,52.254,2023-07-06 07:30:00,435.3333333333333,67.25666666666667
2023,7,16,0,6,86.60611,94.208,2023-07-06 08:00:00,464.99600000000004,95.52666666666666
2023,7,16,1,6,179.3631,100.74,2023-07-06 08:00:00,580.7333333333332,89.40000000000002
2023,7,17,0,6,100.4862,113.86,2023-07-06 08:30:00,548.395,111.58600000000001
2023,7,17,1,6,188.1829,99.28200000000001,2023-07-06 08:30:00,624.4,93.53333333333335
2023,7,18,0,6,100.4202,111.51,2023-07-06 09:00:00,631.3066666666667,126.94266666666665
2023,7,18,1,6,262.3143,108.94,2023-07-06 09:00:00,720.5666666666666,107.36666666666667
2023,7,19,0,6,,,2023-07-06 09:30:00,414.3343333333333,82.40733333333334
2023,7,19,1,6,267.3386,201.65,2023-07-06 09:30:00,755.0666666666666,114.43333333333334
2023,7,20,0,6,90.72404,122.95,2023-07-06 10:00:00,656.3616666666666,129.65266666666668
2023,7,20,1,6,188.1211,138.52,2023-07-06 10:00:00,702.0666666666667,103.73333333333335
2023,7,21,0,6,67.04146999999999,118.59,2023-07-06 10:30:00,580.8703333333333,114.76066666666667
2023,7,21,1,6,189.4222,67.416,2023-07-06 10:30:00,638.7,96.21999999999998
2023,7,22,0,6,109.8711,182.23,2023-07-06 11:00:00,706.7536666666666,136.83866666666665
2023,7,22,1,6,284.822,201.01,2023-07-06 11:00:00,796.2333333333332,118.16666666666667
2023,7,23,0,6,125.0971,170.6,2023-07-06 11:30:00,846.156,167.35066666666665
2023,7,23,1,6,291.5319,182.01,2023-07-06 11:30:00,725.9666666666667,107.39333333333332
2023,7,24,0,6,91.73084,169.82,2023-07-06 12:00:00,571.074,111.51633333333332
2023,7,24,1,6,318.6994,295.84,2023-07-06 12:00:00,850.1333333333333,123.93333333333332
2023,7,25,0,6,67.39112,138.19,2023-07-06 12:30:00,571.9876666666668,114.29933333333332
2023,7,25,1,6,225.1028,143.87,2023-07-06 12:30:00,749.6,107.69666666666667
2023,7,26,0,6,33.776070000000004,113.17,2023-07-06 13:00:00,378.58500000000004,77.375
2023,7,26,1,6,219.2721,205.97,2023-07-06 13:00:00,690.7666666666668,101.77666666666666
2023,7,27,0,6,,,2023-07-06 13:30:00,537.4530000000001,109.29599999999999
2023,7,27,1,6,89.22971,160.84,2023-07-06 13:30:00,369.06666666666666,55.879999999999995
2023,7,28,0,6,99.26694,174.91,2023-07-06 14:00:00,784.7689999999999,158.173
2023,7,28,1,6,63.33152,79.825,2023-07-06 14:00:00,494.26666666666665,72.80333333333333
2023,7,29,0,6,75.22466999999999,145.49,2023-07-06 14:30:00,605.654,122.623
2023,7,29,1,6,114.6283,132.44,2023-07-06 14:30:00,594.1,85.18
2023,7,30,0,6,77.81839000000001,138.64,2023-07-06 15:00:00,620.0813333333334,128.16833333333332
2023,7,30,1,6,216.3324,275.95,2023-07-06 15:00:00,558.7333333333332,76.01333333333334
2023,7,31,0,6,54.875640000000004,125.36,2023-07-06 15:30:00,553.1706666666666,116.15133333333334
2023,7,31,1,6,106.7839,124.79,2023-07-06 15:30:00,469.2,65.35666666666667
2023,7,32,0,6,,153.06,2023-07-06 16:00:00,391.1176666666667,83.074
2023,7,32,1,6,37.24219,98.494,2023-07-06 16:00:00,303.76666666666665,42.626666666666665
2023,7,33,0,6,31.36181,91.53399999999999,2023-07-06 16:30:00,384.4696666666667,83.26899999999999
2023,7,33,1,6,52.06116,114.55,2023-07-06 16:30:00,343.8,50.68666666666667
2023,7,34,0,6,,,2023-07-06 17:00:00,240.02366666666663,54.76733333333333
2023,7,34,1,6,,,2023-07-06 17:00:00,222.79999999999998,30.776666666666667
2023,7,35,0,6,26.4161,68.73899999999999,2023-07-06 17:30:00,311.05033333333336,71.323
2023,7,35,1,6,8.17698,23.941999999999997,2023-07-06 17:30:00,164.4,24.39
2023,7,36,0,6,-22.07456,83.464,2023-07-06 18:00:00,192.51500000000001,42.87033333333333
2023,7,36,1,6,23.18638,63.45,2023-07-06 18:00:00,221.9,37.20666666666667
