TIMESTAMP_START,TIMESTAMP_MITTE,TIMESTAMP_ENDE,kurzwEinstrahlung_43m,kurzwAusstrahlun_43m,langwEinstrahlung_43m,langwAusstrahlung_43m,Luftdruck_43m,Lufttemperatur_43m,RelativeFeuchte_43m,Wasserdampfdruck_43m,Wasserdampfdefizit_43m,Niederschlag_43m,Windgeschw_I_43m,Windgeschw_II_43m
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,%,hPa,hPa,mm,ms-1,ms-1
2023-06-10 19:20:00,2023-06-10 19:25:00,2023-06-10 19:30:00,73.74,23.44,378.7387511534985,414.74675115349856,961.0,19.82,57.02,13.206125334686007,9.95438910706427,0.0,3.694,3.623
2023-06-10 19:30:00,2023-06-10 19:35:00,2023-06-10 19:40:00,38.54,9.36,375.27822141213784,413.60222141213785,961.0,19.69,58.01,13.327502296269666,9.646988819520141,0.0,3.454,3.334
2023-06-10 19:40:00,2023-06-10 19:45:00,2023-06-10 19:50:00,28.96,6.7029999999999985,369.5894880278082,411.7784880278082,961.0,19.51,58.89,13.379262941395023,9.339811504852257,0.0,3.394,3.278
2023-06-10 19:50:00,2023-06-10 19:55:00,2023-06-10 20:00:00,33.16,11.34,359.1832261742271,409.62322617422706,962.0,19.11,60.35,13.373766069056714,8.786575387540989,0.0,3.93,3.763
2023-06-10 20:00:00,2023-06-10 20:05:00,2023-06-10 20:10:00,25.92,9.33,341.84797559431763,408.50897559431763,962.0,19.02,59.46,13.102780083162436,8.933513363124877,0.0,3.92,3.774
2023-06-10 20:10:00,2023-06-10 20:15:00,2023-06-10 20:20:00,13.18,6.62,325.271018809029,406.898018809029,962.0,19.03,58.93,12.994092427003766,9.05595411466222,0.0,3.706,3.52
2023-06-10 20:20:00,2023-06-10 20:25:00,2023-06-10 20:30:00,5.686,4.3580000000000005,322.5874415056152,405.9604415056152,962.0,18.9,58.74,12.847518668196368,9.024321080180155,0.0,3.778,3.64
2023-06-10 20:30:00,2023-06-10 20:35:00,2023-06-10 20:40:00,1.579,2.447,323.06492116272597,404.690921162726,962.0,18.73,60.3,13.049341525990942,8.591357522086907,0.0,3.886,3.714
2023-06-10 20:40:00,2023-06-10 20:45:00,2023-06-10 20:50:00,-0.752,2.144,322.70294647211244,403.31794647211245,962.0,18.49,61.89,13.193720317050001,8.124296029775014,0.0,3.315,3.173
2023-06-10 20:50:00,2023-06-10 20:55:00,2023-06-10 21:00:00,-1.44,2.245,323.1574962293001,403.3284962293001,962.0,18.44,61.77,13.12694187119848,8.124380568818486,0.0,3.5210000000000004,3.364
2023-06-10 21:00:00,2023-06-10 21:05:00,2023-06-10 21:10:00,-2.108,2.1790000000000003,323.7236498846552,402.8926498846552,962.0,18.43,61.73,13.110220830110464,8.127784726524016,0.0,3.313,3.2110000000000003
2023-06-10 21:10:00,2023-06-10 21:15:00,2023-06-10 21:20:00,-2.006,2.326,325.2292765810547,403.29327658105467,962.0,18.45,61.01,12.973560901777805,8.291085716445117,0.0,3.277,3.1460000000000004
2023-06-10 21:20:00,2023-06-10 21:25:00,2023-06-10 21:30:00,-2.026,2.235,326.1715494251374,403.9085494251374,962.0,18.56,60.06,12.85986401900328,8.551830984332183,0.0,3.617,3.47
2023-06-10 21:30:00,2023-06-10 21:35:00,2023-06-10 21:40:00,-2.089,2.12,327.04008516129255,403.8850851612926,962.0,18.59,59.72,12.811106309227949,8.64084665331048,0.0,3.518,3.384
2023-06-10 21:40:00,2023-06-10 21:45:00,2023-06-10 21:50:00,-2.196,2.008,327.4500851612926,403.5290851612926,962.0,18.57,59.67,12.784361336831871,8.640745646295112,0.0,3.536,3.425
2023-06-10 21:50:00,2023-06-10 21:55:00,2023-06-10 22:00:00,-2.01,2.195,326.9902767121095,404.0462767121095,962.0,18.66,59.08,12.72946273490192,8.816682720246893,0.0,3.5210000000000004,3.391
2023-06-10 22:00:00,2023-06-10 22:05:00,2023-06-10 22:10:00,-2.357,1.91,326.4129464721125,403.38494647211246,962.0,18.56,59.83,12.810617120495609,8.601077882839855,0.0,3.605,3.468
2023-06-10 22:10:00,2023-06-10 22:15:00,2023-06-10 22:20:00,-2.097,1.965,326.59724507430747,403.5242450743075,962.0,18.49,60.18,12.829182237519294,8.48883410930572,0.0,3.86,3.731
2023-06-10 22:20:00,2023-06-10 22:25:00,2023-06-10 22:30:00,-2.224,1.77,330.2874962293001,402.9574962293001,962.0,18.42,60.64,12.870655632994351,8.354040331706097,0.0,3.572,3.443
2023-06-10 22:30:00,2023-06-10 22:35:00,2023-06-10 22:40:00,-1.6369999999999998,1.6569999999999998,344.6631573949667,403.6841573949667,962.0,18.35,61.12,12.915715025310988,8.21601767316903,0.0,3.62,3.511
2023-06-10 22:40:00,2023-06-10 22:45:00,2023-06-10 22:50:00,-1.641,1.5590000000000002,342.62865361894814,403.71665361894816,962.0,18.4,61.15,12.962637319389735,8.235461322294213,0.0,3.5780000000000003,3.472
2023-06-10 22:50:00,2023-06-10 22:55:00,2023-06-10 23:00:00,-1.791,1.891,334.31727560242706,404.2012756024271,962.0,18.5,60.74,12.956678420058813,8.374698629758134,0.0,3.698,3.62
2023-06-10 23:00:00,2023-06-10 23:05:00,2023-06-10 23:10:00,-2.131,1.84,329.2730172517527,403.73101725175275,962.0,18.57,60.56,12.975044788981702,8.450062194145282,0.0,3.4810000000000003,3.339
2023-06-10 23:10:00,2023-06-10 23:15:00,2023-06-10 23:20:00,-2.286,1.844,326.5601753711198,403.1541753711198,962.0,18.47,61.07,13.002607214103813,8.28870965850764,0.0,3.781,3.692
2023-06-10 23:20:00,2023-06-10 23:25:00,2023-06-10 23:30:00,-2.362,1.774,325.8280289317498,402.3500289317498,962.0,18.37,61.69,13.052528902903815,8.10572835581529,0.0,3.743,3.688
2023-06-10 23:30:00,2023-06-10 23:35:00,2023-06-10 23:40:00,-2.34,1.796,325.296577407328,401.93757740732804,962.0,18.24,62.37,13.089196665996935,7.897169641517793,0.0,3.58,3.458
2023-06-10 23:40:00,2023-06-10 23:45:00,2023-06-10 23:50:00,-2.412,1.851,325.62389882766945,401.0988988276695,962.0,18.11,62.85,13.082665449367013,7.733031367446056,0.0,3.279,3.197
2023-06-10 23:50:00,2023-06-10 23:55:00,2023-06-11 00:00:00,-2.299,1.864,326.4540877384311,400.6450877384311,962.0,18.01,63.48,13.13098981259962,7.554249337683334,0.0,3.305,3.244
2023-06-11 00:00:00,2023-06-11 00:05:00,2023-06-11 00:10:00,-2.128,1.986,325.99328748057206,400.68828748057206,962.0,17.98,63.6,13.13100955750163,7.515231885110994,0.0,3.633,3.569
2023-06-11 00:10:00,2023-06-11 00:15:00,2023-06-11 00:20:00,-2.114,1.998,325.75408773843105,400.85508773843105,962.0,18.02,63.38,13.118552550727436,7.579700132654445,0.0,3.479,3.357
2023-06-11 00:20:00,2023-06-11 00:25:00,2023-06-11 00:30:00,-2.14,2.043,325.86868474545906,400.7816847454591,962.0,18.02,63.3,13.10199394858073,7.59625873480115,0.0,3.23,3.135
2023-06-11 00:30:00,2023-06-11 00:35:00,2023-06-11 00:40:00,-1.936,2.217,326.00751794065195,401.44451794065196,962.0,18.12,62.77,13.074226487177475,7.7545555538890785,0.0,3.477,3.355
2023-06-11 00:40:00,2023-06-11 00:45:00,2023-06-11 00:50:00,-2.125,2.158,326.3038988276695,401.5238988276695,962.0,18.17,62.49,13.056858093816949,7.837457946856677,0.0,3.36,3.252
2023-06-11 00:50:00,2023-06-11 00:55:00,2023-06-11 01:00:00,-2.374,2.042,325.4966260081609,400.5776260081609,962.0,18.17,62.49,13.056858093816949,7.837457946856677,0.0,2.69,2.614
2023-06-11 01:00:00,2023-06-11 01:05:00,2023-06-11 01:10:00,-2.552,1.944,326.418327,399.470327,962.0,17.93,63.42,13.05271629249012,7.528671743602784,0.0,2.741,2.656
2023-06-11 01:10:00,2023-06-11 01:15:00,2023-06-11 01:20:00,-2.3480000000000003,2.024,328.2202163313877,398.8362163313877,962.0,17.83,63.62,13.011699266019372,7.4405158644732,0.0,2.491,2.384
2023-06-11 01:20:00,2023-06-11 01:25:00,2023-06-11 01:30:00,-2.5660000000000003,2.18,325.07692663048886,397.34892663048885,962.0,17.75,63.72,12.966629735732706,7.382757796804498,0.0,2.084,1.979
2023-06-11 01:30:00,2023-06-11 01:35:00,2023-06-11 01:40:00,-2.341,2.4730000000000003,323.70094725844683,397.6419472584468,962.0,17.71,63.71,12.931947157228073,7.366196238201329,0.0,2.171,2.065
2023-06-11 01:40:00,2023-06-11 01:45:00,2023-06-11 01:50:00,-2.776,2.402,322.9498275660807,395.77382756608074,962.0,17.69,63.52,12.877132430624451,7.39543121960296,0.0,1.625,1.5530000000000002
2023-06-11 01:50:00,2023-06-11 01:55:00,2023-06-11 02:00:00,-2.957,2.017,322.4307130016414,392.46371300164134,962.0,17.46,64.18,12.823430643979385,7.1569848187494784,0.0,1.469,1.476
2023-06-11 02:00:00,2023-06-11 02:05:00,2023-06-11 02:10:00,-2.222,2.367,322.2127842552344,393.3117842552344,962.0,17.26,65.08,12.839875333977746,6.889496721919221,0.0,2.123,2.009
2023-06-11 02:10:00,2023-06-11 02:15:00,2023-06-11 02:20:00,-1.985,2.595,322.1354142962479,394.55241429624795,962.0,17.4,64.78,12.89433649169067,7.010474393907771,0.0,2.351,2.22
2023-06-11 02:20:00,2023-06-11 02:25:00,2023-06-11 02:30:00,-2.349,2.3,321.69582395662775,394.67982395662773,962.0,17.32,65.05,12.882758222895223,6.921635663185057,0.0,2.285,2.193
2023-06-11 02:30:00,2023-06-11 02:35:00,2023-06-11 02:40:00,-2.241,2.39,320.8863246986854,394.5693246986854,962.0,17.3,65.2,12.89614203273527,6.883216913177719,0.0,2.478,2.336
2023-06-11 02:40:00,2023-06-11 02:45:00,2023-06-11 02:50:00,-2.286,2.272,320.31146411276023,394.6174641127602,963.0,17.26,65.23,12.869469392061593,6.859902663835374,0.0,2.7110000000000003,2.592
2023-06-11 02:50:00,2023-06-11 02:55:00,2023-06-11 03:00:00,-2.116,2.3680000000000003,320.0860629440211,395.0790629440211,963.0,17.25,64.9,12.796263300112773,6.920629304067152,0.0,2.839,2.738
2023-06-11 03:00:00,2023-06-11 03:05:00,2023-06-11 03:10:00,-2.173,2.35,319.89071300164136,395.40471300164137,963.0,17.28,64.35,12.711925304671121,7.042426373139483,0.0,2.701,2.551
2023-06-11 03:10:00,2023-06-11 03:15:00,2023-06-11 03:20:00,-2.444,2.201,319.58691649723204,394.286916497232,962.0,17.18,64.51,12.66313850901929,6.9665910042643695,0.0,2.604,2.446
2023-06-11 03:20:00,2023-06-11 03:25:00,2023-06-11 03:30:00,-2.299,2.295,319.4187942004639,394.2157942004639,962.0,17.09,64.81,12.649718093335636,6.868439742392855,0.0,2.6060000000000003,2.46
2023-06-11 03:30:00,2023-06-11 03:35:00,2023-06-11 03:40:00,-2.074,2.305,319.64124045591393,393.2402404559139,962.0,17.0,65.28,12.668981668101603,6.738159367593253,0.0,2.35,2.222
2023-06-11 03:40:00,2023-06-11 03:45:00,2023-06-11 03:50:00,-1.3219999999999998,2.466,320.26829091268235,393.5172909126823,962.0,16.93,65.53,12.661167130007023,6.6600096287401485,0.0,2.431,2.296
2023-06-11 03:50:00,2023-06-11 03:55:00,2023-06-11 04:00:00,0.466,2.777,318.5276766678098,393.80567666780985,962.0,16.9,65.58,12.646733769143596,6.637703207287627,0.0,2.737,2.543
2023-06-11 04:00:00,2023-06-11 04:05:00,2023-06-11 04:10:00,3.32,3.202,317.54633607162697,392.870336071627,962.0,16.76,66.17,12.647595654600412,6.4661955719379165,0.0,2.676,2.515
2023-06-11 04:10:00,2023-06-11 04:15:00,2023-06-11 04:20:00,8.79,4.431,317.19402236001235,392.4650223600123,963.0,16.6,66.87,12.652061998024434,6.2683238222603475,0.0,2.6180000000000003,2.467
2023-06-11 04:20:00,2023-06-11 04:25:00,2023-06-11 04:30:00,16.8,8.06,316.76111132174213,391.5291113217421,963.0,16.45,67.5,12.649921850292476,6.090703113103785,0.0,2.35,2.176
2023-06-11 04:30:00,2023-06-11 04:35:00,2023-06-11 04:40:00,26.69,11.29,316.3378370504123,391.11083705041233,963.0,16.39,67.89,12.674479142488238,5.994660852339038,0.0,2.011,1.88
2023-06-11 04:40:00,2023-06-11 04:45:00,2023-06-11 04:50:00,39.89,14.88,316.1317978986576,391.8317978986576,963.0,16.38,68.06,12.698123704456057,5.95912534705152,0.0,2.852,2.688
2023-06-11 04:50:00,2023-06-11 04:55:00,2023-06-11 05:00:00,54.64,18.49,315.97632469868546,392.39232469868546,963.0,16.41,67.86,12.68503028524831,6.007911484937825,0.0,2.572,2.408
2023-06-11 05:00:00,2023-06-11 05:05:00,2023-06-11 05:10:00,71.08,21.79,318.0446869754218,392.7956869754218,963.0,16.44,67.43,12.628758500378273,6.099935701576749,0.0,2.798,2.644
2023-06-11 05:10:00,2023-06-11 05:15:00,2023-06-11 05:20:00,89.9,25.37,316.30243202618794,393.93243202618794,963.0,16.55,66.26,12.496833917093609,6.363464780602749,0.0,3.0580000000000003,2.887
2023-06-11 05:20:00,2023-06-11 05:25:00,2023-06-11 05:30:00,110.8,27.95,316.14789594337526,394.86289594337524,963.0,16.72,65.54,12.495383529252331,6.569894971285249,0.0,2.509,2.375
2023-06-11 05:30:00,2023-06-11 05:35:00,2023-06-11 05:40:00,121.3,31.81,316.0012005300437,395.52120053004376,963.0,16.83,65.23,12.523473978266416,6.675474325070109,0.0,2.24,2.116
2023-06-11 05:40:00,2023-06-11 05:45:00,2023-06-11 05:50:00,158.5,34.92,315.63727560242705,396.167275602427,963.0,16.81,65.13,12.488406507935354,6.6861774133533824,0.0,2.325,2.257
2023-06-11 05:50:00,2023-06-11 05:55:00,2023-06-11 06:00:00,182.1,37.52,314.67400446131785,396.3340044613179,963.0,16.8,65.08,12.470897647091093,6.691514226128163,0.0,2.178,2.07
2023-06-11 06:00:00,2023-06-11 06:05:00,2023-06-11 06:10:00,206.8,39.98,314.7833817173068,397.05338171730676,963.0,16.83,64.81,12.442838395392403,6.756109907944122,0.0,2.354,2.251
2023-06-11 06:10:00,2023-06-11 06:15:00,2023-06-11 06:20:00,232.2,42.58,314.52858018338657,397.59858018338656,963.0,16.87,64.63,12.439826189340593,6.8079321107376884,0.0,2.513,2.398
2023-06-11 06:20:00,2023-06-11 06:25:00,2023-06-11 06:30:00,259.9,46.12,314.32722763722575,398.2372276372257,963.0,16.89,64.31,12.393954370327888,6.878249595350679,0.0,2.756,2.609
2023-06-11 06:30:00,2023-06-11 06:35:00,2023-06-11 06:40:00,288.0,48.94,315.171103853399,400.65110385339904,963.0,17.11,63.75,12.458600985749166,7.08430252130835,0.0,2.061,1.997
2023-06-11 06:40:00,2023-06-11 06:45:00,2023-06-11 06:50:00,317.9,52.82,314.8993861880683,401.6693861880683,963.0,17.37,61.22,12.162640133217085,7.704462338552084,0.0,2.827,2.755
2023-06-11 06:50:00,2023-06-11 06:55:00,2023-06-11 07:00:00,347.4,56.33,315.47738528824925,403.1373852882492,963.0,17.49,60.2,12.051023704568854,7.967288097040539,0.0,2.744,2.649
2023-06-11 07:00:00,2023-06-11 07:05:00,2023-06-11 07:10:00,375.1,59.58,316.25469778916465,404.92469778916467,963.0,17.7,59.96,12.163095859172934,8.122254139447701,0.0,2.358,2.346
2023-06-11 07:10:00,2023-06-11 07:15:00,2023-06-11 07:20:00,401.1,62.63,317.3403808576671,407.1803808576671,963.0,18.05,59.25,12.286871710839947,8.450464509986965,0.0,2.279,2.29
2023-06-11 07:20:00,2023-06-11 07:25:00,2023-06-11 07:30:00,426.6,66.01,317.8875582508907,408.0775582508907,963.0,18.21,57.31,12.004652855989262,8.942220038774758,0.0,2.75,2.701
2023-06-11 07:30:00,2023-06-11 07:35:00,2023-06-11 07:40:00,452.1,69.19,319.13708216908447,409.6070821690845,963.0,18.29,57.76,12.159827689823887,8.892505568181457,0.0,2.595,2.596
2023-06-11 07:40:00,2023-06-11 07:45:00,2023-06-11 07:50:00,479.1,72.77,320.004272531913,410.77427253191297,963.0,18.48,57.24,12.194789075756976,9.109873879793295,0.0,2.908,2.874
2023-06-11 07:50:00,2023-06-11 07:55:00,2023-06-11 08:00:00,504.4,75.82,321.39976506099663,413.5297650609966,963.0,18.68,57.67,12.441220535475457,9.131903333911497,0.0,2.338,2.352
2023-06-11 08:00:00,2023-06-11 08:05:00,2023-06-11 08:10:00,529.9,79.5,322.1528087975125,414.16280879751247,964.0,18.9,56.28,12.309471410386307,9.562368337990216,0.0,2.991,3.028
2023-06-11 08:10:00,2023-06-11 08:15:00,2023-06-11 08:20:00,555.2,82.4,324.1996604674108,418.3796604674108,964.0,19.2,57.24,12.755933367827677,9.529065527748276,0.0,1.807,2.02
2023-06-11 08:20:00,2023-06-11 08:25:00,2023-06-11 08:30:00,579.5,85.9,324.61060647229,419.87060647229004,964.0,19.59,55.09,12.57830592673295,10.25397929151528,0.0,2.807,2.7910000000000004
2023-06-11 08:30:00,2023-06-11 08:35:00,2023-06-11 08:40:00,604.8,90.2,324.86735989644677,421.1773598964468,964.0,19.62,55.33,12.656663395476306,10.218202672617506,0.0,2.881,2.8710000000000004
2023-06-11 08:40:00,2023-06-11 08:45:00,2023-06-11 08:50:00,628.4,93.6,326.0338658009971,423.2838658009971,964.0,19.95,53.72,12.542465745546172,10.805385605060996,0.0,2.923,2.9330000000000003
2023-06-11 08:50:00,2023-06-11 08:55:00,2023-06-11 09:00:00,652.0,96.9,326.79246001134544,425.99246001134543,964.0,20.43,50.71,12.196295059315123,11.854769936376304,0.0,3.089,3.12
2023-06-11 09:00:00,2023-06-11 09:05:00,2023-06-11 09:10:00,674.3,100.1,328.1958847862253,428.08588478622534,964.0,20.61,49.98,12.154883956800004,12.164611755084758,0.0,2.904,2.891
2023-06-11 09:10:00,2023-06-11 09:15:00,2023-06-11 09:20:00,680.4,100.8,329.3052248086158,428.76522480861576,964.0,20.78,50.05,12.299992844626356,12.275417434347382,0.0,2.979,2.99
2023-06-11 09:20:00,2023-06-11 09:25:00,2023-06-11 09:30:00,716.2,105.7,331.63234974320153,432.1523497432015,964.0,21.09,48.66,12.188420914192275,12.859710845347955,0.0,2.7510000000000003,2.701
2023-06-11 09:30:00,2023-06-11 09:35:00,2023-06-11 09:40:00,733.9,108.2,332.8773559576462,434.29735595764623,964.0,21.46,47.48,12.165665435058951,13.457050308536147,0.0,2.888,2.8680000000000003
2023-06-11 09:40:00,2023-06-11 09:45:00,2023-06-11 09:50:00,751.5,110.6,333.49158677869616,436.01158677869614,964.0,21.68,47.97,12.457704384863591,13.512077530632743,0.0,2.815,2.758
2023-06-11 09:50:00,2023-06-11 09:55:00,2023-06-11 10:00:00,768.3,112.5,334.7848803585964,438.3648803585964,964.0,21.94,47.39,12.503960787964195,13.88126982601385,0.0,2.414,2.4330000000000003
2023-06-11 10:00:00,2023-06-11 10:05:00,2023-06-11 10:10:00,782.6,113.5,337.5914379924559,441.3614379924559,964.0,22.25,45.82,12.320144502041154,14.56799277871213,0.0,2.343,2.333
2023-06-11 10:10:00,2023-06-11 10:15:00,2023-06-11 10:20:00,801.0,115.9,337.5964051387522,441.80640513875215,964.0,22.56,45.29,12.409179246148415,14.990200851330972,0.0,2.6180000000000003,2.597
2023-06-11 10:20:00,2023-06-11 10:25:00,2023-06-11 10:30:00,819.0,119.2,337.33796016908195,444.14596016908195,964.0,22.78,40.28,11.184675820181106,16.582642502016277,0.0,2.861,2.881
2023-06-11 10:30:00,2023-06-11 10:35:00,2023-06-11 10:40:00,832.0,120.9,336.6471921127008,445.1281921127008,964.0,23.14,38.04,10.795253976025387,17.583436812684887,0.0,3.238,3.2
2023-06-11 10:40:00,2023-06-11 10:45:00,2023-06-11 10:50:00,846.0,123.4,335.93425457033493,444.5912545703349,964.0,23.11,36.94,10.464104224727608,17.863194705233433,0.0,3.771,3.732
2023-06-11 10:50:00,2023-06-11 10:55:00,2023-06-11 11:00:00,860.0,125.7,335.0276425694437,444.1066425694437,964.0,23.05,36.63,10.338729018442548,17.886029426664052,0.0,3.936,3.93
2023-06-11 11:00:00,2023-06-11 11:05:00,2023-06-11 11:10:00,869.0,127.5,335.77566402225324,447.2716640222533,964.0,23.29,35.97,10.300682341822034,18.336188222042395,0.0,3.467,3.452
2023-06-11 11:10:00,2023-06-11 11:15:00,2023-06-11 11:20:00,879.0,128.5,336.9261596052844,448.82115960528444,964.0,23.46,36.0,10.41550059121812,18.51644549549888,0.0,3.3360000000000003,3.309
2023-06-11 11:20:00,2023-06-11 11:25:00,2023-06-11 11:30:00,883.0,129.7,336.77391736771045,446.45691736771045,964.0,23.41,34.98,10.089940933703517,18.754944525711917,0.0,4.408,4.475
2023-06-11 11:30:00,2023-06-11 11:35:00,2023-06-11 11:40:00,889.0,130.7,338.5738976491141,450.6338976491141,964.0,23.62,35.83,10.466688382119422,18.74539194754684,0.0,3.261,3.265
2023-06-11 11:40:00,2023-06-11 11:45:00,2023-06-11 11:50:00,895.0,131.0,337.4841674885879,449.0921674885879,964.0,23.62,34.58,10.101537377998593,19.110542951667668,0.0,4.0939999999999985,4.183
2023-06-11 11:50:00,2023-06-11 11:55:00,2023-06-11 12:00:00,896.0,131.0,338.52878644431,450.15778644431003,964.0,23.62,34.92,10.200858451119458,19.011221878546802,0.0,3.401,3.3960000000000004
2023-06-11 12:00:00,2023-06-11 12:05:00,2023-06-11 12:10:00,903.0,131.6,336.5093464623348,446.3273464623348,964.0,23.41,33.87,9.769762705104007,19.075122754311426,0.0,4.805,4.864
2023-06-11 12:10:00,2023-06-11 12:15:00,2023-06-11 12:20:00,904.0,131.7,336.08514818645654,446.3561481864565,964.0,23.27,33.55,9.596081308458857,19.00624747979407,0.0,4.932,4.965
2023-06-11 12:20:00,2023-06-11 12:25:00,2023-06-11 12:30:00,903.0,130.9,336.78618877877386,447.42918877877383,964.0,23.31,33.84,9.70241823274099,18.969030445571626,0.0,4.364,4.442
2023-06-11 12:30:00,2023-06-11 12:35:00,2023-06-11 12:40:00,899.0,129.4,337.63115534517397,448.6861553451739,964.0,23.4,34.41,9.91954300779734,18.907957741395744,0.0,3.9,3.878
2023-06-11 12:40:00,2023-06-11 12:45:00,2023-06-11 12:50:00,896.0,128.6,337.9213615100956,449.86036151009563,964.0,23.62,34.26,10.00805872094366,19.2040216087226,0.0,3.763,3.755
2023-06-11 12:50:00,2023-06-11 12:55:00,2023-06-11 13:00:00,889.0,127.3,336.9567847960585,448.8147847960585,964.0,23.6,33.39,9.742178542119078,19.434756295015028,0.0,4.534,4.547
2023-06-11 13:00:00,2023-06-11 13:05:00,2023-06-11 13:10:00,885.0,126.5,337.6315652120633,450.9115652120633,964.0,23.65,32.96,9.645700398613512,19.619167315626513,0.0,3.298,3.327
2023-06-11 13:10:00,2023-06-11 13:15:00,2023-06-11 13:20:00,877.0,125.3,338.4592708908999,453.6042708908999,964.0,23.97,32.98,9.838964360323383,19.994159837139883,0.0,3.293,3.415
2023-06-11 13:20:00,2023-06-11 13:25:00,2023-06-11 13:30:00,867.0,123.3,337.39845949589335,451.81345949589337,964.0,24.02,32.11,9.60820362097047,20.314573149414052,0.0,3.836,3.858
2023-06-11 13:30:00,2023-06-11 13:35:00,2023-06-11 13:40:00,854.0,120.7,337.9474495068914,452.7114495068914,964.0,24.11,32.21,9.690295656736538,20.39444714592269,0.0,3.04,3.089
2023-06-11 13:40:00,2023-06-11 13:45:00,2023-06-11 13:50:00,845.0,119.4,337.4285986261957,451.8125986261957,964.0,24.0,32.54,9.725193233048513,20.161694391562776,0.0,3.794,3.78
2023-06-11 13:50:00,2023-06-11 13:55:00,2023-06-11 14:00:00,832.0,117.1,337.2330824710826,451.3920824710826,964.0,24.01,32.51,9.722059423062477,20.18276808558864,0.0,3.662,3.672
2023-06-11 14:00:00,2023-06-11 14:05:00,2023-06-11 14:10:00,820.0,115.6,337.84250786048216,452.7145078604822,964.0,23.99,32.91,9.829873786265223,20.039083327880093,0.0,2.858,2.958
2023-06-11 14:10:00,2023-06-11 14:15:00,2023-06-11 14:20:00,806.0,112.3,336.80269421010405,451.916694210104,964.0,24.41,31.87,9.761830926151907,20.86832572948633,0.0,3.764,3.735
2023-06-11 14:20:00,2023-06-11 14:25:00,2023-06-11 14:30:00,790.5,111.3,335.3768549906434,449.50985499064336,964.0,23.91,31.85,9.467683220280412,20.25816676490141,0.0,3.709,3.713
2023-06-11 14:30:00,2023-06-11 14:35:00,2023-06-11 14:40:00,776.2,109.0,334.7815378510058,450.0785378510058,964.0,24.08,31.69,9.516719165575193,20.51395033765987,0.0,3.666,3.671
2023-06-11 14:40:00,2023-06-11 14:45:00,2023-06-11 14:50:00,756.9,106.5,334.21127063003337,449.7252706300334,964.0,24.01,31.33,9.369182458460394,20.535645050190723,0.0,3.5980000000000003,3.61
2023-06-11 14:50:00,2023-06-11 14:55:00,2023-06-11 15:00:00,738.9,103.9,334.685121351741,449.12812135174096,964.0,23.92,31.38,9.333574834600299,20.410130820595047,0.0,3.512,3.498
2023-06-11 15:00:00,2023-06-11 15:05:00,2023-06-11 15:10:00,716.6,100.4,335.38030792036557,450.9543079203655,964.0,24.2,32.16,9.727586921952932,20.519884850288776,0.0,2.964,3.069
2023-06-11 15:10:00,2023-06-11 15:15:00,2023-06-11 15:20:00,697.7,97.6,335.3020986564031,448.6620986564031,964.0,24.09,32.34,9.717744575157333,20.330939949138685,0.0,3.34,3.309
2023-06-11 15:20:00,2023-06-11 15:25:00,2023-06-11 15:30:00,673.3,93.1,337.04142853757276,450.80142853757275,964.0,24.24,33.34,10.108701816572749,20.21133962485721,0.0,2.231,2.298
2023-06-11 15:30:00,2023-06-11 15:35:00,2023-06-11 15:40:00,648.6,88.8,337.34003730632975,451.09003730632975,964.0,24.49,33.05,10.171813816085567,20.60523252607954,0.0,2.323,2.311
2023-06-11 15:40:00,2023-06-11 15:45:00,2023-06-11 15:50:00,628.2,86.7,334.78004852020115,446.9300485202011,964.0,24.36,32.27,9.854825874512203,20.683835031940234,0.0,3.393,3.4130000000000003
2023-06-11 15:50:00,2023-06-11 15:55:00,2023-06-11 16:00:00,605.3,84.4,334.3762565535051,446.97625655350504,964.0,24.08,32.4,9.72993691904816,20.300732584186903,0.0,2.809,2.738
2023-06-11 16:00:00,2023-06-11 16:05:00,2023-06-11 16:10:00,583.1,82.2,332.8521486753935,445.3421486753935,964.0,24.03,32.11,9.61397014141378,20.32676527251889,0.0,2.94,2.878
2023-06-11 16:10:00,2023-06-11 16:15:00,2023-06-11 16:20:00,561.6,79.73,331.002694210104,445.13269421010403,964.0,24.08,30.75,9.234430872244781,20.79623863099028,0.0,2.906,2.877
2023-06-11 16:20:00,2023-06-11 16:25:00,2023-06-11 16:30:00,538.1,76.44,330.1298725259667,443.4198725259667,964.0,24.02,29.97,8.967856198084242,20.95492057230028,0.0,2.8110000000000004,2.784
2023-06-11 16:30:00,2023-06-11 16:35:00,2023-06-11 16:40:00,513.5,73.65,330.48644896304666,442.16644896304666,964.0,23.9,30.03,8.921313496614216,20.786690155114776,0.0,2.8080000000000003,2.81
2023-06-11 16:40:00,2023-06-11 16:45:00,2023-06-11 16:50:00,485.9,69.44,332.0439665683692,444.02396656836925,963.0,24.12,31.26,9.410130924928115,20.69265514330002,0.0,1.995,1.991
2023-06-11 16:50:00,2023-06-11 16:55:00,2023-06-11 17:00:00,458.8,65.79,331.47324042006846,443.59324042006847,963.0,24.21,31.63,9.57300927835689,20.69259071644833,0.0,2.42,2.322
2023-06-11 17:00:00,2023-06-11 17:05:00,2023-06-11 17:10:00,430.5,63.1,329.66319086451585,442.08319086451587,963.0,24.09,30.81,9.257999701935603,20.790684822360415,0.0,2.415,2.306
