year,month,day,30min,H_orig,LE_orig,CO2,Ustar,NEE_orig,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation,airTemperature,soilTemperature,day_of_year,artificial_gap,H_f_mlp,H_f_rf,LE_f_mlp,LE_f_rf
2023,2,25,14,-14.60137,30.014,416.17,0.27634,4.1067,-9.600333333333332,973.9116666666667,-0.0313333333333333,0.4284637442953594,6.650851301615749,2.0233333333333334,93.94766666666668,-29.796333333333337,2.0413333333333337,7.133333333333334,56,0,-14.60137,-14.60137,30.014,30.014
2023,2,25,15,-7.23157,9.5692,415.91,0.30876,2.6458,-9.781333333333333,974.5653333333332,16.305666666666664,0.18084754466045,6.505652750894793,1.5636666666666663,97.29533333333336,-15.278,1.2476666666666667,7.125555555555555,56,0,-7.23157,-7.23157,9.5692,9.5692
2023,2,25,16,,,,0.25289,,-9.780333333333331,974.9986666666668,91.22233333333334,0.3197836591045844,6.56172396096393,1.2713333333333334,95.353,-6.411666666666668,1.6466666666666665,7.111111111111111,56,0,9.326302528381348,8.10387742432838,6.339849948883057,18.867228768001837
2023,2,25,17,,,,0.2768199999999999,,-9.014,975.2746666666668,60.812666666666665,0.7203561388626643,6.364881776576158,1.313,89.83300000000001,11.029000000000002,2.0530000000000004,7.102222222222221,56,0,3.289240598678589,1.2886753736686547,7.088728904724121,17.261834698672875
2023,2,25,18,9.25277,41.328,406.84,0.2823199999999999,-1.54,-7.734333333333335,975.4716666666668,129.71366666666668,0.9221561842296352,6.22135752116688,1.8286666666666669,87.09100000000001,46.80866666666666,2.167333333333333,7.09,56,0,9.25277,9.25277,41.328,41.328
2023,2,25,19,41.87631,56.349,404.65,0.19174,-3.8,-5.945333333333333,975.636,221.62,1.663464309245617,5.931569519836737,1.7446666666666666,78.098,104.507,3.0263333333333335,7.077777777777777,56,0,41.87631,41.87631,56.349,56.349
2023,2,25,20,,35.399,,0.29118,,-3.7246666666666663,976.0583333333334,107.765,1.6452335111234957,5.51979353845187,2.4033333333333333,77.038,54.185,2.209333333333334,7.06788888888889,56,0,11.683073997497559,11.286462360094442,35.399,35.399
2023,2,25,21,,,,0.25063,,-4.075666666666667,976.244,357.07733333333334,1.8822851914414669,5.775610324261756,1.4303333333333337,75.42033333333333,171.47433333333333,3.142333333333333,7.0456666666666665,56,0,73.09664916992188,70.66874624444604,37.40925216674805,53.603475045721034
2023,2,25,22,,,,0.2989199999999999,,0.1586666666666667,976.408,114.75066666666665,2.3216612237479453,5.447162654141066,2.0613333333333332,70.11566666666667,59.40833333333334,3.345,7.03,56,0,14.284247398376465,12.94054945779651,26.598583221435547,26.471327368992114
2023,2,25,23,,,,0.20293,,-1.952,976.8596666666666,83.47433333333333,1.6875733708595382,5.469934599364563,1.8703333333333336,76.42233333333333,32.04833333333333,2.1946666666666665,7.018888888888889,56,0,8.432595252990723,5.99942644656722,25.35027313232422,24.539945411458106
2023,2,25,24,56.68805,32.652,406.92,0.29101,-8.1924,-6.252,977.213,274.088,0.6438470109714514,6.080871970034561,1.4753333333333334,90.42566666666669,128.91033333333334,1.3266666666666664,7.015555555555555,56,0,56.68805,56.68805,32.652,32.652
2023,2,25,25,43.19445,67.574,404.98,0.35276,-3.3772,-3.988666666666667,977.218,324.02366666666666,1.5195090406372929,6.0593416641440445,2.094333333333333,79.95066666666666,163.43166666666667,2.9963333333333337,7.006666666666667,56,0,43.19445,43.19445,67.574,67.574
2023,2,25,26,,,,0.1129599999999999,,-3.264666666666667,977.719,117.559,1.088650024116446,5.638332617179827,1.5126666666666668,83.81666666666668,53.63766666666667,1.3313333333333333,6.995666666666666,56,0,18.52420425415039,15.935288717278763,28.843225479125977,29.762483240467855
2023,2,25,27,10.84914,28.944000000000003,402.95,0.24427,-0.7810600000000001,-6.581333333333333,977.9903333333332,111.16899999999998,1.3329675921488944,5.5966991318996335,1.582,80.76433333333334,49.65233333333333,1.7436666666666667,6.984333333333333,56,0,10.84914,10.84914,28.944000000000003,28.944000000000003
2023,2,25,28,,,,0.18569,,-7.1336666666666675,978.4143333333332,132.001,0.6536630197320497,5.772648824266469,1.437,89.82833333333333,36.78266666666667,0.6990000000000002,6.986888888888888,56,0,21.065217971801758,20.017902308305636,29.352060317993164,31.94707840638422
2023,2,25,29,13.43366,55.912,408.27,0.3104699999999999,-2.7926,-7.422666666666667,978.5096666666668,153.96933333333334,1.2546222484997545,5.6361300957924,1.5276666666666667,81.79266666666666,46.76333333333334,1.6653333333333336,6.985444444444443,56,0,13.43366,13.43366,55.912,55.912
2023,2,25,30,9.21974,37.093,402.83,0.2263099999999999,-3.4291,-6.016333333333333,978.7623333333332,107.356,1.889739841653962,5.136969699578649,1.9323333333333337,73.10633333333332,18.87933333333333,1.9373333333333336,6.975555555555555,56,0,9.21974,9.21974,37.093,37.093
