year,month,day,30min,location,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation
2023,3,9,24,1,-7.729295514620569,940.0,184.66666666666666,,,2.0580000000000003,96.73333333333333,
2023,3,9,25,1,-7.519972790104216,940.0,203.0666666666667,,,2.1250000000000004,97.0,
2023,3,9,26,1,-7.937749860275642,940.0,98.46666666666665,,,2.155,97.10000000000001,
2023,3,9,27,1,-7.519972790104216,940.0,63.346666666666664,,,2.2406666666666664,97.3,
2023,3,9,28,1,-7.728427135759289,940.6666666666666,71.62666666666667,,,2.1446666666666667,97.40000000000002,
2023,3,9,29,1,-7.519972790104216,941.0,76.94333333333333,,,2.0596666666666668,97.43333333333334,
2023,3,9,30,1,-7.728427135759289,940.6666666666666,56.19,,,1.5556666666666665,97.46666666666665,
2023,3,9,31,1,-7.728781723794311,940.0,56.163333333333334,,,1.4803333333333333,97.53333333333335,
2023,3,9,32,1,-7.52041421602538,940.0,46.44,,,0.7066666666666667,97.43333333333334,
2023,3,9,33,1,-7.311706593202451,940.0,29.603333333333335,,,1.062,97.10000000000001,
2023,3,9,34,1,-7.520103046933429,940.0,18.63,,,1.4889999999999999,97.46666666666665,
2023,3,9,35,1,-7.520993135266251,940.0,5.135666666666666,,,1.6453333333333333,97.7,
2023,3,9,36,1,-7.31245918821558,940.0,0.9173333333333332,,,1.7129999999999999,97.60000000000001,
2023,3,9,37,1,-7.521123392095426,940.0,0.5026666666666667,,,1.6836666666666666,97.93333333333334,
2023,3,9,38,1,-7.521839804656015,939.0,0.37600000000000006,,,3.079,98.43333333333334,
2023,3,9,39,1,-7.103208828604332,939.0,0.09433333333333334,,,3.3793333333333333,98.16666666666667,
2023,3,9,40,1,-7.313240729190756,939.0,0.022000000000000002,,,3.7756666666666674,98.06666666666668,
2023,3,9,41,1,-7.521181284019546,939.0,-0.077,,,4.058000000000001,97.93333333333334,
2023,3,9,42,1,-7.312184201576181,938.3333333333334,-0.13833333333333334,,,4.7523333333333335,98.06666666666666,
2023,3,9,43,1,-7.312770357307544,938.0,-0.34566666666666673,,,4.256666666666667,98.06666666666666,
2023,3,9,44,1,-7.522469379330475,938.0,-0.134,,,3.8996666666666666,98.03333333333335,
2023,3,9,45,1,-7.312755884326533,937.0,-0.3326666666666666,,,4.216333333333333,98.06666666666666,
2023,3,9,46,1,-7.520877351418113,937.0,-0.316,,,4.351666666666667,97.80000000000001,
2023,3,9,47,1,-7.52101484473778,936.0,0.299,,,4.433333333333334,97.43333333333334,
2023,3,10,0,1,-7.523077244533379,935.3333333333334,0.17766666666666667,,,4.169999999999999,97.09999999999998,
2023,3,10,1,1,-7.314521588011153,935.0,0.205,,,4.427666666666667,97.0,
2023,3,10,2,1,-7.523395650115849,934.3333333333334,0.3236666666666667,,,5.23,96.56666666666666,
2023,3,10,3,1,-7.104699545649592,934.0,0.3336666666666666,,,4.802,95.46666666666668,
2023,3,10,4,1,-7.3139064863177685,933.3333333333334,0.29333333333333333,,,4.542,95.06666666666666,
2023,3,10,5,1,-6.687682306981825,932.6666666666666,0.295,,,4.516666666666667,95.2,
2023,3,10,6,1,-7.107000749632037,932.0,0.35800000000000004,,,4.879333333333333,94.96666666666665,
2023,3,10,7,1,-6.687414556832906,931.6666666666666,0.42766666666666664,,,5.273333333333333,94.76666666666665,
2023,3,10,8,1,-7.31553469668267,931.0,0.4436666666666667,,,6.082333333333334,94.46666666666665,
2023,3,10,9,1,-7.107565195891871,931.0,0.4226666666666667,,,6.684,92.33333333333333,
2023,3,10,10,1,-7.3163017646768225,931.0,0.514,,,6.364000000000001,92.86666666666667,
2023,3,10,11,1,-7.9432495930638725,931.0,0.223,,,6.442333333333333,93.60000000000001,
2023,3,10,12,1,-8.360324723655708,931.0,0.11633333333333333,,,6.1513333333333335,94.73333333333333,
2023,3,10,13,1,-8.35904386483531,931.0,1.566,,,6.588333333333334,95.86666666666667,
2023,3,10,14,1,-8.986642977368312,931.0,10.46,,,6.471666666666667,95.10000000000001,
2023,3,10,15,1,-9.196551857616027,931.0,37.19,,,6.506,95.26666666666665,
2023,3,10,16,1,-9.612389548330524,931.3333333333334,60.42333333333334,,,6.148666666666666,94.36666666666666,
2023,3,10,17,1,-9.820496542441067,932.0,80.54333333333334,,,6.000333333333333,90.63333333333333,
2023,3,10,18,1,-10.447118728755104,932.0,82.34666666666666,,,5.968666666666667,89.2,
2023,3,10,19,1,-11.281790017255602,932.0,155.4,,,5.449000000000001,88.26666666666665,
2023,3,10,20,1,-11.489289146163214,932.0,155.96666666666667,,,5.273666666666667,87.13333333333333,
2023,3,10,21,1,-12.115614636366297,932.0,141.76666666666665,,,4.263333333333334,87.93333333333334,
2023,3,10,22,1,-12.323685448024275,932.0,144.06666666666666,,,3.882,86.60000000000001,
2023,3,10,23,1,-13.368953083371045,932.0,94.36333333333334,,,3.888333333333333,89.13333333333333,
2023,3,10,24,1,-13.9936503632092,932.0,148.23333333333332,,,4.083000000000001,90.16666666666667,
