year,month,day,30min,location,H_orig,LE_orig,H_f,LE_f,CO2,Ustar,NEE_orig
2023,3,3,39,0,,,-7.7820192,8.026415400000001,,0.037528,
2023,3,3,40,0,,,-7.7684562999999995,8.0118662,,0.066325,
2023,3,3,41,0,,,-7.6571191999999995,7.7943277,,0.049507999999999996,
2023,3,3,42,0,,,-7.7820192,8.026415400000001,,0.053727,
2023,3,3,43,0,,,-7.772552,7.983867200000001,424.07,0.062873,4.3949
2023,3,3,44,0,,,-7.7544438,7.9660212,,0.054073,
2023,3,3,45,0,,,-7.9348165999999996,8.1010097,,0.069921,
2023,3,3,46,0,,,-8.5875065,8.9210862,,0.064631,
2023,3,3,47,0,,,-8.946778,9.360413000000001,,0.012499,
2023,3,4,0,0,,,-8.864357,9.580058900000001,,0.040362,
2023,3,4,1,0,-5.67076,2.6478,-5.670764,2.647829,418.95,0.10015,2.6103
2023,3,4,2,0,-5.0243,2.4552,-5.024297,2.455235,417.98,0.098953,1.9254
2023,3,4,3,0,-9.35472,4.5771,-9.354724000000001,4.577107,416.48,0.089653,2.5248
2023,3,4,4,0,-6.48255,3.8328,-6.482554,3.832758,415.72,0.083366,1.8608
2023,3,4,5,0,-6.07714,4.2461,-6.077145,4.246099,414.69,0.12358,1.1166
2023,3,4,6,0,-5.61169,4.0365,-5.611693,4.036504,415.15,0.13269,1.3096
2023,3,4,7,0,-6.55462,4.4099,-6.554622,4.409929,414.91,0.13107,1.548
2023,3,4,8,0,-8.03003,6.2372,-8.030027,6.237175,412.07,0.16931,1.7233
2023,3,4,9,0,-9.50919,6.0717,-9.509192,6.0717099999999995,412.35,0.17139000000000001,2.1371
2023,3,4,10,0,-9.66049,6.2231,-9.660486,6.22314,412.57,0.16842000000000001,1.8304
2023,3,4,11,0,-6.39524,3.9775,-6.395236,3.9775080000000003,412.93,0.12867,1.3203
2023,3,4,12,0,-7.1744699999999995,4.9816,-7.1744699999999995,4.981567,412.67,0.13019,1.4897
2023,3,4,13,0,-8.72458,5.8756,-8.724578,5.875595,411.2,0.19344,1.542
2023,3,4,14,0,-7.14388,5.1348,-7.143878,5.134785,410.91,0.1876,0.81309
2023,3,4,15,0,-5.812130000000001,9.2831,-5.812126999999999,9.283116999999999,409.24,0.21991,0.77255
2023,3,4,16,0,4.86517,16.362000000000002,4.865172,16.36159,409.76,0.22158000000000003,-0.21020999999999998
2023,3,4,17,0,16.5818,17.664,16.5818,17.6637,409.89,0.2238,-1.3429
2023,3,4,18,0,17.89923,15.532,17.89923,15.53245,409.71,0.24545999999999998,-1.4645
2023,3,4,19,0,20.44906,19.917,20.44906,19.917360000000002,410.02,0.3049,-1.1775
2023,3,4,20,0,14.39781,14.247,14.39781,14.247160000000001,410.44,0.28447,-0.52349
2023,3,4,21,0,22.15565,18.577,22.15565,18.576929999999997,409.58,0.24950999999999998,-1.8017
2023,3,4,22,0,34.50675,21.569000000000003,34.50675,21.56853,409.47,0.30585,-2.0612
2023,3,4,23,0,38.68821,24.343000000000004,38.68821,24.34336,409.72,0.33612,-2.7248
2023,3,4,24,0,28.11593,25.276,28.11593,25.27611,410.99,0.30529,-1.1511
2023,3,4,25,0,20.65379,21.158,20.65379,21.158070000000002,409.99,0.30356,-1.3924
2023,3,4,26,0,26.423740000000002,23.644000000000002,26.423740000000002,23.64392,410.29,0.25065,-2.4683
2023,3,4,27,0,29.887659999999997,83.973,29.887659999999997,83.97292,,0.35982,
2023,3,4,28,0,14.2343,13.55,14.2343,13.55034,420.92,0.32556999999999997,-4.6256
2023,3,4,29,0,,,35.665298299999996,45.7988364,,0.28113,
2023,3,4,30,0,21.50071,,21.50071,41.2738956,429.1,0.40095,-9.334
2023,3,4,31,0,,,4.5305363,25.7828883,,0.36191,
2023,3,4,32,0,,,8.872148,24.779246399999998,,0.26442,
2023,3,4,33,0,,,-8.0413145,11.6644235,,0.2572,
2023,3,4,34,0,-4.5130099999999995,26.559,-4.513005000000001,26.559079999999998,420.32,0.1606,7.6789
2023,3,4,35,0,-7.83846,9.7673,-7.838462,9.767306,403.34,0.21156999999999998,1.1927
2023,3,4,36,0,-16.11767,38.988,-16.11767,38.988170000000004,,0.27781999999999996,
2023,3,4,37,0,-14.699810000000001,18.719,-14.699810000000001,18.719279999999998,419.26,0.21548,1.8664
2023,3,4,38,0,-13.69317,24.099,-13.69317,24.09897,410.9,0.23746,2.7579
2023,3,4,39,0,-14.84215,35.336999999999996,-14.84215,35.33712,417.85,0.19384,8.2373
2023,3,4,40,0,-7.704289999999999,14.957,-7.704288,14.95664,419.39,0.12525999999999998,4.6592
2023,3,4,41,0,-11.14441,16.623,-11.14441,16.62344,407.69,0.20695999999999998,5.3816
2023,3,4,42,0,-8.15033,5.4872,-8.150333,5.487222,405.2,0.17206,1.1579
2023,3,4,43,0,-9.917639999999999,8.1993,-9.917644000000001,8.199327,405.15,0.21248000000000003,1.7482
2023,3,4,44,0,-9.326830000000001,14.857999999999999,-9.326827999999999,14.85805,404.57,0.22066999999999998,1.1912
2023,3,4,45,0,-17.11564,20.924,-17.11564,20.92369,404.27,0.29867,1.5654
2023,3,4,46,0,-9.54715,9.5543,-9.547152,9.554321,405.42,0.16558,1.5897
2023,3,4,47,0,,,-9.343589300000001,9.785735,,0.15978,
2023,3,5,0,0,-8.138580000000001,5.3216,-8.138584,5.321559,406.47,0.12309,2.141
2023,3,5,1,0,-7.518669999999999,6.0413,-7.5186660000000005,6.0412550000000005,405.71,0.17873,0.9083
2023,3,5,2,0,-8.95953,7.6276,-8.959532000000001,7.627646,405.78,0.18255,1.4153
2023,3,5,3,0,-7.44393,5.0161,-7.44393,5.016147,405.71,0.16568,1.2618
2023,3,5,4,0,,,-9.132932,10.2651179,,0.20492,
2023,3,5,5,0,-5.16315,1.5572,-5.1631480000000005,1.5572030000000001,405.54,0.14252,1.3324
2023,3,5,6,0,-2.58985,0.64504,-2.589852,0.6450433000000001,406.69,0.093565,1.3031
2023,3,5,7,0,-5.92931,2.0599,-5.929307,2.059872,407.39,0.095336,1.6046
2023,3,5,8,0,-9.49119,5.3915,-9.491192,5.391535,406.83,0.17823,1.2188
2023,3,5,9,0,-7.9408199999999995,6.2036,-7.940816000000001,6.203613,406.49,0.18517999999999998,1.0748
2023,3,5,10,0,-8.624939999999999,4.4606,-8.624938,4.460609,406.86,0.21844,1.1211
2023,3,5,11,0,-10.62162,8.6478,-10.62162,8.647783,407.49,0.24699000000000002,2.1476
2023,3,5,12,0,-8.695730000000001,5.6384,-8.695730000000001,5.6383589999999995,407.57,0.21821999999999997,1.6854
2023,3,5,13,0,-7.86575,4.6991,-7.8657509999999995,4.699075,410.39,0.18871,0.9617
2023,3,5,14,0,-6.60743,3.4853,-6.607433,3.4853169999999998,407.25,0.20940999999999999,1.3859
2023,3,5,15,0,-4.9606699999999995,8.9709,-4.960669,8.970905,406.45,0.26456,0.78861
2023,3,5,16,0,,,-4.9925357,18.9024392,,0.23595,
2023,3,5,17,0,,,-5.7097288,19.0753935,,0.26869,
2023,3,5,18,0,12.249260000000001,24.829,12.249260000000001,24.82926,406.49,0.27144,-0.77166
2023,3,5,19,0,12.79265,22.673000000000002,12.79265,22.67344,406.18,0.28520999999999996,-0.8457
2023,3,5,20,0,22.22044,22.802,22.22044,22.80161,405.53,0.28583000000000003,-1.506
2023,3,5,21,0,33.52697,31.180999999999997,33.52697,31.18057,406.69,0.35731999999999997,-2.0519
2023,3,5,22,0,35.03572,22.311,35.03572,22.31113,419.9,0.26084,-10.322000000000001
2023,3,5,23,0,51.31433,50.20399999999999,51.31433,50.2037,424.2,0.27226,-4.1993
2023,3,5,24,0,70.43867,62.181000000000004,70.43867,62.180769999999995,406.33,0.29635,-5.899
2023,3,5,25,0,62.18465,47.881,62.18465,47.88094,407.05,0.28652,-4.6282
2023,3,5,26,0,48.9159,45.42100000000001,48.9159,45.42126,406.57,0.34114,-2.8076
2023,3,5,27,0,20.95349,27.098000000000003,20.95349,27.098359999999996,406.0,0.32615,-1.4427
2023,3,5,28,0,22.40645,23.913,22.40645,23.913420000000002,406.35,0.31805,-1.4243
2023,3,5,29,0,41.37875,34.836999999999996,41.37875,34.836909999999996,406.03,0.29467,-3.3196
2023,3,5,30,0,16.155820000000002,25.62,16.155820000000002,25.619979999999998,406.35,0.26916,-1.5304
2023,3,5,31,0,18.44783,20.774,18.44783,20.77384,406.31,0.21286,-2.0116
2023,3,5,32,0,15.781229999999999,23.634,15.781229999999999,23.63383,406.62,0.26127,-1.5517
2023,3,5,33,0,6.0695,22.1,6.069504,22.10041,406.41,0.23772,-0.55111
2023,3,5,34,0,-7.90943,12.107999999999999,-7.90943,12.10759,406.4,0.20511,0.13851
2023,3,5,35,0,-13.17922,6.6921,-13.17922,6.692092999999999,407.72,0.13312000000000002,0.40452
2023,3,5,36,0,,,-9.2205073,7.924450500000001,,0.05294600000000001,
2023,3,5,37,0,-13.47275,7.7117,-13.47275,7.711682000000001,409.75,0.15308,2.0432
2023,3,5,38,0,-7.85274,3.2132,-7.852742,3.213162,409.52,0.12387000000000001,1.3879
2023,3,5,39,0,-9.354560000000001,5.2461,-9.354559,5.246094,409.13,0.17698,1.4159
2023,3,5,40,0,-6.96145,3.6748,-6.96145,3.6748190000000003,409.42,0.09907,1.1499
2023,3,5,41,0,-5.10583,2.0511,-5.1058330000000005,2.051138,411.05,0.072282,0.53264
2023,3,5,42,0,-11.22007,4.2918,-11.22007,4.291827,411.06,0.12387000000000001,1.2424
2023,3,5,43,0,,,-9.2714633,9.900529800000001,,0.08105,
2023,3,5,44,0,-8.07236,1.3306,-8.072359,1.330574,412.71,0.08848099999999999,0.94132
2023,3,5,45,0,-9.92112,2.9404,-9.921123,2.940424,411.75,0.087841,1.326
2023,3,5,46,0,-7.628639999999999,2.1179,-7.628642999999999,2.1179040000000002,411.76,0.11756,1.3185
2023,3,5,47,0,,,-9.292457800000001,10.612190199999999,,,
2023,3,6,0,0,-8.37156,4.6022,-8.371555,4.602239,410.87,0.13648,1.3287
2023,3,6,1,0,-7.302910000000001,5.9331,-7.302911999999999,5.933136,411.75,0.15646,2.1837
2023,3,6,2,0,-3.3953800000000003,2.6033,-3.395379,2.60335,412.94,0.12837,0.98867
2023,3,6,3,0,-4.7699300000000004,4.1864,-4.7699300000000004,4.186425,413.8,0.11342,1.5278
2023,3,6,4,0,-8.158719999999999,3.5678,-8.158724000000001,3.567762,413.65,0.17679,1.3401
2023,3,6,5,0,-3.0758400000000004,1.8368,-3.075844,1.8367759999999997,413.59,0.1239,0.62588
2023,3,6,6,0,,,-8.3834637,9.4597216,,0.054462,
2023,3,6,7,0,-5.29242,1.7805,-5.292423,1.780462,413.69,0.086643,1.2659
2023,3,6,8,0,-1.22518,0.6916800000000001,-1.225177,0.6916762,416.67,0.065126,0.53282
2023,3,6,9,0,-3.088,0.98792,-3.088005,0.9879216000000001,418.89,0.093431,1.6007
2023,3,6,10,0,-4.19757,0.78278,-4.197566,0.7827826999999999,417.1,0.094598,1.946
2023,3,6,11,0,-5.3047699999999995,,-5.304767,9.429962199999999,417.0,0.12312999999999999,0.65649
2023,3,6,12,0,-4.270569999999999,3.1505,-4.270574,3.150471,419.13,0.1423,2.5444
2023,3,6,13,0,,,-7.5574637000000005,8.8462212,,0.07144500000000001,
2023,3,6,14,0,,,-7.2042997,8.6834507,,0.066844,
2023,3,6,15,0,,,-8.131795200000001,9.286547099999998,,0.094408,
2023,3,6,16,0,,,-7.8154634000000005,9.9205629,,0.088913,
2023,3,6,17,0,,,7.097432899999999,22.1647507,,0.11275,
2023,3,6,18,0,,13.856,-6.1717307,13.856060000000001,426.9,0.18878,4.0817
2023,3,6,19,0,-0.9183399999999999,12.21,-0.9183440999999999,12.20974,,0.18930999999999998,
2023,3,6,20,0,,,-1.1997303999999998,19.4370448,,0.20343,
2023,3,6,21,0,21.54775,23.776999999999997,21.54775,23.777079999999998,413.84,0.19272999999999998,-2.4722
2023,3,6,22,0,7.0121199999999995,25.449,7.012124000000001,25.4493,409.93,0.21881,-1.569
2023,3,6,23,0,3.76738,18.351,3.767382,18.35086,410.62,0.19792,-0.98819
2023,3,6,24,0,6.76193,23.565,6.761926,23.56519,411.56,0.18562,-2.1756
2023,3,6,25,0,17.70906,28.908,17.70906,28.90833,409.45,0.15506,-2.0271
2023,3,6,26,0,13.552829999999998,32.894,13.552829999999998,32.89444,,0.30826,
2023,3,6,27,0,,,5.4178773,22.6990128,,0.22691,
2023,3,6,28,0,,,9.4507161,22.7281376,,0.16308,
2023,3,6,29,0,,,19.7089573,23.1068209,,0.11959000000000002,
2023,3,6,30,0,,,13.113351300000001,24.0165077,,0.19541,
2023,3,6,31,0,,,39.6031985,49.46256079999999,,0.25676,
2023,3,6,32,0,,,24.1622211,28.705781899999995,,0.24034,
2023,3,6,33,0,,,13.492558800000001,25.0592223,,0.1692,
2023,3,6,34,0,,,-9.126040199999998,10.1028499,,0.19846,
2023,3,6,35,0,,,-9.308229800000001,10.692376,,0.10894000000000001,
2023,3,6,36,0,,,-9.0455169,10.2769972,,0.042765,
2023,3,6,37,0,,,-8.4372305,9.397165800000002,,0.023832,
2023,3,6,38,0,,,-7.1486635,8.5991248,,0.05475,
2023,3,6,39,0,,,-7.108003500000001,8.9207324,,0.038771,
2023,3,6,40,0,,,-6.8725311,8.8473618,,0.059378999999999994,
2023,3,6,41,0,,,-7.009153200000001,9.0739881,,0.15131,
2023,3,6,42,0,,,-7.8397480999999996,9.188439,,0.12277,
2023,3,6,43,0,,,-8.831561,10.0326505,,0.13215,
2023,3,6,44,0,,,-8.928212400000001,10.271129400000001,,0.13380999999999998,
2023,3,6,45,0,,,-8.6734489,9.9703785,,0.070887,
2023,3,6,46,0,,,-8.3756796,9.636840699999999,,0.14949,
2023,3,6,47,0,,,-8.928212400000001,10.271129400000001,,0.15477,
2023,3,7,0,0,-23.61026,61.673,-23.61026,61.673390000000005,,0.25096,
2023,3,7,1,0,-19.77361,,-19.77361,10.3793436,,0.25246999999999997,4.0673
2023,3,7,2,0,-18.704420000000002,,-18.704420000000002,10.1360215,,0.35186999999999996,
2023,3,7,3,0,-18.57912,21.337,-18.57912,21.33716,417.55,0.35484,4.4609
2023,3,7,4,0,,,-7.5695589000000005,9.1253258,,0.24829,
2023,3,7,5,0,,,-7.0460451,8.876944199999999,,0.26048000000000004,
2023,3,7,6,0,,,-7.0460451,8.876944199999999,,0.30548000000000003,
2023,3,7,7,0,,,-7.443597500000001,9.0187924,,0.326,
2023,3,7,8,0,,,-8.0611961,9.283195599999999,,0.32026,
2023,3,7,9,0,,,-8.323467200000001,9.6710819,,0.27466,
2023,3,7,10,0,,,-8.4580412,9.9703785,,0.2486,
2023,3,7,11,0,,,-8.928212400000001,10.271129400000001,,0.25349,
2023,3,7,12,0,,,-9.0002427,10.565317599999998,,0.32979,
2023,3,7,13,0,,,-8.998880699999999,10.606174099999999,,0.34465999999999997,
2023,3,7,14,0,,,-9.322977,10.79694,,0.34026999999999996,
2023,3,7,15,0,,,-9.389153599999998,10.7879656,,0.32516,
2023,3,7,16,0,,,-9.2749574,10.1411102,,0.3291,
2023,3,7,17,0,,,-7.7514287,10.7497363,,0.35133000000000003,
2023,3,7,18,0,,,0.7717129,20.976029699999998,,0.38297,
2023,3,7,19,0,,,4.920580999999999,22.4693906,,0.39793,
2023,3,7,20,0,,,5.644573,23.0762097,,0.5415399999999999,
2023,3,7,21,0,,,6.762086200000001,22.9161899,,0.432,
2023,3,7,22,0,-11.21738,144.6,-11.21738,144.5973,,0.43051999999999996,
2023,3,7,23,0,,,15.656980599999999,25.8297754,,0.48435,
2023,3,7,24,0,,,3.5626705999999997,21.998543899999998,,0.37414000000000003,
2023,3,7,25,0,,,-0.6404184,21.4413864,,0.36648000000000003,
2023,3,7,26,0,,,4.127598600000001,16.824133899999996,,0.12819,
2023,3,7,27,0,,,3.0084133,22.8029181,,0.15577,
2023,3,7,28,0,,,1.1915924999999998,20.8456172,,0.19165,
2023,3,7,29,0,,,-2.7856654,9.4319112,,,
2023,3,7,30,0,,,-2.5113522999999995,8.0046536,,0.12025,
2023,3,7,31,0,,,-6.9454636,8.984416900000001,,,
2023,3,7,32,0,,,-6.9678216,9.0145669,,,
2023,3,7,33,0,,,-6.9452798,9.050786800000001,,0.0,
2023,3,7,34,0,,,-6.931267599999999,9.0958953,,,
2023,3,7,35,0,,,-7.0339017,9.029325199999999,,,
2023,3,7,36,0,,,-7.0339017,9.029325199999999,,,
2023,3,7,37,0,,,-7.0325606,9.081954199999998,,,
2023,3,7,38,0,,,-7.0205811,9.191863099999999,,,
2023,3,7,39,0,,,-7.0205811,9.191863099999999,,0.23510999999999999,
2023,3,7,40,0,,,-7.0205811,9.191863099999999,,0.16673,
2023,3,7,41,0,,,-7.0205811,9.191863099999999,,,
2023,3,7,42,0,,,-7.0205811,9.191863099999999,,,
2023,3,7,43,0,,,-6.812807799999999,9.1409135,,,
2023,3,7,44,0,,,-6.8356924,9.1110469,,,
2023,3,7,45,0,,,-7.035491099999999,9.144716599999999,,,
2023,3,7,46,0,,,-7.035491099999999,9.144716599999999,,,
2023,3,7,47,0,,,-7.035491099999999,9.144716599999999,,,
2023,3,8,0,0,,,-7.035491099999999,9.144716599999999,,,
2023,3,8,1,0,,,-7.0635533,9.049648,,,
2023,3,8,2,0,,,-7.0635533,9.049648,,,
2023,3,8,3,0,,,-7.0635533,9.049648,,,
2023,3,8,4,0,,,-7.157748,9.0052856,,,
2023,3,8,5,0,,,-7.287301299999999,8.946197699999999,,,
2023,3,8,6,0,,,-7.3124652,8.8887459,,,
2023,3,8,7,0,,,-7.2147581999999995,8.8914426,,,
2023,3,8,8,0,,,-7.2175533,9.8056835,,,
2023,3,8,9,0,,,-7.2565228,9.7174814,,,
2023,3,8,10,0,,,-7.305303100000001,10.0159465,,,
2023,3,8,11,0,,,-7.2881054999999995,10.118091900000001,,,
2023,3,8,12,0,,,-7.2947781,9.816250300000002,,,
2023,3,8,13,0,,,-7.360636500000001,9.5448254,,,
2023,3,8,14,0,,,-7.2079783,9.8109816,,,
2023,3,8,15,0,,,-6.9127228,9.2609375,,,
2023,3,8,16,0,,,-7.1851398,8.600642500000001,,,
2023,3,8,17,0,,,-1.1270878,8.0646239,,,
2023,3,8,18,0,,,-1.3779118000000001,7.8077461999999995,,0.13248,
2023,3,8,19,0,,,-1.3779118000000001,7.8077461999999995,,0.11635,
2023,3,8,20,0,,,-1.7170863,7.629548799999999,,0.093044,
2023,3,8,21,0,,,-1.3779118000000001,7.8077461999999995,,0.17589000000000002,
2023,3,8,22,0,,,0.7277558000000001,11.5883629,,,
2023,3,8,23,0,,,-0.5017322,6.6182189,,,
2023,3,8,24,0,,,-1.3779118000000001,7.8077461999999995,,0.10309000000000001,
2023,3,8,25,0,,,-0.6416997,11.227086199999999,,0.35073000000000004,
2023,3,8,26,0,,,-1.7170863,7.629548799999999,,0.29645,
2023,3,8,27,0,,,-2.6070517000000004,8.103516599999999,,,
2023,3,8,28,0,,,-1.5719386,10.483179400000001,,0.1833,
2023,3,8,29,0,,,-2.2961925,8.240467,,0.19807,
2023,3,8,30,0,,,-7.0450572,8.9638254,,0.15602,
2023,3,8,31,0,,,-8.4555457,8.8602525,,0.13522,
2023,3,8,32,0,,,-7.976994900000001,8.671261099999999,,0.2104,
2023,3,8,33,0,,,-7.797585300000001,8.332961,,0.17112,
2023,3,8,34,0,,,-7.666865400000001,8.3315757,,0.15809,
2023,3,8,35,0,,,-7.666865400000001,8.3315757,,0.14903,
2023,3,8,36,0,,,-7.666865400000001,8.3315757,,0.16573,
2023,3,8,37,0,,,-7.6742908,8.386361099999998,,0.17722000000000002,
2023,3,8,38,0,,,-7.692394999999999,8.3434473,,0.19017,
2023,3,8,39,0,,,-7.692394999999999,8.3434473,,0.23483,
2023,3,8,40,0,,,-7.697165200000001,8.3102354,,0.19626,
2023,3,8,41,0,,,-7.697165200000001,8.3102354,,0.20964000000000002,
2023,3,8,42,0,,,-7.689580499999999,8.256954799999999,,0.15063,
2023,3,8,43,0,,,-7.689580499999999,8.256954799999999,,0.12905,
2023,3,8,44,0,,,-7.707617999999999,8.256954799999999,,0.1689,
2023,3,8,45,0,,,-7.7393678,8.1578963,,0.20328,
2023,3,8,46,0,,,-7.735131,8.1889507,,0.20499,
2023,3,8,47,0,,,-7.75552,8.103132400000002,,0.20695,
2023,3,9,0,0,,,-7.75552,8.103132400000002,,0.18758,
2023,3,9,1,0,,,-7.75552,8.103132400000002,,0.13167,
2023,3,9,2,0,,,-7.7492788,8.069013499999999,,0.10783,
2023,3,9,3,0,,,-7.731683199999999,8.1373924,,0.35725999999999997,
2023,3,9,4,0,,,-7.731683199999999,8.1373924,,,
2023,3,9,5,0,,,-7.717204700000001,8.259545,,,
2023,3,9,6,0,,,-7.717204700000001,8.259545,,,
2023,3,9,7,0,,,-7.731683199999999,8.1373924,,,
2023,3,9,8,0,,,-7.7378062000000005,8.172717200000001,,,
2023,3,9,9,0,,,-7.7378062000000005,8.172717200000001,,,
2023,3,9,10,0,,,-7.717204700000001,8.259545,,,
2023,3,9,11,0,,,-7.717204700000001,8.259545,,,
2023,3,9,12,0,,,-7.717204700000001,8.259545,,,
2023,3,9,13,0,,,-7.7378062000000005,8.172717200000001,,,
2023,3,9,14,0,,,-7.717204700000001,8.259545,,,
2023,3,9,15,0,,,-7.8198444,8.266463499999999,,,
2023,3,9,16,0,,,-7.9888046,8.898430900000001,,,
2023,3,9,17,0,,,-8.8168951,9.598592800000002,,,
2023,3,9,18,0,,,-5.3671955,10.278020800000002,,,
2023,3,9,19,0,,,-6.293342099999999,14.785423399999999,,,
2023,3,9,20,0,,,-5.1636226999999995,15.7766616,,,
2023,3,9,21,0,,,-5.1774321,15.7395603,,,
2023,3,9,22,0,,,-5.1636226999999995,15.7766616,,,
2023,3,9,23,0,,,1.5321577,22.1999319,,0.15729,
2023,3,9,24,0,,,20.941229500000002,23.388367300000002,,0.13641,
2023,3,9,25,0,,,32.4168233,46.1818294,,0.30126,
2023,3,9,26,0,,,23.970011,27.272771399999996,,0.10529000000000001,
2023,3,9,27,0,,,10.3976823,25.4274723,,0.11159000000000001,
2023,3,9,28,0,,,8.1725705,25.7321285,,0.11273,
2023,3,9,29,0,,,12.0538925,26.2759733,,0.1146,
2023,3,9,30,0,,,-0.037388199999999996,22.0715817,,0.033198000000000005,
2023,3,9,31,0,,,-0.0617264,22.7880298,,0.13146,
2023,3,9,32,0,,,-2.4758112999999997,22.4647184,,0.11155,
2023,3,9,33,0,,,-5.1636226999999995,15.7766616,,0.07055399999999999,
2023,3,9,34,0,,,-6.417231200000001,16.776352300000003,,0.036387,
2023,3,9,35,0,,,-9.5432092,10.2891642,,0.067993,
2023,3,9,36,0,,,-9.3740248,10.2866769,,0.63575,
2023,3,9,37,0,,,-9.2586286,10.4289073,,0.0,
2023,3,9,38,0,,,-9.2586286,10.4289073,,0.157,
2023,3,9,39,0,,,-9.1054096,10.490435,,0.12045,
2023,3,9,40,0,,,-9.1054096,8.7532785,,0.17859,
2023,3,9,41,0,,,-8.985163400000001,8.688396899999999,,0.33314,
2023,3,9,42,0,,,-9.1054096,8.7532785,,0.16768,
2023,3,9,43,0,,,-8.985163400000001,8.688396899999999,,0.088352,
2023,3,9,44,0,,,-8.985163400000001,8.688396899999999,,0.10213,
2023,3,9,45,0,,,-8.985163400000001,8.688396899999999,,0.15411,
2023,3,9,46,0,,,-9.2217234,8.7532785,,0.18028,
2023,3,9,47,0,,,-10.017046800000001,8.1791035,,0.2057,
2023,3,10,0,0,,,-23.875668,18.9355568,,0.097482,
2023,3,10,1,0,,,-30.758904100000002,17.0594392,,0.23715,
2023,3,10,2,0,,,-30.2728854,16.693206,,0.21364,
2023,3,10,3,0,,,-30.8266349,17.8590552,,0.16742,
2023,3,10,4,0,,,-30.357801300000002,16.728962900000003,,0.34263000000000005,
2023,3,10,5,0,,,-31.4790929,19.480179999999997,,0.77985,
2023,3,10,6,0,,,-31.335041399999998,19.480179999999997,,0.13466,
2023,3,10,7,0,,,-31.473038300000002,19.8320324,,0.22216999999999998,
2023,3,10,8,0,,,-33.0455117,20.7366009,,0.27038,
2023,3,10,9,0,,,-33.7630732,21.855939199999998,,0.36256,
2023,3,10,10,0,,,-34.912236,22.1508545,,0.36501,
2023,3,10,11,0,,,-33.7630732,21.855939199999998,,0.23899,
2023,3,10,12,0,,,-33.0455117,20.7366009,,0.11654,
2023,3,10,13,0,,,-32.8900514,21.0565875,,0.25947,
2023,3,10,14,0,,,-33.5368109,21.2836361,,0.27504,
2023,3,10,15,0,,,-22.5693486,22.06016,,0.16279000000000002,
2023,3,10,16,0,,,-20.6896312,26.353637100000004,,0.28405,
2023,3,10,17,0,,,-13.9861315,22.191312,,0.27767,
2023,3,10,18,0,,,-3.6553397000000003,22.017392899999997,,0.35169,
2023,3,10,19,0,15.3598,16.313,15.3598,16.3132,,0.39631,
2023,3,10,20,0,,,24.266827600000003,58.24693249999999,,0.40439,
2023,3,10,21,0,20.19999,67.648,20.19999,67.64837,411.41,0.34365,-5.0636
2023,3,10,22,0,4.93281,15.950999999999999,4.9328080000000005,15.95098,413.48,0.33676999999999996,-7.1712
2023,3,10,23,0,11.037289999999999,-50.748999999999995,11.037289999999999,-50.749179999999996,431.49,0.23665999999999998,-8.9535
2023,3,10,24,0,,19.914,3.4995485,19.914170000000002,,0.20606,
2023,3,10,25,0,,,15.2936823,54.118497999999995,,0.37299,
2023,3,10,26,0,19.47054,89.07,19.47054,89.0696,411.35,0.40431,-4.1405
2023,3,10,27,0,19.970489999999998,48.663000000000004,19.970489999999998,48.66261,410.61,0.28181,-4.526
2023,3,10,28,0,,,4.332861900000001,42.955335,,0.28298,
2023,3,10,29,0,,,-7.5240053,22.1962575,,0.18566,
2023,3,10,30,0,,,-21.792081200000002,22.5866543,,0.18185,
2023,3,10,31,0,,,-4.243318799999999,19.47644,,0.31408,
2023,3,10,32,0,,,-13.9861315,22.191312,,0.1335,
2023,3,10,33,0,,,-21.792081200000002,22.5866543,,0.024078,
2023,3,10,34,0,,,-21.6316222,24.7671188,,0.18302000000000002,
2023,3,10,35,0,,,-37.0248354,21.689486300000002,,0.29688000000000003,
2023,3,10,36,0,,,-33.7630732,21.855939199999998,,0.24153000000000002,
2023,3,10,37,0,,,-31.4790929,19.480179999999997,,0.10009,
2023,3,10,38,0,,,-29.9981814,15.866372199999997,,0.37342,
2023,3,10,39,0,,,-29.717372100000002,15.334155800000001,,0.40681999999999996,
2023,3,10,40,0,,,-24.9424957,16.079857999999998,,0.33385,
2023,3,10,41,0,,,-19.186993100000002,15.4868527,,0.51732,
2023,3,10,42,0,,,-9.8536745,9.0964641,,0.58548,
2023,3,10,43,0,,,-9.7173831,7.536113799999999,,0.4851,
2023,3,10,44,0,,,-9.7018025,7.2450367,,0.50061,
2023,3,10,45,0,,,-9.7209565,7.2691163,,0.48365,
2023,3,10,46,0,,,-9.713647400000001,7.1405392999999995,,0.44133,
2023,3,10,47,0,,,-9.8019207,7.225558599999999,,0.45737,
2023,3,11,0,0,,,-9.7558,6.9572656,,0.39042,
2023,3,11,1,0,-4.22433,-18.03,-4.224325,-18.02988,353.13,0.37696999999999997,5.6038
2023,3,11,2,0,-7.75652,17.089000000000002,-7.756523,17.08922,,0.37729,
2023,3,11,3,0,-29.505840000000003,,-29.505840000000003,7.0016715,,0.29596,
2023,3,11,4,0,,,-9.9256321,7.0395553,,0.48613999999999996,
2023,3,11,5,0,,,-10.031780300000001,7.101097599999999,,0.47558,
2023,3,11,6,0,-21.51734,54.038999999999994,-21.51734,54.038940000000004,,0.47002,
2023,3,11,7,0,-19.12699,30.163,-19.12699,30.16344,475.6,0.41484,1.2211
