TIMESTAMP,H_f,LE_f,ET_f,NEE_f,Reco,GPP_f
-,Wm-2,Wm-2,mm,umolm-2s-1,umolm-2s-1,umolm-2s-1
2024-05-18,31.818564208333328,38.940574489583334,1.3631519604141271,-3.993386583333333,4.285838854166667,8.279225625
2024-05-19,8.842581041666667,45.21858493333334,1.5830158243400454,-4.646543125,4.024003124999999,8.670551666666666
2024-05-20,47.87035516666666,52.87750959166669,1.8550272417285472,-5.48820475,4.020286145833334,9.508484375
2024-05-21,20.786777687500006,78.45365213541668,2.7585763724050647,-3.70673123125,3.8575636041666663,7.5642607916666655
2024-05-22,-12.676556541666665,33.85223200416666,1.1845154335497248,-2.5096366666666676,2.9532655625,5.462896585416666
2024-05-23,56.19443679166665,63.24246467083333,2.2188997180443013,-7.719173958333335,2.7298184791666666,10.449026416666664
2024-05-24,14.996172833333333,43.85224266041666,1.5378491364076583,-5.396274791666667,2.334343520833334,7.730612083333331
2024-05-25,58.976037229166685,61.79978061041668,2.169714935877724,-6.968360624999999,2.2558067083333335,9.224202562499997
2024-05-26,63.965911541666685,68.04392954583331,2.3937183341510164,-6.395244583333334,2.2562695625000004,8.651485374999998
2024-05-27,43.8359750208333,48.00453917916667,1.6857071556015013,-6.010246041666666,1.9193029375000004,7.929503339583335
2024-05-28,37.97204958333333,55.75225272083335,1.949604718688196,-8.745882812500003,1.5866992083333333,10.332611875000001
2024-05-29,4.110046374999999,33.574577158333334,1.175185927060914,-5.779502291666666,1.8355038958333327,7.6150075
2024-05-30,4.959341729166666,31.063394735416665,1.0860175771584064,-4.606409583333334,1.9696104375000003,6.576023147916668
2024-05-31,23.536643916666666,42.650626793749986,1.492741491818067,-7.218777437500002,2.2960177708333336,9.514868166666666
2024-06-01,5.573277062500004,57.03174494166669,2.0031531570525445,-8.009755833333335,2.8152270416666663,10.824964166666668
2024-06-02,3.821013583333334,14.27840756458333,0.49915019753949114,-2.2888966666666666,2.5167675833333334,4.805672291666665
2024-06-03,31.504788125,36.00261284374999,1.2563901394521433,-7.170642729166666,2.142001520833333,9.312669541666667
2024-06-04,49.39146147916665,44.652072741666665,1.5653717555613365,-7.720399666666668,2.4100966041666663,10.130499666666667
2024-06-05,6.696597812499998,22.75035662916667,0.7954332571716728,-4.2427639583333345,2.260483666666667,6.503305334166668
2024-06-06,48.238523208333326,58.25702258124998,2.0418533724025525,-7.272907000000001,2.3348533333333337,9.607800208333334
2024-06-07,56.598501106382976,53.290956648936195,1.8286518741182545,-9.187542680851063,2.3906423829787236,11.578115319148933
