TIMESTAMP;kurzwEinstrahlung_300cm;kurzwAusstrahlung_300cm;Nettostrahlung_300cm;PPFDEinstrahlung_300cm;PPFDAusstrahlung_300cm;Bodenwaermefluss;Luftdruck;Lufttemperatur_40cm;Lufttemperatur_200cm;RelativeFeuchte_40cm;RelativeFeuchte_200cm;Wasserdampfdruck_200cm;Wasserdampfdefizit_200cm;Niederschlag_I_150cm;Niederschlag_II_150cm;Windgeschw_380cm;Windrichtung_380cm;Bodentemp_1_30cm;Bodentemp_2_30cm;Bodentemp_3_30cm;Bodenfeuchte_1_30cm;Bodenfeuchte_2_30cm;Bodenfeuchte_3_30cm
-;Wm-2;Wm-2;Wm-2;umolm-2s-1;umolm-2s-1;Wm-2;hPa;degC;degC;%;%;hPa;hPa;mm;mm;ms-1;deg;degC;degC;degC;%;%;%
2024-04-28;175,3074583333334;41,44368749999999;75,43853472222219;350,5285555555554;31,00930555555554;11,901923611111114;983,2473124999999;14,28077777777777;14,743291666666664;68,71806944444444;56,139826388888885;9,211876318499643;8,117063557040112;0,0;0,0;1,5185972222222224;182,73798773555862;12,938736111111117;13,115729166666663;9,035791666666668;28,205305555555555;38,225881944444424;34,53038194444443
2024-04-29;262,31609027777773;60,93271527777775;122,00770138888886;523,4676180555557;47,87131944444445;19,005409722222225;992,4128888888889;14,553173611111115;14,58036111111111;76,48568750000001;65,74950000000005;10,453035303030893;6,839604345263209;0,0;0,0;1,1946597222222222;101,87392658763555;13,639430555555556;13,825659722222214;9,766493055555552;28,081152777777785;38,26425694444448;34,056972222222214
2024-04-30;275,58704166666683;62,813222222222194;128,34422222222213;551,5862916666669;50,282798611111126;25,517590277777785;987,537430555556;17,48993055555555;17,776722222222222;82,01220138888891;71,44199305555554;14,161067604514976;7,294895004067742;0,0;0,0;1,1402986111111106;43,58628545525366;14,69874999999999;14,838041666666669;11,024319444444451;28,039402777777784;37,861305555555546;33,60381597222222
2024-05-01;285,579361111111;65,92853472222221;121,72009027777784;565,4844305555552;51,103409722222224;21,50401388888889;979,0225069444447;19,29734722222222;19,47330555555555;72,3750694444444;64,28419444444447;13,813166401888017;9,732697180324916;0,0;0,0;2,1602847222222223;81,42503748337404;15,816527777777793;16,030229166666658;12,195434894141217;27,87256944444445;37,66306944444443;33,21645303362575
2024-05-02;293,816888888889;68,09429166666669;123,04562500000007;586,2607152777778;51,659631944444456;19,125986111111118;972,9793819444445;18,99803472222222;18,829583333333336;72,46413888888891;62,83776388888888;13,459067394759224;8,824711978308601;0,0;0,0;2,872451388888889;101,15943013634453;16,541506944444457;16,75325694444445;12,922868421052634;27,61506249999999;37,2671111111111;32,73289418859649
2024-05-03;54,97832638888889;12,638208333333331;19,4312777777778;117,16987499999999;9,35217361111111;-3,626180555555555;981,4944652777784;12,954666666666661;13,172826388888884;94,45579166666673;83,7837291666667;12,732753173899264;2,4876184670758454;0,0;0,0;1,3740555555555558;233,976754607999;16,798548611111134;17,098145833333323;12,914743055555562;27,448076388888865;36,593395833333325;32,38114236111111
2024-05-04;127,00597916666665;28,70336805555556;51,087756944444465;256,58084722222213;20,450833333333332;3,0843541666666665;986,4335625000006;12,812972222222221;12,928347222222222;86,13438194444441;75,64007638888887;11,073575242113826;4,043635798294625;0,0;0,0;1,2805069444444448;104,22948932201216;16,16013888888888;16,59227083333333;12,03525000000001;27,397375000000004;36,655583333333325;32,23082638888889
2024-05-05;224,572423611111;50,2285;103,93283333333336;444,51525;33,77056944444444;7,139173611111109;980,4906249999993;13,660263888888885;13,746465277777775;82,65305555555555;71,22409027777778;10,990102622307887;4,954562559250692;0,4;0,4;1,9950208333333341;219,9494190421425;16,109868055555555;16,511034722222224;11,925972222222219;27,24139583333333;36,74009722222221;32,003638888888894
2024-05-06;142,32996527777775;30,5482361111111;67,75924305555556;289,0035486111114;21,025131944444443;7,428638888888888;980,4415277777781;13,36514583333334;13,351548611111111;89,63082638888892;79,87350694444446;12,09562911628878;3,560787002481349;0,9999999999999999;0,8999999999999999;0,9542986111111114;68,98540881334004;16,18347222222222;16,59381250000001;11,986326388888898;27,103215277777775;36,48890277777777;31,76365277777778
2024-05-07;123,53636805555558;26,814888888888895;46,03759027777778;251,0481597222223;17,40039583333333;1,9023402777777771;988,7285902777775;12,075902777777777;12,282965277777775;90,85082638888888;82,54034027777782;11,691275047506194;2,8177576148670838;0,4;0,4;0,9432013888888893;60,49390060151302;16,34421527777777;16,780479166666673;12,151770833333325;27,05728472222221;36,292125000000006;31,64320138888889
