TIMESTAMP_START,TIMESTAMP_MITTE,TIMESTAMP_ENDE,kurzwEinstrahlung_43m,kurzwAusstrahlun_43m,langwEinstrahlung_43m,langwAusstrahlung_43m,Luftdruck_43m,Lufttemperatur_43m,RelativeFeuchte_43m,Wasserdampfdruck_43m,Wasserdampfdefizit_43m,Niederschlag_43m,Windgeschw_I_43m,Windgeschw_II_43m,BestandsNiederschlag_1m,Bodentemp_1_5cm,Bodentemp_2_5cm,Bodentemp_3_5cm,Bodentemp_4_5cm,Bodentemp_1_15cm,Bodentemp_2_15cm,Bodentemp_3_15cm,Bodentemp_4_15cm,Bodentemp_1_30cm,Bodentemp_2_30cm,Bodentemp_3_30cm,Bodentemp_4_30cm
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,%,hPa,hPa,mm,ms-1,ms-1,mm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC
2023-04-04 10:00:00,2023-04-04 10:15:00,2023-04-04 10:30:00,553.1666666666666,60.24,229.1646090760863,316.93627574275297,970.0,1.031,55.45333333333334,3.6503059816757855,2.9323568850153396,0.0,1.6159999999999999,1.7429999999999997,0.0,15.402719999999999,NaN,7.6738265000000006,NaN,11.570355,11.65587,NaN,11.627365000000001,NaN,6.497644,6.701803,6.322322
2023-04-04 10:30:00,2023-04-04 10:45:00,2023-04-04 11:00:00,677.2666666666667,77.40666666666667,224.90896452812308,320.9476311947898,970.0,1.247,53.616666666666674,3.584906088488928,3.1012725036570354,0.0,1.1946666666666668,1.7383333333333333,0.0,15.351915,NaN,7.680892,NaN,11.53416,11.64819,NaN,11.591180000000001,NaN,6.475697500000001,6.650733499999999,6.2857195
2023-04-04 11:00:00,2023-04-04 11:15:00,2023-04-04 11:30:00,760.2666666666668,90.89999999999999,217.64331942636787,326.71231942636786,970.0,1.482,51.98,3.534862838595381,3.265565862049831,0.0,0.147,2.459,0.0,15.36576,NaN,7.7977245,NaN,11.49186,11.634364999999999,NaN,11.548860000000001,NaN,6.433498999999999,6.623152,6.2434905
2023-04-04 11:30:00,2023-04-04 11:45:00,2023-04-04 12:00:00,773.0333333333333,94.33333333333333,217.82714754342123,331.01814754342126,969.3333333333334,1.9880000000000002,50.76,3.5797447589953895,3.4725498804754333,0.0,0.9613333333333333,1.8763333333333332,0.0,15.36385,NaN,7.984848499999999,NaN,11.476479999999999,11.490735,NaN,11.50498,NaN,6.418775,6.593838,6.243396499999999
2023-04-04 12:00:00,2023-04-04 12:15:00,2023-04-04 12:30:00,770.7000000000002,92.89999999999999,219.02232281521825,334.02632281521824,969.0,2.4723333333333333,48.95333333333334,3.5741050300362867,3.7269402444488406,0.0,1.6186666666666667,1.788,0.0,15.412255,NaN,8.178549,NaN,11.45402,11.62498,NaN,11.511015,NaN,6.396227,6.571312000000001,6.2061955
2023-04-04 12:30:00,2023-04-04 12:45:00,2023-04-04 13:00:00,752.9333333333334,88.13333333333333,222.88923718809352,338.6932371880935,969.0,3.283333333333333,47.29333333333333,3.658102485292998,4.0768196008918025,0.0,1.8,1.8826666666666665,0.0,15.42708,NaN,8.323118000000001,NaN,11.440404999999998,11.625595,NaN,11.497385000000001,NaN,6.382312000000001,6.5428315,6.162981
2023-04-04 13:00:00,2023-04-04 13:15:00,2023-04-04 13:30:00,747.0,86.60000000000001,224.7432101971742,339.67154353050756,969.0,3.4613333333333336,46.32333333333333,3.6285696189761354,4.204566206690128,0.0,2.049,2.080666666666666,0.0,15.44987,NaN,8.476499,NaN,11.449494999999999,11.520715,NaN,11.50648,NaN,6.3631345,6.5382605,6.158438
2023-04-04 13:30:00,2023-04-04 13:45:00,2023-04-04 14:00:00,679.1666666666666,76.24333333333334,235.69215823027002,338.02749156360335,969.0,3.6173333333333333,45.913333333333334,3.6363877118008987,4.283724917357439,0.0,2.223333333333333,2.2680000000000002,0.0,15.51256,NaN,8.6409385,NaN,11.469850000000001,11.697725,NaN,11.526835,NaN,6.355269,6.5158075,6.1505814999999995
2023-04-04 14:00:00,2023-04-04 14:15:00,2023-04-04 14:30:00,529.3,57.24333333333334,260.2815988176247,336.24026548429134,968.0,3.720333333333333,45.73666666666666,3.6488735370008043,4.329131426924869,0.0,2.2226666666666666,2.284,0.0,15.5613,NaN,8.819887000000001,NaN,11.462045,11.71838,NaN,11.53325,NaN,6.333164,6.479136,6.113796000000001
2023-04-04 14:30:00,2023-04-04 14:45:00,2023-04-04 15:00:00,336.8666666666667,35.39,260.235319965944,333.2016532992773,968.0,3.7413333333333334,46.81666666666666,3.740583269932313,4.249270635227487,0.0,1.502,1.596,0.0,15.61732,NaN,8.976571499999999,NaN,11.489535,11.64619,NaN,11.574985,NaN,6.346674999999999,6.492622000000001,6.127332
2023-04-04 15:00:00,2023-04-04 15:15:00,2023-04-04 15:30:00,381.5333333333333,40.18,252.7300408183385,332.3450408183385,968.0,3.9013333333333335,47.67666666666667,3.852580658734652,4.22806114802194,0.0,1.5110000000000001,1.5996666666666668,0.0,15.660055,NaN,9.061058,NaN,11.531335,11.84468,NaN,11.616800000000001,NaN,6.3298915000000004,6.505077,6.139751
2023-04-04 15:30:00,2023-04-04 15:45:00,2023-04-04 16:00:00,397.3,40.72,249.71917513421954,332.41717513421946,968.0,4.306666666666666,47.19,3.923715196759038,4.391002321272405,0.0,1.4909999999999999,1.508333333333333,0.0,15.712415,NaN,9.113254,NaN,11.540659999999999,11.79705,NaN,11.654625,NaN,6.3244625,6.499662,6.1342859999999995
2023-04-04 16:00:00,2023-04-04 16:15:00,2023-04-04 16:30:00,154.33333333333334,15.723333333333331,247.01366500816744,330.9926650081675,967.3333333333334,4.022666666666667,48.38666666666666,3.9435588027866992,4.206535168252223,0.0,1.4666666666666668,1.3616666666666666,0.0,15.737834999999999,NaN,9.109838,NaN,11.594375,11.86501,NaN,11.694085000000001,NaN,6.3208335,6.510648,6.1452945
2023-04-04 16:30:00,2023-04-04 16:45:00,2023-04-04 17:00:00,117.83333333333333,13.63,255.66318702798927,331.2585203613226,967.0,3.4836666666666667,49.54333333333333,3.8869399427390503,3.9585958361865714,0.0,1.3196666666666665,1.145,0.0,15.759365,NaN,9.116417,NaN,11.615435,11.928835,NaN,11.72941,NaN,6.327224500000001,6.531632999999999,6.1663225
2023-04-04 17:00:00,2023-04-04 17:15:00,2023-04-04 17:30:00,113.26666666666667,13.643333333333333,267.3963818044741,333.15171513780746,967.0,3.8036666666666665,50.26333333333333,4.033690773098525,3.99142516250435,0.0,0.34,0.37366666666666665,0.0,15.75701,NaN,9.085114,NaN,11.641415,11.983294999999998,NaN,11.755385,NaN,6.324432,6.5434295,6.1635135
2023-04-04 17:30:00,2023-04-04 17:45:00,2023-04-04 18:00:00,76.67,11.28,257.71450560063585,330.1598389339692,967.0,3.606666666666667,51.416666666666664,4.069186217495045,3.8449522930301647,0.0,1.486,1.203,0.0,15.76352,NaN,9.047820000000002,NaN,11.64741,11.903865,NaN,11.7614,NaN,6.344532,6.548916500000001,6.1543335
2023-04-04 18:00:00,2023-04-04 18:15:00,2023-04-04 18:30:00,18.663333333333334,3.874,242.00148546320534,327.72781879653866,966.6666666666666,3.090666666666667,52.74,4.023977808884532,3.6058625568426805,0.0,1.0736666666666668,0.7986666666666666,0.0,15.78236,NaN,9.037040999999999,NaN,11.665605,11.97909,NaN,11.79386,NaN,6.333117,6.5521519999999995,6.157512
2023-04-04 18:30:00,2023-04-04 18:45:00,2023-04-04 19:00:00,4.816333333333334,3.2390000000000003,250.1848645702623,326.987531236929,966.0,2.5643333333333334,54.75,4.023665328448875,3.325495088809345,0.0,1.5090000000000001,1.3876666666666668,0.0,15.789825,NaN,9.000768999999998,NaN,11.68688,12.057385,NaN,11.80088,NaN,6.354316,6.5879259999999995,6.1787455
2023-04-04 19:00:00,2023-04-04 19:15:00,2023-04-04 19:30:00,-0.7200000000000001,2.182,269.86639192295627,325.86372525628957,966.0,2.1986666666666665,55.9,4.002192887261168,3.1573650505942306,0.0,2.112,2.0833333333333335,0.0,15.810525,NaN,8.9059495,NaN,11.678550000000001,11.9921,NaN,11.792575,NaN,6.3304715,6.5641705,6.154824
2023-04-04 19:30:00,2023-04-04 19:45:00,2023-04-04 20:00:00,-1.5546666666666666,1.7646666666666666,266.3906080661936,324.5582747328603,966.0,2.065,55.099999999999994,3.9073253472385203,3.184009221252443,0.0,2.3783333333333334,2.382,0.0,15.83175,NaN,8.840374,NaN,11.699290000000001,12.01287,NaN,11.813334999999999,NaN,6.351115500000001,6.613953,6.1901245
2023-04-04 20:00:00,2023-04-04 20:15:00,2023-04-04 20:30:00,-1.5510000000000002,1.6383333333333334,266.784684573869,323.1040179072024,966.0,1.7826666666666666,56.13999999999999,3.9012322040768908,3.047881091393169,0.0,2.7940000000000005,2.752666666666667,0.0,15.8307,NaN,8.796105,NaN,11.712415,11.95474,NaN,11.812195000000001,NaN,6.364485,6.627289,6.1888735
2023-04-04 20:30:00,2023-04-04 20:45:00,2023-04-04 21:00:00,-1.178,1.2966666666666666,279.29040566634603,322.16473899967934,966.0,1.4743333333333333,58.01333333333333,3.9429773693441232,2.8536970204699257,0.0,2.572333333333333,2.4789999999999996,0.0,15.82928,NaN,8.737055,NaN,11.725165,12.010254999999999,NaN,11.824945,NaN,6.3774265,6.6256205,6.201832
2023-04-04 21:00:00,2023-04-04 21:15:00,2023-04-04 21:30:00,-1.3213333333333332,1.2899999999999998,278.49331262870686,321.4293126287068,966.0,1.345,61.473333333333336,4.139378086021337,2.594237713818166,0.0,2.217,1.9556666666666667,0.0,15.840489999999999,NaN,8.6617775,NaN,11.693394999999999,12.035520000000002,NaN,11.80745,NaN,6.373827500000001,6.622045,6.1982205
2023-04-04 21:30:00,2023-04-04 21:45:00,2023-04-04 22:00:00,-1.4276666666666664,1.2256666666666667,276.4168081675851,319.97214150091844,966.0,1.0703333333333334,64.71333333333334,4.271990488750686,2.3294164682144203,0.0,2.0543333333333336,1.8633333333333333,0.0,15.77877,NaN,8.613375999999999,NaN,11.688395,11.987775,NaN,11.77394,NaN,6.368273,6.616524999999999,6.207303
2023-04-04 22:00:00,2023-04-04 22:15:00,2023-04-04 22:30:00,-0.8536666666666667,1.1563333333333334,285.4097150589732,320.17838172563984,966.3333333333334,1.0253333333333334,62.45666666666667,4.1096276318060605,2.470338689066108,0.0,2.3813333333333335,2.264,0.0,15.763365,NaN,8.58333,NaN,11.70143,12.043579999999999,NaN,11.78697,NaN,6.381525,6.6443445,6.249869500000001
2023-04-04 22:30:00,2023-04-04 22:45:00,2023-04-04 23:00:00,-1.477,1.2273333333333334,268.3495787724333,318.9789121057667,966.0,0.9746666666666667,61.69333333333333,4.0445528171822165,2.511346497463694,0.0,2.8333333333333335,2.738,0.0,15.73461,NaN,8.539916000000002,NaN,11.658395,12.057585,NaN,11.758205,NaN,6.366628,6.644075,6.234945
2023-04-04 23:00:00,2023-04-04 23:15:00,2023-04-04 23:30:00,-1.7916666666666667,1.5113333333333336,256.2913154529685,317.9579821196351,966.0,0.8786666666666667,59.28333333333333,3.8596482990550487,2.6508633102590626,0.0,2.971333333333334,2.923666666666667,0.0,15.731605,NaN,8.5077565,NaN,11.655190000000001,11.99737,NaN,11.755005,NaN,6.3777,6.6259665000000005,6.2167475
2023-04-04 23:30:00,2023-04-04 23:45:00,2023-04-05 00:00:00,-2.536666666666667,2.052,238.57767904755417,316.4350123808875,966.0,0.702,59.30666666666667,3.8120604543458545,2.6156493944837114,0.0,2.534333333333333,2.442,0.0,15.72665,NaN,8.473396000000001,NaN,11.6499,11.99212,NaN,11.73547,NaN,6.386482,6.6493199999999995,6.240153
