30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,year,H_orig,LE_orig
8,13.625,143,0.5676666666666665,0,2023,-12.42796,31.284
30,19.61,132,625.9666666666667,1,2024,162.5646,80.52199999999999
39,15.967999999999998,96,-3.9586666666666672,0,2024,-59.17808,22.079
12,18.633333333333336,173,29.186666666666667,1,2023,-17.6888,25.807
9,14.226666666666668,204,7.415333333333334,1,2023,-5.92539,9.816
0,13.563333333333333,141,-1.2226666666666668,1,2023,-38.233509999999995,2.4598
14,10.159999999999998,207,87.94,1,2023,6.935960000000001,22.041
11,12.083333333333334,184,39.96333333333333,1,2023,-14.938720000000002,30.833
29,13.534,117,356.0443333333333,0,2024,32.21437,61.586000000000006
14,13.243333333333334,187,393.5,1,2023,83.87725999999999,54.717
13,2.657,108,56.873333333333335,1,2024,22.54973,28.487
42,18.163333333333338,136,-2.3953333333333333,1,2024,-92.01367,32.887
25,24.37,180,620.64,0,2024,59.64696,181.38
40,5.324666666666666,50,-0.4873333333333333,0,2023,-1.56382,4.235
16,10.283333333333331,147,544.5333333333333,1,2023,209.4318,47.785
14,15.583333333333334,211,319.73333333333335,1,2023,63.3835,78.917
12,1.077,115,58.49333333333333,1,2024,1.25373,13.757
0,1.5666666666666669,65,-1.124,0,2023,-8.37156,4.6022
39,15.146666666666668,182,20.01,1,2023,-36.22277,34.126
44,18.679333333333332,195,-5.304,0,2023,-22.66981,6.6617
23,17.206666666666667,133,850.1333333333333,1,2024,327.4363,146.11
28,20.42,210,476.7,1,2023,33.60634,143.87
36,17.313333333333333,171,267.43333333333334,1,2024,58.43371,67.86399999999999
20,11.753333333333336,96,387.8999999999999,1,2024,50.80882,89.185
43,12.453333333333331,143,-1.1306666666666667,1,2024,-22.10486,9.2306
20,19.36,134,747.6333333333333,1,2024,245.5439,91.951
45,10.63,135,-1.2396666666666667,1,2023,-26.16151,-4.8348
1,14.756666666666666,202,-2.569,1,2023,-20.68321,3.1116
37,0.6069999999999999,57,-3.669666666666666,0,2023,-11.23267,5.4211
23,10.574666666666666,117,889.2623333333335,0,2023,208.2618,187.63
21,19.45266666666667,153,400.2343333333333,0,2024,53.336830000000006,112.9
19,20.761666666666667,157,604.551,0,2023,74.86103,149.89
40,21.18,177,18.203333333333337,1,2024,-58.17394,37.206
28,19.173,125,232.95633333333333,0,2023,10.30843,51.768
1,12.553333333333336,187,-1.173,1,2023,-38.77965,4.926
40,13.283333333333331,207,1.1310000000000002,1,2023,-38.71557,4.7211
31,24.515666666666664,147,570.7056666666666,0,2024,44.72576,156.91
42,12.347666666666669,198,-4.401666666666666,0,2023,-11.04764,97.281
24,21.235666666666667,155,912.5726666666666,0,2023,146.3821,184.41
47,14.535666666666666,96,-2.477333333333333,0,2024,-39.34974,10.892
12,10.0,127,42.66,1,2024,8.98093,9.4481
29,23.989000000000004,98,508.183,0,2024,20.94041,181.03
41,14.063333333333333,96,-1.100666666666667,1,2024,-35.5159,8.2142
22,3.814333333333334,113,736.4666666666667,1,2024,385.4734,40.427
17,12.703333333333331,141,130.46666666666667,1,2024,37.435959999999994,72.116
0,5.307666666666667,137,-2.5483333333333333,1,2023,-46.84778,-0.97954
4,17.400000000000002,198,-2.0836666666666663,1,2023,-45.60176,6.2339
40,17.227666666666664,182,9.713,0,2024,-12.90884,17.055999999999997
21,8.696666666666665,144,403.3666666666666,1,2023,219.9295,86.16
28,17.258,139,519.4673333333334,0,2023,51.4688,128.85
34,10.956666666666663,143,273.09999999999997,1,2023,40.64524,83.292
44,8.686666666666667,128,-1.6043333333333332,1,2024,-44.73799,2.629
12,1.5736666666666668,109,62.63333333333333,1,2024,-1.3158299999999998,-21.588
34,18.82,132,395.23333333333335,1,2023,99.71878,46.98
19,18.993333333333336,142,682.6666666666666,1,2024,184.3328,147.53
33,14.906666666666666,128,172.42133333333334,0,2024,10.81611,44.153
18,12.912666666666668,163,569.1576666666666,0,2024,110.3356,135.49
6,19.471666666666668,98,-5.980333333333334,0,2024,-49.763659999999994,14.976
46,3.7193333333333336,114,-0.959,1,2024,-23.28404,4.1721
44,16.746666666666666,165,-2.372666666666667,1,2023,-39.55172,7.7032
18,23.423666666666666,181,675.3009999999999,0,2024,81.05048000000001,140.26
9,14.869,157,1.2286666666666668,0,2024,-10.68014,4.5862
15,18.471666666666668,181,486.64933333333335,0,2024,60.32055,71.399
36,10.386666666666668,136,183.03333333333333,1,2023,36.8951,19.997
45,15.087333333333332,157,-1.8053333333333337,0,2023,-5.05206,8.1054
36,4.702,116,13.163333333333334,1,2024,39.88569,37.58
14,13.163333333333334,148,395.4,1,2023,74.21802,95.185
20,21.350000000000005,142,869.3333333333334,1,2023,289.6565,181.37
40,16.80666666666667,155,7.402000000000001,1,2023,-81.14133000000001,31.987
42,16.973333333333333,210,-1.954,1,2023,-12.51994,11.198
25,21.813333333333333,175,917.6666666666666,1,2023,225.7481,210.41
26,16.930000000000003,201,807.1999999999999,1,2023,229.5106,228.54
19,17.096666666666668,194,637.1999999999999,1,2023,135.3382,126.89
32,30.655666666666665,178,573.4946666666666,0,2024,45.91346,110.77
18,19.418666666666667,174,718.5786666666667,0,2024,106.3753,202.4
7,16.069999999999997,160,-1.0763333333333334,1,2023,-74.07661999999999,17.84
47,7.9576666666666656,51,-0.7283333333333334,0,2023,-13.41012,9.4422
41,13.483333333333333,128,-2.0433333333333334,1,2023,-61.62783,41.41
20,15.88,168,695.7999999999998,1,2024,213.1743,132.4
4,4.657333333333334,111,-0.0886666666666666,0,2024,-11.16921,16.078
46,11.954333333333333,118,-0.0393333333333333,0,2023,-11.17532,4.3814
23,23.262333333333338,210,629.407,0,2023,69.93063000000001,198.3
13,12.536666666666669,150,187.76666666666665,1,2024,11.60947,46.032
11,16.013333333333332,198,133.26666666666665,1,2023,-36.07635,35.015
13,10.931666666666668,165,298.375,0,2024,45.32711,64.742
25,27.311666666666667,161,921.9036666666668,0,2023,170.3289,186.46
27,8.104666666666667,75,598.5563333333333,0,2023,126.7934,89.229
4,4.445666666666667,144,-2.2643333333333335,1,2023,-46.983979999999995,2.9537
20,28.352666666666664,196,446.66066666666666,0,2023,32.56882,157.78
30,22.483333333333334,122,564.9333333333333,1,2024,162.5428,194.91
16,18.163666666666668,137,506.698,0,2024,75.42588,83.152
39,11.594333333333331,124,1.296,0,2024,-9.78647,12.0
21,19.898,133,834.766,0,2024,143.6333,203.82
5,16.136666666666667,176,-2.419,1,2024,-12.69586,2.2798
0,16.22,204,-1.159333333333333,1,2023,-30.07314,7.9789
10,6.954000000000001,145,41.54,1,2023,7.41477,7.3735
37,16.59,173,3.2503333333333333,1,2023,-71.5511,117.93
9,12.288666666666666,130,-2.1056666666666666,0,2023,-8.11321,16.99
45,18.416666666666668,161,-1.6896666666666664,1,2023,-49.73424,10.643
23,16.023333333333333,149,850.3333333333334,1,2023,312.7642,93.503
8,7.528666666666666,80,-0.5596666666666666,0,2023,-6.38781,5.8681
18,10.445,101,199.0043333333333,0,2024,20.37641,45.933
16,13.015,126,343.954,0,2023,57.89066999999999,165.26
6,6.689333333333333,118,-2.033333333333333,0,2023,-12.22806,11.371
19,15.413333333333334,104,504.8,1,2024,165.5978,40.277
24,16.493333333333336,134,797.2666666666668,1,2023,243.5207,92.402
25,15.269,163,539.3996666666666,0,2024,69.56799000000001,125.12
15,12.194,96,112.53633333333336,0,2024,-7.95592,17.928
5,10.81,126,0.5053333333333333,1,2024,-52.41057,42.784
2,12.396666666666668,187,-2.1679999999999997,1,2023,-47.88115,2.1475
19,19.316666666666663,122,638.1666666666666,1,2024,215.3522,138.74
40,14.016666666666666,165,9.947,1,2024,-3.18392,4.9025
18,15.12,187,720.5666666666666,1,2023,262.3143,108.94
12,13.296666666666669,182,136.75,1,2023,-17.08984,35.482
15,18.16333333333333,172,465.2333333333333,1,2023,68.44524,125.64
25,27.484,181,583.35,0,2024,77.85455999999999,198.28
40,18.203333333333333,151,10.182333333333332,1,2023,-46.5797,9.0691
0,7.740333333333333,101,-1.45,1,2024,-24.23897,3.7203
32,15.179333333333332,130,139.33533333333335,0,2023,4.6839900000000005,52.83
25,13.096666666666666,130,725.7333333333332,1,2023,218.727,175.07
6,8.136666666666668,139,-1.1,1,2023,-35.40106,4.2335
37,11.951,124,21.397,0,2024,-5.28677,15.813
25,5.629333333333332,110,72.56866666666667,0,2024,-145.5033,33.828
4,7.5073333333333325,102,-2.583,1,2024,-54.755590000000005,10.479
41,17.496666666666666,104,-2.017333333333333,1,2024,-59.7464,3.4474
9,10.452,96,-1.215,0,2024,-17.63675,10.094
31,22.55666666666667,159,603.9666666666667,1,2023,158.4659,191.27
26,22.757,199,522.02,0,2023,82.75667,152.3
22,3.2723333333333335,60,527.578,0,2023,119.4642,51.593
19,16.53333333333333,103,439.229,0,2024,63.34639,119.87
37,20.80333333333333,155,108.977,0,2023,-16.97615,31.147
44,16.94333333333333,158,-1.1506666666666667,1,2023,-25.68922,40.051
41,19.349333333333337,122,-4.526666666666667,0,2024,-54.30774,25.842
41,16.323333333333334,174,1.1636666666666666,1,2024,-35.35999,9.6564
15,16.817333333333334,160,472.63699999999994,0,2024,72.09705,108.02
27,13.356666666666667,137,940.5916666666668,0,2023,145.7351,166.47
45,18.89,141,-1.23,1,2023,-48.25186,11.764
0,8.063666666666666,148,-4.995,0,2023,-14.90219,-1.9402
21,10.357,69,219.81733333333332,0,2023,20.19999,67.648
25,17.094666666666665,152,927.793,0,2023,182.7653,118.34
15,8.549999999999999,165,455.7666666666667,1,2024,144.3867,57.45399999999999
8,9.313333333333334,96,-1.233666666666667,1,2024,-25.94712,-10.942
35,13.643333333333333,167,8.545,1,2023,-49.717659999999995,147.14
24,8.996666666666666,94,240.46666666666667,1,2024,59.58024,67.32600000000001
38,2.8189999999999995,64,-1.5416666666666667,0,2023,-7.85274,3.2132
25,18.753333333333337,153,710.1666666666666,1,2024,163.4088,171.9
23,19.30333333333333,193,480.7,1,2023,106.5309,124.38
9,10.162333333333336,77,-5.982333333333333,0,2023,-16.43611,14.281
42,20.496666666666663,160,-2.419666666666666,1,2023,-51.63377,39.242
18,18.981666666666666,121,606.5036666666666,0,2024,61.98763,91.649
11,7.952666666666667,154,174.4,1,2023,13.00894,45.334
18,15.179666666666668,174,61.67833333333332,0,2023,17.91315,4.7572
44,17.41,136,-2.3196666666666665,1,2024,-57.09938,10.709
18,25.161333333333335,192,670.942,0,2023,69.71297,162.22
44,12.352,126,-1.759,0,2023,-15.4854,11.945
29,26.924666666666667,176,370.19766666666663,0,2023,24.25914,134.79
16,14.595,148,563.7826666666666,0,2023,78.64985,71.968
22,12.709333333333332,120,846.7103333333333,0,2023,144.8037,191.79
8,5.752,110,-2.9453333333333336,0,2024,-28.25306,38.776
34,10.743333333333332,94,37.909333333333336,0,2024,-11.49317,24.369
18,21.453333333333333,170,618.0666666666667,1,2023,103.6175,109.63
36,17.988,124,125.08133333333336,0,2023,-26.7017,39.766
19,10.475666666666667,136,398.18833333333333,0,2023,60.974140000000006,91.064
46,11.35,102,-0.5630000000000001,1,2024,-12.67286,-6.7396
12,11.896666666666668,104,33.56,1,2024,0.83752,4.7751
16,8.686666666666666,145,193.86666666666665,1,2023,78.98402,25.749
38,18.563333333333333,177,51.336666666666666,1,2023,-13.74199,52.165
10,16.59,122,20.17,1,2024,-54.794230000000006,20.589
13,16.68133333333333,181,300.4166666666667,0,2024,27.08701,45.799
16,22.28333333333333,177,546.2666666666665,1,2023,51.52438,156.27
23,7.283333333333334,116,402.4463333333333,0,2023,81.4724,104.0
24,15.326666666666668,186,572.6333333333333,1,2023,128.2937,95.684
38,15.063333333333333,194,33.843333333333334,1,2023,-20.96955,26.013
22,21.843666666666667,193,354.9066666666667,0,2023,24.182879999999997,159.42
21,15.615666666666668,146,841.044,0,2023,134.0005,107.98
45,8.773333333333333,128,-1.2580000000000002,1,2024,-48.65555,6.7938
20,17.39333333333333,97,519.1333333333333,1,2024,129.0432,35.551
17,23.723333333333333,196,606.0,1,2023,75.60226,82.649
20,22.607,193,641.869,0,2023,56.78055,180.33
15,14.536,131,422.46,0,2024,68.30208,90.224
1,17.861,186,-1.96,0,2023,-38.56915,36.319
12,17.246666666666666,122,128.73333333333335,1,2024,2.8632,11.954
13,15.585333333333333,136,300.2746666666667,0,2024,25.99266,51.72
5,6.937333333333334,118,-2.5336666666666665,0,2023,-25.23771,14.406
9,19.236666666666665,171,4.056666666666667,1,2023,-17.051270000000002,17.925
2,13.17,206,-0.3836666666666666,1,2023,-12.04256,10.016
20,17.322333333333336,161,861.3463333333333,0,2024,132.834,203.44
38,16.102,138,37.788333333333334,0,2024,-28.88935,22.771
36,24.084999999999997,141,155.91,0,2023,-46.3561,79.97
30,23.518,148,725.8786666666666,0,2023,101.1552,162.57
33,23.17,121,401.0,1,2024,126.6106,48.376000000000005
0,11.916666666666666,144,-1.9993333333333332,1,2024,-53.2886,37.096
1,15.486666666666666,136,-2.678666666666667,1,2024,-56.49701999999999,9.131
45,12.453333333333331,143,-1.966,1,2024,-45.221509999999995,11.683
3,12.446666666666667,148,-2.4563333333333333,1,2023,-26.791590000000003,9.6117
27,16.442999999999998,125,299.31300000000005,0,2024,24.82965,70.872
23,17.21366666666667,128,870.8246666666665,0,2023,140.05700000000002,168.56
40,12.316666666666668,154,2.61,1,2024,-17.65737,21.302
33,24.076666666666664,162,486.06666666666666,1,2023,118.3498,147.49
21,28.498666666666665,177,868.407,0,2023,119.062,235.57
17,13.90333333333333,212,148.96666666666667,1,2023,13.330370000000002,58.238
16,17.106666666666666,195,504.9666666666667,1,2023,115.5637,28.851
39,16.441333333333336,158,36.54966666666667,0,2024,-29.409909999999996,15.961
39,11.98,151,13.662,1,2024,-7.81907,7.3684
31,11.903333333333334,143,136.16400000000002,0,2023,6.17326,45.378
46,14.143333333333333,181,-2.4,1,2023,-51.13047,17.554000000000002
43,16.896,182,-0.7006666666666664,0,2024,-5.43164,4.0768
13,4.559333333333334,138,209.03333333333333,1,2023,44.7138,25.333
22,19.471666666666668,130,860.7109999999999,0,2024,100.8209,126.4
19,15.420666666666664,149,441.7786666666666,0,2024,68.92087,122.61
16,18.333,136,556.0526666666666,0,2024,82.33064,109.12
38,16.383,96,-3.2006666666666668,0,2024,-51.57297,21.515
30,20.777666666666665,141,364.414,0,2024,42.87884,110.73
46,11.576666666666666,126,-2.084333333333334,0,2023,-8.67423,8.1778
45,9.946666666666667,163,-2.6243333333333334,1,2024,-53.124869999999994,14.072
44,15.642333333333337,147,-1.004,0,2024,-9.01265,9.0471
16,14.03,129,470.5583333333334,0,2024,70.36021,111.28
33,17.37,183,473.8666666666666,1,2023,110.196,128.44
35,16.833333333333332,148,94.71,1,2024,9.27292,27.704
4,0.107,113,-1.196,1,2024,-35.97716,-9.4756
17,12.05,206,200.76666666666665,1,2023,11.55436,85.77600000000001
31,19.605666666666668,134,663.819,0,2023,77.4298,149.55
28,17.88,166,232.689,0,2024,9.53549,80.988
16,19.469333333333335,194,535.9653333333334,0,2023,63.41741,122.3
28,20.80966666666667,133,781.609,0,2023,75.28862,184.38
16,11.723333333333334,208,126.3,1,2023,-12.69038,65.145
19,23.449333333333332,170,595.5603333333333,0,2024,63.463719999999995,159.61
30,12.836666666666666,163,625.1333333333333,1,2024,245.6723,91.689
36,15.653333333333334,119,81.26666666666667,1,2024,30.93895,60.099
40,8.255,79,-1.1369999999999998,0,2023,-18.63525,22.706999999999997
44,14.736666666666666,142,-0.053,1,2024,-10.32783,9.6523
25,23.497666666666664,166,820.9636666666665,0,2023,152.1313,175.48
23,17.043333333333333,126,786.7629999999999,0,2023,86.30497,169.04
25,19.395666666666667,157,162.239,0,2023,4.06985,40.944
25,13.906666666666666,206,126.36666666666667,1,2023,-7.68243,60.705
0,11.86,140,-0.4586666666666667,1,2024,-22.63792,10.056
18,16.16933333333333,162,520.2506666666667,0,2024,97.8142,128.45
23,8.593333333333334,94,217.66666666666663,1,2024,42.96456,124.24
25,27.31,189,861.6666666666666,1,2023,205.7118,246.42
13,15.176666666666668,175,336.3,1,2023,46.32735,49.358
13,12.826333333333332,105,21.706666666666667,0,2024,-13.07452,18.376
31,17.263666666666666,152,656.5716666666666,0,2023,87.26015,65.32600000000001
36,16.636666666666667,168,115.6,1,2024,4.769019999999999,29.096
19,11.28,131,292.09999999999997,1,2023,25.60318,88.802
41,16.645333333333333,148,-5.402666666666666,0,2023,-31.79478,11.09
23,20.55666666666667,134,859.0,1,2024,253.4145,127.64
20,2.627,59,426.3913333333333,0,2023,98.95907,50.248999999999995
11,16.046666666666667,166,158.2,1,2023,-6.035,30.427
1,16.154,185,-3.346,0,2023,-20.30651,15.807
46,1.9873333333333332,111,-0.4496666666666667,1,2024,-12.79949,9.1198
25,11.909333333333334,101,349.92699999999996,0,2024,58.344469999999994,86.73200000000001
14,7.520666666666667,106,55.65033333333333,0,2024,6.05701,16.741
37,11.17,105,14.015333333333333,1,2024,-13.69888,12.107
18,14.363,128,289.50233333333335,0,2024,33.485640000000004,68.007
44,11.57,153,-2.9603333333333333,1,2023,-82.69966,46.549
10,0.4266666666666667,114,13.454333333333333,1,2024,-7.86027,0.57222
18,3.3843333333333336,75,286.92466666666667,0,2023,43.73355,50.396
24,24.765,122,839.1123333333334,0,2024,76.56821,169.94
37,16.080000000000002,161,133.66666666666666,1,2024,7.93865,37.456
22,5.007333333333333,109,269.8333333333333,1,2024,74.37862,55.538999999999994
7,11.537666666666668,77,-1.4226666666666663,0,2023,-20.74892,10.995
19,22.504666666666665,142,736.4313333333333,0,2024,114.9654,176.51
16,12.191999999999998,155,179.6533333333333,0,2024,22.57192,56.504
30,23.75,142,554.2666666666667,1,2023,156.4553,69.183
39,4.698666666666667,114,-0.7166666666666668,1,2024,-12.16204,1.4065
28,16.96666666666667,168,250.96666666666667,1,2024,18.06665,47.313
41,19.53,168,-0.1396666666666666,1,2023,-16.576710000000002,8.0366
25,17.897333333333332,96,528.2063333333334,0,2024,27.30048,124.98
14,14.25,206,130.04333333333332,0,2023,11.18732,37.663
9,1.7976666666666663,109,-0.8913333333333334,1,2024,-34.18649,10.84
26,25.603,142,705.6253333333334,0,2023,61.02248,169.99
34,21.17,130,363.202,0,2024,19.8284,70.45100000000001
32,16.725666666666665,77,174.51166666666666,0,2023,-5.67238,57.315
16,14.396,120,438.8933333333334,0,2024,66.69975,103.22
29,15.64,130,372.23333333333335,1,2023,112.9866,104.33
25,21.06,195,637.7333333333333,1,2023,176.2747,219.65
44,15.23,168,-2.307,1,2024,-31.95509,6.0894
43,15.660000000000002,144,-2.026333333333333,1,2024,-19.48532,-5.5984
41,4.3276666666666666,107,-0.7603333333333334,1,2024,-36.77458,19.972
34,16.987333333333336,103,55.00466666666667,0,2024,-15.3481,31.933000000000003
18,14.523333333333332,186,571.6,1,2023,19.44375,261.0
24,8.578333333333333,114,749.592,0,2024,157.3633,136.24
23,18.836666666666662,148,880.3333333333334,1,2023,394.2318,288.96
16,10.593333333333334,125,169.9,1,2024,21.01736,32.674
27,20.783333333333335,123,794.7666666666668,1,2024,325.07099999999997,209.31
31,19.71666666666667,183,333.63233333333335,0,2023,20.06499,120.33
18,16.986333333333334,150,260.8156666666667,0,2024,26.61188,71.34899999999999
5,12.203333333333331,104,-2.0476666666666667,1,2024,-44.297540000000005,-3.8944
20,15.779000000000002,121,687.6343333333334,0,2023,107.2847,194.15
37,10.123333333333331,136,128.16666666666666,1,2023,22.687379999999997,39.257
22,8.62,136,742.0,1,2023,299.368,80.943
3,7.077333333333333,94,-2.0073333333333334,1,2024,-33.85745,1.988
32,15.026666666666666,149,398.3,1,2024,75.92683000000001,70.405
20,16.290333333333333,125,475.2483333333333,0,2024,71.63834,112.47
24,13.284666666666666,138,538.2393333333334,0,2023,79.06047,109.69
9,7.726,102,-2.187,1,2024,-70.60905,2.2256
30,15.713333333333331,137,538.7333333333333,1,2024,147.4306,64.601
33,24.853333333333335,169,464.8666666666666,1,2023,75.94493,80.559
43,17.213333333333335,122,-2.351,1,2024,-43.21419,16.414
17,12.48,156,334.06666666666666,1,2024,114.7449,67.242
19,15.623333333333337,184,526.3666666666667,1,2023,134.1867,148.93
15,21.276,172,481.74500000000006,0,2023,66.92085,94.708
29,7.545000000000001,113,522.9549999999999,0,2024,179.87400000000002,107.61
1,18.65,197,-1.4273333333333331,1,2023,-28.25407,26.002
5,18.10333333333333,197,-0.801,1,2023,-21.34736,23.116
45,16.883333333333336,135,-2.563333333333334,1,2024,-75.67634,22.546999999999997
22,17.626,150,275.6023333333333,0,2024,36.17369,92.575
16,20.917666666666666,205,355.1846666666666,0,2023,28.67942,95.488
46,7.713333333333334,120,-5.228000000000001,0,2023,-54.95233,19.754
37,22.388,135,125.46066666666668,0,2024,-55.9269,56.748000000000005
14,10.346666666666666,162,436.1,1,2024,85.04944,54.75899999999999
1,18.81,173,-2.329333333333333,1,2023,-25.63848,16.805
23,17.36,187,725.9666666666667,1,2023,291.5319,182.01
29,21.500333333333337,138,803.6763333333333,0,2024,130.8463,192.51
45,16.80333333333333,104,-1.9463333333333337,1,2024,-62.97741,1.5716
19,16.696,202,465.1406666666667,0,2023,52.721630000000005,95.143
28,14.83,206,388.3333333333333,1,2023,73.33098000000001,133.22
19,18.156,132,605.163,0,2024,106.3332,135.14
2,14.835666666666668,201,-1.612,0,2023,-24.5382,-3.1418
23,15.79,130,864.3333333333334,1,2024,248.582,102.87
18,15.693999999999996,120,476.279,0,2024,53.032340000000005,67.149
28,17.187,153,516.9540000000001,0,2023,47.40275,77.472
27,11.876666666666663,124,125.26666666666664,1,2024,32.21597,39.556999999999995
38,0.212,74,-5.446666666666666,0,2023,-9.87023,1.8396
21,25.419333333333334,160,828.7890000000001,0,2023,101.1535,153.7
31,28.058333333333337,171,600.3766666666667,0,2023,100.1702,162.44
40,18.1,187,11.144666666666666,1,2023,-9.71312,3.6597
14,10.586666666666666,131,62.55,1,2023,3.73928,30.003
20,23.262,122,729.0893333333333,0,2024,70.59063,152.61
46,11.77,206,-2.267333333333333,1,2023,-32.05981,5.319
8,8.084666666666667,94,-1.0133333333333334,0,2024,-14.526270000000002,11.231
27,8.751,61,539.121,0,2023,102.04,52.303999999999995
22,10.233333333333334,138,686.6,1,2023,384.5933,67.633
40,19.066,123,-3.827666666666667,0,2024,-44.23966,19.089
12,14.906666666666666,204,118.5,1,2023,-18.05145,24.864
0,13.45,143,-0.4813333333333333,1,2023,-13.44622,-9.0109
36,22.717,121,109.50866666666666,0,2024,-19.68791,25.946
44,15.033333333333331,183,-1.688,1,2023,-37.52666,3.6638
15,17.128666666666668,178,490.63166666666666,0,2023,91.25028,127.81
24,12.252,93,303.34666666666664,0,2024,33.187129999999996,119.73
21,26.016,169,845.6906666666667,0,2023,162.6837,197.3
3,10.268,127,-1.364,0,2023,-8.00198,9.0929
18,20.498333333333335,148,700.8226666666666,0,2024,90.09999,163.32
45,8.74,144,-0.3713333333333333,1,2023,-20.68258,5.1894
40,18.086666666666662,166,8.806666666666667,1,2023,-29.462190000000003,30.854
21,27.733,178,833.4683333333332,0,2024,96.19511,163.97
11,13.381333333333332,174,26.959000000000003,0,2024,-6.26532,19.659
19,19.27333333333333,176,519.6333333333333,1,2024,126.9252,164.39
24,22.636,123,824.7613333333334,0,2024,103.5045,198.9
47,2.951666666666666,116,-1.735,1,2024,-37.95952,4.0098
4,15.373333333333337,186,-0.9576666666666666,1,2023,-27.270809999999997,17.268
6,16.430000000000003,174,-0.038,1,2023,-10.46629,-25.126
5,13.786666666666669,185,-2.015,1,2023,-52.4916,5.998
25,22.810666666666663,123,755.9483333333334,0,2024,88.43418,149.24
10,5.079666666666666,51,-1.265666666666667,0,2023,-16.121489999999998,13.194
3,16.743333333333332,142,-1.9733333333333336,1,2023,-32.732279999999996,5.8305
24,2.495,70,240.49166666666667,0,2023,58.48846,73.421
15,12.363333333333337,132,242.30000000000004,1,2023,12.69866,65.563
14,9.174333333333331,118,306.07099999999997,0,2024,30.24366,38.084
33,19.231,140,521.6043333333333,0,2024,58.20816,88.35700000000001
0,5.552333333333333,144,-2.2096666666666667,1,2023,-47.39161,11.76
22,20.839333333333332,155,894.5386666666667,0,2023,127.7719,161.91
36,15.201666666666666,120,156.09233333333333,0,2023,-18.69847,46.457
21,15.938,126,540.5889999999999,0,2023,43.62868,92.204
32,23.213333333333335,97,242.23333333333332,1,2024,49.28413,33.213
26,24.706666666666663,134,898.71,0,2024,100.3052,203.28
6,4.263999999999999,111,-0.4633333333333334,0,2024,-10.28645,18.294
13,13.086666666666668,154,48.07,1,2024,2.08278,18.083
15,13.116666666666667,155,495.1333333333334,1,2023,92.5454,57.958
38,14.346666666666666,129,47.61333333333334,1,2024,-25.39248,7.8261
30,25.222333333333335,159,670.3686666666666,0,2023,70.0133,151.42
10,11.95,202,9.268,1,2023,-59.43915,50.265
14,9.433333333333332,147,389.0,1,2023,151.4467,73.775
13,9.283333333333331,125,72.08666666666667,1,2024,2.09721,13.406
36,15.883333333333336,159,116.76666666666668,1,2024,1.3480299999999998,36.829
5,12.8,150,-1.0599999999999998,1,2024,-17.66485,4.7009
15,14.706666666666663,136,486.06666666666666,1,2024,146.982,99.511
39,12.266666666666666,137,1.8783333333333332,1,2024,-54.97971999999999,46.931
6,6.984000000000001,164,-2.5253333333333337,1,2024,-25.52101,0.2892099999999999
17,8.492333333333333,76,280.642,0,2023,32.98038,38.359
10,0.9116666666666666,115,7.768666666666667,1,2024,-16.850479999999997,16.488
28,22.432666666666663,187,784.7689999999999,0,2023,99.26694,174.91
27,30.443,189,860.7416666666668,0,2023,61.47843,263.11
23,26.915999999999997,177,570.0496666666667,0,2023,82.4666,200.65
21,15.051333333333334,105,325.448,0,2024,30.65583,111.06
10,14.228333333333332,185,36.69733333333334,0,2023,-15.8056,21.475
30,10.703333333333331,136,526.2333333333333,1,2023,196.8829,98.015
30,18.833333333333332,174,350.06666666666666,1,2024,60.78021999999999,89.74600000000001
20,14.024333333333333,131,342.73033333333336,0,2023,18.34274,46.593999999999994
19,7.953666666666666,52,21.515666666666664,0,2023,-4.10832,-4.282
23,15.683333333333332,139,328.70000000000005,1,2024,105.1498,65.374
37,22.090333333333337,121,69.34333333333333,0,2024,-25.65385,18.627
20,12.175,138,748.0393333333333,0,2023,133.497,125.86
20,22.69,176,778.7666666666668,1,2023,159.8089,119.07
29,14.23,126,708.7666666666665,1,2024,290.8793,70.343
18,23.743333333333336,177,673.0000000000001,1,2023,110.8323,204.79
28,23.970333333333333,98,600.2123333333333,0,2024,39.9456,185.17
18,14.550333333333333,125,354.4213333333333,0,2024,42.32543,86.88600000000001
0,12.3,148,-2.765,1,2023,-66.77682,11.554
15,14.097333333333331,161,517.168,0,2024,74.45553000000001,98.6
21,15.606,128,326.413,0,2024,47.1372,72.46600000000001
2,1.0763333333333334,114,-2.491,1,2024,-5.78345,0.6551100000000001
6,14.046666666666669,123,-4.47,0,2024,-37.62998,7.6764
40,13.386666666666668,149,3.0933333333333333,1,2024,-23.64128,10.376
41,14.426666666666668,129,-2.123,1,2023,-50.04182,15.979
42,17.706666666666667,122,-2.3713333333333337,1,2024,-58.6926,29.632
25,25.433333333333337,178,807.5333333333333,1,2024,177.4944,236.71
14,19.019666666666662,177,399.06033333333335,0,2024,47.06824,51.42100000000001
46,18.709999999999997,141,-0.9883333333333332,1,2023,-43.85136,2.4271
22,19.37666666666667,193,459.8666666666666,1,2023,107.3274,160.66
28,25.606666666666666,180,860.964,0,2024,127.7451,250.14
26,18.873333333333335,177,392.5,1,2023,-24.91183,212.08
17,18.877333333333336,138,616.0293333333333,0,2024,79.00766,136.44
13,10.093,122,19.660666666666668,0,2023,-6.875889999999999,12.517
44,10.866666666666667,131,-1.189,1,2023,-45.50581,8.261
