30min,airTemperature,day,incomingShortwaveRadiation,location,month,soilHeatflux,waterPressureDeficit,year,H_orig,LE_orig
44,12.352,6,-1.759,0,5,-2.010666666666667,1.7829983299734309,2023,-15.4854,11.945
16,20.356,29,271.3066666666667,0,6,5.924333333333333,7.317149351469869,2023,26.93585,70.402
0,10.256666666666666,30,-2.3893333333333335,1,5,-33.591933681096435,4.378783252949484,2023,-44.43399,11.054
22,12.709333333333332,30,846.7103333333333,0,4,21.296,6.061121954309922,2023,144.8037,191.79
8,1.717666666666667,18,-1.1740000000000002,1,4,13.641597609032187,0.2720580083188197,2024,-19.04575,-6.5704
15,19.31,22,389.8666666666666,1,6,-21.60598971819365,4.462207910636984,2023,55.68877,81.836
36,17.988,4,125.08133333333336,0,5,12.652333333333331,10.59100080778211,2023,-26.7017,39.766
23,12.565333333333331,17,775.1863333333334,0,5,35.24066666666667,7.320743278146785,2023,139.0241,157.86
18,10.57,11,596.7333333333333,1,4,9.304961756637775,6.25872020135349,2024,176.9505,46.398999999999994
44,13.086666666666668,14,-1.5863333333333334,1,6,-3.525777281611423,2.549113612007602,2024,-26.449679999999997,0.26244
7,7.872666666666667,27,-2.109666666666667,1,5,-32.56825973343395,2.253637880522827,2023,-73.57757,14.64
27,13.583333333333334,30,218.5,1,6,-25.942529021715416,0.675162523563376,2023,86.35848,76.685
28,23.16,1,650.8000000000001,1,5,-20.573749257793647,14.992591493077768,2024,241.9704,150.98
14,17.326333333333334,29,396.1893333333333,0,6,-5.668666666666667,5.539922984836096,2024,54.9029,62.908
35,21.204666666666668,29,68.03066666666668,0,6,9.166333333333332,6.084519067916791,2023,8.865310000000001,53.597
23,7.283333333333334,26,402.4463333333333,0,4,1.7003333333333333,4.389285441577818,2023,81.4724,104.0
18,26.496666666666663,9,620.3000000000001,1,7,-35.37384710448389,19.68551538387765,2023,102.6623,141.1
23,22.40433333333333,18,908.3673333333332,0,7,99.83,15.17668360863197,2023,158.0472,229.46
0,17.666666666666668,17,-2.427,1,7,-42.75398195195678,10.435815594781936,2023,-56.08085,8.9216
11,12.21,28,146.96666666666667,1,5,-31.328504179118127,6.340520112120691,2023,-21.69477,28.622
38,15.97,9,26.94666666666667,1,5,-8.352151021047455,9.446355562722962,2024,-21.74647,6.2099
23,18.696666666666665,21,184.0333333333333,1,6,-9.846537446226504,1.3245318763333955,2024,16.52525,39.452
19,12.773333333333332,20,307.09999999999997,1,7,-47.543380831646395,0.6797451695985597,2023,73.30925,142.86
44,18.796666666666667,16,-2.919666666666666,1,7,-43.77063650382374,11.934712911829005,2023,-67.87623,9.5074
12,10.28,12,186.4333333333333,1,5,-1.5492880975594847,2.6544261778474905,2024,33.644290000000005,12.093
19,24.0,8,520.8666666666667,1,7,-42.16775385567416,15.90181667546818,2023,97.76581,118.61
35,17.05633333333334,12,67.74799999999999,0,4,12.069333333333333,5.99982061433697,2024,-17.18368,36.257
23,14.336666666666666,12,660.6666666666666,1,4,-7.477611226838537,5.16771629812121,2024,307.2777,59.226000000000006
5,6.937333333333334,28,-2.5336666666666665,0,4,-7.875,3.920111510041038,2023,-25.23771,14.406
11,13.363,2,68.54433333333333,0,5,-14.541333333333334,3.1727846595091656,2024,-39.52103,18.541
5,13.47,31,0.7396666666666666,1,7,-41.172591680624514,1.7631218036495948,2023,-102.8447,94.056
15,11.25,14,126.03333333333332,1,4,-3.005910144170367,3.344481899046878,2024,46.397459999999995,13.478
19,12.583333333333334,19,222.0,1,5,-0.3379698551097618,1.1140023004119577,2024,26.2686,57.983999999999995
25,9.62,23,161.1,1,5,-27.205513710571054,0.4234346317818236,2023,16.8567,85.50200000000001
21,15.885333333333334,30,860.609,0,5,30.158,6.943351543977583,2023,179.4065,147.79
26,25.155,1,814.7326666666668,0,5,82.04033333333334,18.094241280319498,2024,68.35916999999999,174.13
22,19.236666666666665,24,564.1333333333333,1,5,-4.330379117007326,8.444482155772812,2024,161.9718,110.05
26,20.773666666666667,23,351.8243333333333,0,5,49.90433333333334,11.675567810067443,2024,35.81694,123.01
21,21.340000000000003,24,742.599,0,5,60.52733333333333,9.729865062210065,2024,86.15879,132.7
37,17.639666666666667,29,111.342,0,5,6.677333333333333,10.542811406629266,2023,-9.29619,36.787
11,10.156666666666666,6,26.75333333333333,1,5,0.6416230386972165,3.597503219038412,2024,-10.99593,6.2571
23,17.21366666666667,8,870.8246666666665,0,5,42.419,7.558946774293274,2023,140.05700000000002,168.56
22,16.463333333333335,14,539.5,1,6,-22.447738294413742,9.171324302116052,2023,129.1227,88.67299999999999
45,18.32,29,-0.7963333333333334,1,6,-28.19807074903685,5.336979151031551,2023,-28.01715,13.809
45,14.149333333333333,18,-4.521999999999999,0,7,-35.736999999999995,4.209931501271333,2023,-15.01576,5.843
13,5.6930000000000005,16,157.56233333333333,0,4,-15.653666666666666,2.22678614405679,2024,11.18555,37.395
4,14.379666666666663,1,-0.473,0,6,-7.608666666666667,1.0053051107990054,2024,-2.94433,3.7232
22,13.90933333333333,25,922.9533333333334,0,5,22.266,4.467959792040798,2023,181.3612,141.4
10,14.228333333333332,4,36.69733333333334,0,7,-10.972,4.494766199317663,2023,-15.8056,21.475
43,15.256666666666668,30,-0.6883333333333334,1,6,-2.5079277933754467,1.522151378677167,2024,-14.293820000000002,3.7175
9,8.022,19,11.84066666666667,1,5,-28.445631089412533,3.820340819183848,2023,-34.41768,4.7353
7,14.891666666666666,15,-0.985,0,6,-8.208,2.391934005581396,2024,-13.5271,5.6594
13,12.536666666666669,29,187.76666666666665,1,5,1.4576738873333392,3.3540841971484365,2024,11.60947,46.032
40,24.436000000000003,29,10.600333333333332,0,6,-0.7493333333333334,9.724155883027397,2024,-24.30084,13.291
24,14.416666666666666,5,381.6666666666667,1,4,-9.27354278442148,4.127682530349926,2024,49.2633,66.542
8,9.963333333333331,12,-1.1886666666666663,1,5,-3.2816827276123632,2.7879531758423415,2024,-34.85176,2.8652
46,11.576666666666666,6,-2.084333333333334,0,5,-2.4170000000000003,1.5851830749328355,2023,-8.67423,8.1778
36,12.472333333333331,12,71.37766666666667,0,6,-3.4776666666666665,3.6416153119355457,2024,-0.77998,19.469
16,14.379,28,342.68700000000007,0,5,11.355000000000002,3.718008130009872,2024,52.67744,110.51
36,19.579333333333334,6,221.823,0,6,8.471666666666666,12.364924342154664,2024,-9.3881,57.208
38,18.573,5,59.10066666666666,0,7,-5.834666666666667,10.578491015738562,2023,-24.37453,52.108
36,8.471333333333334,18,55.89333333333334,0,4,2.427,3.857076638850791,2024,-18.82191,36.475
13,14.473333333333334,31,131.13333333333333,1,7,-40.76481544033902,2.69623425754812,2023,-29.46705,64.905
47,10.433666666666667,15,-2.818333333333334,0,5,-7.940666666666668,0.940441335511398,2023,-11.48641,1.25
4,13.153333333333334,15,-1.280333333333333,1,6,-2.0048841532762744,1.9340768588304955,2024,-10.76251,0.8046800000000001
40,12.02,17,14.314999999999998,1,7,-46.87559748730672,1.8421914029052875,2023,-67.72121,68.242
28,16.349999999999998,14,435.0333333333333,1,5,-27.18148856207507,9.688826784754776,2023,146.7267,53.346
29,12.436333333333332,2,360.0796666666667,0,4,23.863333333333333,5.108137123829502,2024,41.120090000000005,78.539
12,16.783333333333335,21,84.71666666666668,1,6,-5.566451566829688,3.0946459896323653,2024,-4.24927,5.332
26,11.043333333333337,12,661.6333333333333,1,6,4.063876519785435,4.1745391809782255,2024,178.8477,152.34
12,4.042,20,48.37633333333333,0,4,-12.818333333333332,0.9042891564043868,2024,-4.3377099999999995,16.128
40,8.255,20,-1.1369999999999998,0,3,-0.8370000000000001,2.7276965738837387,2023,-18.63525,22.706999999999997
44,10.031666666666666,9,-3.103,0,4,-14.070333333333332,4.337488050868198,2024,-32.86432,16.498
27,21.823333333333338,17,762.5,1,6,-33.140738497746014,14.796686909640338,2023,239.3504,151.29
23,17.043333333333333,6,786.7629999999999,0,5,39.129333333333335,7.068581428397799,2023,86.30497,169.04
23,17.276666666666667,8,472.3,1,6,-32.54466877436873,3.5155331949202413,2023,86.30921,172.79
22,18.381666666666664,31,334.55833333333334,0,7,17.790666666666667,4.37357784696276,2023,34.65976,101.22
41,19.049000000000003,14,-5.500333333333334,0,5,-14.378666666666666,11.767423035994254,2024,-58.812059999999995,30.276999999999997
45,17.673,1,-4.429000000000001,0,5,-11.932333333333334,8.243578172906705,2024,-53.188280000000006,23.979
25,22.301999999999996,13,638.9063333333335,0,7,61.296666666666674,13.71529831074119,2023,86.53493,164.34
38,16.206666666666667,27,32.74,1,6,-25.521075814364472,7.205579949288442,2023,-16.591620000000002,5.8286
33,21.596,13,275.69233333333335,0,4,27.988333333333333,11.75685674221345,2024,-29.658620000000003,96.374
13,11.733,3,334.98466666666667,0,6,-15.541,6.927848918319818,2023,39.97126,48.268
17,18.082666666666665,17,274.2303333333333,0,6,14.193333333333332,5.576304193357865,2024,35.60929,74.59100000000001
38,11.656666666666666,11,16.66,1,5,-32.346099474751384,0.8328848862509055,2023,-22.62062,59.794
30,16.14,30,678.3333333333334,1,5,-33.77161574048037,8.536489251111348,2023,259.188,93.28
15,-0.0296666666666666,22,284.1333333333333,1,4,15.217106917837263,0.5342929000989587,2024,60.36666999999999,41.863
20,2.627,28,426.3913333333333,0,2,-5.270666666666666,3.5249500541838534,2023,98.95907,50.248999999999995
16,18.246333333333332,17,560.555,0,6,1.5893333333333333,6.358948388803912,2023,59.818169999999995,140.1
15,17.18433333333333,7,476.02566666666667,0,7,10.051333333333334,5.897014245512372,2023,82.9287,121.19
5,3.393666666666667,26,-0.956,1,4,9.714669751816132,2.099114393691816,2024,-32.238929999999996,5.7779
30,20.105,15,702.8540000000002,0,6,25.701333333333334,13.849967916338072,2024,76.20057,188.92
23,15.423666666666668,14,479.2480000000001,0,4,16.593333333333334,7.962193282661365,2024,39.33996,143.66
0,12.526666666666666,12,-2.353666666666667,1,5,-7.145292317719033,4.558673994776306,2024,-40.927859999999995,27.597
21,14.012,3,347.55833333333334,0,6,13.199,4.912275591685333,2024,60.24737,92.474
27,22.119,4,862.6186666666666,0,6,48.18033333333333,18.001626150408434,2023,120.9282,163.87
31,7.973666666666667,21,433.01933333333335,0,4,17.545666666666666,5.88265660505763,2024,60.99803000000001,87.20299999999999
18,3.3843333333333336,16,286.92466666666667,0,3,-13.419333333333334,2.4324847652851957,2023,43.73355,50.396
42,13.199999999999998,14,-1.728666666666667,1,6,-4.089771014066021,2.8112077138153,2024,-24.33344,0.13518
28,15.476666666666668,10,122.14,0,6,2.671666666666667,7.250351517277036,2024,-9.78349,36.701
37,16.080000000000002,9,133.66666666666666,1,6,-4.854904549642035,10.220723290094256,2024,7.93865,37.456
7,11.537666666666668,18,-1.4226666666666663,0,3,2.0050000000000003,5.608855723061245,2023,-20.74892,10.995
20,15.516666666666667,23,642.7666666666668,1,5,-0.5371362898446334,5.29011903932571,2024,198.2216,110.59
20,15.32,18,556.1,1,5,-1.9674027104665264,5.2307113646901,2024,211.1658,86.742
30,13.326333333333332,24,258.97133333333335,0,5,23.792666666666666,5.859409181473126,2023,32.77576,61.678
14,-0.6456666666666667,22,158.36666666666667,1,4,15.180364338700905,0.4097661332703195,2024,35.586220000000004,63.607
33,16.994333333333334,6,101.03566666666666,0,5,14.290666666666668,6.881046156645958,2024,-2.117,30.373
10,18.84,20,2.542666666666667,1,6,-16.676058192783692,6.340894553506258,2023,-38.1237,43.084
11,15.531666666666666,31,5.515666666666667,0,7,-14.302333333333335,2.035496290179335,2023,-11.89639,22.878
11,15.97,29,170.33333333333334,1,6,-0.3115505288937059,6.8860490845247035,2024,-7.84117,57.793
25,10.196666666666664,24,212.4666666666667,1,5,-30.91103104154812,4.875702704653866,2023,47.99924,63.394
44,14.874333333333333,11,-4.744,0,5,-13.507333333333332,5.243038355401092,2024,-50.7538,15.244000000000002
32,16.725666666666665,18,174.51166666666666,0,3,28.19633333333333,8.916354740152201,2023,-5.67238,57.315
10,9.816666666666665,29,9.797,1,4,-2.475287242857239,3.6847536106657017,2024,-22.21953,5.1559
17,12.824666666666667,11,161.60933333333332,0,5,4.555333333333333,0.208713280332752,2023,11.71093,108.99
17,18.97,19,529.2333333333333,1,7,-47.507487838712635,9.604252335307011,2023,112.6959,108.09
21,4.948666666666667,18,439.8,1,4,10.98130350302863,0.6349317732318411,2024,81.26238000000001,101.92
15,11.927,3,158.10133333333332,0,6,-3.185666666666666,3.5536535821417647,2024,14.27229,18.968
3,10.97,12,-0.3406666666666667,1,4,0.3815084098488093,2.238669720893419,2024,-11.88784,-3.5109
10,23.116666666666664,9,87.03333333333335,1,7,-32.908085327822725,16.579091336451825,2023,-7.81248,7.0575
0,15.863333333333337,18,-1.872,1,6,-6.358895403544523,3.465950668759394,2024,-40.96125,24.149
14,9.103333333333332,30,391.0,1,5,-30.720928435828565,2.184712203656325,2023,77.01459,13.205
40,11.156666666666666,5,-1.7056666666666669,1,5,-3.995612443933561,4.410200489997186,2024,-35.46074,3.4094
16,12.78133333333333,4,151.24033333333333,0,5,3.6786666666666665,3.183862691104288,2024,11.67557,32.224000000000004
36,19.31266666666667,5,283.4703333333333,0,7,-2.304,11.706899446433212,2023,9.22024,79.695
13,10.409999999999998,5,98.23333333333332,1,5,-0.28309733695536,0.9856241763359676,2024,-35.253190000000004,96.262
10,13.296666666666669,17,40.03666666666667,1,6,-2.6043929256448175,3.1287429637884134,2024,-13.06953,7.9461
20,15.779000000000002,1,687.6343333333334,0,5,13.408333333333331,9.233480856141169,2023,107.2847,194.15
40,7.012666666666667,17,-0.2709999999999999,1,5,-30.090557747429948,3.967006025933419,2023,-55.479969999999994,5.1088
26,9.05,17,665.9,1,5,-29.462575100899837,5.485369482613646,2023,256.6862,49.597
17,15.203333333333331,9,216.5666666666667,1,4,-8.298542940436455,5.485785552885094,2024,49.68065,-23.898000000000003
28,8.804,23,312.6836666666666,0,4,15.293,6.749088512032099,2024,49.88994,77.46
21,13.316666666666668,19,677.2666666666668,1,5,-29.864127959345947,7.674367260982703,2023,287.9172,104.72
9,2.795666666666667,24,-1.3866666666666667,0,4,-12.320666666666668,0.5131345816428423,2024,-7.44873,4.2631
18,22.25233333333333,21,524.3393333333333,0,6,11.954666666666666,6.070051871263654,2023,68.20169,158.33
22,20.569000000000003,27,565.4233333333333,0,5,34.601,9.422664095946208,2024,55.600019999999994,132.32
2,12.315333333333337,5,-4.683666666666666,0,5,-9.636333333333337,1.9433113722166355,2024,-23.31055,24.926
23,17.36,6,725.9666666666667,1,7,-41.58195994882229,9.184713389561134,2023,291.5319,182.01
12,17.761666666666667,25,216.21,0,6,-11.006,3.3711153304265693,2023,28.4303,49.578
15,2.24,21,309.03333333333336,1,4,12.308500556960244,1.0938708238279269,2024,53.051480000000005,59.222
9,11.716666666666669,21,2.156333333333333,1,7,-49.18700492137188,2.4304883583269223,2023,-53.536640000000006,26.176
14,12.32,21,144.33333333333334,1,7,-47.96678789143521,2.31884406213182,2023,-17.48836,46.729
27,22.13333333333333,28,856.3333333333334,1,6,-12.097488138313516,16.927358056044408,2024,238.643,311.09
9,10.64,31,20.793333333333333,1,5,1.8144167234987136,0.3849556041239026,2024,-2.86553,-2.909
15,15.876666666666669,30,374.3333333333333,1,7,-43.422778404967936,3.9621438529570874,2023,80.13824,73.539
46,7.713333333333334,30,-5.228000000000001,0,4,-11.681,4.2606513195712665,2023,-54.95233,19.754
12,6.9446666666666665,11,84.98666666666666,1,4,11.030654733430142,3.7716821262016578,2024,-31.88147,5.6035
47,7.821333333333333,10,-0.6993333333333333,1,6,4.162197300792853,2.2627247871298177,2024,-19.29413,8.1116
21,28.498666666666665,26,868.407,0,6,33.17933333333334,21.183202700825113,2023,119.062,235.57
5,14.02,16,-2.223666666666667,1,5,-5.336580190354286,6.587621153201866,2024,-54.49398000000001,14.608
0,11.86,19,-0.4586666666666667,1,5,-1.747058595958095,1.7578944373143148,2024,-22.63792,10.056
13,16.363333333333333,14,292.31466666666665,0,5,-10.715333333333334,7.239839967404045,2024,21.09955,49.17
22,13.03,26,522.4333333333333,1,7,-40.57912709383103,4.596968181230713,2023,84.36221,185.23
24,18.631333333333338,31,245.54166666666663,0,7,29.92533333333333,4.866508313828707,2023,21.10389,110.85
20,18.680000000000003,21,33.39666666666667,1,6,-8.605311731304907,2.279560088865221,2024,-26.44237,85.59100000000001
14,14.25,25,130.04333333333332,0,7,-6.350333333333334,1.2997994748238888,2023,11.18732,37.663
33,19.69333333333333,11,431.43333333333334,1,5,-11.851439386087591,11.28510702292544,2024,133.0291,96.442
15,11.223333333333334,29,273.1333333333333,1,4,-1.497683722667986,4.54050023479976,2024,67.04120999999999,43.455
15,13.116666666666667,4,495.1333333333334,1,6,-31.939046883517097,8.502654193742195,2023,92.5454,57.958
12,10.353333333333332,5,47.93000000000001,1,5,-0.2516471576638813,0.6965586114100866,2024,-27.99823,82.818
38,0.212,15,-5.446666666666666,0,3,-9.069,0.9010946171797009,2023,-9.87023,1.8396
37,22.92,11,162.4333333333333,1,6,-19.34986907163137,18.046515384032684,2023,15.65457,53.528
21,19.843333333333337,24,822.3333333333334,1,6,-24.284649045683587,8.935891271972222,2023,227.4457,196.81
21,27.298333333333336,11,818.494,0,7,104.71733333333331,18.667059810048,2023,89.56541999999999,293.61
31,14.876333333333331,11,148.885,0,5,15.937666666666663,1.83440779308172,2023,13.65443,54.925
17,19.125333333333337,2,565.6256666666667,0,5,24.126333333333335,8.155707248936984,2024,71.68078,99.044
39,17.326666666666668,31,2.232,1,7,-41.777128097899386,4.955827954325745,2023,-31.36412,13.095999999999998
27,8.751,2,539.121,0,3,20.374333333333336,5.793096514744167,2023,102.04,52.303999999999995
20,16.798,19,877.2533333333334,0,5,23.725333333333335,9.830154586990025,2023,142.8342,179.86
8,6.36,10,-1.57,1,4,7.544898180233456,1.9918507566173265,2024,-32.34179,3.0737
37,23.011666666666667,28,98.83433333333332,0,7,8.906666666666666,10.378340472096514,2023,-13.83673,27.046999999999997
38,10.806666666666668,24,76.11666666666666,1,5,-32.55776682219328,3.8389535082743502,2023,-5.2229,6.995
31,25.279666666666667,1,569.2783333333333,0,5,56.08033333333333,18.53800013450017,2024,28.50491,139.57
2,12.396666666666668,6,-2.1679999999999997,1,7,-40.982344345094695,3.259439168760963,2023,-47.88115,2.1475
7,13.856666666666667,1,-0.3563333333333333,1,7,-23.892648354711778,5.542137341877144,2023,-37.65951,5.2784
32,28.736,20,587.8976666666667,0,6,35.70766666666666,18.74770389076767,2023,86.45407,148.97
3,10.268,7,-1.364,0,5,-5.4926666666666675,1.1051437061483274,2023,-8.00198,9.0929
30,18.688333333333336,28,555.4556666666667,0,5,33.33166666666667,11.87212494909164,2024,66.30688,169.67
35,17.522000000000002,26,297.1223333333333,0,5,15.659333333333334,11.478650476839986,2023,23.77986,60.358
40,19.756666666666668,17,12.544666666666666,1,6,-33.76068863980902,10.32216354691348,2023,-31.13203,12.535
28,29.729333333333333,26,731.759,0,6,93.76733333333334,21.574775791402914,2024,71.10226,179.3
41,8.603333333333332,9,-1.2586666666666668,1,4,0.1763746924491827,3.407946900233944,2024,-31.29687,19.457
32,25.61833333333333,24,372.70266666666663,0,6,55.95766666666666,18.89227892440272,2024,32.14327,93.466
30,21.777,17,727.462,0,5,47.327666666666666,14.430955153449665,2024,112.4583,155.91
45,11.913333333333332,19,-0.5653333333333334,1,5,-3.168949565650885,0.8657584294291993,2024,-17.31438,8.9266
24,30.07133333333333,8,910.629,0,7,91.45433333333334,29.975651983036713,2023,77.689,306.33
1,14.256666666666666,17,-1.299,1,6,-4.67601391026472,4.677632470528696,2024,-25.70759,4.7823
18,22.342,7,702.4876666666668,0,7,56.341,12.37664513284018,2023,101.9929,149.87
12,11.74,11,91.12666666666668,1,5,-3.241414745737985,3.3324736160483095,2024,-10.67751,6.4655
10,5.079666666666666,20,-1.265666666666667,0,2,-4.9976666666666665,1.1672030265964723,2023,-16.121489999999998,13.194
39,18.366666666666664,2,2.2953333333333332,1,5,-16.21666906620314,8.222495462229057,2024,-98.10246,47.588
24,2.495,11,240.49166666666667,0,3,1.8333333333333333,2.2119980888767,2023,58.48846,73.421
5,12.916666666666666,13,-2.611,1,5,-24.726002601939314,6.688588459535765,2023,-33.22005,4.0355
2,3.9713333333333334,26,-1.8389999999999995,0,4,-18.469,1.2715037524093091,2024,-26.2513,14.523
42,14.703333333333331,19,-2.3929999999999993,1,6,-3.1294295894781397,4.796899152737009,2024,-21.54243,6.3327
35,16.242666666666665,25,299.295,0,5,17.801,7.562263416644488,2023,27.12475,46.91
17,16.55666666666667,6,411.6,1,6,-33.991822146725006,8.414633150301094,2023,147.809,80.45
36,15.201666666666666,30,156.09233333333333,0,4,14.274,11.265388045921595,2023,-18.69847,46.457
21,15.938,6,540.5889999999999,0,5,30.11666666666667,5.202410808224684,2023,43.62868,92.204
5,13.073333333333332,13,-2.3353333333333333,1,5,-4.408926206638864,4.595455042411192,2024,-45.3047,2.5321
34,7.311,18,148.83333333333334,1,4,0.5367969202495055,3.7622893360334393,2024,65.43415,50.435
5,9.28,3,-0.3486666666666667,1,6,2.504576069841629,1.077552491480212,2024,-6.96053,6.5383
6,16.036666666666665,6,-2.9233333333333333,1,6,-34.40379555150673,10.646969654991995,2023,-62.73788,6.8927
14,23.820666666666668,27,367.63966666666664,0,6,11.713,7.593924867354463,2024,39.83852,83.969
24,23.313333333333333,10,891.3333333333334,1,6,-29.63907310445908,14.05852681418878,2023,301.2912,220.87
15,10.03,26,52.10666666666666,1,7,-39.5595779457598,1.8560172772629,2023,-13.62515,48.005
45,16.849999999999998,28,-2.6316666666666664,1,5,-35.84204804053477,10.895148194831492,2023,-41.95962,1.5299
36,12.63,5,117.76666666666668,1,5,-5.22249664421884,5.580766504620357,2024,2.75563,19.079
16,16.507,12,532.1303333333333,0,5,9.288333333333332,5.999617412447666,2024,92.59911,91.229
31,25.206333333333333,13,579.3463333333333,0,5,65.31166666666667,19.269151488934508,2024,35.97885,146.27
37,12.496666666666664,4,54.04333333333333,1,5,-4.677587246111988,4.577748297125783,2024,-4.56381,6.3988
3,12.695,18,-3.0866666666666664,0,5,-19.558999999999997,2.5291164120840826,2024,-15.49889,5.0218
24,17.142,9,102.05766666666666,0,4,18.44333333333333,5.889844658327863,2024,-9.72755,50.086000000000006
17,8.492333333333333,17,280.642,0,3,-4.383666666666667,5.3816098506893,2023,32.98038,38.359
35,3.523666666666667,22,119.0166666666667,1,4,3.586131958514571,3.2153026502556328,2024,101.4956,38.414
7,17.986666666666665,11,-1.9103333333333337,1,7,-23.451294798456058,7.080500420243407,2023,-18.9313,1.4657
26,19.24,13,532.7666666666667,1,7,-30.435593614986455,10.592422426610948,2023,123.1295,174.29
1,17.343333333333334,30,-1.3256666666666668,1,6,-27.78508423558365,3.351884538965418,2023,-26.87664,7.5224
42,18.161,13,-4.578,0,4,0.0696666666666666,8.242116546230054,2024,-49.80592,14.855
23,25.871999999999996,7,906.574,0,7,92.06266666666666,20.528276221051563,2023,108.4546,250.95
33,9.56,17,391.5666666666666,1,5,-30.69856768015009,5.877135988238646,2023,99.07102,39.955
18,28.449333333333332,27,658.341,0,6,71.19566666666667,17.146273979137987,2024,75.71119,126.26
39,11.696666666666667,11,3.689666666666667,1,5,-32.346027109846254,0.9498030332573606,2023,-67.79665,62.137
19,7.953666666666666,21,21.515666666666664,0,2,2.1813333333333333,0.5613768182780863,2023,-4.10832,-4.282
19,13.456666666666669,20,379.3,1,5,-0.5135530557946205,0.8395878007072834,2024,43.92218,85.04799999999999
31,22.72,1,565.7666666666668,1,5,-21.87155945270953,15.35493357485482,2024,169.3734,158.31
17,11.533333333333331,19,629.5666666666667,1,5,-29.052845008176465,5.585321975423685,2023,255.8638,59.368
47,16.819999999999997,28,-0.5136666666666667,1,6,-27.58651493596641,6.000979823270365,2023,-2.0942,-0.025929
20,12.01,7,241.9333333333333,1,5,-0.7951725458615031,3.2378693175253943,2024,61.0914,34.939
39,17.793333333333333,29,10.313333333333333,1,6,-29.83424125353623,4.193233578869311,2023,-8.160219999999999,16.717
9,5.192666666666667,15,-0.1306666666666666,1,4,5.682803578576133,0.4895491343379685,2024,-46.219640000000005,39.236999999999995
35,19.563333333333333,29,300.3326666666667,0,5,16.814,11.91042687921011,2023,13.26208,52.957
38,17.97666666666667,22,75.02333333333333,1,6,-8.867832319426148,6.973526049752342,2024,-30.04778,54.199
46,14.753333333333336,16,-1.8103333333333336,1,6,-5.956612208986945,5.778365368788627,2024,-40.02575,1.8233
13,13.143333333333336,17,264.26666666666665,1,5,0.309717889501723,4.113913278119856,2024,18.64962,91.359
40,17.20033333333333,8,9.469,0,6,-11.764333333333331,8.98981008851322,2024,-24.87915,20.225
35,19.109333333333332,29,150.64333333333337,0,5,20.81266666666667,7.3530865883924115,2024,-4.61905,52.052
12,9.993333333333332,10,19.866666666666667,1,5,-29.26342688204165,0.9707864225236432,2023,-4.03114,-19.069000000000003
37,19.467666666666663,12,114.726,0,5,3.980333333333333,11.028766436521508,2024,-30.52923,33.304
32,30.655666666666665,26,573.4946666666666,0,6,69.067,24.00862242533157,2024,45.91346,110.77
25,26.203000000000003,25,916.6086666666666,0,6,106.45633333333332,18.67856548340216,2024,116.694,207.6
39,11.318666666666669,23,15.044000000000002,0,5,-4.398333333333333,4.016277375939698,2023,-36.46305,6.1033
1,17.756666666666664,17,-1.4813333333333334,1,7,-42.34743591505816,10.576628015563564,2023,-43.07208,6.5195
30,25.363,28,754.9236666666667,0,6,58.60066666666666,20.05853753562076,2024,94.36736,182.6
4,16.64333333333333,30,-0.7080000000000001,1,6,-27.16983781235264,2.0996340336093375,2023,-10.37419,0.57313
26,13.656666666666666,18,309.3,1,5,-4.866487045658853,2.7448929750621147,2024,23.87214,78.959
13,10.093,2,19.660666666666668,0,5,-1.4106666666666667,1.2123844296969093,2023,-6.875889999999999,12.517
27,19.508000000000003,12,359.1653333333333,0,5,35.15166666666667,12.335605491785262,2023,9.66105,115.28
14,19.019666666666662,25,399.06033333333335,0,6,1.263,5.7665576974817405,2024,47.06824,51.42100000000001
4,15.53,8,0.4523333333333334,1,6,-31.72723480626494,4.096002747907075,2023,-72.38228000000001,56.695
6,14.118,8,-1.471666666666667,0,4,-1.494,2.6045969504037494,2024,-13.78063,8.1177
7,17.56,21,0.2016666666666667,1,6,-5.366595076593971,3.210414638508336,2024,-3.2983,0.79865
43,10.976666666666668,11,-1.7636666666666667,1,5,-31.11473824942812,0.9973500516699492,2023,-44.56701,18.682
20,20.223333333333333,23,458.96666666666664,1,7,-46.50168802261202,11.65060788740288,2023,63.34253,223.44
18,19.036666666666665,23,569.1426666666666,0,5,43.03066666666666,8.121101635452211,2024,64.673,137.78
14,11.723,4,408.104,0,6,-12.208333333333334,4.66518379350736,2023,71.92699,65.33800000000001
18,13.073333333333332,14,646.3333333333334,1,5,-23.281454366166884,4.269935271151631,2023,222.6944,94.618
20,19.52866666666667,7,396.33666666666664,0,4,33.78933333333333,10.20603341771404,2024,21.64308,76.914
33,22.086666666666662,13,392.3333333333333,1,6,-24.697201369706207,17.52091329933416,2023,84.0722,116.18
20,3.0253333333333337,24,96.33766666666666,0,2,-6.712,1.1037077986757593,2023,7.07947,41.222
25,14.71,12,255.1,1,4,-10.964451628532672,5.327526862139848,2024,154.2823,28.711
31,19.43433333333333,27,428.7630000000001,0,4,50.02466666666667,12.55118960740218,2024,42.409290000000006,106.59
43,11.3,6,-0.4366666666666667,1,5,-4.631913893090916,1.6938912305399487,2024,-40.51651,24.688
37,8.421,18,47.03033333333334,0,4,-1.1946666666666668,3.6258424146042687,2024,-10.33194,20.659
0,14.576666666666666,17,-0.8036666666666666,1,6,-27.8135236432912,4.461997113665641,2023,-36.05962,23.54
