30min,airPressure,airTemperature,day,day_of_year,incomingShortwaveRadiation,location,month,relativeHumidity,soilHeatflux,soilTemperature,waterPressureDeficit,waterVaporPressure,windSpeed,year,H_orig,LE_orig
1,954.3333333333334,14.083333333333334,1,182,-2.2213333333333334,1,7,63.69333333333333,-25.127048906049655,17.570255000000003,5.843781269409149,10.251833684894418,4.435666666666666,2023,-78.81647,28.383000000000003
22,998.2096666666666,17.568,27,147,869.3546666666666,0,5,49.898666666666664,39.442,12.4,10.078953608989954,10.038182879040876,2.289,2023,151.8707,184.47
20,993.084,19.701333333333334,20,172,725.913,0,6,63.40966666666667,37.23066666666667,17.74222222222222,8.412357835950639,14.578298628736684,2.721,2024,88.84804,168.32
15,983.907,5.963,23,54,9.788666666666666,0,2,98.77966666666669,-3.898,8.113222222222221,0.113911698708657,9.22056238285299,0.6493333333333333,2023,-2.3567,0.19037
15,959.0,16.493333333333336,22,142,270.5,1,5,76.00333333333334,-36.252357052498965,10.643715,4.509550014600434,14.282851768704615,2.211333333333333,2023,44.101490000000005,26.011
46,992.6453333333332,12.090666666666666,8,128,-3.4796666666666667,0,5,59.251666666666665,-7.398333333333333,11.843333333333334,5.75702409985459,8.371220245160561,1.5226666666666666,2023,-28.928409999999996,19.969
47,961.0,15.043333333333331,23,144,-2.2803333333333335,1,5,68.93333333333334,-5.619880211608762,12.07111111111111,5.320548123924054,11.805679742784273,2.405,2024,-6.67548,3.2856
45,998.2636666666668,8.281333333333333,8,129,-4.736666666666667,0,5,77.333,-26.560999999999996,15.555666666666667,2.481156667613993,8.46496177600004,1.311,2024,-21.39446,2.814
29,989.5476666666668,21.574,14,165,435.049,0,6,43.91166666666667,22.622,17.627,14.471940211421444,11.330110502787884,2.057,2023,40.3109,64.399
34,962.0,10.67,16,136,300.06666666666666,1,5,50.029999999999994,-30.90451820008836,10.53009,6.424926475450935,6.432641015945773,4.057666666666666,2023,117.385,67.26
16,992.7023333333332,14.595,28,148,563.7826666666666,0,5,69.704,-0.7676666666666666,12.980333333333334,5.040631409934248,11.59731224577689,1.179,2023,78.64985,71.968
15,981.0353333333333,16.118,16,168,286.72766666666666,0,6,65.21933333333334,5.748666666666666,17.112333333333336,6.381576811996277,11.966480955718389,2.3,2024,19.97437,67.575
39,991.058,13.257,13,133,9.111333333333333,0,5,83.83766666666666,2.6026666666666665,13.503333333333332,2.465147893106023,12.787277869094284,1.4526666666666668,2023,-16.9485,27.961
6,978.6753333333332,14.836999999999998,2,183,-2.814333333333334,0,7,95.983,-6.333000000000001,16.370333333333335,0.6788718720151827,16.221100047705526,1.6876666666666666,2023,-16.82698,12.39
13,961.0,12.703333333333331,6,187,316.4666666666667,1,7,76.35000000000001,-39.551617806197925,16.985654999999998,3.478763330294692,11.230595360169122,1.9253333333333331,2023,66.86476,56.971
19,959.0,18.503333333333337,16,197,672.5,1,7,55.26666666666667,-43.7752678577506,15.2998825,9.544228956653484,11.791603286238065,5.843333333333334,2023,143.2678,133.09
43,993.192,14.980666666666666,11,132,-4.362,0,5,70.97466666666666,-13.310333333333332,16.38211111111111,4.950918352597846,12.10631332753622,2.4163333333333337,2024,-52.76195,11.503
37,956.0,20.096666666666668,13,134,120.86666666666666,1,5,46.943333333333335,-13.18698916546345,11.062222222222225,12.50057118954138,11.060221402419506,3.019666666666667,2024,-9.38925,69.737
38,984.1206666666668,12.426666666666668,18,77,-2.2096666666666667,0,3,69.51066666666667,7.542666666666666,7.822222222222223,4.404000138170542,10.04039616929395,1.1979999999999995,2023,-10.42806,4.0022
27,980.4783333333334,19.750000000000004,16,168,381.30466666666666,0,6,49.23233333333334,18.789,17.169888888888888,11.707118008842835,11.353067297112077,1.6776666666666669,2024,25.63584,113.89
18,981.672,16.977,18,139,251.49733333333336,0,5,70.69766666666668,28.313333333333333,16.505666666666666,5.678457805830275,13.700401008019396,1.0576666666666663,2024,38.82941,49.006
29,985.1746666666668,27.94333333333333,18,169,766.928,0,6,28.560666666666663,45.614,17.449333333333332,26.95526520201993,10.776421173394075,1.348666666666667,2023,109.0031,148.7
2,950.0,6.803666666666667,11,163,-0.3123333333333333,1,6,83.66666666666667,5.804689173441371,12.007777777777775,1.6158490717471707,8.27710442874572,7.044333333333333,2024,-10.50526,12.824000000000002
29,969.6666666666666,12.503333333333332,18,138,669.1,1,5,52.19,-29.865358162732793,9.881288,6.940767581766433,7.57662957733508,2.1636666666666664,2023,258.7454,62.585
19,972.636,10.559,13,72,38.96933333333333,0,3,90.58,10.621333333333334,5.124333333333333,1.2022417155306755,11.560409192438287,2.977,2023,-21.62382,18.437
28,984.047,14.497333333333332,22,53,358.81299999999993,0,2,64.91000000000001,26.19633333333333,7.784333333333333,5.801501905487623,10.731703866776911,1.391,2023,46.71025,51.339
12,957.0,12.656666666666666,20,201,65.25666666666667,1,7,95.36666666666667,-45.89707924043197,14.7728225,0.6794491330674646,13.98492064536702,3.756,2023,-6.03136,19.327
20,961.0,17.606666666666666,27,148,441.6333333333334,1,5,63.3,-4.457182957442732,12.574444444444444,7.401026379366043,12.765258033075492,1.8763333333333336,2024,141.3909,115.64
1,990.2773333333332,10.450666666666669,7,127,-1.699,0,5,90.439,-4.587,11.773333333333332,1.2114368432633338,11.4591712862559,2.321,2023,-11.02801,12.32
28,961.6666666666666,14.24,28,149,493.2666666666667,1,5,58.39666666666667,-1.6624612035691706,12.604444444444445,6.764702378670615,9.495298531522351,3.758,2024,134.5196,88.81700000000001
8,953.0,1.9806666666666668,20,111,-0.1276666666666666,1,4,93.13333333333334,11.805086042171569,7.996222222222222,0.484002936615699,6.564583518952741,4.897666666666667,2024,-35.19007,71.579
26,984.9793333333332,25.603,22,142,705.6253333333334,0,5,50.981,41.963,13.52,16.119995764533577,16.765203371584207,2.066333333333333,2023,61.02248,169.99
44,989.9086666666666,17.156333333333333,15,166,-3.5513333333333335,0,6,59.333666666666666,-5.322333333333333,18.327,7.970738131466078,11.629598260142238,0.472,2023,-12.48414,15.309
9,955.0,1.7976666666666663,18,109,-0.8913333333333334,1,4,96.06666666666668,13.822428075953242,8.658888888888889,0.273626485082751,6.682979067868554,2.813,2024,-34.18649,10.84
32,990.567,24.858666666666668,23,175,653.6813333333333,0,6,45.00666666666666,31.487,18.926555555555556,17.30195695672942,14.159960166672358,1.507,2024,51.84104,181.62
0,958.3333333333334,18.473333333333333,26,178,-2.203,1,6,66.85333333333332,-10.383781654900949,13.838888888888889,7.058836157489067,14.236928597606662,3.6366666666666663,2024,-58.22996,9.7628
6,981.7706666666668,4.263999999999999,20,111,-0.4633333333333334,0,4,90.47133333333332,-12.958333333333334,12.68,0.789907401666798,7.499892517875607,1.4596666666666664,2024,-10.28645,18.294
31,952.0,16.98,9,161,623.5666666666667,1,6,38.38666666666666,-3.722635962077912,12.187777777777775,11.942232524043993,7.44031323019317,3.729,2024,201.125,113.6
17,955.0,17.173333333333332,12,193,621.1333333333333,1,7,78.09666666666668,-20.160283643939433,19.5450625,4.297750692474757,15.323695171814212,3.013333333333333,2023,55.23457,296.47
32,967.0,20.37333333333333,31,151,517.8000000000001,1,5,45.99333333333334,-37.4685940126547,11.1181125,12.943829601742038,11.023266315568248,3.0380000000000003,2023,140.3498,95.493
1,991.8426666666668,10.131666666666668,9,129,-4.285333333333333,0,5,67.70166666666667,-9.896,11.763,4.005946882411436,8.39700543425538,1.7593333333333334,2023,-41.19243,16.542
7,982.2183333333334,18.088333333333335,23,174,-1.5253333333333334,0,6,99.97566666666668,-4.821666666666666,18.570333333333338,0.005058260067063,20.78231187855015,1.6013333333333335,2023,-11.24076,25.016
24,954.0,15.04,14,166,287.90000000000003,1,6,59.163333333333334,-1.9168799271199115,11.222222222222223,6.992279368410731,10.13027234592458,4.709666666666667,2024,46.15335,20.274
41,967.0,12.3,19,139,-2.017666666666667,1,5,56.21666666666667,-32.549806682631356,9.91755075,6.271739711654991,8.052751445531893,2.7763333333333335,2023,-63.19649,14.615
2,961.0,17.763333333333335,17,198,-1.651333333333333,1,7,48.16,-42.760060603985906,15.3479775,10.557990500306744,9.808503520346695,3.719666666666667,2023,-37.17117,6.2727
16,953.3333333333334,11.723333333333334,27,208,126.3,1,7,86.76666666666665,-40.16997592034856,14.0176975,1.8248195062378,11.964748550974775,3.7999999999999994,2023,-12.69038,65.145
10,959.0,12.74,13,134,41.39333333333334,1,5,72.41666666666667,-3.0034631095461295,11.056666666666668,4.067105112749179,10.677686836794676,2.556,2024,-23.46636,4.1994
21,998.384,19.127666666666663,9,130,827.6323333333333,0,5,44.06933333333333,60.31999999999999,14.67088888888889,12.40808589905079,9.776677198803917,1.5576666666666668,2024,73.22264,140.2
45,963.0,17.96666666666667,5,156,-2.812,1,6,38.09,-37.48733652307769,11.439865,12.771370416002954,7.85755934656037,2.6,2023,-26.815,1.3567
39,949.0,11.98,30,151,13.662,1,5,94.43333333333332,-1.8517993375436377,12.28111111111111,0.7807501502644971,13.244701650894124,2.4773333333333336,2024,-7.81907,7.3684
13,950.0,16.94,24,205,146.03333333333333,1,7,79.54666666666667,-47.53969022148588,14.3954625,3.9543323035263,15.37910464331024,4.099666666666668,2023,-12.15284,43.925
13,986.1953333333332,7.916,22,53,-0.5946666666666666,0,2,93.35766666666666,0.3016666666666667,7.713555555555556,0.7091997596681345,9.967767566092904,1.29,2023,-5.29807,2.4925
3,982.163,19.641333333333336,16,197,-2.0316666666666667,0,7,87.50066666666665,-14.236,21.76666666666667,2.8629957925207137,20.042192157668985,1.7973333333333334,2023,-13.64272,12.281
19,981.936,15.404666666666666,19,140,292.92900000000003,0,5,86.79166666666667,15.511666666666663,16.673555555555556,2.31526799082393,15.213574841912465,0.6516666666666667,2024,30.96554,63.092
12,954.0,14.906666666666666,23,204,118.5,1,7,65.86333333333333,-45.50124320948939,14.2577825,5.79506473162372,11.181006154882636,3.978666666666667,2023,-18.05145,24.864
9,968.0,13.936666666666667,24,175,44.61333333333334,1,6,79.78000000000002,-21.005216275984377,17.691845,3.223683255721338,12.719359552000428,3.1959999999999997,2023,-33.691320000000005,12.675999999999998
23,989.6683333333334,16.706666666666667,13,165,848.2653333333333,0,6,47.86366666666667,43.035,16.272111111111112,9.931518716375091,9.11761282281081,1.383,2024,152.25799999999998,216.27
2,965.0,14.29,1,152,-2.015,1,6,65.78666666666668,-34.81663733514972,11.3642525,5.581143438440643,10.731629666900291,3.5276666666666667,2023,-79.57056999999999,62.847
40,964.0,14.733333333333333,3,154,6.898666666666667,1,6,42.830000000000005,-35.02063400265012,11.0967525,9.597291755832472,7.189994855733862,1.6903333333333332,2023,-40.16716,5.4627
0,961.0,13.426666666666668,28,179,-2.435,1,6,76.33666666666666,-23.68177702122617,17.9062825,3.649435809030585,11.772887654966809,2.760666666666667,2023,-38.51911,0.71868
40,960.0,13.51,16,167,8.200333333333333,1,6,82.76666666666667,-29.46062124846186,14.97559,2.6722654331658866,12.834110387912762,3.546,2023,-46.99211,44.908
23,984.6216666666666,27.207333333333334,19,170,665.831,0,6,46.227,30.55366666666667,17.76,19.43610175974568,16.708620981677868,1.5986666666666665,2023,128.3053,128.23
27,988.086,20.12066666666667,5,125,545.7616666666667,0,5,54.51066666666666,31.602,9.839666666666666,10.733571399807538,12.862227028705083,1.2376666666666667,2023,72.38181,121.05
33,968.0306666666668,12.601333333333336,13,72,37.70466666666667,0,3,89.21433333333334,20.798,5.652111111111111,1.5759133992772512,13.03526871844614,2.8056666666666668,2023,-47.08592,171.46
10,957.0,10.45,23,144,80.12,1,5,91.46666666666664,0.9625222247344752,12.123333333333331,1.08117704711891,11.588866473805783,2.924,2024,-10.91327,2.7726
13,954.0,11.29,20,141,123.63333333333333,1,5,95.7,0.5142591799492431,11.584444444444443,0.5761661267568723,12.823046123402923,1.0703333333333334,2024,13.797770000000002,51.687
45,980.2743333333332,12.032333333333334,9,161,-4.8549999999999995,0,6,66.90633333333334,-29.468,19.054555555555552,4.657595861663513,9.416383635914617,1.0086666666666666,2024,-34.77963,13.371
18,985.2453333333332,17.869666666666667,4,185,528.0193333333333,0,7,59.52733333333333,2.714,15.826333333333332,8.298260060512325,12.205108617555975,2.3846666666666665,2023,74.48064000000001,138.22
30,979.6933333333332,19.162666666666667,31,212,308.8793333333333,0,7,78.09700000000001,15.524333333333333,19.651,4.869741084485664,17.363473929373935,2.34,2023,22.65059,88.524
25,966.0,19.72,11,132,881.0,1,5,47.03333333333333,-7.951058985888798,10.595555555555556,12.19149836402548,10.825805029351764,1.6689999999999998,2024,297.0561,189.5
22,964.0,12.3,14,105,491.3,1,4,59.74333333333333,-4.466011359602045,10.12888888888889,5.766562656844867,8.557928500342017,5.899333333333334,2024,204.8644,25.699
39,991.0956666666668,15.520333333333332,20,140,27.634666666666664,0,5,75.82233333333333,5.379,12.589999999999998,4.26964599325162,13.389816568278803,0.8729999999999999,2023,-17.825670000000002,9.9117
31,988.9583333333334,20.932,27,178,362.983,0,6,45.12266666666667,10.829333333333333,18.019666666666662,13.612989009900206,11.193225474343814,2.4476666666666667,2023,42.98618,134.79
26,987.2406666666666,16.857666666666667,4,125,407.19666666666666,0,5,55.52166666666667,35.27333333333333,14.736444444444444,8.554383077596107,10.678313915537869,1.8626666666666667,2024,36.61721,82.165
26,956.0,13.14,5,157,302.5,1,6,87.3,-3.1992051108752424,12.064444444444446,1.922300450123899,13.21392356659972,3.639333333333333,2024,116.6823,47.875
43,974.6666666666666,12.093333333333334,11,102,-2.580666666666667,1,4,67.44,-2.6079437976445727,9.334444444444443,4.600965493573085,9.529763909292656,2.236333333333333,2024,-16.54822,-5.8444
47,963.0,5.8996666666666675,23,143,-2.2929999999999997,1,5,83.1,-28.039374512134355,11.25114,1.5706093763622562,7.722937229331567,4.306,2023,-58.5042,3.8083
16,990.323,15.216,7,159,416.31733333333335,0,6,64.892,9.43,18.858333333333334,6.079862978459214,11.23773693739818,0.9013333333333334,2024,42.86792,75.182
26,993.827,8.626,2,61,564.8006666666666,0,3,48.46,17.331666666666667,4.613444444444444,5.77531022354448,5.430181091054822,2.439,2023,113.3064,57.443000000000005
17,951.0,16.073333333333334,1,182,343.1000000000001,1,7,64.46666666666665,-24.9203023721552,17.411142499999997,6.501105998321123,11.794689494139812,4.175333333333334,2023,35.04533,131.59
26,987.6613333333336,24.923,14,195,770.2783333333333,0,7,41.839666666666666,86.616,20.997666666666664,18.368649266161253,13.214129258998366,1.9073333333333335,2023,88.16299000000001,191.01
39,978.179,21.104333333333333,15,136,12.64,0,5,40.22366666666667,-7.712,17.513222222222222,14.986033956228468,10.084145361497836,3.856666666666667,2024,-83.97753,36.907
25,959.0,20.53,17,168,883.0,1,6,46.5,-32.320192838722605,14.791709999999998,12.946931598691256,11.252940548395204,3.5713333333333335,2023,311.231,225.41
39,959.0,20.30666666666667,17,168,42.85666666666667,1,6,55.45666666666667,-33.552639537622554,14.8805225,10.631886281840954,13.236750136270894,1.9913333333333336,2023,-10.44226,16.332
20,962.0,20.749999999999996,21,172,673.0,1,6,72.72333333333333,-31.88542448883177,17.4346675,6.690987851575315,17.839091037250224,2.93,2023,184.9686,152.23
38,980.3263333333334,22.430666666666667,28,209,58.072,0,7,67.928,1.9596666666666664,19.810999999999996,8.718794539133292,18.466271995954298,1.3903333333333334,2023,-20.46173,20.961
33,983.401,21.584999999999997,4,156,495.6046666666667,0,6,47.072,33.23233333333334,19.006833333333333,13.665698771697285,12.153713962011311,1.232,2024,44.42081,116.94
14,991.401,15.556666666666668,15,166,404.294,0,6,70.51766666666667,-7.037333333333334,16.856666666666666,5.21857005824568,12.482098336088828,0.9933333333333332,2023,93.79568,74.693
4,954.0,15.373333333333337,5,186,-0.9576666666666666,1,7,59.02333333333333,-42.823090436335264,17.020355000000002,7.168296085557065,10.3253086135979,3.642333333333333,2023,-27.270809999999997,17.268
20,961.0,4.946,23,114,780.0,1,4,47.65333333333333,14.511576889700754,7.261,4.552104434572633,4.143968733867189,1.75,2024,448.9385,53.378
0,949.0,3.0720000000000005,20,111,0.1953333333333333,1,4,90.06666666666666,10.133422283491353,8.041111111111112,0.7568928433567992,6.862833767617689,6.6819999999999995,2024,-36.005320000000005,-52.58
35,981.016,0.9473333333333334,25,56,5.001,0,2,68.84866666666666,-9.063333333333334,6.960000000000001,2.038215566763232,4.50473251495579,1.3413333333333333,2023,-13.33741,19.643
11,973.7556666666668,13.363,2,123,68.54433333333333,0,5,79.34166666666667,-14.541333333333334,15.331555555555555,3.1727846595091656,12.185592070668324,3.3030000000000004,2024,-39.52103,18.541
33,955.0,21.403333333333336,27,179,263.93333333333334,1,6,84.23333333333333,-18.716173627929255,14.553333333333336,4.025857172412277,21.508120665297714,2.9036666666666666,2024,43.604,45.773999999999994
23,986.474,20.070333333333338,9,129,808.8393333333333,0,5,52.67433333333333,45.64166666666667,10.986666666666666,11.132149451535664,12.39028612225938,3.360666666666667,2023,118.4916,211.57
36,979.837,22.787333333333333,8,99,55.236333333333334,0,4,36.80833333333334,14.703666666666669,13.66477777777778,17.554428081928275,10.22522864801229,1.1816666666666666,2024,-19.12543,21.663
46,959.0,16.043333333333333,17,169,0.3373333333333333,1,6,80.18666666666667,-6.991538446480793,12.148888888888887,3.61806665838027,14.642700459958917,2.5363333333333333,2024,-45.11002,26.891
26,965.0,16.599999999999998,3,154,762.8666666666667,1,6,34.419999999999995,-32.94571507847902,11.0822425,12.40798902094276,6.512396799342019,2.3743333333333334,2023,241.3586,167.22
33,985.3873333333332,25.33566666666667,17,168,405.37733333333335,0,6,44.17266666666668,21.76,17.536333333333335,18.070023484514213,14.2976760017247,1.3323333333333334,2023,20.34349,67.507
22,994.8186666666668,6.3226666666666675,2,61,536.5266666666666,0,3,50.10733333333334,1.4176666666666666,4.667888888888889,4.77468866886535,4.795232098779897,2.74,2023,103.9266,49.301
15,961.0,13.263333333333334,21,141,288.43333333333334,1,5,85.13333333333333,-35.228321280311,10.119843,2.26846573488932,12.990272392168876,2.459666666666667,2023,73.88101999999999,23.24
32,989.649,21.988666666666663,14,165,500.0443333333333,0,6,43.775666666666666,15.754666666666669,17.91933333333333,14.879002138413115,11.584632477227412,2.8379999999999996,2023,54.51228,75.639
11,960.0,7.081666666666667,12,164,210.9333333333333,1,6,87.53333333333335,8.488320035641584,11.615555555555554,1.2571379820834157,8.826856526607102,3.4343333333333335,2024,43.12177,15.833
46,992.8263333333334,7.66,23,143,-5.450666666666666,0,5,80.631,-16.596333333333334,13.273333333333332,2.0321660624364686,8.459682057943875,0.894,2023,-31.72608,9.1611
9,963.0,16.39333333333333,11,162,40.406666666666666,1,6,67.93666666666667,-18.126106161344403,12.919240000000002,5.987219936851375,12.685885178601506,2.478333333333333,2023,-35.19027,17.222
15,993.4536666666668,13.232,4,155,491.247,0,6,61.20433333333333,-8.02,14.240333333333332,5.907622118244397,9.319908752671765,1.1096666666666666,2023,86.00905999999999,80.21600000000001
6,955.0,13.626666666666663,4,185,-1.9006666666666667,1,7,66.52999999999999,-28.014336254966896,17.0693075,5.229594891949761,10.39512841832738,5.709333333333333,2023,-38.58164,3.4461
21,986.9016666666666,17.546333333333333,22,203,313.9926666666667,0,7,67.42733333333334,31.455666666666666,19.503222222222224,6.543732286529634,13.545910214942872,1.4246666666666667,2023,18.18069,102.48
18,981.8546666666668,14.984666666666667,19,140,185.48933333333332,0,5,89.49033333333331,13.865,16.702111111111112,1.7931202738326544,15.26850813651322,0.59,2024,15.86369,44.71
44,960.0,18.296666666666667,8,159,-1.7323333333333333,1,6,57.833333333333336,-33.15412600519098,12.170665,8.880781765122235,12.180360760859353,2.3076666666666665,2023,-19.99814,7.6683
2,991.5313333333334,13.973999999999998,11,192,-4.227333333333334,0,7,93.07633333333332,-39.22366666666667,22.186666666666667,1.1065236973771704,14.87523496677722,1.0673333333333332,2023,-7.4809,0.89635
17,991.0673333333334,18.15233333333333,27,178,527.9776666666667,0,6,63.211666666666666,-1.91,17.59,7.678144605117733,13.192995534739287,2.5676666666666663,2023,79.08046,124.23
45,964.0,7.000500000000001,23,143,-2.13,1,5,80.13,-27.625302525104463,11.248215,1.99254064474761,8.035343828063713,3.5315000000000003,2023,-40.47456,8.1183
2,956.0,12.24,27,208,-2.147,1,7,77.71333333333334,-40.370209612783306,14.099615,3.17986142584836,11.08813779273537,3.8586666666666662,2023,-40.85031,-5.7878
31,988.8976666666669,15.419333333333332,12,164,215.15733333333333,0,6,56.58866666666666,16.509,16.605666666666668,7.616674111853046,9.928684500766652,1.3066666666666666,2024,9.76176,71.977
10,949.0,11.413333333333334,25,206,14.659999999999998,1,7,95.06666666666666,-44.66759950264143,14.673455,0.6664594938664656,12.842854570994303,2.1026666666666665,2023,-11.29402,13.919
42,990.504,2.64,4,63,-1.4873333333333332,0,3,83.64966666666668,-3.786,5.436666666666667,1.2081167558083177,6.180825910854855,1.3196666666666668,2023,-8.15033,5.4872
23,959.0,15.72,22,203,293.06666666666666,1,7,63.99333333333333,-46.53323912123924,14.217055000000002,6.440493291917885,11.446453454752785,3.279666666666667,2023,51.8428,111.3
17,978.8403333333332,18.09,1,182,279.66900000000004,0,7,65.07666666666667,2.1793333333333336,16.336666666666666,7.260403117646181,13.529144799637908,2.0356666666666663,2023,8.062330000000001,88.999
12,961.0,11.033333333333331,14,165,255.5,1,6,72.00666666666666,-17.722816545175707,15.1498225,3.687450441124175,9.485151753889545,2.954333333333333,2023,79.24933,27.505
28,987.1503333333334,27.555666666666667,9,160,755.8906666666667,0,6,38.45466666666667,44.87833333333333,16.159333333333333,22.70309766123298,14.185316831985538,2.2406666666666664,2023,115.6955,160.27
34,979.834,23.143333333333334,29,210,194.07766666666663,0,7,56.16,13.757333333333332,20.381,12.443723593436658,15.940682413490023,2.214,2023,-18.75731,82.741
44,983.71,17.068,30,182,-1.2776666666666667,0,6,88.68766666666666,-13.579,21.267666666666667,2.2048834108706252,17.286085833941446,0.9546666666666668,2024,-10.12073,13.099
13,958.3333333333334,12.716666666666669,6,97,85.53000000000002,1,4,83.96666666666665,-4.548658544628762,8.317777777777778,2.360464990254707,12.361769876198755,3.1523333333333334,2024,-4.84893,-2.1735
15,965.0,9.866666666666667,3,154,510.26666666666665,1,6,52.04333333333333,-30.509767642722487,11.1844,5.8432284309648015,6.3411639322063955,3.125666666666667,2023,156.2635,59.934
6,952.0,10.27,6,127,-0.719,1,5,70.14,0.1252330042313635,10.301111111111112,3.737995632934611,8.780409031950223,1.749,2024,-9.13536,0.6030399999999999
44,968.0,16.62,23,174,-2.197333333333334,1,6,84.26666666666667,-22.4394886952314,17.775882499999998,2.9805962213344195,15.963871287147064,3.5080000000000005,2023,-61.484469999999995,1.2618
22,959.0,13.923333333333332,4,156,159.13333333333333,1,6,66.33333333333333,1.429745132468934,11.99,5.362842665328026,10.566392974260166,0.9953333333333332,2024,49.53252,44.87
25,988.369,22.372666666666664,27,148,771.3753333333334,0,5,55.276,81.63033333333333,18.448777777777774,12.11547775183842,14.973954659928015,2.11,2024,87.75455,197.35
40,990.1296666666668,20.907,24,176,10.553333333333333,0,6,64.003,-8.674666666666667,19.823222222222224,8.915781533376236,15.852342291876525,1.2413333333333334,2024,-24.4502,13.236
26,982.7806666666668,14.764666666666663,3,124,160.0923333333333,0,5,73.62966666666667,9.348333333333334,15.465555555555556,4.435826620801999,12.385449639649767,1.4966666666666668,2024,12.83286,51.711000000000006
41,963.0,21.210000000000004,21,172,0.8773333333333334,1,6,67.26333333333334,-27.15493064190032,17.754205,8.26052136235774,16.972717704003344,2.378,2023,-24.09147,9.7214
40,976.9693333333332,3.279666666666667,25,116,-2.207666666666667,0,4,98.57166666666669,-10.711333333333334,10.45888888888889,0.1104517371210471,7.6224586797551055,1.0723333333333331,2024,-4.78566,-3.2545
39,982.521,19.274666666666665,18,170,34.99066666666666,0,6,91.79433333333331,7.117,18.664444444444445,1.837157087970045,20.55172565123509,0.6930000000000001,2024,-13.94602,14.739
31,992.4373333333332,27.39,7,188,673.799,0,7,30.160666666666668,51.71066666666667,19.697444444444443,25.514455435204795,11.01861871862179,1.767,2023,43.93739,231.97
34,959.0,22.986666666666668,30,121,260.06666666666666,1,4,49.13666666666668,-22.28210468546071,9.047777777777776,14.301178484495631,13.81569382265877,2.006,2024,70.44603000000001,43.06
38,956.0,15.476666666666668,30,181,51.96000000000001,1,6,70.36,-26.355443170263538,17.574939999999998,5.219619130601741,12.390431917312364,2.317,2023,-15.460120000000002,24.996
32,985.598,15.140666666666666,4,125,76.10166666666667,0,5,62.93266666666667,8.92,14.883222222222225,6.3881384852359755,10.845738113843112,1.2853333333333332,2024,-5.56416,30.005
40,958.0,17.286666666666665,22,174,20.266666666666666,1,6,64.89333333333333,-8.796161701426241,13.174444444444443,6.938019722920476,12.824664637848066,4.101999999999999,2024,-55.33156999999999,29.595
30,1000.2186666666666,4.877,28,59,375.20699999999994,0,2,47.23333333333334,18.5,5.156555555555555,4.566526142563274,4.087661114347543,2.5423333333333336,2023,78.48116,43.297
5,962.0,6.631,10,101,-1.7546666666666668,1,4,76.72000000000001,6.328669067989379,10.30111111111111,2.2758310204850005,7.500075424897309,4.619666666666666,2024,-36.76545,1.5285
44,960.0,2.07,20,111,-0.846,1,4,85.73333333333333,6.666035458844684,7.882888888888889,1.012059672012688,6.081816533683723,1.6526666666666667,2024,-11.94721,9.3264
21,964.0,23.1,11,162,846.0,1,6,37.203333333333326,-23.057195525236104,14.317,17.77785334921748,10.532332991698931,3.6483333333333334,2023,245.6315,367.67
15,952.0,10.54,5,126,181.9333333333333,1,5,86.3,-0.3774676367187872,10.33,1.7462658029184637,11.00019991181484,5.174333333333333,2024,2.85682,48.092
14,987.363,18.892666666666667,18,170,343.308,0,6,81.53666666666666,8.438,17.88888888888889,4.03642155793624,17.825403092377375,0.9886666666666668,2024,38.14403,68.704
24,998.4396666666668,4.185,1,60,577.2933333333332,0,3,52.635333333333335,3.273666666666667,4.879,3.904665919637044,4.339171088900357,3.844,2023,139.7128,63.599
23,989.4443333333334,20.356,8,159,333.223,0,6,78.96466666666667,18.006666666666668,15.46,5.036166422801866,18.90529598712049,0.8986666666666667,2023,35.567170000000004,53.966
34,952.0,14.356666666666667,6,127,45.620000000000005,1,5,69.05333333333333,-6.275029378539417,10.191111111111113,5.070106694283545,11.313262632354364,1.6636666666666666,2024,1.49029,25.54
18,988.7263333333334,14.550333333333333,4,125,354.4213333333333,0,5,68.777,14.638333333333334,14.75911111111111,5.179886701629952,11.410084478685688,0.6503333333333333,2024,42.32543,86.88600000000001
22,1001.7243333333332,3.0413333333333328,28,59,530.8166666666666,0,2,48.52433333333334,6.208000000000001,5.131222222222222,3.9137653588863466,3.6893714479279023,3.6566666666666663,2023,126.2085,64.411
36,984.9906666666668,21.083,4,185,173.8033333333333,0,7,47.445,6.601333333333333,16.919666666666668,13.158390064285342,11.8789804319288,0.9356666666666668,2023,-7.36379,57.495
22,960.0,15.506666666666666,6,158,761.1333333333333,1,6,55.78333333333333,2.6987298300847655,11.936666666666667,7.801581972751524,9.842402888352565,2.5740000000000003,2024,249.8041,138.25
6,950.3333333333334,18.986666666666665,9,100,-1.413333333333333,1,4,44.27333333333333,-9.436377786835129,10.155555555555551,12.254574800942054,9.73592908877332,2.5816666666666666,2024,-34.92134,15.325
22,977.8813333333334,19.671,1,182,239.28166666666667,0,7,57.165,10.840333333333334,16.326333333333334,9.829524207229198,13.117888439506409,2.781333333333333,2023,2.90932,132.77
0,960.6666666666666,17.963333333333335,10,161,-2.8556666666666666,1,6,51.35,-25.53164109051035,12.5781325,10.033869760960158,10.59073406424058,2.6573333333333333,2023,-46.88187,13.813
42,958.0,13.826666666666668,14,134,-2.3960000000000004,1,5,53.47666666666667,-25.548212653780123,10.6750375,7.364386171930937,8.465060353678298,2.1813333333333333,2023,-35.63057,2.0572
