30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,soilTemperature,windSpeed,H_orig,LE_orig
15,10.086666666666666,149,276.8,1,12.744444444444444,3.189,16.89985,68.546
28,7.031666666666666,109,575.1999999999999,1,8.355555555555556,3.5276666666666667,202.1451,44.136
36,16.613333333333333,186,162.6,1,16.983942499999998,6.774666666666666,-17.67476,64.50399999999999
3,12.86,119,-1.71,1,7.720777777777777,2.5396666666666667,-56.2351,22.814
11,13.949999999999998,212,17.956666666666667,1,14.70439,6.630333333333334,-68.78078000000001,60.283
43,11.88,135,-1.1516666666666666,1,10.6911875,3.897,-35.35879,14.065
4,13.153333333333334,167,-1.280333333333333,1,11.40222222222222,3.4486666666666665,-10.76251,0.8046800000000001
37,21.336333333333332,198,51.77133333333333,0,21.628777777777778,2.151333333333333,-21.14091,41.65
25,17.845000000000002,134,345.77,0,12.546666666666669,1.2776666666666667,67.99435,105.18
25,12.387333333333332,93,306.687,0,11.945,3.0673333333333335,26.854359999999996,106.37
46,13.659999999999998,170,-0.1253333333333333,1,12.623333333333337,2.116,2.1552599999999997,-17.906
26,11.043333333333337,164,661.6333333333333,1,11.442222222222222,4.282,178.8477,152.34
13,14.486,139,163.48333333333335,0,16.615777777777776,0.8873333333333333,16.58523,33.015
40,8.255,79,-1.1369999999999998,0,8.856777777777777,1.7526666666666664,-18.63525,22.706999999999997
42,8.62,100,-1.051,1,10.365555555555554,5.373,-25.15878,22.814
25,24.247666666666664,168,901.659,0,16.503,1.7353333333333334,174.2472,210.08
23,17.043333333333333,126,786.7629999999999,0,10.326333333333332,1.353,86.30497,169.04
21,15.839999999999998,159,379.6666666666667,1,12.0014425,1.959,42.3038,130.63
19,14.716666666666669,212,197.76666666666665,1,14.658115,5.385666666666668,12.32334,67.262
40,18.700000000000003,135,-0.5486666666666667,1,11.38,4.418666666666667,-99.29588,25.706999999999997
43,17.213333333333335,122,-2.351,1,10.042222222222222,4.445666666666667,-43.21419,16.414
23,18.733333333333334,194,852.6,1,15.3580125,4.728000000000001,251.5023,244.08
35,17.126666666666665,178,136.6,1,17.923592499999998,3.937,3.95863,57.1
23,25.938666666666663,177,904.5313333333334,0,19.372222222222224,2.7953333333333332,96.95875,165.22
10,7.736333333333334,154,96.25,1,11.2334275,3.556666666666666,-26.789690000000004,34.623000000000005
17,18.082666666666665,169,274.2303333333333,0,17.38888888888889,1.5873333333333333,35.60929,74.59100000000001
38,11.656666666666666,131,16.66,1,10.04731,2.68,-22.62062,59.794
28,16.26666666666667,150,725.6666666666666,1,11.0833,2.264,285.0034,88.427
42,13.253333333333336,165,-2.386,1,11.167777777777776,2.3593333333333337,-8.79654,2.7703
20,2.627,59,426.3913333333333,0,5.152222222222223,3.235333333333333,98.95907,50.248999999999995
12,13.066666666666665,168,121.46666666666664,1,14.96476,3.6023333333333336,-20.80254,38.504
13,16.656666666666666,188,321.8333333333333,1,16.956165,2.159666666666667,43.173190000000005,37.777
35,12.466666666666669,139,93.53333333333336,1,11.607777777777777,2.0206666666666666,-7.594239999999999,27.904
4,6.835,101,-1.8323333333333336,1,10.31,4.624,-41.50208,3.0463
46,14.772333333333334,141,-4.337666666666666,0,17.962333333333333,1.5153333333333334,-37.16064,1.8145
8,13.926666666666668,105,-2.5396666666666667,1,10.093333333333334,4.967666666666667,-53.20284,28.828000000000003
9,10.636666666666663,130,8.336666666666666,1,10.23777777777778,2.349666666666667,-54.845659999999995,4.4465
25,21.553,155,907.3696666666668,0,14.382666666666667,1.5643333333333331,142.4679,156.16
28,3.915666666666666,112,366.2,1,7.736888888888889,3.118,130.0607,53.358999999999995
18,3.3843333333333336,75,286.92466666666667,0,5.815666666666668,2.0276666666666667,43.73355,50.396
26,23.031,123,813.7220000000001,0,15.008555555555551,3.799666666666667,81.82423,166.99
28,15.476666666666668,162,122.14,0,17.964333333333336,1.7756666666666667,-9.78349,36.701
39,4.312666666666666,107,-0.5633333333333334,1,9.326666666666666,3.816,-54.46539,75.001
7,11.537666666666668,77,-1.4226666666666663,0,6.895666666666666,1.199,-20.74892,10.995
20,19.256,144,580.7379999999999,0,17.01211111111111,1.3036666666666668,73.68172,128.33
19,14.22,139,449.23333333333335,1,11.644444444444446,1.074,124.7027,75.911
28,14.139333333333331,144,770.5403333333334,0,12.323333333333332,1.7313333333333334,207.263,150.69
13,1.135,113,31.749666666666663,0,10.742222222222225,0.974,-4.32782,8.0929
15,13.572333333333331,129,462.8446666666667,0,14.663333333333332,1.1886666666666668,83.29945,160.82
5,19.63,171,-0.929,1,16.5394825,1.9273333333333331,-21.43414,12.05
9,15.116666666666667,212,-2.1409999999999996,0,19.87811111111111,1.4023333333333332,-16.614910000000002,18.412
29,3.713666666666667,107,299.6666666666667,1,9.481111111111112,1.926,-50.44152,25.180999999999997
23,9.25,144,400.6666666666667,1,10.941585,2.5236666666666667,92.98031,61.665
43,14.27,132,-2.458666666666667,1,10.757777777777775,3.263666666666667,-47.7867,18.448
32,16.725666666666665,77,174.51166666666666,0,7.422000000000001,1.4420000000000002,-5.67238,57.315
8,9.75,120,-1.1849999999999998,1,8.436666666666667,2.43,-17.29373,3.1483
17,12.824666666666667,131,161.60933333333332,0,11.803333333333333,0.8246666666666665,11.71093,108.99
16,20.298666666666666,200,484.0833333333334,0,20.783555555555555,0.7653333333333334,75.72561999999999,95.678
20,8.331666666666667,109,428.2346666666666,0,11.71888888888889,0.977,67.78484,89.902
12,13.284,166,61.895999999999994,0,16.927666666666664,0.9293333333333332,-6.038930000000001,15.601
47,11.3,102,-0.432,1,9.345555555555556,2.937,-7.12675,-5.9235
7,23.02,190,-1.6929999999999998,1,18.1400875,2.698333333333333,-29.25135,4.7558
40,3.486,112,-2.5706666666666664,1,7.717333333333333,2.578,-39.87031,6.7266
12,7.453333333333333,150,247.7,1,11.2368475,1.3749999999999998,75.02643,19.479
15,10.22,129,422.6,1,10.23,2.117,63.209869999999995,43.254
13,9.283333333333331,125,72.08666666666667,1,10.537777777777777,1.8186666666666664,2.09721,13.406
32,17.493333333333336,186,360.3333333333333,1,16.97833,6.115333333333332,72.50835,115.78
12,10.353333333333332,126,47.93000000000001,1,10.347777777777775,4.307666666666666,-27.99823,82.818
23,14.336666666666666,103,660.6666666666666,1,9.28,4.9126666666666665,307.2777,59.226000000000006
20,15.779000000000002,121,687.6343333333334,0,8.33,1.4563333333333333,107.2847,194.15
38,9.963666666666668,137,28.813999999999997,0,12.813333333333333,0.8173333333333334,-21.60378,13.527
25,12.456666666666663,137,913.6596666666668,0,11.713333333333331,2.283666666666667,160.5255,167.33
15,16.634333333333334,100,99.25400000000002,0,13.782666666666666,0.7280000000000001,-4.951890000000001,25.19
26,6.123,114,290.40000000000003,1,7.174777777777777,1.270333333333333,112.9894,9.542
20,16.798,139,877.2533333333334,0,11.586666666666668,2.3829999999999996,142.8342,179.86
43,18.25,134,-5.0889999999999995,0,17.265555555555554,3.112666666666667,-54.87838000000001,23.594
15,21.276,172,481.74500000000006,0,18.463666666666665,1.1616666666666668,66.92085,94.708
13,11.881666666666666,155,129.56866666666667,0,19.243333333333332,0.8076666666666666,12.30049,47.861999999999995
5,9.953333333333331,120,-1.227666666666667,1,8.387777777777778,3.0689999999999995,-30.70979,6.1333
22,20.596333333333337,187,706.7536666666666,0,18.924666666666663,1.7283333333333333,109.8711,182.23
11,18.173333333333336,176,153.9,1,17.8902025,1.993,4.26651,15.307
14,5.591,112,272.24533333333335,0,11.209666666666664,0.9896666666666668,33.0476,28.921999999999997
6,14.256666666666668,202,-0.7216666666666667,1,14.6218025,2.571,-6.51795,0.91305
12,11.856666666666667,202,63.04666666666666,1,14.6247325,3.4776666666666665,-19.65054,26.465
8,5.896333333333334,165,6.321333333333333,1,11.364444444444445,3.8796666666666666,-30.683020000000003,-3.6351
7,10.566666666666668,152,0.2983333333333333,1,12.27777777777778,4.104666666666667,-14.56805,-7.2863
13,15.146666666666668,211,270.8,1,14.74351,3.44,28.845809999999997,41.698
46,7.713333333333334,120,-5.228000000000001,0,9.193333333333332,2.4186666666666667,-54.95233,19.754
10,7.334,102,0.4713333333333334,1,9.685555555555558,4.067000000000001,-29.59512,2.0443
47,7.821333333333333,162,-0.6993333333333333,1,12.018888888888888,8.065666666666667,-19.29413,8.1116
19,27.693,177,717.2833333333333,0,18.12,1.4349999999999998,77.41259000000001,224.73
1,14.256666666666666,169,-1.299,1,11.858888888888886,3.588333333333334,-25.70759,4.7823
45,12.28,139,-1.3266666666666669,1,11.636666666666668,0.966,-3.84922,9.666
18,21.877333333333336,147,657.0296666666667,0,17.92,0.999,81.38769,117.86
20,11.913333333333334,207,525.5666666666667,1,14.2578925,3.1686666666666667,87.40113000000001,175.93
22,18.381666666666664,212,334.55833333333334,0,19.582111111111107,2.6940000000000004,34.65976,101.22
42,16.416999999999998,133,-4.6546666666666665,0,16.74211111111111,2.859666666666666,-47.9259,17.463
10,11.413333333333334,206,14.659999999999998,1,14.673455,2.1026666666666665,-11.29402,13.919
33,22.603333333333335,132,441.388,0,15.91077777777778,1.497,32.8065,83.98
28,13.413333333333334,151,166.96666666666667,1,12.301111111111112,2.0453333333333332,-9.62116,42.081
13,12.353333333333332,155,326.6333333333334,1,11.181382500000002,2.1783333333333332,57.247119999999995,82.704
8,10.926666666666668,126,-0.3323333333333333,1,10.36,3.607,-11.87717,6.8363
38,0.212,74,-5.446666666666666,0,6.467777777777779,0.914,-9.87023,1.8396
32,24.043333333333333,162,560.9333333333334,1,14.6367225,2.885666666666667,165.0622,218.96
21,19.843333333333337,175,822.3333333333334,1,17.5266925,2.517333333333333,227.4457,196.81
19,26.132666666666665,192,717.0523333333332,0,21.25777777777778,2.336333333333333,60.25388,170.25
31,14.876333333333331,131,148.885,0,12.019666666666668,0.6523333333333333,13.65443,54.925
15,14.366666666666667,123,389.8333333333333,1,10.328888888888889,2.935666666666666,98.53188,40.913
37,17.326666666666668,212,25.69333333333333,1,14.601415,4.949666666666666,-37.71994,31.276
27,8.751,61,539.121,0,4.606444444444445,2.5476666666666667,102.04,52.303999999999995
18,12.086666666666666,139,587.2666666666667,1,9.8791435,3.486666666666667,246.5563,100.44
6,6.619666666666667,101,-1.3496666666666666,1,10.29888888888889,5.412,-43.19456,6.3748
25,19.32,209,473.9666666666667,1,13.945339999999998,2.5553333333333335,119.876,179.29
35,11.53,144,301.1333333333333,1,10.82164,2.25,88.13434000000001,35.85
29,22.39333333333333,122,508.63333333333327,1,9.742222222222225,3.584333333333334,166.1598,187.92
47,12.84666666666667,186,-2.3996666666666666,1,17.000545,4.423,-56.457330000000006,1.6461
4,13.68,182,-2.1183333333333336,1,17.563395,4.871,-62.79953,6.7202
28,23.643333333333334,171,252.83333333333337,1,16.6934675,1.8363333333333336,38.23956,40.018
3,10.268,127,-1.364,0,11.716666666666669,1.5783333333333331,-8.00198,9.0929
29,13.723333333333334,149,234.46666666666667,1,12.596666666666666,3.653666666666666,46.60222,82.42
33,18.151,146,470.06266666666664,0,13.383,1.49,45.50141,64.068
36,21.926666666666662,168,224.6,1,14.829395,2.8049999999999997,14.9507,61.56
28,29.729333333333333,178,731.759,0,20.215444444444444,2.06,71.10226,179.3
40,10.266,100,-2.888333333333333,0,13.771333333333333,2.4006666666666665,-39.13899,25.912
32,25.61833333333333,176,372.70266666666663,0,19.24877777777778,0.8856666666666667,32.14327,93.466
7,9.603,125,-1.2016666666666669,0,15.056555555555557,0.5383333333333334,-1.26796,0.8319
11,3.1086666666666662,115,38.26266666666666,0,10.295555555555556,1.0503333333333331,-2.6777900000000003,13.285
21,24.286666666666665,189,664.1666666666666,1,17.228445,1.705,115.1142,155.98
37,19.819999999999997,123,85.40999999999998,1,10.385555555555555,4.0889999999999995,-75.18204,73.888
16,18.433333333333337,188,561.6,1,16.92985,1.9929999999999997,92.41911,73.065
43,14.03,103,-4.416999999999999,0,12.95122222222222,0.915,-28.60166,0.1247
10,5.079666666666666,51,-1.265666666666667,0,7.156777777777777,2.0340000000000003,-16.121489999999998,13.194
38,20.449333333333332,123,15.557333333333332,0,15.86766666666667,2.5163333333333333,-36.12944,20.478
24,2.495,70,240.49166666666667,0,5.2846666666666655,1.7413333333333334,58.48846,73.421
5,12.916666666666666,133,-2.611,1,10.404065,2.7896666666666667,-33.22005,4.0355
47,2.951666666666666,116,-1.735,1,7.042222222222223,2.8853333333333335,-37.95952,4.0098
16,20.363000000000003,142,545.5436666666666,0,17.33211111111111,2.0686666666666667,50.733540000000005,99.847
33,17.065,145,464.95866666666666,0,13.026000000000002,1.3196666666666663,51.61289,42.861
15,15.106666666666667,157,309.0,1,11.584945,1.7013333333333334,59.609080000000006,98.94
36,15.201666666666666,120,156.09233333333333,0,8.980000000000002,1.176,-18.69847,46.457
21,15.938,126,540.5889999999999,0,10.283666666666669,1.16,43.62868,92.204
5,12.786666666666669,134,-4.179666666666667,0,16.62333333333333,2.149,-37.61142,5.5798
32,8.28,109,233.33333333333337,1,8.331111111111111,3.580666666666667,96.00247,43.235
5,9.28,155,-0.3486666666666667,1,12.523333333333332,3.0186666666666664,-6.96053,6.5383
2,17.253333333333334,157,-2.5909999999999997,1,11.517835,2.568333333333334,-36.06366,11.867
19,3.8173333333333335,111,397.8,1,7.893333333333333,4.5360000000000005,139.4225,40.968
22,25.455333333333332,161,860.5583333333333,0,15.896333333333336,1.4066666666666665,150.0516,164.87
11,9.583333333333334,207,49.44,1,14.4029975,3.5363333333333333,-10.83971,10.134
41,17.243333333333336,148,-1.9373333333333336,1,10.859355,3.5069999999999997,-57.354780000000005,8.242
35,13.29,126,257.53333333333336,1,10.255555555555556,4.16,83.07115,29.783
10,0.4266666666666667,114,13.454333333333333,1,7.439,1.702,-7.86027,0.57222
30,25.611,134,753.5103333333333,0,16.425333333333334,3.035,86.72874,187.15
36,12.793333333333331,125,66.47333333333334,1,10.35444444444444,1.9396666666666669,8.72662,14.411
2,10.883333333333333,139,-0.2423333333333333,1,11.699999999999998,2.823333333333333,-11.07046,6.337
22,19.147666666666662,100,314.091,0,13.694888888888888,1.7583333333333335,26.48458,105.26
17,8.492333333333333,76,280.642,0,5.946666666666666,1.602666666666667,32.98038,38.359
33,7.352666666666667,113,447.7519999999999,0,10.631111111111112,0.8456666666666667,71.18293,77.499
2,13.973999999999998,192,-4.227333333333334,0,22.186666666666667,1.0673333333333332,-7.4809,0.89635
25,22.301999999999996,194,638.9063333333335,0,21.49311111111111,2.347,86.53493,164.34
46,18.273333333333333,180,-0.4933333333333333,1,17.592687499999997,2.908333333333333,-35.260090000000005,17.621
40,17.643333333333334,104,-1.9983333333333333,1,9.833333333333334,5.7426666666666675,-67.50253000000001,14.278
21,22.069999999999997,188,839.6666666666666,1,16.8949375,1.5523333333333331,345.8144,425.33
32,13.219666666666669,137,574.4763333333334,0,12.35,1.7009999999999998,90.83825,110.53
45,14.95,174,-2.656,1,13.224444444444444,2.9683333333333333,-28.72592,6.0864
39,11.696666666666667,131,3.689666666666667,1,10.04032325,3.2079999999999997,-67.79665,62.137
19,7.953666666666666,52,21.515666666666664,0,7.332,1.564,-4.10832,-4.282
19,17.311000000000003,141,495.91833333333335,0,16.936666666666664,1.018,78.17495,105.39
30,24.876,122,525.3969999999999,0,14.615777777777778,2.923666666666667,15.66754,155.66
16,14.273,139,564.044,0,11.666666666666666,2.3703333333333334,76.72932,104.52
45,14.822,179,-1.79,0,18.406666666666663,0.7173333333333334,-2.82738,5.1417
18,11.906666666666666,128,331.3,1,10.271111111111107,1.4086666666666667,64.15047,53.501999999999995
36,18.85,180,60.75666666666667,1,17.532712500000002,3.135,-11.11191,29.523000000000003
44,3.481,116,-2.4283333333333332,1,7.0263333333333335,2.696333333333333,-33.99102,5.5943
33,20.165333333333336,149,478.1773333333333,0,14.886,1.8143333333333331,47.97136,69.547
15,17.078666666666667,123,410.07666666666665,0,15.160777777777776,2.936666666666666,55.25826,71.74
5,14.25,145,-1.8866666666666667,1,12.112222222222222,2.747,-21.5201,-0.39693
27,6.364333333333334,112,329.46566666666666,0,11.018222222222224,2.4363333333333332,49.52472,78.703
30,13.802,124,62.46033333333333,0,15.432666666666664,1.6463333333333334,-4.03975,32.053000000000004
34,20.042666666666666,150,441.11833333333334,0,18.29111111111111,2.032,29.22693,93.848
12,9.993333333333332,130,19.866666666666667,1,9.86075575,1.9973333333333336,-4.03114,-19.069000000000003
18,11.663333333333334,124,153.53333333333333,1,10.693333333333332,3.731,20.998,45.512
32,30.655666666666665,178,573.4946666666666,0,20.541888888888888,1.8756666666666664,45.91346,110.77
25,26.203000000000003,177,916.6086666666666,0,19.414333333333335,3.234666666666667,116.694,207.6
36,10.516666666666666,143,170.0666666666667,1,11.28069,5.127,16.905920000000002,50.353
46,18.24,197,-2.7230000000000003,1,15.33557,3.6626666666666665,-54.30874,7.4894
30,25.363,180,754.9236666666667,0,21.71766666666667,2.0676666666666668,94.36736,182.6
1,17.343333333333334,181,-1.3256666666666668,1,17.617275,2.9410000000000003,-26.87664,7.5224
26,19.372666666666664,139,457.53366666666665,0,16.571,1.5510000000000002,58.56612,123.33
13,10.093,122,19.660666666666668,0,9.340333333333334,1.2003333333333333,-6.875889999999999,12.517
27,19.508000000000003,132,359.1653333333333,0,12.153,2.4696666666666665,9.66105,115.28
44,2.262,112,-3.0839999999999996,1,7.726666666666667,2.457,-51.18702,-18.673
1,14.74,159,0.352,1,11.9338825,2.9446666666666665,-99.49191,86.351
0,17.833333333333332,99,-1.0273333333333332,1,9.507777777777775,2.4306666666666668,-14.55726,3.2679
7,17.56,173,0.2016666666666667,1,12.69222222222222,2.470333333333333,-3.2983,0.79865
43,10.976666666666668,131,-1.7636666666666667,1,10.0798765,1.663333333333333,-44.56701,18.682
19,22.873,204,551.395,0,19.658777777777782,2.84,23.86627,191.45
17,14.093333333333334,144,584.1333333333333,1,12.073333333333332,2.2513333333333336,208.26,129.08
11,11.71,155,168.1,1,11.1932825,2.312666666666667,-8.57008,28.116
18,15.051,134,355.2540000000001,0,12.496666666666668,2.0153333333333334,33.04002,72.97800000000001
17,16.386666666666667,98,253.2,1,9.112222222222222,4.996333333333333,84.82095,-21.237
29,22.793333333333333,164,789.8000000000001,1,14.994129999999998,2.1983333333333337,311.4415,208.2
20,3.0253333333333337,55,96.33766666666666,0,7.809111111111111,3.3113333333333337,7.07947,41.222
24,17.619333333333334,103,405.044,0,12.281555555555554,2.442333333333333,53.69036,123.75
29,15.829999999999998,118,313.3666666666666,1,7.277888888888889,2.9216666666666664,87.66865,49.294
41,11.973333333333334,127,-0.5023333333333333,1,10.231111111111112,2.6426666666666665,-83.63731,108.34
35,7.422,109,160.64,1,8.327777777777778,4.671333333333333,40.71815,24.935
45,13.445666666666668,167,-1.4453333333333331,0,17.503333333333334,0.7133333333333333,-2.5426599999999997,1.1043
16,19.641,134,515.4726666666667,0,16.20877777777778,1.6523333333333332,69.24464,105.24
38,14.71,96,-0.8296666666666667,1,7.969111111111111,5.802666666666667,-47.47897,4.5059
28,19.459999999999997,185,674.9666666666667,1,16.9239225,6.421666666666667,169.8207,207.99
36,20.706666666666667,135,181.23333333333335,1,11.323333333333332,4.618333333333333,-37.95525,164.41
10,19.37333333333333,98,-1.985,1,9.043333333333331,5.390666666666667,-74.12912,14.805
34,12.056666666666668,151,150.0,1,12.278888888888888,4.4863333333333335,-4.48646,49.341
17,12.276333333333334,153,526.6626666666667,0,14.727,1.539,114.4318,93.448
32,20.487666666666662,148,83.395,0,18.773222222222227,1.4166666666666667,-3.0478099999999997,27.18
11,13.296666666666669,182,110.9,1,17.4925375,3.8683333333333336,-11.70567,33.184
26,9.75,143,168.33333333333334,1,11.303065,6.0506666666666655,21.3986,77.18
11,18.563333333333333,193,27.56,1,19.5756225,4.239,-6.406280000000001,20.347
1,20.166666666666668,191,-0.0756666666666666,1,18.7833675,3.3646666666666665,-127.8632,117.47
1,12.863333333333337,212,-0.1296666666666666,1,14.764855,4.199666666666666,-28.60493,-53.428999999999995
4,12.75,206,-0.2023333333333333,1,14.6715375,2.7870000000000004,-11.44402,42.837
43,12.5,206,-1.2213333333333332,1,14.476837499999998,3.8166666666666664,-27.3775,14.747
26,17.927333333333333,127,368.3250000000001,0,14.66977777777778,1.3606666666666667,45.38958,81.95200000000001
2,8.42,95,-0.8583333333333334,1,7.7732222222222225,6.1896666666666675,-73.15961,25.185
18,14.61,172,548.1,1,12.651111111111112,3.2230000000000003,150.0668,126.92
10,10.666666666666666,92,-0.6866666666666666,1,7.759444444444444,2.527,-12.13834,4.3561
18,20.314333333333337,136,700.4413333333333,0,16.824444444444445,2.9546666666666668,106.3806,152.67
14,16.826666666666668,182,63.65666666666666,1,15.077777777777778,2.7310000000000003,3.82077,26.655
22,13.346666666666666,125,458.76666666666665,1,10.425555555555556,1.93,173.9163,78.793
26,11.96,131,242.4,1,10.005163,2.063,38.12483,95.04
39,21.74,160,40.68,1,12.4333275,1.8323333333333336,-26.49431,16.590999999999998
21,21.089333333333332,194,586.6266666666667,0,21.506777777777778,2.457666666666667,72.28577,159.31
30,22.436666666666667,164,570.6999999999999,1,15.0033725,2.4103333333333334,163.3294,124.52
22,10.99,102,282.59999999999997,1,9.436666666666667,4.690666666666666,111.6319,17.62
37,27.152666666666665,181,122.30166666666666,0,21.56866666666667,1.5783333333333334,-15.74937,42.676
45,16.876666666666665,136,-2.3753333333333333,1,11.613333333333332,4.356333333333333,-43.75665,12.152
14,9.766666666666667,129,225.66666666666663,1,10.237777777777778,1.7,53.8209,43.601000000000006
35,12.555,162,69.43033333333334,0,18.018888888888892,1.5626666666666666,-7.461530000000001,35.376
6,16.366666666666667,163,-2.4183333333333334,1,14.932455,3.064666666666666,-76.80769000000001,33.217
18,9.003333333333332,163,513.0333333333333,1,11.848888888888888,5.212666666666667,156.2607,86.046
13,15.457666666666668,157,108.27366666666666,0,19.336666666666662,1.4366666666666663,1.85315,32.595
7,15.993333333333332,161,-1.232,1,12.612257499999998,2.397666666666667,-57.29684,36.527
38,10.086666666666666,117,4.019000000000001,1,6.995333333333332,2.222666666666667,-15.89483,4.978
27,21.8,133,841.5673333333334,0,15.815444444444443,2.7110000000000003,111.2619,173.09
47,8.581666666666669,127,-3.453666666666667,0,11.05,2.608,-24.8715,8.5678
18,18.671666666666667,178,569.12,0,17.55666666666667,2.310333333333333,73.81626,156.57
47,12.893333333333333,103,-1.8263333333333336,1,9.58777777777778,3.873,-43.32072,-1.6654
24,23.313333333333333,161,891.3333333333334,1,12.571595,2.7913333333333328,301.2912,220.87
24,5.877,115,348.1960000000001,0,10.168222222222225,2.424,71.78754,54.285
24,3.833,59,566.3706666666667,0,5.102222222222222,3.1043333333333334,145.6589,68.05199999999999
30,10.61,144,334.59999999999997,1,10.857285,3.052666666666666,126.967,61.43
20,21.853333333333335,188,810.5,1,16.880402500000002,1.752,248.4021,281.97
31,10.063333333333333,101,379.8666666666666,1,9.847777777777775,3.3826666666666667,157.4423,21.813
34,11.659999999999998,163,363.3333333333333,1,11.654444444444444,3.9729999999999994,84.50654,83.06200000000001
43,11.72,154,-0.4583333333333333,1,12.546666666666669,3.281,-10.41734,7.547
37,16.392,128,57.704,0,11.616333333333335,2.1929999999999996,-19.19251,21.961
20,19.473333333333333,142,691.9666666666666,1,11.694444444444445,3.908333333333333,175.2935,172.24
12,9.762666666666666,127,48.11766666666667,0,14.839,0.5293333333333333,5.84171,13.111
16,3.700666666666667,113,273.043,0,10.643333333333333,1.007666666666667,50.22225,50.464
33,14.94,146,450.9666666666667,1,10.54215,3.773,147.495,97.203
23,22.43766666666667,160,922.8576666666668,0,17.42522222222222,2.048666666666667,105.7775,282.64
21,20.816333333333336,182,485.355,0,16.293333333333333,3.1596666666666664,37.28598,210.45
47,14.743333333333334,133,-1.8263333333333336,1,10.98222222222222,3.688,-51.90953,9.0115
31,15.14,140,337.1333333333334,1,11.515555555555556,2.314333333333334,48.01921,139.85
19,16.152,206,237.109,0,20.13011111111111,0.7523333333333332,31.43535,61.239
46,2.8996666666666666,116,-2.2136666666666667,1,7.031222222222222,2.7783333333333338,-30.4796,4.5724
10,14.746666666666668,170,70.86333333333334,1,12.25,2.1466666666666665,-13.99533,3.0658
40,14.327666666666666,154,2.4223333333333334,0,19.595,0.9773333333333336,-9.9112,25.469
32,12.996666666666668,125,82.24333333333333,1,10.361111111111107,2.6759999999999997,14.90219,7.9666
26,20.667666666666666,187,378.585,0,19.057333333333336,1.4673333333333334,33.776070000000004,113.17
3,7.962000000000001,118,-2.599,1,7.2012222222222215,2.7483333333333335,-29.28319,2.4247
11,14.201,150,61.86099999999999,0,18.523555555555557,1.21,-9.26323,26.013
22,9.846666666666668,117,581.0333333333334,1,6.910222222222223,4.279333333333334,227.8805,59.32
1,10.02,156,-0.7906666666666666,1,12.175555555555556,2.4216666666666664,-12.48243,1.9718
28,21.15,166,678.9666666666667,1,14.904255,2.264666666666667,262.5963,142.23
41,19.049000000000003,135,-5.500333333333334,0,17.46066666666667,3.336,-58.812059999999995,30.276999999999997
17,17.676666666666666,175,631.0,1,17.593339999999998,1.9863333333333333,183.7848,128.3
35,14.386666666666663,139,147.23333333333332,1,9.85323575,2.2876666666666665,9.25213,55.463
25,8.315666666666667,115,298.8156666666667,0,8.773333333333333,2.2383333333333333,35.75568,100.22
47,14.883333333333333,151,-2.6523333333333334,1,11.31857,4.1306666666666665,-56.507819999999995,3.5302
35,20.932666666666663,171,391.801,0,18.382888888888893,1.0686666666666664,42.10285,112.39
42,9.126666666666669,162,-0.9053333333333334,1,12.01777777777778,6.415333333333334,-103.7597,104.2
45,14.213333333333331,130,-2.685,1,10.282222222222222,1.742,-10.24026,0.81393
20,15.597666666666669,153,808.8066666666667,0,14.616666666666667,1.6146666666666667,123.3465,105.62
27,3.4803333333333337,112,227.16666666666663,1,7.741555555555554,3.5573333333333337,83.19138000000001,25.466
34,24.965000000000003,121,249.65499999999997,0,13.74888888888889,2.134,-13.59894,71.015
44,18.296666666666667,159,-1.7323333333333333,1,12.170665,2.3076666666666665,-19.99814,7.6683
20,20.99,163,814.2333333333332,1,14.905015,4.2909999999999995,305.2954,326.98
46,6.55,92,-0.2536666666666666,1,7.921,4.270333333333333,-15.70956,-3.5716
19,17.246666666666666,133,747.2666666666668,1,10.400547499999998,1.6063333333333334,315.3128,72.189
25,22.183999999999997,174,705.3399999999998,0,18.813222222222223,1.8686666666666667,114.998,271.97
46,8.81,138,-1.4036666666666668,1,9.907074,2.284333333333333,-53.5297,9.8744
28,26.805666666666667,177,835.009,0,19.540000000000003,2.6076666666666664,88.23893000000001,187.84
36,13.247666666666666,128,75.74433333333333,0,15.156555555555556,1.5873333333333333,-15.70488,20.049
47,16.37,193,-2.3783333333333334,1,15.62208,3.3216666666666668,-24.53285,-0.5159
14,10.953333333333331,103,200.86666666666665,1,9.346666666666666,2.5516666666666667,36.10009,7.8467
25,22.0,163,896.3333333333334,1,14.865125,3.368,284.111,205.69
9,8.467,136,-0.0413333333333333,0,12.986666666666666,0.8536666666666667,-4.93139,27.55
37,16.950999999999997,165,78.85133333333333,0,16.92866666666667,1.022,-13.47247,37.774
28,16.088666666666665,140,286.0273333333334,0,12.173333333333332,2.228,28.11262,69.671
37,16.59,173,3.2503333333333333,1,18.039845,3.563,-71.5511,117.93
9,3.968,111,-0.4606666666666666,0,12.645,1.2076666666666669,-9.40989,14.027
35,28.564000000000004,171,327.17400000000004,0,19.270333333333337,1.8316666666666668,16.59749,70.683
40,19.39,196,9.892,1,15.1945275,4.714333333333333,-85.14301,74.358
13,13.703333333333331,145,110.03333333333336,1,12.123333333333331,1.2673333333333332,4.15528,46.715
3,16.154666666666667,173,-1.7240000000000002,0,18.423333333333332,1.0206666666666668,-5.90424,1.3506
17,12.961,128,565.938,0,10.323333333333332,1.6116666666666666,92.76978,91.69
