year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,H_orig,LE_orig
2023,151,2,1,-2.375,-33.59092057242488,-61.86793,10.609000000000002
2024,96,45,0,-2.959333333333334,-1.6186666666666667,-26.73888,6.5888
2023,184,28,0,440.31333333333333,13.035333333333334,36.70845,149.25
2023,130,7,1,-1.3660000000000003,-29.05255554855599,-5.82225,4.1583
2023,151,26,1,871.6666666666666,-35.61626953659677,288.4382,133.38
2024,111,3,0,-0.0516666666666666,-12.881,-15.40494,16.469
2023,130,1,0,-2.402333333333333,-8.480333333333334,-25.58792,20.233
2024,156,23,1,216.26666666666665,0.9257824144168876,47.097840000000005,43.07
2023,146,33,1,450.9666666666667,-34.599253160204306,147.495,97.203
2024,173,33,0,430.54733333333337,40.973,28.33368,207.97
2024,93,0,0,-2.487,-7.230666666666667,-20.60211,8.5059
2024,157,16,0,131.04066666666665,7.729666666666667,10.10505,47.761
2024,104,47,0,-4.570999999999999,-2.6023333333333336,-28.02233,4.4612
2023,164,43,1,-2.769,-18.942599385681692,-68.97758,17.355
2024,151,35,1,89.77999999999999,-2.6683266563609416,-15.77904,43.407
2023,141,21,0,481.80133333333333,24.551333333333332,40.6131,96.821
2024,180,10,1,40.18333333333333,-9.110009732376644,-19.85671,11.487
2024,97,21,0,630.718,61.776666666666664,72.95746,157.32
2024,109,24,1,570.0333333333333,7.878850610678505,137.8717,77.623
2023,141,43,0,-3.691333333333333,2.968,-54.62436,27.319000000000003
2024,99,28,0,393.88733333333334,44.24633333333333,-9.06382,122.51
2023,168,20,0,457.425,22.17166666666667,63.08091,130.21
2024,173,37,1,58.370000000000005,-15.275972475585702,-40.51716,31.296999999999997
2023,160,8,1,6.908333333333334,-29.87114735514147,-62.84846999999999,8.8195
2023,63,46,0,-1.106,-5.324999999999999,-9.54715,9.5543
2023,132,33,0,285.7153333333333,27.035,-27.202890000000004,101.8
2023,127,27,0,305.42366666666663,10.646,63.9021,76.842
2024,141,29,1,294.56666666666666,-7.949842280207094,68.7578,61.67
2024,112,16,0,169.346,-6.709666666666667,7.270460000000001,52.872
2024,108,37,1,13.25,11.289788383493605,-9.63431,3.8162
2024,105,2,1,-2.0286666666666666,-8.478612185093459,-45.76766,2.9101
2023,191,38,1,89.66666666666667,-26.936026803947662,-9.19086,24.619
2023,123,26,0,839.159,42.593,176.9064,186.42
2024,142,32,0,57.17366666666667,16.281333333333333,-27.20102,52.465
2023,177,32,1,524.1333333333333,-25.911122652898356,66.87411,178.79
2023,78,28,0,411.56666666666666,33.04266666666667,65.73666999999999,118.96
2024,109,23,0,388.94066666666663,24.676,64.48096,93.212
2023,209,15,0,115.061,7.4813333333333345,8.66894,33.155
2023,142,21,0,723.6916666666666,37.75033333333334,61.10894,206.94
2023,118,29,0,152.07799999999995,7.296,13.08732,30.249
2023,166,47,1,-1.2736666666666667,-27.597514401542917,-19.33217,-4.3074
2023,145,17,0,151.804,1.2733333333333332,18.5667,18.833
2024,161,17,1,668.1,2.543283999747433,184.6435,83.1
2024,171,28,1,260.56666666666666,-1.1140200818131694,19.42706,85.883
2023,48,22,0,46.581,8.790000000000001,-12.24297,15.095999999999998
2023,175,28,0,790.7746666666666,45.535,63.84401999999999,210.27
2024,108,2,1,-0.7476666666666668,10.840700931407463,-22.8845,8.2512
2024,93,44,1,-0.0856666666666666,1.1837433149456282,-77.91818,82.48200000000001
2023,182,21,0,485.355,11.631,37.28598,210.45
2023,157,40,1,4.242333333333334,-34.807953546536744,-21.0652,13.2
2023,176,16,0,540.765,3.255333333333333,57.70969,103.73
2023,130,19,1,220.9333333333333,-30.28833103309095,11.94783,29.513
2024,162,7,1,-0.4896666666666666,3.96672678204525,-15.23768,1.7632
2024,129,17,0,580.3043333333334,12.866,96.64587,110.02
2024,135,38,0,22.922666666666668,-4.191666666666667,-53.10915,34.541
2023,60,19,0,369.0026666666667,-16.119666666666664,123.9948,43.36600000000001
2024,176,30,0,767.5703333333332,89.90333333333332,104.7832,222.09
2023,179,31,1,632.7333333333332,-28.603531312358815,170.7204,158.3
2023,159,32,1,533.9,-35.40670077140302,121.2616,134.87
2024,118,44,1,-2.672,-8.709689125829843,-45.16064,7.528
2023,185,24,1,829.6333333333333,-29.440648534651995,235.666,140.98
2024,163,31,0,622.5756666666666,21.091,113.4308,174.5
2024,93,25,1,357.40000000000003,-0.0655587887277721,103.6343,60.67
2023,182,23,0,243.44733333333332,7.381,7.27169,127.62
2024,179,20,0,777.5883333333333,97.29333333333334,85.735,187.95
2024,110,0,0,-1.569,-18.052666666666667,-11.39997,10.832
2023,164,37,1,181.0,-22.642834078585818,11.81556,44.948
2023,134,22,0,795.998,34.08233333333333,96.62811,171.97
2023,161,14,1,388.2999999999999,-25.129147488297793,39.27832,79.426
2024,119,15,1,179.70000000000002,-2.2115464106727116,14.92382,11.252
2024,105,0,1,-1.7976666666666663,-9.368065591064717,-59.08837,4.1934
2023,125,16,0,437.6856666666667,5.329,39.605,75.941
2024,144,24,1,749.1999999999999,-3.883349611289371,258.5682,163.49
2023,170,36,0,244.67099999999996,17.36733333333333,22.15507,41.131
2023,123,20,0,779.319,19.907666666666668,148.8174,140.24
2024,172,33,1,155.63333333333333,-7.612560292291553,26.3741,31.15
2024,128,10,1,6.836333333333333,-0.3118788196489403,-32.64329,31.122
2023,187,37,1,166.9333333333333,-44.24397534813727,17.64486,61.974
2024,117,22,0,658.861,47.711333333333336,100.0182,170.46
2023,155,45,1,-2.9800000000000004,-36.670626204025126,-29.884209999999996,2.6775
2024,147,25,0,926.6543333333332,88.37466666666667,104.0901,229.13
2024,114,33,0,153.86233333333334,6.9476666666666675,9.12083,40.688
2023,208,15,1,107.26666666666668,-39.96257810230812,-14.179620000000002,59.788999999999994
2023,72,32,0,64.31766666666667,22.69933333333334,-18.50644,42.888000000000005
2024,160,28,0,745.1196666666666,54.199666666666666,69.25795,225.67
2024,141,15,1,198.36666666666667,0.256985324380178,23.07207,93.443
2023,184,24,0,451.205,12.659333333333334,45.00391,160.32
2024,105,16,0,110.31033333333332,0.5096666666666666,-1.86668,36.531
2023,182,39,1,20.01,-29.03576689057093,-36.22277,34.126
2024,162,25,0,259.045,8.844666666666667,19.8638,68.922
2024,142,15,1,478.5333333333333,-2.9241065852295214,126.8412,87.632
2023,168,46,0,-4.164666666666666,-10.964666666666666,-22.46081,0.89338
2023,140,21,0,381.974,6.794,57.70601,86.336
2024,148,16,1,292.1333333333334,-3.3285884977887332,59.41217,75.92699999999999
2023,144,45,1,-0.3713333333333333,-31.330530396461135,-20.68258,5.1894
2024,134,3,1,-2.3336666666666663,-5.1341167111606465,-39.630390000000006,9.2852
2024,174,29,0,302.391,13.284666666666666,12.93448,111.92
2023,177,29,1,477.73333333333335,-26.32526700483335,17.09454,203.3
2023,209,29,0,197.36533333333333,46.17466666666667,-3.75515,82.47399999999999
2023,142,15,0,383.15366666666665,6.1323333333333325,30.41352,78.189
2024,92,4,1,-1.9846666666666664,-3.688526036668754,-24.50349,1.7688
2023,187,15,1,435.3333333333333,-39.54647989793525,87.75838,52.254
2024,116,20,1,133.19333333333333,11.662628071140608,46.04979,357.1
2023,191,30,1,729.6333333333332,-28.16919715189867,170.449,166.28
2024,149,38,1,32.86666666666667,-2.9547577134434135,-16.44771,7.0313
2024,107,4,1,-0.3903333333333333,14.332415781688438,-42.7312,26.597
2024,155,19,0,289.3493333333334,5.315,33.249759999999995,60.072
2023,50,40,0,-0.4873333333333333,-1.3403333333333334,-1.56382,4.235
2023,149,3,1,-2.687333333333333,-34.82184760831753,-43.6296,2.0661
2024,179,36,1,172.20000000000002,-17.83208030818322,5.623419999999999,69.48899999999999
2023,65,0,0,-1.124,-6.726333333333334,-8.37156,4.6022
2023,185,47,1,-0.6473333333333333,-42.410321017597305,-73.54648,59.288
2023,200,37,0,80.74966666666667,-1.0783333333333334,-19.50574,47.137
2024,101,7,0,-3.609,-15.239,-24.76257,7.4733
2024,103,15,0,290.453,4.897333333333333,42.20491,60.886
2024,96,3,0,-3.6573333333333338,-9.182,-37.96319,0.6170100000000001
2024,145,20,0,656.0396666666667,39.928666666666665,94.52599,158.89
2024,135,40,0,-3.0559999999999996,-12.179666666666668,-69.51775,30.04
2023,137,3,1,-2.344,-29.487106803731532,-47.03318,-1.2171
2023,207,5,1,-2.210666666666667,-39.55842010727806,-51.65277,4.3426
2023,57,37,0,-3.669666666666666,-8.153666666666666,-11.23267,5.4211
2023,117,23,0,889.2623333333335,20.339333333333332,208.2618,187.63
2024,149,12,1,57.25,0.6240262350772119,-11.54964,14.787
2023,159,17,0,171.14700000000002,7.168333333333334,19.7789,39.939
2024,178,4,1,-2.214,-8.420918176138846,-62.371480000000005,5.6963
2023,125,28,0,232.95633333333333,30.985,10.30843,51.768
2023,191,21,0,68.41033333333333,-2.2056666666666667,-3.40845,36.031
2024,93,10,1,-0.0076666666666666,5.224954250232685,-46.52704,43.926
2023,204,19,0,551.395,59.05733333333333,23.86627,191.45
2023,157,19,1,584.1,-34.192996582926206,143.6787,107.74
2024,96,32,0,108.13766666666668,20.439666666666668,-49.67432,87.596
2024,111,15,0,93.99266666666666,-6.646333333333334,12.02293,28.049
2024,103,23,0,694.0133333333333,36.7,108.3062,151.3
2024,112,13,1,202.1,11.840605015057928,40.42211,23.851999999999997
2023,138,3,1,-2.0273333333333334,-27.631019352608018,-60.00708,2.0566
2023,203,25,1,318.96666666666664,-46.94311394377278,63.34779,105.58
2024,182,40,1,11.923333333333334,-3.171197883639862,-23.52594,7.638
2023,146,14,1,383.3666666666666,-31.12877704101909,160.6152,38.1
2023,140,27,0,236.21466666666663,16.169,20.67509,65.065
2023,145,24,0,915.3573333333334,42.15266666666667,173.2212,151.29
2024,130,9,0,3.9776666666666665,-31.874,-7.51268,19.721
2024,107,33,0,197.02566666666667,10.222333333333331,20.17923,44.248999999999995
2023,133,31,0,414.93533333333335,33.74166666666667,19.70752,135.34
2024,179,38,1,126.7,-17.148862643137686,-3.70046,31.973000000000003
2024,130,26,0,793.346,77.60866666666668,96.65045,205.78
2024,149,39,1,15.943333333333335,-2.743678039134573,-24.36145,7.632
2024,132,27,0,564.8963333333334,54.08766666666667,85.25255,157.84
2024,113,19,0,758.2036666666667,18.825999999999997,176.7552,136.2
2023,168,2,1,-1.4513333333333334,-28.02041490699597,-31.31152,8.0052
2024,181,19,0,751.1316666666667,69.21,94.52604,169.6
2024,165,30,0,668.8083333333334,37.488,96.05077,177.2
2024,112,34,1,250.0,4.6886100090275695,89.06279,28.626
2023,137,38,1,61.05666666666667,-30.291949278346387,-9.98813,13.337
2023,159,34,1,345.5666666666666,-35.61294075096181,45.66388,120.07
2024,115,7,0,-1.41,-12.699,-7.77186,16.845
2023,149,46,1,-2.158333333333333,-34.413709543506585,-66.00882,1.2194
2023,144,19,0,492.946,10.940333333333331,118.1846,127.29
2023,157,45,1,-0.7656666666666666,-33.78066135361893,-23.62336,5.5037
2023,179,14,0,406.30633333333327,-10.766666666666666,59.228559999999995,70.715
2023,206,31,0,563.2766666666666,27.655,62.05919,189.5
2023,198,47,1,-2.224,-43.61924912233704,-36.25121,10.458
2024,178,41,1,6.953666666666666,-18.46499179986255,-35.17714,7.892
2024,174,32,1,116.83,-9.08425439744284,11.54437,36.863
2023,162,15,1,478.5333333333333,-20.389752758038075,125.0503,125.7
2023,51,47,0,-0.7283333333333334,0.5126666666666667,-13.41012,9.4422
2023,129,2,1,-2.0336666666666665,-29.67930799169928,-34.10987,3.068
2024,168,42,0,-1.8346666666666664,-9.405333333333331,-22.35484,18.953
2024,109,32,1,233.33333333333337,0.8620149226394048,96.00247,43.235
2023,118,46,0,-0.0393333333333333,2.094,-11.17532,4.3814
2024,138,38,1,56.98666666666667,-7.210202837316182,-16.38466,60.401
2023,203,30,0,644.4643333333333,46.42433333333333,47.33149,176.27
2024,165,38,1,44.85333333333333,-2.569814998347401,-2.8704099999999997,3.6928
2023,164,17,1,607.3,-18.740411840809013,173.7796,199.04
2023,75,27,0,598.5563333333333,16.450333333333333,126.7934,89.229
2023,145,39,1,28.63,-33.788042573939904,-26.426790000000004,5.9395
2023,201,22,0,682.1923333333333,53.96133333333333,103.4424,186.0
2024,123,43,1,-1.5810000000000002,-13.792894406905695,-9.50551,7.3104
2024,138,36,0,95.83533333333332,-5.877666666666667,-10.4812,22.717
2024,126,23,0,416.36533333333335,33.12766666666666,60.675830000000005,131.75
2024,134,35,1,275.03333333333336,-13.477412265116572,39.095659999999995,71.875
2024,176,24,0,563.008,68.855,109.1854,88.699
2023,209,22,0,385.857,35.10466666666667,44.61506,121.92
2023,146,46,1,-2.387,-33.79846312027557,-65.82123,1.6163
2023,178,7,1,-0.2496666666666665,-19.14949064938641,-47.36762,2.9494
2023,130,39,1,6.165,-31.31569559091395,-14.51006,8.6534
2023,164,35,1,316.0333333333333,-23.67208012394156,54.813030000000005,56.944
2023,151,14,1,413.76666666666665,-32.55979303953626,118.6688,90.074
2023,80,8,0,-0.5596666666666666,-1.7306666666666668,-6.38781,5.8681
2024,101,0,0,-2.5316666666666667,-13.915666666666668,-20.51575,11.332
2023,126,16,0,343.954,5.296,57.89066999999999,165.26
2023,118,6,0,-2.033333333333333,-7.884,-12.22806,11.371
2024,103,39,0,-4.617666666666667,2.6046666666666667,-25.52153,3.6653
2023,135,38,1,12.645333333333337,-27.60807967768872,-134.539,116.46
2024,136,14,1,404.8,-2.184043521755906,97.55437,62.211000000000006
2024,95,47,1,-2.223333333333333,-1.0044540949835894,-38.62458,3.476
2024,115,3,0,-1.428,-13.302,-14.974620000000002,17.637999999999998
2023,191,21,1,80.85333333333334,-25.096800375714388,-5.1376800000000005,40.394
2024,130,20,1,762.8333333333334,-1.1597100558666416,262.982,51.086000000000006
2024,163,23,0,352.01800000000003,4.177333333333333,47.04227,95.765
2023,191,35,0,354.00100000000003,15.87533333333333,14.94785,102.51
2023,185,17,1,598.2,-28.01274422705452,178.3659,106.8
2023,176,12,1,235.26666666666668,-25.110187883159412,13.16179,26.209
2023,153,26,1,485.5333333333333,-32.75611902709518,215.1746,185.77
2024,100,32,0,67.98666666666666,-1.8203333333333336,-22.28866,86.11
2023,131,18,1,136.13333333333335,-30.90719570157742,9.31168,39.169
2023,131,7,1,-0.5296666666666666,-28.851598207070182,-11.01551,6.8756
2023,140,7,1,-0.431,-31.325971407439305,-5.40653,10.689
2024,153,43,1,-0.97,-9.02911396364116,-58.0596,40.707
2024,179,19,1,654.3333333333334,-12.4197274690389,114.2604,130.94
2024,98,9,1,-1.854,-8.359153294737904,-92.91721,25.664
2024,104,13,0,45.95633333333333,0.5503333333333333,-10.45508,17.408
2024,118,11,1,47.57,3.5208636877083994,-5.64358,0.36267
2023,161,26,0,879.1030000000001,48.67466666666667,141.7462,144.88
2023,204,43,1,-1.002,-48.549687202082815,-31.519409999999997,12.487
2023,60,22,0,527.578,-7.267666666666667,119.4642,51.593
2024,102,31,1,313.1666666666667,-4.267614175089169,110.3602,8.9395
2023,157,41,1,-1.7946666666666669,-34.397065615331684,-25.11956,10.4
2023,160,33,1,443.8,-33.75938607151706,75.68354000000001,124.74
2024,124,18,1,153.53333333333333,-4.839850940982878,20.998,45.512
2024,160,47,1,-1.789,-5.688849275673444,-32.25136,7.9668
2023,138,27,1,765.1,-29.4554109752941,436.2254,149.15
2023,143,37,1,152.6,-27.824233649247237,9.76992,28.239
2023,149,34,1,362.5,-36.65210078831738,141.6042,101.6
2023,69,21,0,219.81733333333332,17.149666666666665,20.19999,67.648
2023,154,4,1,-2.4486666666666665,-32.36592745875111,-60.50544,7.5221
2024,165,44,1,-1.8686666666666667,-1.5757942785789654,-20.20898,3.495
2024,95,39,1,-1.3963333333333334,-4.114633846809296,-21.1985,4.1665
2023,169,41,1,0.1353333333333334,-25.72709869920793,-52.45625,29.751
2023,64,38,0,-1.5416666666666667,-4.057333333333333,-7.85274,3.2132
2024,161,20,1,823.6999999999999,2.395978852827843,274.2629,119.7
2023,198,3,1,-1.6716666666666669,-42.3517778093647,-52.46801,9.2563
2023,77,9,0,-5.982333333333333,2.463333333333334,-16.43611,14.281
2023,163,23,1,897.6666666666666,-21.82004510750416,300.045,156.68
2024,121,44,1,-2.451333333333333,-17.159099905204883,-74.81625,19.524
2023,155,40,1,7.402000000000001,-37.27494552658479,-81.14133000000001,31.987
2023,178,18,0,569.12,1.476,73.81626,156.57
2024,162,42,0,-2.676,-17.140000000000004,-30.524420000000003,19.292
2023,197,8,0,-1.903,-15.881333333333336,-16.32842,10.98
2023,126,44,0,-1.759,-2.010666666666667,-15.4854,11.945
2023,180,16,0,271.3066666666667,5.924333333333333,26.93585,70.402
2023,150,0,1,-2.3893333333333335,-33.591933681096435,-44.43399,11.054
2023,120,22,0,846.7103333333333,21.296,144.8037,191.79
2024,109,8,1,-1.1740000000000002,13.641597609032187,-19.04575,-6.5704
2023,173,15,1,389.8666666666666,-21.60598971819365,55.68877,81.836
2023,124,36,0,125.08133333333336,12.652333333333331,-26.7017,39.766
2023,137,23,0,775.1863333333334,35.24066666666667,139.0241,157.86
2024,102,18,1,596.7333333333333,9.304961756637775,176.9505,46.398999999999994
2024,166,44,1,-1.5863333333333334,-3.525777281611423,-26.449679999999997,0.26244
2023,147,7,1,-2.109666666666667,-32.56825973343395,-73.57757,14.64
2023,181,27,1,218.5,-25.942529021715416,86.35848,76.685
2024,122,28,1,650.8000000000001,-20.573749257793647,241.9704,150.98
2024,181,14,0,396.1893333333333,-5.668666666666667,54.9029,62.908
2023,180,35,0,68.03066666666668,9.166333333333332,8.865310000000001,53.597
2023,116,23,0,402.4463333333333,1.7003333333333333,81.4724,104.0
2023,190,18,1,620.3000000000001,-35.37384710448389,102.6623,141.1
2023,199,23,0,908.3673333333332,99.83,158.0472,229.46
2023,198,0,1,-2.427,-42.75398195195678,-56.08085,8.9216
2023,148,11,1,146.96666666666667,-31.328504179118127,-21.69477,28.622
2024,130,38,1,26.94666666666667,-8.352151021047455,-21.74647,6.2099
2024,173,23,1,184.0333333333333,-9.846537446226504,16.52525,39.452
2023,201,19,1,307.09999999999997,-47.543380831646395,73.30925,142.86
2023,197,44,1,-2.919666666666666,-43.77063650382374,-67.87623,9.5074
2024,133,12,1,186.4333333333333,-1.5492880975594847,33.644290000000005,12.093
2023,189,19,1,520.8666666666667,-42.16775385567416,97.76581,118.61
2024,103,35,0,67.74799999999999,12.069333333333333,-17.18368,36.257
2024,103,23,1,660.6666666666666,-7.477611226838537,307.2777,59.226000000000006
2023,118,5,0,-2.5336666666666665,-7.875,-25.23771,14.406
2024,123,11,0,68.54433333333333,-14.541333333333334,-39.52103,18.541
2023,212,5,1,0.7396666666666666,-41.172591680624514,-102.8447,94.056
2024,105,15,1,126.03333333333332,-3.005910144170367,46.397459999999995,13.478
2024,140,19,1,222.0,-0.3379698551097618,26.2686,57.983999999999995
2023,143,25,1,161.1,-27.205513710571054,16.8567,85.50200000000001
2023,150,21,0,860.609,30.158,179.4065,147.79
2024,122,26,0,814.7326666666668,82.04033333333334,68.35916999999999,174.13
2024,145,22,1,564.1333333333333,-4.330379117007326,161.9718,110.05
2024,144,26,0,351.8243333333333,49.90433333333334,35.81694,123.01
2024,145,21,0,742.599,60.52733333333333,86.15879,132.7
2023,149,37,0,111.342,6.677333333333333,-9.29619,36.787
2024,127,11,1,26.75333333333333,0.6416230386972165,-10.99593,6.2571
2023,128,23,0,870.8246666666665,42.419,140.05700000000002,168.56
2023,165,22,1,539.5,-22.447738294413742,129.1227,88.67299999999999
2023,180,45,1,-0.7963333333333334,-28.19807074903685,-28.01715,13.809
2023,199,45,0,-4.521999999999999,-35.736999999999995,-15.01576,5.843
2024,107,13,0,157.56233333333333,-15.653666666666666,11.18555,37.395
2024,153,4,0,-0.473,-7.608666666666667,-2.94433,3.7232
2023,145,22,0,922.9533333333334,22.266,181.3612,141.4
2023,185,10,0,36.69733333333334,-10.972,-15.8056,21.475
2024,182,43,1,-0.6883333333333334,-2.5079277933754467,-14.293820000000002,3.7175
2023,139,9,1,11.84066666666667,-28.445631089412533,-34.41768,4.7353
2024,167,7,0,-0.985,-8.208,-13.5271,5.6594
2024,150,13,1,187.76666666666665,1.4576738873333392,11.60947,46.032
2024,181,40,0,10.600333333333332,-0.7493333333333334,-24.30084,13.291
2024,96,24,1,381.6666666666667,-9.27354278442148,49.2633,66.542
2024,133,8,1,-1.1886666666666663,-3.2816827276123632,-34.85176,2.8652
2023,126,46,0,-2.084333333333334,-2.4170000000000003,-8.67423,8.1778
2024,164,36,0,71.37766666666667,-3.4776666666666665,-0.77998,19.469
2024,149,16,0,342.68700000000007,11.355000000000002,52.67744,110.51
2024,158,36,0,221.823,8.471666666666666,-9.3881,57.208
2023,186,38,0,59.10066666666666,-5.834666666666667,-24.37453,52.108
2024,109,36,0,55.89333333333334,2.427,-18.82191,36.475
2023,212,13,1,131.13333333333333,-40.76481544033902,-29.46705,64.905
2023,135,47,0,-2.818333333333334,-7.940666666666668,-11.48641,1.25
2024,167,4,1,-1.280333333333333,-2.0048841532762744,-10.76251,0.8046800000000001
2023,198,40,1,14.314999999999998,-46.87559748730672,-67.72121,68.242
2023,134,28,1,435.0333333333333,-27.18148856207507,146.7267,53.346
2024,93,29,0,360.0796666666667,23.863333333333333,41.120090000000005,78.539
2024,173,12,1,84.71666666666668,-5.566451566829688,-4.24927,5.332
2024,164,26,1,661.6333333333333,4.063876519785435,178.8477,152.34
2024,111,12,0,48.37633333333333,-12.818333333333332,-4.3377099999999995,16.128
2023,79,40,0,-1.1369999999999998,-0.8370000000000001,-18.63525,22.706999999999997
2024,100,44,0,-3.103,-14.070333333333332,-32.86432,16.498
2023,168,27,1,762.5,-33.140738497746014,239.3504,151.29
2023,126,23,0,786.7629999999999,39.129333333333335,86.30497,169.04
2023,159,23,1,472.3,-32.54466877436873,86.30921,172.79
2023,212,22,0,334.55833333333334,17.790666666666667,34.65976,101.22
2024,135,41,0,-5.500333333333334,-14.378666666666666,-58.812059999999995,30.276999999999997
2024,122,45,0,-4.429000000000001,-11.932333333333334,-53.188280000000006,23.979
2023,194,25,0,638.9063333333335,61.296666666666674,86.53493,164.34
2023,178,38,1,32.74,-25.521075814364472,-16.591620000000002,5.8286
2024,104,33,0,275.69233333333335,27.988333333333333,-29.658620000000003,96.374
2023,154,13,0,334.98466666666667,-15.541,39.97126,48.268
2024,169,17,0,274.2303333333333,14.193333333333332,35.60929,74.59100000000001
2023,131,38,1,16.66,-32.346099474751384,-22.62062,59.794
2023,150,30,1,678.3333333333334,-33.77161574048037,259.188,93.28
2024,113,15,1,284.1333333333333,15.217106917837263,60.36666999999999,41.863
2023,59,20,0,426.3913333333333,-5.270666666666666,98.95907,50.248999999999995
2023,168,16,0,560.555,1.5893333333333333,59.818169999999995,140.1
2023,188,15,0,476.02566666666667,10.051333333333334,82.9287,121.19
2024,117,5,1,-0.956,9.714669751816132,-32.238929999999996,5.7779
2024,167,30,0,702.8540000000002,25.701333333333334,76.20057,188.92
2024,105,23,0,479.2480000000001,16.593333333333334,39.33996,143.66
2024,133,0,1,-2.353666666666667,-7.145292317719033,-40.927859999999995,27.597
2024,155,21,0,347.55833333333334,13.199,60.24737,92.474
2023,155,27,0,862.6186666666666,48.18033333333333,120.9282,163.87
2024,112,31,0,433.01933333333335,17.545666666666666,60.99803000000001,87.20299999999999
2023,75,18,0,286.92466666666667,-13.419333333333334,43.73355,50.396
2024,166,42,1,-1.728666666666667,-4.089771014066021,-24.33344,0.13518
2024,162,28,0,122.14,2.671666666666667,-9.78349,36.701
2024,161,37,1,133.66666666666666,-4.854904549642035,7.93865,37.456
2023,77,7,0,-1.4226666666666663,2.0050000000000003,-20.74892,10.995
2024,144,20,1,642.7666666666668,-0.5371362898446334,198.2216,110.59
2024,139,20,1,556.1,-1.9674027104665264,211.1658,86.742
2023,144,30,0,258.97133333333335,23.792666666666666,32.77576,61.678
2024,113,14,1,158.36666666666667,15.180364338700905,35.586220000000004,63.607
2024,127,33,0,101.03566666666666,14.290666666666668,-2.117,30.373
2023,171,10,1,2.542666666666667,-16.676058192783692,-38.1237,43.084
2023,212,11,0,5.515666666666667,-14.302333333333335,-11.89639,22.878
2024,181,11,1,170.33333333333334,-0.3115505288937059,-7.84117,57.793
2023,144,25,1,212.4666666666667,-30.91103104154812,47.99924,63.394
2024,132,44,0,-4.744,-13.507333333333332,-50.7538,15.244000000000002
2023,77,32,0,174.51166666666666,28.19633333333333,-5.67238,57.315
2024,120,10,1,9.797,-2.475287242857239,-22.21953,5.1559
2023,131,17,0,161.60933333333332,4.555333333333333,11.71093,108.99
2023,200,17,1,529.2333333333333,-47.507487838712635,112.6959,108.09
2024,109,21,1,439.8,10.98130350302863,81.26238000000001,101.92
2024,155,15,0,158.10133333333332,-3.185666666666666,14.27229,18.968
2024,103,3,1,-0.3406666666666667,0.3815084098488093,-11.88784,-3.5109
2023,190,10,1,87.03333333333335,-32.908085327822725,-7.81248,7.0575
2024,170,0,1,-1.872,-6.358895403544523,-40.96125,24.149
2023,150,14,1,391.0,-30.720928435828565,77.01459,13.205
2024,126,40,1,-1.7056666666666669,-3.995612443933561,-35.46074,3.4094
2024,125,16,0,151.24033333333333,3.6786666666666665,11.67557,32.224000000000004
2023,186,36,0,283.4703333333333,-2.304,9.22024,79.695
2024,126,13,1,98.23333333333332,-0.28309733695536,-35.253190000000004,96.262
2024,169,10,1,40.03666666666667,-2.6043929256448175,-13.06953,7.9461
2023,121,20,0,687.6343333333334,13.408333333333331,107.2847,194.15
2023,137,40,1,-0.2709999999999999,-30.090557747429948,-55.479969999999994,5.1088
2023,137,26,1,665.9,-29.462575100899837,256.6862,49.597
2024,100,17,1,216.5666666666667,-8.298542940436455,49.68065,-23.898000000000003
2024,114,28,0,312.6836666666666,15.293,49.88994,77.46
2023,139,21,1,677.2666666666668,-29.864127959345947,287.9172,104.72
2024,115,9,0,-1.3866666666666667,-12.320666666666668,-7.44873,4.2631
2023,172,18,0,524.3393333333333,11.954666666666666,68.20169,158.33
2024,148,22,0,565.4233333333333,34.601,55.600019999999994,132.32
2024,126,2,0,-4.683666666666666,-9.636333333333337,-23.31055,24.926
2023,187,23,1,725.9666666666667,-41.58195994882229,291.5319,182.01
2023,176,12,0,216.21,-11.006,28.4303,49.578
2024,112,15,1,309.03333333333336,12.308500556960244,53.051480000000005,59.222
2023,202,9,1,2.156333333333333,-49.18700492137188,-53.536640000000006,26.176
2023,202,14,1,144.33333333333334,-47.96678789143521,-17.48836,46.729
2024,180,27,1,856.3333333333334,-12.097488138313516,238.643,311.09
2024,152,9,1,20.793333333333333,1.8144167234987136,-2.86553,-2.909
2023,211,15,1,374.3333333333333,-43.422778404967936,80.13824,73.539
2023,120,46,0,-5.228000000000001,-11.681,-54.95233,19.754
2024,102,12,1,84.98666666666666,11.030654733430142,-31.88147,5.6035
2024,162,47,1,-0.6993333333333333,4.162197300792853,-19.29413,8.1116
2023,177,21,0,868.407,33.17933333333334,119.062,235.57
2024,137,5,1,-2.223666666666667,-5.336580190354286,-54.49398000000001,14.608
2024,140,0,1,-0.4586666666666667,-1.747058595958095,-22.63792,10.056
2024,135,13,0,292.31466666666665,-10.715333333333334,21.09955,49.17
2023,207,22,1,522.4333333333333,-40.57912709383103,84.36221,185.23
2023,212,24,0,245.54166666666663,29.92533333333333,21.10389,110.85
2024,173,20,1,33.39666666666667,-8.605311731304907,-26.44237,85.59100000000001
2023,206,14,0,130.04333333333332,-6.350333333333334,11.18732,37.663
2024,132,33,1,431.43333333333334,-11.851439386087591,133.0291,96.442
2024,120,15,1,273.1333333333333,-1.497683722667986,67.04120999999999,43.455
2023,155,15,1,495.1333333333334,-31.939046883517097,92.5454,57.958
