year,month,day,30min,location,incomingShortwaveRadiation,H_orig,LE_orig
2024,5,18,15,1,391.4333333333334,179.0306,71.38
2024,4,19,6,1,-0.8373333333333334,-29.95995,7.7164
2024,6,17,35,0,338.57899999999995,16.99386,81.695
2023,7,5,29,0,490.03433333333334,59.29665,168.33
2024,6,2,0,1,-0.4243333333333333,-21.17144,4.3542
2023,7,12,36,0,265.9356666666667,-15.05324,93.086
2024,4,8,20,0,622.3876666666666,87.0257,186.94
2023,5,24,28,1,451.0333333333333,223.5283,92.234
2023,3,19,15,0,14.018,-4.59817,23.009
2023,5,28,40,1,5.301666666666667,-44.59948,15.114
2024,4,9,45,0,-2.8396666666666666,-30.34845,20.734
2023,7,26,44,1,-2.4,-37.53875,1.3718
2023,7,6,24,1,850.1333333333333,318.6994,295.84
2023,7,22,10,1,41.303333333333335,-71.34474,40.966
2023,7,1,38,0,35.954,-3.16951,20.227
2023,7,19,20,1,145.01666666666665,-73.25265,180.96
2024,4,16,20,1,430.8333333333333,164.0713,30.214
2024,5,31,10,1,43.68000000000001,-1.3353,-5.018
2023,3,13,37,0,-2.763,-42.43792,201.06
2024,5,5,14,0,364.15066666666667,52.926930000000006,112.41
2024,6,8,45,1,-2.4096666666666664,-40.96168,0.97619
2023,6,21,26,1,418.9,61.78674,141.07
2024,6,27,40,0,13.037,-15.99933,2.0725
2023,4,27,20,0,787.5360000000001,167.7597,150.56
2024,5,24,8,1,3.571333333333333,-24.72921,2.5518
2023,7,16,28,0,682.9503333333333,104.6161,213.54
2023,7,22,32,0,426.1946666666667,18.98326,157.37
2024,5,7,9,1,0.1186666666666667,-34.47935,34.181
2023,6,17,33,0,405.37733333333335,20.34349,67.507
2023,5,25,9,1,19.790000000000003,-18.63396,-12.166
2024,5,3,5,1,-1.7926666666666666,-20.65405,-7.3129
2024,6,28,26,0,921.9553333333332,105.803,197.48
2023,6,27,3,1,-2.787333333333333,-47.29279,4.4
2024,5,3,12,1,31.039999999999996,19.52135,20.019
2024,4,7,17,1,253.2,84.82095,-21.237
2023,5,20,1,0,-2.1343333333333336,-30.63092,10.179
2024,5,12,30,1,666.4666666666667,220.314,124.56
2024,6,24,19,0,741.0949999999999,95.61439,212.03
2023,5,27,32,0,548.4366666666666,49.0823,89.235
2024,5,2,44,0,-2.193333333333334,-11.52768,17.019000000000002
2023,6,19,13,1,75.74666666666667,-17.16685,20.671999999999997
2023,5,10,38,1,22.343333333333337,-17.65661,27.737
2024,4,15,12,0,8.760666666666667,-3.4729099999999997,3.9987
2023,7,31,10,0,1.4523333333333337,-11.48873,14.675
2023,7,14,18,0,666.9136666666667,88.9418,165.56
2024,6,14,39,0,25.767,-9.75225,9.9523
2024,5,9,14,1,339.06666666666666,72.28705,62.948
2024,6,25,15,1,485.5333333333333,101.0981,73.73
2023,7,15,19,0,772.8306666666667,68.14655,198.03
2023,7,12,30,1,635.2666666666667,145.6693,155.5
2023,7,1,2,1,-2.237,-74.69176999999999,19.149
2023,3,4,19,0,103.63566666666668,20.44906,19.917
2024,6,30,28,1,52.2,189.3431,35.334
2023,2,22,8,0,-0.4733333333333333,-7.125439999999999,4.5807
2023,5,17,32,1,283.0,69.71144,24.468000000000004
2024,6,7,12,1,237.16666666666663,37.322759999999995,31.268
2024,4,18,21,1,439.8,81.26238000000001,101.92
2024,5,3,30,1,78.27666666666667,12.06182,23.956999999999997
2024,4,20,42,1,-0.367,-14.156020000000002,45.72
2023,6,12,44,1,-2.868,-74.6139,21.991
2023,6,9,22,1,840.0,208.1641,125.61
2023,7,6,24,0,571.074,91.73084,169.82
2024,5,13,21,1,789.6666666666666,286.7697,111.1
2023,7,26,22,1,522.4333333333333,84.36221,185.23
2024,6,8,25,0,924.0763333333334,111.2953,261.66
2024,5,21,16,0,545.5436666666666,50.733540000000005,99.847
2024,5,10,40,1,-1.8346666666666664,-9.53038,0.68871
2023,6,20,27,1,537.6666666666666,117.9708,92.386
2024,6,8,13,0,303.66566666666665,41.56183,51.317
2024,4,26,12,0,99.73833333333332,-10.35701,15.371
2023,2,19,45,0,-0.7453333333333333,-2.2290099999999997,4.3444
2024,4,9,21,0,457.026,47.78185,116.93
2023,5,25,37,0,106.753,-13.48683,21.269
2024,5,24,47,1,-0.008,-6.18799,-1.0756
2024,6,29,31,0,580.783,47.86994,137.99
2024,5,25,41,1,-1.5146666666666668,-19.46447,16.012999999999998
2024,4,14,20,1,421.9666666666667,159.1617,27.698
2024,5,9,22,1,848.0,288.0149,76.104
2023,5,26,18,1,673.3333333333333,229.7805,47.99
2024,4,26,39,1,-0.2116666666666666,-17.851229999999997,2.6706
2023,6,20,1,1,-0.9823333333333334,-23.9772,2.2242
2024,5,23,19,0,535.6343333333333,61.67787,136.47
2024,4,10,23,0,360.53,56.22918000000001,76.279
2024,5,14,32,1,496.8999999999999,133.0738,160.33
2024,6,24,14,1,409.6666666666667,28.5259,22.691999999999997
2023,6,15,46,1,-1.2076666666666669,-21.10594,3.3617
2024,6,2,28,1,140.79999999999998,71.64014,41.615
2023,7,27,3,1,-1.874,-49.84016,0.25017
2024,5,3,40,0,-0.8553333333333333,-7.50625,13.302
2023,3,5,5,0,-1.524,-5.16315,1.5572
2023,6,8,16,1,192.26666666666665,44.48968,43.167
2023,2,16,42,0,-0.8079999999999999,-17.21312,8.5007
2023,6,25,30,1,613.6,140.0465,100.44
2023,5,31,41,1,-0.1086666666666666,-35.10338,3.3817
2023,7,25,22,0,536.9833333333333,79.09487,130.13
2023,6,13,34,0,407.14366666666666,154.1756,100.27
2024,5,19,21,1,328.7,51.31174,88.605
2024,4,13,35,0,162.4393333333333,-36.1455,53.963
2023,7,5,7,0,-2.6763333333333335,-27.55372,32.991
2023,3,16,22,0,618.006,128.97799999999998,100.21
2024,6,16,0,1,-1.2113333333333334,-60.89162,12.798
2024,5,5,27,0,563.6006666666667,68.26703,148.35
2023,7,20,12,1,65.25666666666667,-6.03136,19.327
2024,4,24,3,0,-1.428,-14.974620000000002,17.637999999999998
2023,7,21,13,1,91.30333333333331,-9.96176,16.768
2023,5,27,21,1,832.0,317.0686,125.87
2023,7,23,29,1,329.96666666666664,53.87919,77.71600000000001
2023,7,4,26,1,739.6333333333333,173.0823,130.2
2024,6,2,46,1,-0.5143333333333334,-13.29704,28.963
2023,7,1,46,0,-1.29,-6.66458,40.673
2024,5,4,23,1,455.5,196.9635,91.746
2023,2,22,25,0,397.6803333333333,56.50776,50.208
2024,6,15,5,0,-2.3703333333333334,-18.23534,4.6873
2024,6,18,20,0,702.866,73.39816,221.0
2024,6,26,15,0,462.82166666666666,44.97313,75.403
2024,4,13,26,0,565.3006666666666,41.40217,173.03
2024,6,29,38,0,66.49866666666667,-12.37004,20.247
2023,7,28,39,1,20.836666666666662,-26.55305,9.2989
2024,5,11,36,0,121.53633333333332,-5.98625,27.837
2023,7,15,42,0,-1.8003333333333331,-30.250459999999997,18.259
2023,7,23,10,1,20.963333333333335,-10.73704,10.371
2024,4,24,27,1,584.6,226.4264,140.22
2024,4,18,11,1,20.01,-15.79585,-11.452
2024,4,4,35,0,125.29200000000002,-18.6391,42.494
2024,4,20,19,1,397.8,139.4225,40.968
2023,7,5,6,0,-2.474666666666667,-20.13749,16.832
2023,5,26,25,1,873.6666666666666,278.8486,169.31
2023,7,31,33,0,66.995,-13.56338,41.712
2024,4,22,42,1,-2.315,-28.69374,4.6844
2023,6,30,0,1,-1.4276666666666664,-19.59293,3.7225
2023,6,17,17,0,597.2163333333333,59.3365,147.39
2023,7,25,2,0,-0.774,-3.64419,9.6974
2023,5,15,41,1,-1.858,-67.56307,74.899
2023,5,22,38,1,30.023333333333337,12.34077,146.76
2023,4,26,33,0,72.127,-1.85016,38.399
2023,7,17,40,1,14.314999999999998,-67.72121,68.242
2024,4,22,14,1,158.36666666666667,35.586220000000004,63.607
2024,5,20,19,0,495.91833333333335,78.17495,105.39
2024,4,22,1,1,-2.071,-11.03145,0.38144
2023,6,9,44,1,-2.444,-64.05515,22.372
2023,6,30,36,1,149.4,-13.17034,78.55199999999999
2024,6,11,23,1,534.2333333333332,145.9506,60.422
2024,5,20,32,0,421.42666666666673,39.49813,88.12299999999999
2023,6,9,35,1,290.3333333333333,56.09985,124.17
2024,5,10,13,0,248.3936666666667,36.01419,42.438
2023,5,13,24,0,790.7566666666667,89.53733000000001,200.12
2023,5,13,13,1,246.66666666666663,8.856639999999999,17.218
2024,4,6,30,1,511.6000000000001,120.8998,65.012
2023,7,17,26,0,546.636,57.302609999999994,159.26
2023,5,17,17,1,341.6666666666667,181.9154,58.767
2024,6,26,28,0,731.759,71.10226,179.3
2024,4,6,17,1,351.3333333333333,83.34768000000001,39.73
2024,5,3,26,0,160.0923333333333,12.83286,51.711000000000006
2023,7,29,29,1,596.6666666666666,99.39203,177.95
2024,5,11,22,0,693.277,84.11871,136.34
2023,5,9,38,0,24.27,-56.412,38.685
2023,7,14,22,1,788.1333333333333,253.0039,244.05
2023,7,8,26,0,878.6393333333334,69.95694,280.47
2024,5,4,19,1,564.4,179.081,74.682
2023,7,10,7,1,3.0996666666666663,-46.39852,33.72
2023,3,19,26,0,521.9476666666666,62.56361,119.05
2024,6,7,19,0,758.5443333333333,94.71406,125.2
2023,7,31,18,0,267.1273333333333,20.33711,86.431
2024,6,27,8,1,5.2700000000000005,-42.61416,20.601999999999997
2023,7,30,44,0,-1.5220000000000002,-19.30399,22.866
2024,4,10,10,1,-0.5626666666666668,-20.53545,3.5454
2024,5,28,38,0,32.11166666666667,-17.8906,16.764
2024,4,2,0,0,-2.487,-20.60211,8.5059
2024,6,1,10,1,16.093333333333334,-3.3370599999999997,-11.06
2023,6,28,1,0,-4.800666666666666,-11.26747,-4.1927
2023,5,20,34,0,306.72433333333333,20.00728,48.99
2024,6,2,41,0,-0.4373333333333333,-8.68492,20.148
2023,5,29,19,1,723.6,264.7703,93.861
2023,7,22,11,1,108.28333333333336,-53.90277,48.553999999999995
2023,6,5,38,1,82.20333333333333,-18.1172,26.898000000000003
2023,7,19,16,1,412.4666666666667,63.84761,92.172
2023,4,29,10,0,3.1959999999999997,-7.1943399999999995,27.645
2024,5,5,25,0,702.5543333333334,121.6118,196.02
2024,4,24,8,1,-0.0919999999999999,-19.98937,13.966
2024,5,29,36,1,77.28,-7.46121,34.775999999999996
2024,4,12,47,1,-1.8263333333333336,-43.32072,-1.6654
2024,6,10,15,0,494.3546666666667,67.96983,85.72
2024,5,25,29,0,440.4363333333333,42.57186,127.2
2024,4,10,1,1,-1.8616666666666664,-29.241540000000004,3.028
2023,6,4,36,0,233.698,-2.62264,32.433
2023,5,29,37,1,133.5,27.43586,77.691
2023,7,19,13,1,235.6,-15.12575,58.345
2023,5,7,44,0,-4.113,-20.95541,4.0976
2024,4,8,31,1,390.2333333333333,115.415,51.087
2023,5,21,38,0,39.03066666666666,-42.394290000000005,31.515
2023,5,29,38,0,63.262,-19.20595,20.795
2024,5,1,29,0,581.418,36.92606,182.28
2023,7,6,12,0,212.151,11.34569,28.261999999999997
2024,5,14,40,1,-0.5486666666666667,-99.29588,25.706999999999997
2023,7,21,20,1,488.9,150.7458,179.01
2024,4,29,25,0,755.099,135.9913,197.88
2023,6,26,33,1,443.76666666666665,74.42676999999999,103.55
2024,6,26,14,1,394.8666666666666,68.18576999999999,69.76899999999999
2023,7,17,17,0,600.9356666666666,76.37087,142.1
2023,7,24,21,1,658.0,158.161,126.1
2023,7,21,23,1,615.8000000000001,165.5842,154.62
2024,4,13,21,1,524.7,204.437,45.474
2023,6,4,46,0,-5.36,-16.32002,4.3735
2024,6,7,26,1,409.4666666666667,100.5331,128.7
2024,6,15,36,1,254.19999999999996,22.76696,56.424
2024,4,3,28,0,200.635,6.90291,77.20100000000001
2024,4,21,36,0,68.01333333333334,-28.53194,23.95
2024,4,29,7,1,-1.251,-17.05868,3.9706
2024,6,5,7,1,-0.3216666666666667,-21.69644,2.0283
2023,6,7,28,0,793.2823333333334,141.4842,180.34
2024,4,30,8,1,-1.383,-32.75074,5.6183
2024,6,29,19,0,751.1316666666667,94.52604,169.6
2023,5,20,0,1,-1.9443333333333337,-49.93508,0.32553
2023,7,15,45,0,-1.6909999999999998,-7.60758,5.9534
2024,5,6,16,0,225.44933333333333,33.74279,39.785
2023,3,14,40,0,-1.732,-16.23585,16.483
2024,6,6,16,0,482.7159999999999,64.81191,113.05
2024,5,1,32,0,470.4583333333333,15.88279,149.29
2023,7,14,16,0,533.7093333333333,70.25818000000001,132.86
2023,6,29,16,1,294.76666666666665,41.45831,38.044
2024,5,3,29,1,83.76666666666667,10.96331,28.84
2023,5,14,1,1,-2.5560000000000005,-57.98873,7.4777
2024,5,1,41,1,-2.1950000000000003,-61.1504,28.304
2023,6,28,36,0,270.71066666666667,10.18155,35.796
2024,6,20,43,0,-1.845,-14.17923,4.3802
2023,5,18,3,1,-2.0273333333333334,-60.00708,2.0566
2024,6,28,14,1,266.5333333333333,14.78982,48.466
2024,6,9,45,1,-2.518666666666667,-36.53849,2.1913
2023,7,22,22,1,204.4,6.34896,51.79600000000001
2023,5,29,20,1,792.9666666666667,390.3216,131.12
2024,5,23,20,1,642.7666666666668,198.2216,110.59
2023,3,3,29,0,177.20433333333335,30.80542,13.717
2023,5,28,9,1,31.649999999999995,-26.260890000000003,8.6528
2024,5,22,20,1,159.26666666666665,8.29664,26.818
2024,5,27,20,1,441.6333333333334,141.3909,115.64
2023,7,19,19,0,242.66966666666667,11.15996,91.436
2023,7,1,31,0,67.844,-15.89861,55.761
2023,6,17,21,1,812.3000000000001,234.1754,157.22
2023,6,2,20,1,732.0666666666667,300.3561,73.189
2024,5,20,33,0,491.422,45.7268,89.361
2023,5,7,7,0,-0.6873333333333332,-0.99894,7.9812
2023,7,11,37,1,152.9,19.07983,13.839
2023,7,5,41,1,-0.2003333333333333,-25.58832,7.5766
2024,4,9,41,1,-1.2586666666666668,-31.29687,19.457
2023,7,31,33,1,64.11333333333333,-20.04382,28.011
2023,6,22,25,0,755.344,116.0048,182.61
2023,2,22,9,0,-0.5606666666666666,-3.46539,1.9507
2023,3,1,20,0,436.23566666666665,82.9621,57.904
2024,6,23,35,1,233.6,29.10872,76.108
2024,5,2,47,0,-4.311,-18.4658,2.7223
2024,5,28,30,0,555.4556666666667,66.30688,169.67
2024,5,21,0,0,-4.7010000000000005,-19.5779,2.623
2024,4,4,13,0,19.282,-12.53111,16.11
2023,6,29,19,1,416.0333333333333,127.9879,111.86
2024,4,14,18,0,119.843,-1.4038,44.788
2023,2,26,33,0,142.04566666666668,-3.84192,27.316999999999997
2024,6,22,21,0,769.4396666666667,92.92211,225.24
2024,4,9,42,1,-1.051,-25.15878,22.814
2024,5,27,19,1,756.6999999999999,206.095,152.91
2023,6,6,31,1,143.86666666666667,6.00472,34.332
2023,3,17,22,0,664.9206666666666,139.9702,105.83
2024,4,5,1,0,-4.043666666666667,-26.39266,2.1118
2023,5,29,19,0,738.2933333333334,111.9355,92.897
2023,5,31,34,0,364.08166666666665,17.634179999999997,50.298
2024,5,30,10,1,22.679999999999996,-13.08848,9.3959
2024,5,31,35,1,197.26666666666665,18.4738,75.058
2024,5,28,38,1,32.86666666666667,-16.44771,7.0313
2024,6,16,6,1,-1.3493333333333333,-27.918709999999997,2.8208
2023,6,25,43,1,-2.67,-8.54115,6.8684
2024,5,20,12,0,81.83266666666667,9.29847,19.575
2023,6,19,32,1,349.0333333333333,43.11997,96.382
2024,5,15,46,1,-2.2849999999999997,-49.21738,12.015
2023,6,2,39,1,38.13333333333333,-9.22027,9.03
2024,6,26,45,0,-2.856666666666667,-10.90914,-72.402
2024,6,27,0,1,0.4869999999999999,-39.34713,49.24100000000001
2024,6,9,34,0,418.82666666666665,40.86971,134.63
2024,4,14,4,0,-4.007000000000001,-21.27732,2.4248
2024,6,2,12,1,44.06,1.76928,13.088
2024,5,29,28,0,199.1326666666667,11.03417,67.051
2024,6,14,7,1,-0.5446666666666667,-15.778429999999998,5.7676
2024,5,21,30,1,315.5333333333333,55.276419999999995,130.54
2023,5,18,32,0,382.2326666666666,38.72486,84.197
2024,4,13,36,1,102.39666666666666,13.00757,35.158
2023,6,26,31,1,559.6999999999999,83.85749,269.39
2024,5,25,25,0,815.4153333333334,89.85859,185.01
2023,5,29,7,1,-1.6813333333333331,-61.24493,1.0585
2024,6,30,30,1,303.1333333333334,85.44843,284.28
2023,6,17,15,1,493.93333333333334,68.54339,50.651
2024,6,9,32,1,472.3333333333333,155.415,123.5
2023,5,19,29,1,511.16666666666674,147.8519,48.922
2023,3,20,38,0,-3.4259999999999997,-14.55367,22.025
2024,6,13,41,1,-0.8093333333333333,-14.81319,4.749
2023,7,10,21,0,68.41033333333333,-3.40845,36.031
2023,7,14,36,1,239.16666666666663,17.99093,45.193000000000005
2023,2,19,37,0,-0.5593333333333333,-1.7381,3.4278
2024,4,21,37,0,46.395,-18.1534,21.045
2023,7,8,44,1,-3.013,-57.039359999999995,68.351
2024,4,4,9,0,-4.043666666666667,-36.503409999999995,5.7587
2024,5,15,21,1,825.3333333333334,301.8372,174.42
2023,5,9,8,0,-3.2423333333333333,-30.31154,6.1177
2023,5,10,35,0,84.73533333333333,3.00288,25.771
2024,6,23,19,0,619.6733333333333,80.10759,159.24
2023,5,27,18,1,672.4666666666667,237.1553,65.001
2024,4,1,42,0,-0.6309999999999999,-20.91804,14.843
2024,4,4,22,1,61.31333333333333,-60.088730000000005,117.38
2024,5,21,26,1,509.8999999999999,99.4816,197.63
2023,6,28,10,1,88.97666666666667,-19.06609,8.6259
2023,5,12,27,0,359.1653333333333,9.66105,115.28
2024,6,30,36,1,59.846666666666664,-12.1299,29.639
2024,6,3,27,0,250.56499999999997,28.481820000000003,84.346
2024,6,22,11,1,29.413333333333338,-42.87602,130.34
2024,5,4,7,0,-1.2016666666666669,-1.26796,0.8319
2024,4,2,29,1,301.6666666666667,50.96743,51.94
2023,5,8,37,1,62.836666666666666,-21.85956,17.957
2024,5,12,33,1,452.4666666666667,126.7761,131.72
2024,5,7,7,1,-0.5736666666666667,-63.09551999999999,58.462
2024,5,21,5,1,-2.063333333333333,-64.0295,8.3294
2024,4,12,39,0,-4.617666666666667,-25.52153,3.6653
2024,4,17,30,1,52.133333333333326,50.85122,74.483
2023,5,6,25,0,637.2296666666667,98.98253,183.58
2023,6,3,15,0,509.06333333333333,78.61586,91.188
2024,5,7,19,1,353.26666666666665,136.7351,48.532
2023,3,17,20,0,473.9463333333333,75.01456,67.582
2023,5,10,41,1,-0.6423333333333333,-23.65274,15.366
2023,6,8,7,1,-0.0739999999999999,-32.12157,22.05
2023,3,12,9,0,-1.974,-4.1189800000000005,0.56483
2024,5,21,30,0,293.0516666666667,4.08081,95.958
2024,5,19,24,1,258.8,32.975809999999996,109.82
2023,6,5,42,1,-2.748666666666667,-34.15363,3.5795
2023,7,7,26,1,874.0,209.3978,177.43
2024,6,4,21,1,267.8,120.0592,61.356
2024,4,7,31,0,366.086,-19.71867,141.63
2023,6,9,23,1,864.0,211.484,419.48
2024,4,11,14,1,211.4666666666667,34.7236,11.494000000000002
2023,6,16,38,0,76.76766666666667,6.11838,28.941999999999997
2024,4,2,45,1,0.4816666666666666,-88.39024,72.408
2024,4,4,44,0,-2.0913333333333335,-18.9058,8.6367
2024,6,25,28,1,785.7666666666668,198.4393,284.87
2023,5,12,7,1,-0.634,-21.19765,15.384
2023,6,8,36,0,231.46299999999997,-4.89325,40.339
2023,5,8,22,0,864.457,130.4723,162.87
2023,7,4,37,0,112.399,-28.41027,84.181
2024,5,29,15,1,234.33333333333337,36.28759,32.459
2024,5,23,27,0,501.4503333333334,44.91438,152.33
2023,7,18,33,1,458.0,81.52525,176.85
2024,6,12,46,1,-1.1863333333333337,-38.2222,9.0165
2023,7,2,15,1,354.1333333333334,49.88916,81.139
2023,6,6,45,1,-0.7656666666666666,-23.62336,5.5037
2024,6,18,18,1,608.6,200.8628,173.93
2024,4,5,37,1,5.110333333333334,-61.83384,15.068
2023,5,11,39,1,3.689666666666667,-67.79665,62.137
2024,4,12,12,1,33.5,-12.32258,-1.7804
2023,7,27,12,1,67.08999999999999,-14.05129,7.1645
2024,6,7,31,0,592.646,59.64841,150.4
2023,7,15,9,1,17.503333333333334,-39.38353,3.234
2023,7,12,3,0,-3.012,-59.93565,43.677
2024,5,18,16,0,374.8663333333334,55.28527,65.95
2023,5,19,26,1,418.4666666666667,166.0038,77.509
2024,5,19,36,0,170.23600000000002,9.02404,32.922
2023,7,10,29,0,818.8903333333333,115.6245,225.64
2024,4,28,26,1,326.3333333333333,127.2617,45.883
2023,7,8,7,1,-1.975,-61.38118000000001,13.826
2023,7,30,10,1,44.21666666666666,-20.19167,1.6476
2024,5,4,9,1,1.5876666666666666,-9.26533,4.9415
2024,4,26,28,1,403.1,139.714,31.014
2023,5,27,23,1,874.3333333333334,353.7145,158.46
2024,6,17,6,1,-1.133,-18.6203,3.8953
2023,6,16,18,1,213.23333333333335,20.06997,41.03
2024,4,8,35,0,107.216,-71.99029,83.83
2023,5,11,28,1,164.1,27.189759999999996,69.707
2024,6,12,29,1,549.0,166.9308,158.54
2023,6,29,20,1,578.3000000000001,118.885,182.48
2023,5,24,16,1,234.6,88.92283,25.166
2024,4,4,30,1,99.54333333333334,-18.75726,129.26
2024,5,24,3,1,-2.432,-33.211420000000004,4.2226
2024,6,25,37,1,176.16666666666666,17.01398,74.058
2024,5,30,42,1,-0.4563333333333333,-7.85521,-4.474
2024,6,9,24,0,946.066,149.3025,233.67
2024,4,6,4,1,-0.8889999999999999,-37.16231,-0.16015
2024,5,24,14,1,148.46666666666667,9.88691,33.075
2024,6,1,17,0,61.773666666666664,2.00609,29.781999999999996
2024,5,3,9,1,0.557,-0.6921,2.609
2024,4,10,9,0,-2.314,-18.16325,9.8685
2023,5,4,38,0,25.215333333333337,-50.33852,30.789
2023,7,23,15,0,322.6526666666666,15.245970000000002,85.31700000000001
2023,7,5,32,1,360.3333333333333,72.50835,115.78
2023,2,21,34,0,11.215333333333334,-6.32216,7.947
2024,6,10,29,0,108.362,-8.2245,65.21600000000001
2024,5,8,10,1,34.04666666666667,-10.91226,2.5991
2024,4,6,35,0,98.298,-46.93096,47.922
2023,7,31,30,0,308.8793333333333,22.65059,88.524
2023,7,11,17,1,601.4333333333333,125.386,116.04
2023,6,29,11,1,72.05333333333333,-6.794510000000001,16.955
2024,5,27,30,1,286.0,71.5561,90.181
2023,3,5,21,0,131.375,33.52697,31.180999999999997
2024,4,28,16,1,134.6233333333333,4.04252,18.769
2024,5,13,6,1,-2.1936666666666667,-41.88276,1.8585
2024,5,27,44,0,-0.5800000000000001,-9.64014,10.663
2024,6,2,30,1,81.98333333333333,27.88264,21.591
2024,5,12,19,1,712.9666666666667,259.1104,145.82
2024,4,28,32,0,446.425,95.73576,139.06
2023,6,28,32,1,551.6666666666666,181.5845,165.42
2023,7,11,22,0,851.4129999999999,76.95074,226.92
2023,2,16,37,0,-0.8626666666666667,-8.51285,4.2885
2023,7,4,7,1,-1.3163333333333334,-60.61055,7.1202
2023,5,9,36,1,103.43333333333334,-28.68651,56.468
2023,6,3,20,1,829.6666666666666,273.4251,113.15
2023,7,30,33,1,292.8,11.19745,109.22
2023,7,26,21,1,606.9666666666667,64.29638,149.68
2024,5,13,19,0,725.9989999999999,98.51689,160.04
2023,6,5,8,1,7.871666666666667,-41.44628,4.009
2024,5,12,30,0,678.6466666666666,93.50403,165.06
2024,4,9,39,1,-1.1296666666666668,-25.89355,8.1204
2024,4,7,38,1,-1.5916666666666668,-10.76219,1.0701
2024,6,15,36,0,275.82466666666664,-14.230720000000002,87.363
2024,5,8,24,1,569.0666666666666,216.116,88.663
2023,5,13,47,1,-2.6953333333333336,-52.42865,14.965
2024,6,25,33,1,475.4666666666667,108.7748,194.13
2023,6,3,26,1,762.8666666666667,241.3586,167.22
2024,5,11,47,0,-5.002,-20.02605,3.2282
2024,6,11,44,1,-1.4063333333333332,-29.35112,14.873
2024,6,5,27,0,204.2456666666667,25.6651,53.748000000000005
2024,4,11,17,0,476.09366666666665,59.954519999999995,113.7
2023,6,17,22,0,887.6669999999999,120.9369,214.14
2023,6,2,14,0,175.6963333333333,18.95936,25.872
2024,5,23,1,1,-2.4829999999999997,-103.3431,80.89699999999999
2023,3,10,23,0,108.72433333333332,11.03729,-50.748999999999995
2024,5,10,14,0,329.83433333333335,44.44938,75.13600000000001
2024,4,27,40,1,-2.682,-53.74708,6.2973
2023,5,12,44,1,-2.382333333333333,-60.33271,10.435
2023,6,17,15,0,457.146,57.171490000000006,123.38
2024,6,27,43,1,-1.737,-55.12311999999999,13.630999999999998
2023,5,13,16,1,506.76666666666665,123.4682,54.834
2024,5,10,35,1,203.5666666666667,14.24849,26.93
2023,5,6,43,0,-2.2726666666666664,-20.15841,11.322
2024,4,20,21,1,573.3666666666667,236.0079,96.284
2023,6,14,34,1,391.6333333333334,140.6794,96.399
2023,6,24,20,0,754.293,84.7197,191.47
2024,5,23,14,0,355.64433333333335,38.5578,123.44
2023,5,17,32,0,574.4763333333334,90.83825,110.53
2023,6,8,2,1,0.3263333333333333,-53.26175,43.029
2024,5,17,26,0,529.2673333333333,75.60101,150.56
2024,6,17,22,0,282.25800000000004,20.02688,78.328
2023,3,12,22,0,169.98433333333332,23.1329,35.596
2023,6,8,39,1,29.38000000000001,-52.60688,45.042
2023,6,19,2,1,-1.132,-22.96641,10.982
2024,6,3,5,1,-0.3486666666666667,-6.96053,6.5383
2023,7,10,32,0,590.8270000000001,52.08697,197.29
2024,4,21,39,1,-2.365,-53.552980000000005,24.591
2023,7,18,3,1,-2.4043333333333337,-45.58657,15.603
2024,6,23,23,1,738.9666666666667,180.61,158.23
2024,4,27,2,0,-4.5889999999999995,-9.18358,-2.3127
2023,3,20,34,0,31.853,-12.03912,29.807
2023,7,8,47,1,-2.548,-44.46443,20.089
2024,6,8,18,0,706.996,87.10688,174.22
2023,6,9,34,1,377.93333333333334,72.25118,90.095
2024,4,26,41,0,-1.702333333333333,-8.85303,4.3293
2024,5,17,13,1,264.26666666666665,18.64962,91.359
2024,6,23,15,1,484.6333333333334,55.32066999999999,42.64
2024,6,10,22,1,451.93333333333334,146.2115,102.04
2023,7,6,4,0,-2.232666666666667,-9.61336,6.5941
2023,6,29,18,0,389.9316666666666,45.71591,93.904
2023,5,6,24,0,820.2506666666667,128.7964,205.09
2024,6,14,33,1,101.40000000000002,9.79514,16.805
2024,6,11,12,0,130.44633333333334,6.49525,36.954
2024,4,19,10,1,1.3233333333333337,-62.36342,84.391
2023,7,26,36,1,66.94333333333333,8.234869999999999,19.902
2023,7,24,17,1,588.0,94.04456,120.15
2023,7,11,14,1,378.0,59.08,47.04600000000001
2023,5,9,47,1,-2.0516666666666667,-51.54973,27.39
2024,5,20,28,0,327.2426666666667,29.90175,81.575
2024,6,23,32,0,653.6813333333333,51.84104,181.62
2024,4,15,24,0,805.3686666666666,145.4792,241.23
2024,4,5,0,1,-2.076333333333334,-62.37986,3.2429
2024,5,26,28,0,788.9413333333333,72.95869,222.47
2024,5,13,12,0,180.872,38.54972,103.65
2024,4,30,2,1,-1.9036666666666664,-56.87959,14.798
2024,5,17,37,0,66.585,-22.92911,21.430999999999997
2024,4,10,22,0,202.85566666666668,30.65118,65.898
2023,6,29,36,1,60.75666666666667,-11.11191,29.523000000000003
2023,5,1,13,0,207.543,38.90494,49.832
2023,5,21,42,1,-2.1793333333333336,-85.75052,31.978
2023,7,18,37,1,140.33333333333334,-7.76416,46.722
2023,7,31,19,1,197.76666666666665,12.32334,67.262
2023,7,27,23,1,73.13,-8.532010000000001,110.51
2024,4,16,47,1,-1.1753333333333331,-37.54008,-10.06
2024,5,12,0,1,-2.353666666666667,-40.927859999999995,27.597
