year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,H_orig,LE_orig
2023,161,18,1,677.2,-26.35616681931454,9.75373926526785,254.6391,182.8
2023,183,29,0,524.7046666666666,9.821,11.280129666923749,66.31178,176.0
2023,138,14,0,334.29866666666663,-17.611333333333334,1.3506883154863347,56.29383000000001,64.066
2024,150,28,1,158.0,-3.1975237832328367,1.8822172415377365,-13.26016,42.997
2023,141,46,0,-2.483,1.2473333333333334,8.803369141885064,-42.88426,24.28
2024,181,13,0,300.4166666666667,-14.314333333333332,4.9253439175249465,27.08701,45.799
2023,195,2,1,-2.145,-30.6648456343696,3.872560054965467,-60.14988,8.7427
2023,204,28,0,318.41433333333333,10.808666666666667,9.103442429363843,16.57765,117.89
2023,194,23,1,852.6,-28.176433642409485,10.180464064920354,251.5023,244.08
2023,201,20,1,324.93333333333334,-48.57110721399489,0.782010271069348,29.30955,145.52
2024,159,31,1,493.8,-4.829792971936102,11.020421458935433,165.6297,131.49
2024,116,33,0,245.72,4.485666666666667,3.275830315544436,30.91895,48.993
2023,119,13,0,17.416666666666668,0.8573333333333334,0.5949124343039784,-7.671689999999999,16.505
2023,157,5,1,-2.6803333333333335,-34.19748320704291,11.668443709178508,-58.74446999999999,7.8651
2024,125,36,1,66.47333333333334,-4.694139546692165,4.857186174975579,8.72662,14.411
2024,122,22,0,815.7426666666667,87.46333333333332,17.27945461657057,88.27206,188.28
2023,156,17,1,625.8333333333333,-34.81656497024464,10.05196467467112,207.3034,175.65
2024,94,36,0,5.753,3.4760000000000004,1.9505267692158144,-9.78971,17.817
2024,144,5,1,-1.6233333333333333,-0.5882142837876223,2.1488291666641626,-70.91644000000001,24.393
2023,55,24,0,78.65333333333332,-9.093,0.6587378852084633,9.33999,45.898999999999994
2023,171,29,0,717.209,34.97466666666667,14.628775273184722,96.18385,152.13
2023,140,45,1,-1.6583333333333332,-34.818156998156994,3.6745421868114256,-62.04159,3.5253
2024,112,11,1,36.669999999999995,11.352586676414866,0.3231680654121112,-13.05094,23.37
2023,157,33,1,197.8,-35.42681821502314,7.737717912919505,11.44111,57.831
2024,167,12,1,24.136666666666667,-1.5341106644364095,0.8272441601612854,-2.3719200000000003,-26.525
2024,136,5,1,-2.672333333333333,-5.546797679069306,7.299935065546398,-93.63753,31.294
2024,102,46,1,-0.5630000000000001,-0.5883276365455267,2.7896366980776666,-12.67286,-6.7396
2023,200,12,1,179.23333333333335,-47.51486905903376,9.35698000019032,-20.83873,44.697
2024,98,4,1,-2.5240000000000005,-10.47704604388843,14.581338204870107,-62.39931,10.115
2023,131,18,0,136.71233333333333,6.382666666666668,0.4360928654102487,13.30264,45.265
2024,157,9,0,1.2286666666666668,-10.960333333333333,3.5869789032675534,-10.68014,4.5862
2023,175,12,1,251.0,-21.211673350258412,3.967910998815068,22.82729,56.426
2023,65,25,0,133.171,-1.3283333333333334,1.2986693890688157,17.70906,28.908
2024,164,35,0,72.428,-1.598,4.131254553674259,-2.3006900000000003,26.680999999999997
2023,206,27,1,289.7,-44.05039922697249,5.4127609031106765,37.785540000000005,98.706
2023,119,5,0,0.0043333333333333,1.9213333333333331,0.0139701653320116,-6.10299,4.0743
2023,196,20,0,446.66066666666666,97.27933333333334,22.6270695718262,32.56882,157.78
2024,120,23,1,839.3333333333334,-7.283879017680218,8.958885567892727,314.4919,108.58
2024,148,0,1,-1.0453333333333334,-8.209986876611275,5.904865894439066,-20.17149,9.7186
2024,111,44,1,-0.846,6.666035458844684,1.012059672012688,-11.94721,9.3264
2023,150,18,1,702.7666666666668,-30.711738092879795,3.553269537255479,250.1624,58.073
2023,159,38,1,42.48,-34.99646412434398,13.075689128248914,-38.14058,64.995
2024,154,37,0,19.632666666666665,-2.391,2.424993107754716,-1.92416,9.5791
2023,188,27,1,838.6666666666666,-46.27272546284925,19.996950831682177,284.2014,195.39
2024,117,43,1,-1.0103333333333333,-3.6137383509394447,4.920916930426716,-7.96788,1.8927
2023,211,19,1,177.0,-44.03006468863707,4.636354421486121,18.72842,39.701
2023,132,15,0,215.4706666666667,1.627666666666667,0.1418684324350128,26.825840000000003,35.512
2024,117,33,0,120.05033333333331,13.958333333333334,7.632195084278402,-8.43022,51.857
2023,201,25,0,831.9593333333332,82.403,10.861234964737838,125.7654,270.06
2024,163,5,1,-0.5063333333333334,7.270433548190217,1.449659090989636,-26.8176,26.347
2023,194,20,0,558.8009999999999,69.00633333333333,12.005111921249393,57.29394,140.18
2023,166,7,1,-0.4483333333333333,-24.92594683475359,7.871476840722732,-12.1246,0.18489
2024,151,31,1,159.1,-2.6177240227292806,0.9853117099240264,5.57716,82.488
2024,136,19,1,742.1666666666666,-2.983848663937823,10.539099945900563,297.2576,258.23
2024,149,20,1,447.7,1.7011023213932015,3.774138288592973,133.2521,150.0
2023,155,35,1,289.8333333333333,-37.062843989712256,15.432563035416344,115.5482,57.574
2023,117,16,0,521.5543333333334,-6.430666666666667,3.0287906685579395,83.96181999999999,76.578
2024,177,24,1,878.3333333333334,-9.449343338590138,13.42908408550486,232.013,272.88
2024,168,3,1,-1.282,-1.706819233105964,6.665566710924653,-33.93479,7.0782
2024,94,3,1,-2.0073333333333334,3.1289724619393247,1.9288297911104415,-33.85745,1.988
2023,146,18,1,673.3333333333333,-31.122626024084884,2.42115924918485,229.7805,47.99
2023,202,10,0,8.944999999999999,-28.657333333333337,0.2665391093521183,-1.73582,12.907
2023,191,29,1,801.1999999999999,-27.964693930062456,10.936232492095916,201.8213,231.7
2024,122,46,1,-2.235,-14.182112766408425,6.880367127990695,-45.45499,13.38
2024,172,30,0,464.92333333333335,22.582666666666668,8.862595323472895,51.2195,113.39
2024,115,2,1,-1.0113333333333334,8.164133899392732,2.9372650625872083,-26.76261,7.1546
2023,160,18,0,626.3683333333333,15.586,16.113520561658945,66.7469,124.83
2024,150,38,0,10.592333333333332,-3.0886666666666667,2.7732292755699124,-27.81415,26.283
2023,200,22,1,223.33333333333337,-47.91548117371342,5.298330824713656,-19.7435,108.42
2024,128,27,1,449.0666666666666,-3.163874511911142,4.825991560820388,161.2521,19.483
2024,144,14,0,355.64433333333335,-0.0176666666666666,3.076766254438896,38.5578,123.44
2023,161,4,1,-2.283666666666667,-24.715220231078145,8.164319790700823,-56.61679,17.221
2024,180,46,1,-2.723333333333333,-5.287857202050143,9.68704903233104,-11.887,1.8286
2023,143,14,1,54.98666666666667,-27.82003648475096,0.6720065264368635,-9.75362,30.745
2024,140,25,1,660.3666666666667,-2.4113137177399633,1.893179532342831,62.34853,217.68
2023,161,16,1,538.4666666666667,-25.74352553266754,9.352211554072644,185.7124,114.34
2024,134,25,1,811.0333333333333,-9.007998163465611,13.134090445741812,238.8268,129.44
2023,132,11,1,48.52,-30.712172282310405,1.6837957091550102,-11.53047,10.248
2023,185,43,1,-1.623,-42.60932450664523,8.013620932461258,-30.69316,7.032
2024,94,11,0,1.137,-6.249,0.7764482600733018,-9.00828,6.1684
2023,151,14,0,407.14466666666664,-9.871666666666666,3.2708719673654727,73.93896,78.942
2024,161,32,0,611.607,27.331333333333333,16.454517952757495,74.43578000000001,174.98
2024,173,31,1,406.4,-13.128779009470144,5.01200448802339,77.77346999999999,128.63
2024,132,20,0,793.8553333333333,49.312333333333335,8.381710502631,155.8574,186.3
2023,178,43,0,-5.156666666666666,-11.765,2.945840208266036,-19.5883,6.9381
2023,179,14,1,423.8333333333333,-22.042133001281673,2.908288623143239,85.81236,46.931
2024,146,17,0,573.6306666666666,32.82999999999999,5.399390196238711,89.57776,151.8
2024,103,22,0,411.4546666666667,43.11166666666667,6.922188752116604,51.86869,124.02
2023,176,14,1,394.5333333333333,-25.51847067778057,8.340004942267123,31.44955,32.594
2023,141,44,0,-4.104333333333334,2.286,8.965742393411492,-40.25421,16.108
2024,160,29,1,718.7333333333332,-9.501391529547591,13.296911438291897,200.0253,117.99
2024,168,14,1,308.06666666666666,0.2070277205024907,4.595854787026191,68.56645999999999,59.087
2024,112,8,1,-0.2223333333333333,10.855828133021342,0.375676694703194,18.92937,14.588
2023,200,19,0,242.66966666666667,45.906,13.365665726914024,11.15996,91.436
2024,128,44,1,-1.6043333333333332,-0.9806832890048344,2.6689031320005014,-44.73799,2.629
2023,168,19,1,734.6333333333333,-29.249822279881386,7.362198641690837,227.1257,131.38
2024,158,39,1,38.06333333333333,-6.365290694568585,6.772967255758418,-25.86579,-21.555
2023,173,33,0,1.8010000000000002,-4.833666666666667,0.750578953107695,-3.11405,-0.82837
2023,146,15,1,481.7,-30.714126134748433,0.9992177016451792,154.5501,19.848
2023,179,17,0,657.3656666666667,1.6543333333333334,8.934670034160634,104.8095,137.17
2023,127,31,0,539.0976666666667,18.739333333333335,4.440640931874194,73.73043,89.796
2023,76,26,0,353.20166666666665,25.009,10.222988315431568,39.47079,69.08800000000001
2024,114,26,1,290.40000000000003,4.551589118464641,5.420574808273107,112.9894,9.542
2023,179,19,0,787.2656666666667,12.452333333333334,11.024796953324262,136.5921,177.68
2024,110,11,0,3.4233333333333333,-15.367666666666668,0.6376198147501508,-22.09771,164.46
2023,128,33,0,450.94233333333335,29.056,11.101331396222047,34.46355,86.03200000000001
2024,100,15,1,116.43333333333332,-8.477403145408397,6.634683219414571,40.98646,-23.661
2023,119,32,0,147.44766666666666,6.965333333333334,4.172482844745176,4.19993,45.669
2023,196,39,1,29.02,-42.53804507511353,3.864696280390941,-76.38314,70.048
2023,121,27,0,585.1343333333333,27.877333333333336,12.816191645042167,49.18679,147.36
2023,56,10,0,-1.962,-9.896333333333333,0.2329003451857554,-10.75771,46.126999999999995
2023,51,32,0,44.877,6.950333333333333,1.7452368616828071,6.67272,25.484
2023,210,5,1,-0.5933333333333333,-56.770412787294106,1.0336840786894967,-33.7364,18.305
2023,184,15,1,498.1333333333334,-28.63312855854821,5.21383850737779,95.57753,77.111
2023,143,14,0,48.909,-3.694333333333333,1.4022466213427034,-9.66713,33.965
2024,182,46,1,-1.085,-1.829673725810276,1.5368721859529888,-15.19517,6.8562
2023,182,27,1,173.83333333333334,-29.02643181781192,5.663669757952256,32.84153,55.397
2024,160,20,1,808.3333333333334,-2.1055732739105464,9.256726143987006,268.0177,144.62
2024,154,2,1,-0.6153333333333333,-6.683018008568083,0.6878211238222001,-13.62123,14.793
2023,207,37,1,117.86666666666667,-43.23983992485406,6.484705612928622,-1.61976,52.587
2023,144,31,1,258.3333333333333,-32.143694835163416,4.509672714465337,107.5555,48.56
2024,136,43,0,-4.771333333333333,-15.982,12.150156305315132,-62.57295,29.07
2024,133,14,0,366.87933333333336,-6.208666666666667,4.658878351418755,46.5042,55.979
2024,117,4,0,-2.2303333333333333,-16.712,1.6117272060348622,-28.941709999999997,13.725
2023,190,30,0,673.5083333333333,62.27466666666667,33.22895772547977,32.83786,201.72
2023,186,42,1,-1.246,-42.20668617462251,6.574601936647358,-33.348420000000004,7.066
2023,193,20,1,331.0333333333333,-20.567263870268793,6.863137631200711,62.36042,60.982
2023,154,42,1,-2.6366666666666667,-35.0222983954676,8.588597870299033,-72.54396,16.072
2023,179,24,1,941.6666666666666,-25.523825680758534,10.215833323905262,302.82599999999996,212.71
2023,148,32,0,568.4193333333334,37.41566666666666,18.745557679075837,42.26529,65.138
2023,116,28,0,423.08,5.299,5.390809939798441,97.39072,125.54
2023,207,34,1,327.3333333333333,-43.85342195526762,10.189173331586822,60.4837,148.24
2023,152,43,1,-1.3030000000000002,-34.62240992983897,2.7744368715184553,-8.26273,12.337
2023,149,43,1,-2.214,-34.82220943284309,6.465668271436181,-40.300740000000005,0.97633
2023,128,42,1,-2.374333333333333,-30.902709077460695,7.030626753257019,-59.05838000000001,47.483
2023,210,45,0,-2.298,-25.41033333333333,1.3213003961505496,-5.758719999999999,2.9229
2023,136,41,1,-2.3306666666666667,-31.124362781807495,3.765272714535544,-59.3292,4.5705
2023,186,1,0,-1.96,-9.085,9.36246844860722,-38.56915,36.319
2023,210,11,0,15.199333333333334,-6.708333333333333,0.5680975932150645,-6.836119999999999,2.074
2024,118,33,0,359.1203333333333,40.35133333333333,13.087606132546036,39.38689,48.20399999999999
2024,103,36,1,43.68666666666667,-13.27020909270671,4.616247396161109,-14.90559,8.3557
2023,160,17,1,604.8000000000001,-30.478216544095215,9.359548369753098,156.1048,132.73
2024,118,26,0,361.701,49.977666666666664,10.466330067792104,25.2541,88.523
2023,193,42,1,-2.5290000000000004,-21.59129964245673,9.73085913209809,-55.46775,5.9127
2024,166,42,0,-3.154,-11.397666666666666,3.1456756811027216,-19.18599,3.3866
2023,199,34,0,406.2659999999999,20.634,19.699328452005325,32.469,105.2
2024,96,47,0,-2.477333333333333,-1.2043333333333337,4.301790161864885,-39.34974,10.892
2024,95,24,1,122.93666666666664,-0.9624648185571978,1.0119414413611896,-87.89307,111.85
2024,136,17,0,633.5310000000001,11.401000000000002,12.090661675848196,82.00845,110.24
2023,172,17,1,588.3000000000001,-31.6807765371854,3.309777581498409,144.2824,148.78
2023,120,31,0,591.7953333333334,30.300333333333334,11.442148181059988,60.27636,113.15
2023,153,18,0,603.689,4.574000000000001,5.595655130184593,128.049,94.989
2024,109,34,0,263.63233333333335,9.022,5.313179222795787,24.40569,84.323
2024,115,14,1,114.36666666666667,11.218490397501238,0.68432998964881,20.46083,36.889
2024,101,4,1,-1.8323333333333336,5.880172438589418,2.4296706573799227,-41.50208,3.0463
2024,158,28,0,502.1903333333333,41.966,13.00007323065989,47.61138,152.47
2024,167,0,0,-1.723666666666667,-9.335666666666668,2.9390673903066933,-11.75936,4.5181
2023,70,11,0,-1.683,-10.455,0.5746340354392823,-8.34234,12.844
2023,131,29,1,199.8,-33.170263379030175,0.9951498953603172,13.793120000000002,61.856
2024,139,5,1,-0.339,-0.8617447049979089,1.785923862355899,-9.57001,3.8632
2024,118,23,0,880.6686666666666,81.79833333333333,10.524765625767229,150.8632,159.88
2023,181,32,0,394.133,7.355666666666667,5.12870370208055,39.99451,127.98
2024,105,16,1,115.6,-2.833454445979118,3.273322260406518,46.96778,13.413
2023,196,14,1,380.23333333333335,-35.98742913489735,12.338366632352354,13.13944,51.944
2024,123,37,0,53.048,5.642666666666666,12.126007407852226,-48.63893,37.885
2024,176,47,1,-2.481333333333333,-10.585982659553006,6.818289301950319,-22.46756,8.1116
2024,92,28,0,31.086333333333332,4.111999999999999,0.0,9.08206,-99.5
2023,197,37,1,146.50000000000003,-45.19832371670592,15.172359783603678,-23.26514,54.548
2023,147,3,1,-2.487,-32.772401130744605,2.544133180931622,-58.6099,4.2772
2024,161,27,0,905.093,46.29333333333333,14.411852664942671,122.6241,237.35
2024,147,42,0,-1.5053333333333334,-12.531999999999998,1.4804505600651083,-6.50983,6.7767
2023,131,32,0,110.59266666666667,14.744333333333335,2.295108152216555,10.45493,35.55
2024,128,45,1,-1.2580000000000002,-0.5136683352949779,2.7600833456158895,-48.65555,6.7938
2023,125,26,0,479.559,30.30366666666667,9.940878482292442,53.52275,103.82
2024,121,33,1,401.0,-21.96165253579898,14.80263865435298,126.6106,48.376000000000005
2023,206,45,1,-2.3320000000000003,-42.21059387949837,3.029429857641679,-40.22025,7.5717
2023,191,32,1,521.0666666666666,-28.169197151898615,12.678733995441354,131.4609,215.26
2023,124,15,0,355.17400000000004,-5.733,2.5267318819303526,27.667720000000003,38.968
2023,197,18,1,588.6999999999999,-43.369300740092925,8.547352540198993,155.6901,138.11
2024,98,0,1,-2.886000000000001,-12.968532640984058,13.696306653742068,-27.34287,4.9761
2023,187,36,1,221.9,-44.45238627484923,12.957991496887976,23.18638,63.45
2023,149,29,1,693.7333333333332,-36.239620829199914,8.786169103458976,262.5942,122.29
2024,179,17,1,596.9666666666667,-11.211746275203662,10.179922527036464,87.71459,148.12
2023,193,30,1,635.2666666666667,-23.025572061703805,14.384761847702377,145.6693,155.5
2023,183,22,0,748.736,14.305666666666667,10.878296766773662,113.8601,215.31
2023,195,27,0,930.242,80.74133333333333,19.444483565705553,114.7948,221.37
2024,101,20,0,293.443,2.4436666666666667,4.380706359394942,37.06667,65.069
2023,161,36,1,113.99,-26.962657089027548,8.40037643304041,42.28164,109.64
2023,174,23,1,128.29999999999998,-17.29571887522627,0.6149739124372449,48.87958,72.17
2024,114,9,1,-1.181,16.462341592425865,1.8619122091328368,-6.894019999999999,3.4208
2024,174,18,0,718.5786666666667,20.762,8.386996473958307,106.3753,202.4
2023,137,39,1,14.24,-30.296508267368193,4.4470962574424435,-27.73876,8.1336
2024,147,46,0,-1.2153333333333334,-10.074666666666667,4.257796568965116,-12.42341,18.611
2023,208,13,0,61.758333333333326,-13.068,3.664156850773858,-7.641039999999999,25.191999999999997
2023,155,8,1,8.075333333333333,-32.36050009086796,7.217787608376479,-38.288909999999994,8.376
2023,124,19,0,691.8026666666666,13.044333333333334,7.420738521269365,100.6589,116.29
2024,161,16,0,598.7913333333332,9.054666666666668,8.202634998725994,90.08219,128.83
2023,141,19,1,579.4333333333333,-36.04532105898408,4.365658618475715,184.0184,42.352
2024,156,8,1,3.6326666666666663,5.157842706673515,1.977623795318072,-11.61283,0.5479
2023,178,45,1,-2.361333333333333,-24.5003688278115,4.356849305590723,-25.57804,1.2082
2023,196,40,0,13.294333333333332,-14.639666666666669,3.3763889675944547,-15.39741,10.14
2024,153,9,1,8.283666666666667,-1.1925005643813515,0.5302834278214075,-5.47504,-10.241
2023,162,24,1,903.3333333333334,-24.901342767016818,19.01680997721576,309.1155,219.03
2023,153,38,1,76.23333333333333,-34.610252625780795,6.065869218410594,-4.21136,9.3124
2024,120,11,1,28.46666666666667,-2.1167644787075384,3.787728167993,-19.80127,5.7013
2023,186,24,0,646.3396666666666,5.738666666666667,10.086436425202828,106.1273,188.83
2024,132,33,0,441.388,36.616,14.523732017660558,32.8065,83.98
2023,132,46,1,-1.6940000000000002,-25.959462409510746,8.701847945495116,-55.54408000000001,16.409000000000002
2024,134,13,1,252.76666666666665,-2.308712851739236,4.450430722695071,45.90077,20.31
2024,180,25,0,620.64,48.74333333333333,16.35040798708259,59.64696,181.38
2023,195,36,0,205.98666666666668,2.4556666666666667,20.56336530888143,-11.95421,71.191
2024,121,32,1,436.26666666666665,-21.724163251360867,13.922922884905471,138.1456,66.594
2024,176,19,0,741.0949999999999,73.41866666666667,16.228796850662413,95.61439,212.03
2024,123,30,1,548.4666666666667,-17.09885426265848,12.13011874610784,127.4774,220.68
2023,185,11,0,113.691,-10.448333333333332,4.467403774088192,-7.33696,32.625
2023,166,29,1,323.53333333333336,-30.46388829288379,15.69764801918603,88.77786,100.59
2023,167,6,1,-2.1683333333333334,-26.162590698149867,4.669823979881679,-28.51043,3.7573
2023,188,14,1,403.56666666666666,-41.79818628528591,8.646784066899688,72.98021999999999,52.318000000000005
2023,150,40,0,2.041,-0.7699999999999999,5.055568949896124,-29.56893,5.8477
2024,113,41,1,-2.6813333333333333,6.938830027240216,1.8700047620591669,-48.66093,2.2473
2024,117,28,0,288.8603333333333,33.006,8.082726577485836,26.243309999999997,86.52
2024,105,22,1,491.3,-4.466011359602045,5.766562656844867,204.8644,25.699
2024,152,33,0,434.92533333333336,28.244333333333337,7.793711574789192,43.65894,114.01
2024,137,0,0,-4.4656666666666665,-18.402333333333335,9.963968018524051,-56.59404,26.452
2023,184,39,1,25.986666666666668,-30.474743028649993,8.956312755759763,-21.6613,10.776
2024,110,31,0,92.687,-10.47,0.1802447849356028,42.63869,5.8495
2024,180,14,1,266.5333333333333,-7.923652345111328,4.114380742394921,14.78982,48.466
2024,94,11,1,5.077999999999999,4.724738981601121,0.6226968232597585,-31.05052,19.757
2024,104,7,1,-1.769,-2.144921697146686,1.740304443351791,-43.62899,-2.0695
2024,132,26,1,840.9333333333334,-8.72764621215965,13.399135137374255,302.5338,163.86
2023,141,39,0,14.127333333333333,9.608666666666666,10.651234846436685,-42.74341,20.843000000000004
2024,153,17,0,61.773666666666664,-0.582,0.595839217076314,2.00609,29.781999999999996
2024,119,23,1,513.7666666666668,-8.365433115782333,10.372045678297305,184.9573,52.86600000000001
2024,171,27,0,216.24933333333337,6.083666666666666,2.2298455741820575,28.254409999999996,39.853
2023,194,38,0,36.01266666666667,-20.660666666666668,6.288294416410148,-6.05249,12.487
2023,156,33,0,496.751,21.69633333333333,21.565371395607173,64.78534,134.09
2023,74,14,0,7.093333333333334,-10.169333333333332,0.2541011253296501,-5.6885900000000005,2.7569
2023,135,20,1,726.1,-25.336545306338255,8.08884685604615,200.412,94.54
2024,123,34,0,324.6066666666666,31.798666666666666,15.270880010163705,-3.28799,98.188
2024,142,46,0,-1.38,-5.927666666666667,0.7212815054077168,-22.31017,87.525
2023,123,34,0,337.72499999999997,21.79733333333333,10.15911694888157,28.58472,64.767
2024,137,1,1,-2.240666666666667,-7.005472470647519,8.186406998276688,-59.13335,11.024
2024,129,9,1,6.282,3.1116990822830237,3.158937281324466,-9.94485,1.1239
2024,117,37,1,15.546666666666669,-6.259440300230261,5.46268478258907,-7.503089999999999,3.0097
2024,140,35,0,224.36433333333335,25.238333333333333,6.781047411891084,20.07786,57.743
2023,206,28,1,388.3333333333333,-44.25649447672102,6.2456619708173235,73.33098000000001,133.22
2024,101,42,1,-2.783666666666667,2.5553467298721864,4.104160533724681,-23.65667,-0.1074
2024,165,24,1,690.1333333333333,4.06284498188462,7.163574380250205,298.9696,121.15
2023,161,43,1,-2.098333333333333,-18.943612494353168,8.699257992296332,-67.01308,26.611
2024,177,43,1,-2.611666666666667,-13.054680043709208,8.118911733658761,-89.56681,29.064
2024,94,9,0,-2.161,-7.753333333333333,1.277813049952675,-14.207529999999998,8.8234
2023,176,23,0,629.7139999999999,40.08166666666667,17.008460130402366,57.390269999999994,171.62
2023,183,18,0,696.6936666666667,4.874,8.604582147249392,100.643,168.19
2023,206,23,1,375.5,-43.8445210719393,5.124515297589085,38.38303,202.56
2024,139,18,1,295.8,-1.1836527713507108,3.2740758936383028,128.4083,48.092
2024,135,33,0,459.74466666666666,47.922333333333334,20.06787018612419,18.68717,128.67
2023,167,28,1,340.1333333333333,-30.67222685469068,13.390832126659458,54.07293000000001,69.48899999999999
2024,118,24,0,716.332,76.467,10.77582266604074,105.3851,155.41
2024,162,12,1,263.09999999999997,5.841057333786041,3.2434514175760665,54.36751999999999,27.138
2024,161,2,0,-1.5833333333333333,-19.357,1.9817958228996044,-4.4330300000000005,5.0858
2024,122,17,1,529.0,-9.902999912079732,7.930237153666132,162.5764,154.09
2023,204,9,1,7.415333333333334,-46.11873294477875,4.769270445510628,-5.92539,9.816
2023,155,30,0,704.884,41.47866666666667,18.358529558105147,82.82869000000001,130.93
2023,205,27,0,467.0106666666666,38.52700000000001,16.04604497170518,18.6202,176.71
2023,169,13,1,308.43333333333334,-29.65557230282372,9.722855213379734,21.76458,42.538
2023,193,18,0,701.9789999999999,71.17433333333334,6.867079798584285,82.52885,224.1
2023,133,16,1,506.76666666666665,-24.310266222091865,8.708283407906922,123.4682,54.834
2023,162,31,1,627.3666666666667,-24.280090056661756,20.529669082543776,209.2385,213.49
2024,127,28,0,265.4873333333333,34.273666666666664,8.18508685533631,27.63676,90.578
2024,101,43,1,-2.537,3.481538405622686,4.0133768222214385,-14.79566,5.5328
2023,194,31,1,469.4,-32.484099348793066,11.434962776831222,98.87577,153.4
2023,204,47,0,-1.4713333333333336,-11.728666666666667,1.4523298498519388,-15.67428,18.151
2023,76,47,0,-2.368,1.7636666666666665,7.7261937904881,-25.78419,11.245
2023,210,15,1,69.47000000000001,-53.48482900066058,0.7724525779894904,-10.15733,31.753
2023,156,31,1,599.9,-39.93884241343259,18.011146516590898,146.8514,105.34
2023,147,36,1,199.56666666666663,-36.65369281622975,11.19881446902816,28.334529999999997,57.153
2023,199,17,0,616.3916666666668,65.90133333333334,6.745805552891305,75.58421,134.37
2024,105,20,1,421.9666666666667,-3.3304456733846446,4.762257170997794,159.1617,27.698
2024,137,13,1,255.0333333333333,-2.7109999596732814,4.818088435677199,47.17371,35.815
2024,125,17,1,229.1,1.6430661231271706,3.2255435229103515,33.335640000000005,18.339
2023,167,19,0,192.21333333333337,4.959666666666666,6.913572484045288,23.46795,42.56399999999999
2023,154,17,0,667.8766666666667,2.3076666666666665,10.161479418220228,96.04458,99.803
2024,181,7,1,-1.3646666666666665,-1.6203906018108838,6.372013850768374,-42.69068,7.0084
2023,184,27,1,727.2333333333332,-30.059440838233257,9.78392162685592,215.6264,171.24
2023,203,37,0,102.18166666666669,-4.4830000000000005,14.17920222922237,-23.06726,44.195
2023,137,31,0,385.1286666666667,28.874,7.328938976717387,73.11325,89.874
2023,50,27,0,269.117,12.807333333333332,2.0892048776337786,46.36695,60.692
2023,152,25,0,927.793,45.18000000000001,6.675882250569979,182.7653,118.34
2024,112,33,0,179.04966666666667,12.387333333333332,5.838617204651295,12.05383,55.641000000000005
2024,93,22,0,149.59633333333332,10.183,2.6078164856723625,17.89612,57.766000000000005
2023,161,15,0,468.32766666666663,-1.3056666666666663,6.842251199751136,78.81429,74.95100000000001
2024,169,22,0,282.25800000000004,31.422,8.060650847604897,20.02688,78.328
2023,198,15,0,452.888,36.39633333333333,9.064265196071505,92.2749,158.76
2024,139,29,1,256.0,-5.355491400275978,3.023509126509243,34.96671,80.547
2024,111,14,1,57.77666666666667,12.678195278390463,0.8104046490625922,12.43935,9.1228
2023,131,30,0,216.78866666666667,15.957666666666668,1.681973892358144,28.69319,67.855
2024,108,38,1,1.213,11.56582847683121,0.3806328729258528,-7.0508,-19.149
2024,94,23,0,274.71566666666666,16.149333333333335,2.6363885119130313,36.83089,53.729
2024,153,24,1,700.7666666666668,-5.154260751103716,3.752132695077453,150.6802,143.06
2023,126,29,0,741.7823333333334,48.14766666666667,10.511742548776883,55.98593,142.8
2023,167,5,1,-2.248,-26.161143400047653,4.930079346708592,-26.34568,3.263
2023,51,36,0,-0.5986666666666666,1.5456666666666663,1.3147190161093043,-9.78225,11.205
2023,123,14,0,341.1603333333333,-16.111333333333334,1.557132341934322,43.61654,42.912
2023,151,18,1,709.7000000000002,-32.96192481722329,8.30247582792087,284.2986,211.26
2024,170,17,1,650.5,-5.146298365980162,4.267424175746974,211.9281,144.78
2023,53,27,0,362.1496666666667,25.304999999999996,4.996820842890674,51.43322,53.201
2024,100,36,0,23.840333333333337,-7.103333333333333,3.691364897488764,-31.12438,43.103
2024,108,14,1,107.60333333333332,12.05851077209161,0.2860251905008848,28.6768,7.4359
2024,154,7,1,-0.048,-6.43275009864011,0.5963112034529452,-4.21218,7.4859
2024,169,19,0,426.03933333333333,39.793,7.823891460248214,60.12225,119.28
2023,186,8,0,0.7346666666666669,-8.155000000000001,7.65534121840583,-13.38791,19.493
2024,130,14,0,349.71299999999997,-10.856666666666667,3.3444128928559387,57.52049,53.022
2024,180,40,1,14.721666666666666,-8.949255785247175,10.344297564872194,-26.30528,6.8763
2023,124,24,0,720.0506666666666,33.11166666666666,11.446521539806133,103.9507,150.63
2023,186,3,1,-0.9393333333333334,-42.41147885607904,7.473830755511805,-22.0608,15.44
2024,182,16,0,233.26566666666668,15.952333333333334,1.9551538320924564,28.57909,73.626
2023,171,23,1,335.76666666666665,-18.32120194551637,4.418880645607718,52.00036,56.5
2023,151,17,0,649.944,5.483666666666667,7.243029360934651,96.96277,90.198
2023,194,45,1,-0.6916666666666668,-30.65912880686608,4.193622156243251,-33.954240000000006,21.73
2023,155,45,0,-5.0553333333333335,-15.298333333333332,4.64262911447123,-18.9035,4.4023
2023,209,22,1,358.23333333333335,-43.64385319007386,0.7018230498629414,73.19511999999999,105.32
2024,128,31,0,370.343,22.202,6.015064552053756,46.18632,84.29799999999999
2024,182,19,1,498.1666666666667,-6.605685941045412,3.611255892643523,71.84428,154.82
2024,111,6,1,-0.2323333333333333,11.53268567144671,0.5925842029222874,-14.40218,17.727
